check.keys,check.rt,key_resp_7.keys,key_resp_7.rt,key_resp_2.keys,key_resp_2.rt,slider.response,slider.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,stim,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp_5.keys,key_resp_5.rt,key_resp.keys,key_resp.rt,slider_2.response,slider_2.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran
2,4.2038,space,24.776,3,3.3259,3.015879031,12.0282,0,0,0,5,1,stim/fief_g.wav,5e8d44819163b611f62d706c,001,2022-03-29_18h33.27.770,exp_mono_eng,2021.2.3,Linux x86_64,60.0348202,,,,,,,,,,,
,,,,4,5.5179,4.024678266,5.9459,0,1,1,0,1,stim/pof_g.wav,5e8d44819163b611f62d706c,001,2022-03-29_18h33.27.770,exp_mono_eng,2021.2.3,Linux x86_64,60.0348202,,,,,,,,,,,
,,,,4,4.0252,4.832706593,2.1458,0,2,2,4,1,stim/fof_g.wav,5e8d44819163b611f62d706c,001,2022-03-29_18h33.27.770,exp_mono_eng,2021.2.3,Linux x86_64,60.0348202,,,,,,,,,,,
,,,,1,5.4029,3.817842554,2.2841,0,3,3,7,1,stim/f_schwa_g.wav,5e8d44819163b611f62d706c,001,2022-03-29_18h33.27.770,exp_mono_eng,2021.2.3,Linux x86_64,60.0348202,,,,,,,,,,,
,,,,1,5.8992,4.115370856,2.7777,0,4,4,3,1,stim/p_schwa_g.wav,5e8d44819163b611f62d706c,001,2022-03-29_18h33.27.770,exp_mono_eng,2021.2.3,Linux x86_64,60.0348202,,,,,,,,,,,
,,,,4,13.8754,3.037731877,1.8171,0,5,5,2,1,stim/peuf_g.wav,5e8d44819163b611f62d706c,001,2022-03-29_18h33.27.770,exp_mono_eng,2021.2.3,Linux x86_64,60.0348202,,,,,,,,,,,
,,,,3,3.9834,4.879851165,2.0511,0,6,6,1,1,stim/pief_g.wav,5e8d44819163b611f62d706c,001,2022-03-29_18h33.27.770,exp_mono_eng,2021.2.3,Linux x86_64,60.0348202,,,,,,,,,,,
,,,,4,7.466,4.232172648,1.8006,0,7,7,6,1,stim/feuf_g.wav,5e8d44819163b611f62d706c,001,2022-03-29_18h33.27.770,exp_mono_eng,2021.2.3,Linux x86_64,60.0348202,,,,,,,,,,,
,,,,,,,,,,,,,stim/fof_f.wav,5e8d44819163b611f62d706c,001,2022-03-29_18h33.27.770,exp_mono_eng,2021.2.3,Linux x86_64,60.0348202,space,2.7975,1,2.8305,4.93695464,2.2478,0,0,0,4,1
,,,,,,,,,,,,,stim/feuf_f.wav,5e8d44819163b611f62d706c,001,2022-03-29_18h33.27.770,exp_mono_eng,2021.2.3,Linux x86_64,60.0348202,,,4,5.1148,3.829648336,1.8355,0,1,1,6,1
,,,,,,,,,,,,,stim/pof_f.wav,5e8d44819163b611f62d706c,001,2022-03-29_18h33.27.770,exp_mono_eng,2021.2.3,Linux x86_64,60.0348202,,,1,2.9151,3.954764755,1.6499,0,2,2,0,1
,,,,,,,,,,,,,stim/f_schwa_f.wav,5e8d44819163b611f62d706c,001,2022-03-29_18h33.27.770,exp_mono_eng,2021.2.3,Linux x86_64,60.0348202,,,1,10.3606,1.767816614,2.0169,0,3,3,7,1
,,,,,,,,,,,,,stim/pif_f.wav,5e8d44819163b611f62d706c,001,2022-03-29_18h33.27.770,exp_mono_eng,2021.2.3,Linux x86_64,60.0348202,,,3,3.6163,4.446741175,2.2265,0,4,4,1,1
,,,,,,,,,,,,,stim/p_schwa_f.wav,5e8d44819163b611f62d706c,001,2022-03-29_18h33.27.770,exp_mono_eng,2021.2.3,Linux x86_64,60.0348202,,,4,8.1313,1.676805567,1.7349,0,5,5,3,1
,,,,,,,,,,,,,stim/fif_f.wav,5e8d44819163b611f62d706c,001,2022-03-29_18h33.27.770,exp_mono_eng,2021.2.3,Linux x86_64,60.0348202,,,3,2.4485,4.399431582,2.0321,0,6,6,5,1
,,,,,,,,,,,,,stim/peuf_f.wav,5e8d44819163b611f62d706c,001,2022-03-29_18h33.27.770,exp_mono_eng,2021.2.3,Linux x86_64,60.0348202,,,4,17.4988,1.567207902,1.9671,0,7,7,2,1
