check.keys,check.rt,key_resp_7.keys,key_resp_7.rt,key_resp_2.keys,key_resp_2.rt,slider.response,slider.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,stim,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp_5.keys,key_resp_5.rt,key_resp.keys,key_resp.rt,slider_2.response,slider_2.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran
2,2.6075,space,6.5899,4,8.4175,4.011111111,2.9151,0,0,0,6,1,stim/feuf_g.wav,61018f595798ed7d1df1222b,001,2022-03-29_19h32.40.738,exp_mono_eng,2021.2.3,Win32,60.25548325,,,,,,,,,,,
,,,,2,3.7836,3.97037037,1.4099,0,1,1,7,1,stim/f_schwa_g.wav,61018f595798ed7d1df1222b,001,2022-03-29_19h32.40.738,exp_mono_eng,2021.2.3,Win32,60.25548325,,,,,,,,,,,
,,,,2,3.6164,2.003703704,2.0314,0,2,2,0,1,stim/pof_g.wav,61018f595798ed7d1df1222b,001,2022-03-29_19h32.40.738,exp_mono_eng,2021.2.3,Win32,60.25548325,,,,,,,,,,,
,,,,1,4.3139,2.985185185,1.3238,0,3,3,3,1,stim/p_schwa_g.wav,61018f595798ed7d1df1222b,001,2022-03-29_19h32.40.738,exp_mono_eng,2021.2.3,Win32,60.25548325,,,,,,,,,,,
,,,,3,2.4502,3.955555556,0.9853,0,4,4,5,1,stim/fief_g.wav,61018f595798ed7d1df1222b,001,2022-03-29_19h32.40.738,exp_mono_eng,2021.2.3,Win32,60.25548325,,,,,,,,,,,
,,,,3,2.6066,4,0.6476,0,5,5,1,1,stim/pief_g.wav,61018f595798ed7d1df1222b,001,2022-03-29_19h32.40.738,exp_mono_eng,2021.2.3,Win32,60.25548325,,,,,,,,,,,
,,,,4,5.659,2.011111111,1.0366,0,6,6,2,1,stim/peuf_g.wav,61018f595798ed7d1df1222b,001,2022-03-29_19h32.40.738,exp_mono_eng,2021.2.3,Win32,60.25548325,,,,,,,,,,,
,,,,2,2.2181,4.977777778,1.0692,0,7,7,4,1,stim/fof_g.wav,61018f595798ed7d1df1222b,001,2022-03-29_19h32.40.738,exp_mono_eng,2021.2.3,Win32,60.25548325,,,,,,,,,,,
,,,,,,,,,,,,,stim/pof_f.wav,61018f595798ed7d1df1222b,001,2022-03-29_19h32.40.738,exp_mono_eng,2021.2.3,Win32,60.25548325,space,2.6762,2,3.5512,2.003703704,1.1739,0,0,0,0,1
,,,,,,,,,,,,,stim/pif_f.wav,61018f595798ed7d1df1222b,001,2022-03-29_19h32.40.738,exp_mono_eng,2021.2.3,Win32,60.25548325,,,3,3.8163,2.011111111,1.0084,0,1,1,1,1
,,,,,,,,,,,,,stim/p_schwa_f.wav,61018f595798ed7d1df1222b,001,2022-03-29_19h32.40.738,exp_mono_eng,2021.2.3,Win32,60.25548325,,,2,2.6672,2.992592593,1.3934,0,2,2,3,1
,,,,,,,,,,,,,stim/feuf_f.wav,61018f595798ed7d1df1222b,001,2022-03-29_19h32.40.738,exp_mono_eng,2021.2.3,Win32,60.25548325,,,4,3.954,4.003703704,0.7403,0,3,3,6,1
,,,,,,,,,,,,,stim/f_schwa_f.wav,61018f595798ed7d1df1222b,001,2022-03-29_19h32.40.738,exp_mono_eng,2021.2.3,Win32,60.25548325,,,2,1.9431,3.007407407,1.1527,0,4,4,7,1
,,,,,,,,,,,,,stim/fof_f.wav,61018f595798ed7d1df1222b,001,2022-03-29_19h32.40.738,exp_mono_eng,2021.2.3,Win32,60.25548325,,,2,2.6874,3.007407407,0.8977,0,5,5,4,1
,,,,,,,,,,,,,stim/fif_f.wav,61018f595798ed7d1df1222b,001,2022-03-29_19h32.40.738,exp_mono_eng,2021.2.3,Win32,60.25548325,,,3,2.6384,4.003703704,0.7954,0,6,6,5,1
,,,,,,,,,,,,,stim/peuf_f.wav,61018f595798ed7d1df1222b,001,2022-03-29_19h32.40.738,exp_mono_eng,2021.2.3,Win32,60.25548325,,,4,3.6997,2.992592593,1.7768,0,7,7,2,1
