stim,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,check.keys,check.rt,check.started,check.stopped,text_3.started,text_3.stopped,text_4.started,text_4.stopped,text_5.started,text_5.stopped,ins.started,ins.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.started,key_resp_7.stopped,fun.started,fun.stopped,fought.started,fought.stopped,feel.started,feel.stopped,fool.started,fool.stopped,instructions_task.started,instructions_task.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,stimulus.started,stimulus.stopped,text_2.started,text_2.stopped,slider.response,slider.rt,slider.started,slider.stopped,text_6.started,text_6.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,text_7.started,text_7.stopped,fun_2.started,fun_2.stopped,fought_2.started,fought_2.stopped,feel_2.started,feel_2.stopped,fool_2.started,fool_2.stopped,instructions_task_2.started,instructions_task_2.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,stimulus_2.started,stimulus_2.stopped,text.started,text.stopped,slider_2.response,slider_2.rt,slider_2.started,slider_2.stopped,text_9.started,text_9.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,1,1.213075248990208,8.862547458003974,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2022_Mar_29_1638,exp_mono_sp,2021.2.3,59.809521387881205,
,,,,,,,,,,,,,8.862547458003974,None,8.862547458003974,None,8.862547458003974,None,10.103354499995476,None,space,1.5172890419780742,10.103354499995476,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2022_Mar_29_1638,exp_mono_sp,2021.2.3,59.809521387881205,
stim/p_schwa_g.wav,0,0,0,3,,,,,,,,,,,,,,,,,,,,,11.887741750018904,None,11.887741750018904,None,11.887741750018904,None,11.887741750018904,None,11.65303191600833,None,1,2.2427353329840116,11.65303191600833,None,11.936669411908952,None,11.65303191600833,11.853058166016126,1.9733333333333334,2.314406916993903,13.927790250018006,None,13.927790250018006,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2022_Mar_29_1638,exp_mono_sp,2021.2.3,59.809521387881205,
stim/f_schwa_g.wav,0,1,1,7,,,,,,,,,,,,,,,,,,,,,16.48694775000331,None,16.48694775000331,None,16.48694775000331,None,16.48694775000331,None,16.252613374992507,None,2,0.7550948330026586,16.252613374992507,None,16.535829620916047,None,16.252613374992507,16.45416754100006,2.008888888888889,0.8196728750190232,17.036695040995255,None,17.036695040995255,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2022_Mar_29_1638,exp_mono_sp,2021.2.3,59.809521387881205,
stim/fof_g.wav,0,2,2,4,,,,,,,,,,,,,,,,,,,,,18.104421166004613,None,18.104421166004613,None,18.104421166004613,None,18.104421166004613,None,17.869975000008708,None,2,0.6885807079961523,17.869975000008708,None,18.15399207889277,None,17.869975000008708,18.07116016600048,2.008888888888889,0.7639877080218866,18.592260625009658,None,18.592260625009658,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2022_Mar_29_1638,exp_mono_sp,2021.2.3,59.809521387881205,
stim/pief_g.wav,0,3,3,1,,,,,,,,,,,,,,,,,,,,,19.620909207995282,None,19.620909207995282,None,19.620909207995282,None,19.620909207995282,None,19.370416290999856,None,2,0.32744424999691546,19.370416290999856,None,19.670174286919064,None,19.370416290999856,19.571278624993283,2.008888888888889,0.765185833995929,19.719858333002776,None,19.719858333002776,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2022_Mar_29_1638,exp_mono_sp,2021.2.3,59.809521387881205,
stim/fief_g.wav,0,4,4,5,,,,,,,,,,,,,,,,,,,,,20.737543875002302,None,20.737543875002302,None,20.737543875002302,None,20.737543875002302,None,20.503335082990816,None,2,0.31231224999646656,20.503335082990816,None,20.787357036912,None,20.503335082990816,20.70371550001437,2.008888888888889,2.131994958006544,20.83710620799684,None,20.83710620799684,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2022_Mar_29_1638,exp_mono_sp,2021.2.3,59.809521387881205,
stim/pof_g.wav,0,5,5,0,,,,,,,,,,,,,,,,,,,,,23.220581750007113,None,23.220581750007113,None,23.220581750007113,None,23.220581750007113,None,22.986855082999682,None,2,1.2567082490131725,22.986855082999682,None,23.270166661895928,None,22.986855082999682,23.18687974999193,2.008888888888889,0.7485315829981118,24.270616791007342,None,24.270616791007342,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2022_Mar_29_1638,exp_mono_sp,2021.2.3,59.809521387881205,
stim/peuf_g.wav,0,6,6,2,,,,,,,,,,,,,,,,,,,,,25.270961875008652,None,25.270961875008652,None,25.270961875008652,None,25.270961875008652,None,25.0368482079939,None,2,1.185731541016139,25.0368482079939,None,25.32035878689203,None,25.0368482079939,25.237151875015115,2.008888888888889,0.8973085839825217,26.253567250008928,None,26.253567250008928,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2022_Mar_29_1638,exp_mono_sp,2021.2.3,59.809521387881205,
stim/feuf_g.wav,0,7,7,6,,,,,,,,,,,,,,,,,,,,,27.403778083011275,None,27.403778083011275,None,27.403778083011275,None,27.403778083011275,None,27.170369083003607,None,2,1.176295957993716,27.170369083003607,None,27.453714370916714,None,27.170369083003607,27.37061095799436,2.008888888888889,0.6811713330098428,28.372550000000047,None,28.372550000000047,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2022_Mar_29_1638,exp_mono_sp,2021.2.3,59.809521387881205,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,2.4148494160035625,29.07078087501577,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2022_Mar_29_1638,exp_mono_sp,2021.2.3,59.809521387881205,
