check.keys,check.rt,key_resp_7.keys,key_resp_7.rt,key_resp_2.keys,key_resp_2.rt,slider.response,slider.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,stim,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp_5.keys,key_resp_5.rt,key_resp.keys,key_resp.rt,slider_2.response,slider_2.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran
2,9,space,26.337,4,11.789,2.981481481,6.688,0,0,0,6,1,stim/feuf_g.wav,web,001,2022-03-29_18h55.42.565,exp_mono_eng,2021.2.3,Win32,59.95203837,,,,,,,,,,,
,,,,3,4.536,3.430555556,2.608,0,1,1,5,1,stim/fief_g.wav,web,001,2022-03-29_18h55.42.565,exp_mono_eng,2021.2.3,Win32,59.95203837,,,,,,,,,,,
,,,,2,7.244,2.717592593,3.155,0,2,2,4,1,stim/fof_g.wav,web,001,2022-03-29_18h55.42.565,exp_mono_eng,2021.2.3,Win32,59.95203837,,,,,,,,,,,
,,,,1,8.602,3.060185185,3.548,0,3,3,3,1,stim/p_schwa_g.wav,web,001,2022-03-29_18h55.42.565,exp_mono_eng,2021.2.3,Win32,59.95203837,,,,,,,,,,,
,,,,2,14.924,1.731481481,3.091,0,4,4,0,1,stim/pof_g.wav,web,001,2022-03-29_18h55.42.565,exp_mono_eng,2021.2.3,Win32,59.95203837,,,,,,,,,,,
,,,,4,5.003,3.958333333,4.964,0,5,5,2,1,stim/peuf_g.wav,web,001,2022-03-29_18h55.42.565,exp_mono_eng,2021.2.3,Win32,59.95203837,,,,,,,,,,,
,,,,3,5.418,3.865740741,4.148,0,6,6,1,1,stim/pief_g.wav,web,001,2022-03-29_18h55.42.565,exp_mono_eng,2021.2.3,Win32,59.95203837,,,,,,,,,,,
,,,,1,7.851,4.009259259,9.373,0,7,7,7,1,stim/f_schwa_g.wav,web,001,2022-03-29_18h55.42.565,exp_mono_eng,2021.2.3,Win32,59.95203837,,,,,,,,,,,
,,,,,,,,,,,,,stim/peuf_f.wav,web,001,2022-03-29_18h55.42.565,exp_mono_eng,2021.2.3,Win32,59.95203837,space,5.329,4,10.894,2.736111111,5.491,0,0,0,2,1
,,,,,,,,,,,,,stim/pof_f.wav,web,001,2022-03-29_18h55.42.565,exp_mono_eng,2021.2.3,Win32,59.95203837,,,1,8.633,2.305555556,2.016,0,1,1,0,1
,,,,,,,,,,,,,stim/fof_f.wav,web,001,2022-03-29_18h55.42.565,exp_mono_eng,2021.2.3,Win32,59.95203837,,,1,11.172,1.166666667,2.507,0,2,2,4,1
,,,,,,,,,,,,,stim/feuf_f.wav,web,001,2022-03-29_18h55.42.565,exp_mono_eng,2021.2.3,Win32,59.95203837,,,4,3.812,3.486111111,4.057,0,3,3,6,1
,,,,,,,,,,,,,stim/pif_f.wav,web,001,2022-03-29_18h55.42.565,exp_mono_eng,2021.2.3,Win32,59.95203837,,,3,4.485,3.375,2.19,0,4,4,1,1
,,,,,,,,,,,,,stim/f_schwa_f.wav,web,001,2022-03-29_18h55.42.565,exp_mono_eng,2021.2.3,Win32,59.95203837,,,1,21.858,1.023148148,14.889,0,5,5,7,1
,,,,,,,,,,,,,stim/p_schwa_f.wav,web,001,2022-03-29_18h55.42.565,exp_mono_eng,2021.2.3,Win32,59.95203837,,,1,45.097,1.023148148,1.464,0,6,6,3,1
,,,,,,,,,,,,,stim/fif_f.wav,web,001,2022-03-29_18h55.42.565,exp_mono_eng,2021.2.3,Win32,59.95203837,,,3,3.056,3.194444444,2.78,0,7,7,5,1
