check.keys,check.rt,key_resp_7.keys,key_resp_7.rt,key_resp_2.keys,key_resp_2.rt,slider.response,slider.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,stim,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp_5.keys,key_resp_5.rt,key_resp.keys,key_resp.rt,slider_2.response,slider_2.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran
2,35.8762,space,6.5548,3,6.8088,3.973029779,8.6122,0,0,0,1,1,stim/pief_g.wav,608f2aa883599160c8b87a79,001,2022-03-29_16h11.04.546,exp_mono_eng,2021.2.3,Win32,60.32454606,,,,,,,,,,,
,,,,3,9.4692,4.004266191,6.3788,0,1,1,5,1,stim/fief_g.wav,608f2aa883599160c8b87a79,001,2022-03-29_16h11.04.546,exp_mono_eng,2021.2.3,Win32,60.32454606,,,,,,,,,,,
,,,,4,2.8976,4.97780104,2.1856,0,2,2,4,1,stim/fof_g.wav,608f2aa883599160c8b87a79,001,2022-03-29_16h11.04.546,exp_mono_eng,2021.2.3,Win32,60.32454606,,,,,,,,,,,
,,,,2,5.5468,3.983441916,2.0945,0,3,3,6,1,stim/feuf_g.wav,608f2aa883599160c8b87a79,001,2022-03-29_16h11.04.546,exp_mono_eng,2021.2.3,Win32,60.32454606,,,,,,,,,,,
,,,,1,3.5467,1.833335538,2.8514,0,4,4,2,1,stim/peuf_g.wav,608f2aa883599160c8b87a79,001,2022-03-29_16h11.04.546,exp_mono_eng,2021.2.3,Win32,60.32454606,,,,,,,,,,,
,,,,1,9.1225,2.994288861,1.6289,0,5,5,3,1,stim/p_schwa_g.wav,608f2aa883599160c8b87a79,001,2022-03-29_16h11.04.546,exp_mono_eng,2021.2.3,Win32,60.32454606,,,,,,,,,,,
,,,,2,2.6921,4.00947226,1.5352,0,6,6,0,1,stim/pof_g.wav,608f2aa883599160c8b87a79,001,2022-03-29_16h11.04.546,exp_mono_eng,2021.2.3,Win32,60.32454606,,,,,,,,,,,
,,,,2,3.2204,2.99949493,1.3956,0,7,7,7,1,stim/f_schwa_g.wav,608f2aa883599160c8b87a79,001,2022-03-29_16h11.04.546,exp_mono_eng,2021.2.3,Win32,60.32454606,,,,,,,,,,,
,,,,,,,,,,,,,stim/p_schwa_f.wav,608f2aa883599160c8b87a79,001,2022-03-29_16h11.04.546,exp_mono_eng,2021.2.3,Win32,60.32454606,space,1.971,1,5.3745,1.005570613,1.7286,0,0,0,3,1
,,,,,,,,,,,,,stim/fif_f.wav,608f2aa883599160c8b87a79,001,2022-03-29_16h11.04.546,exp_mono_eng,2021.2.3,Win32,60.32454606,,,3,3.1684,3.988647985,1.4786,0,1,1,5,1
,,,,,,,,,,,,,stim/f_schwa_f.wav,608f2aa883599160c8b87a79,001,2022-03-29_16h11.04.546,exp_mono_eng,2021.2.3,Win32,60.32454606,,,2,2.1808,3.004700998,1.5249,0,2,2,7,1
,,,,,,,,,,,,,stim/pof_f.wav,608f2aa883599160c8b87a79,001,2022-03-29_16h11.04.546,exp_mono_eng,2021.2.3,Win32,60.32454606,,,4,5.4912,3.009907067,1.3995,0,3,3,0,1
,,,,,,,,,,,,,stim/peuf_f.wav,608f2aa883599160c8b87a79,001,2022-03-29_16h11.04.546,exp_mono_eng,2021.2.3,Win32,60.32454606,,,3,4.273,2.036372218,1.9782,0,4,4,2,1
,,,,,,,,,,,,,stim/feuf_f.wav,608f2aa883599160c8b87a79,001,2022-03-29_16h11.04.546,exp_mono_eng,2021.2.3,Win32,60.32454606,,,4,2.0551,2.005135806,2.1628,0,5,5,6,1
,,,,,,,,,,,,,stim/fof_f.wav,608f2aa883599160c8b87a79,001,2022-03-29_16h11.04.546,exp_mono_eng,2021.2.3,Win32,60.32454606,,,2,4.8877,3.004700998,1.853,0,6,6,4,1
,,,,,,,,,,,,,stim/pif_f.wav,608f2aa883599160c8b87a79,001,2022-03-29_16h11.04.546,exp_mono_eng,2021.2.3,Win32,60.32454606,,,1,2.9547,1.005570613,1.8868,0,7,7,1,1
