check.keys,check.rt,key_resp_7.keys,key_resp_7.rt,key_resp_2.keys,key_resp_2.rt,slider.response,slider.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,stim,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp_5.keys,key_resp_5.rt,key_resp.keys,key_resp.rt,slider_2.response,slider_2.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran
2,3.0386,space,19.0829,1,11.8611,2.960000102,5.7994,0,0,0,2,1,stim/peuf_g.wav,60fe12001b0318f854a7ffe4,001,2022-03-29_19h31.13.111,exp_mono_eng,2021.2.3,Win32,59.08070424,,,,,,,,,,,
,,,,2,5.3844,3.036666616,1.5704,0,1,1,5,1,stim/fief_g.wav,60fe12001b0318f854a7ffe4,001,2022-03-29_19h31.13.111,exp_mono_eng,2021.2.3,Win32,59.08070424,,,,,,,,,,,
,,,,4,5.1041,4,2.8233,0,2,2,6,1,stim/feuf_g.wav,60fe12001b0318f854a7ffe4,001,2022-03-29_19h31.13.111,exp_mono_eng,2021.2.3,Win32,59.08070424,,,,,,,,,,,
,,,,2,4.0881,3.010000102,1.5701,0,3,3,0,1,stim/pof_g.wav,60fe12001b0318f854a7ffe4,001,2022-03-29_19h31.13.111,exp_mono_eng,2021.2.3,Win32,59.08070424,,,,,,,,,,,
,,,,1,2.7504,3.990000153,1.6818,0,4,4,7,1,stim/f_schwa_g.wav,60fe12001b0318f854a7ffe4,001,2022-03-29_19h31.13.111,exp_mono_eng,2021.2.3,Win32,59.08070424,,,,,,,,,,,
,,,,1,4.8676,1.980000051,2.4369,0,5,5,3,1,stim/p_schwa_g.wav,60fe12001b0318f854a7ffe4,001,2022-03-29_19h31.13.111,exp_mono_eng,2021.2.3,Win32,59.08070424,,,,,,,,,,,
,,,,2,4.8101,3.996666718,1.1372,0,6,6,4,1,stim/fof_g.wav,60fe12001b0318f854a7ffe4,001,2022-03-29_19h31.13.111,exp_mono_eng,2021.2.3,Win32,59.08070424,,,,,,,,,,,
,,,,3,7.5059,1.013333384,2.5404,0,7,7,1,1,stim/pief_g.wav,60fe12001b0318f854a7ffe4,001,2022-03-29_19h31.13.111,exp_mono_eng,2021.2.3,Win32,59.08070424,,,,,,,,,,,
,,,,,,,,,,,,,stim/f_schwa_f.wav,60fe12001b0318f854a7ffe4,001,2022-03-29_19h31.13.111,exp_mono_eng,2021.2.3,Win32,59.08070424,space,2.6786,1,4.1836,3.033333333,1.5987,0,0,0,7,1
,,,,,,,,,,,,,stim/feuf_f.wav,60fe12001b0318f854a7ffe4,001,2022-03-29_19h31.13.111,exp_mono_eng,2021.2.3,Win32,59.08070424,,,4,2.6305,4.013333384,2.5216,0,1,1,6,1
,,,,,,,,,,,,,stim/fof_f.wav,60fe12001b0318f854a7ffe4,001,2022-03-29_19h31.13.111,exp_mono_eng,2021.2.3,Win32,59.08070424,,,2,2.3011,3.013333384,1.0263,0,2,2,4,1
,,,,,,,,,,,,,stim/pof_f.wav,60fe12001b0318f854a7ffe4,001,2022-03-29_19h31.13.111,exp_mono_eng,2021.2.3,Win32,59.08070424,,,2,2.4541,2.026666768,1.1289,0,3,3,0,1
,,,,,,,,,,,,,stim/fif_f.wav,60fe12001b0318f854a7ffe4,001,2022-03-29_19h31.13.111,exp_mono_eng,2021.2.3,Win32,59.08070424,,,3,2.4171,3.896666718,0.7432,0,4,4,5,1
,,,,,,,,,,,,,stim/pif_f.wav,60fe12001b0318f854a7ffe4,001,2022-03-29_19h31.13.111,exp_mono_eng,2021.2.3,Win32,59.08070424,,,3,4.6276,1.030000051,1.0467,0,5,5,1,1
,,,,,,,,,,,,,stim/peuf_f.wav,60fe12001b0318f854a7ffe4,001,2022-03-29_19h31.13.111,exp_mono_eng,2021.2.3,Win32,59.08070424,,,2,2.7376,2,1.8996,0,6,6,2,1
,,,,,,,,,,,,,stim/p_schwa_f.wav,60fe12001b0318f854a7ffe4,001,2022-03-29_19h31.13.111,exp_mono_eng,2021.2.3,Win32,59.08070424,,,4,3.0876,3.013333384,0.857,0,7,7,3,1
