the_col,key_resp_2afc_trial.keys,key_resp_2afc_trial.corr,key_resp_2afc_trial.rt,trials_2afc_loop.thisRepN,trials_2afc_loop.thisTrialN,trials_2afc_loop.thisN,trials_2afc_loop.thisIndex,trials_2afc_loop.ran,pisch,fisch,pake,pike,item_num,correct_response,id,Variety of Spanish that is most familiar to you?,date,expName,psychopyVersion,OS,frameRate,key_resp.keys,key_resp.rt,the_col_fr,key_resp_2afc_trial_2.keys,key_resp_2afc_trial_2.corr,key_resp_2afc_trial_2.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,fat,fit,pat,pic
pake,1,0,3.408,0,0,0,11,1,conditions/german/pisch_2_5.wav,conditions/german/fisch_2_5.wav,conditions/german/pake_2_5.wav,conditions/german/pike_2_5.wav,12,0,613a59b4554295dbdaa5dc24,Portuguese,2022-03-23_15h40.56.982,german,2021.2.3,MacIntel,62.5,,,,,,,,,,,,,,,
fisch,1,1,3.61,0,1,1,40,1,conditions/german/pisch_6_6.wav,conditions/german/fisch_6_6.wav,conditions/german/pake_6_6.wav,conditions/german/pike_6_6.wav,41,1,613a59b4554295dbdaa5dc24,Portuguese,2022-03-23_15h40.56.982,german,2021.2.3,MacIntel,62.5,,,,,,,,,,,,,,,
fisch,0,1,2.427,0,2,2,28,1,conditions/german/pisch_5_1.wav,conditions/german/fisch_5_1.wav,conditions/german/pake_5_1.wav,conditions/german/pike_5_1.wav,29,0,613a59b4554295dbdaa5dc24,Portuguese,2022-03-23_15h40.56.982,german,2021.2.3,MacIntel,62.5,,,,,,,,,,,,,,,
fisch,1,0,2.313,0,3,3,37,1,conditions/german/pisch_6_3.wav,conditions/german/fisch_6_3.wav,conditions/german/pake_6_3.wav,conditions/german/pike_6_3.wav,38,0,613a59b4554295dbdaa5dc24,Portuguese,2022-03-23_15h40.56.982,german,2021.2.3,MacIntel,62.5,,,,,,,,,,,,,,,
pisch,1,0,2.177,0,4,4,31,1,conditions/german/pisch_5_4.wav,conditions/german/fisch_5_4.wav,conditions/german/pake_5_4.wav,conditions/german/pike_5_4.wav,32,0,613a59b4554295dbdaa5dc24,Portuguese,2022-03-23_15h40.56.982,german,2021.2.3,MacIntel,62.5,,,,,,,,,,,,,,,
pike,1,0,2.191,0,5,5,33,1,conditions/german/pisch_5_6.wav,conditions/german/fisch_5_6.wav,conditions/german/pake_5_6.wav,conditions/german/pike_5_6.wav,34,0,613a59b4554295dbdaa5dc24,Portuguese,2022-03-23_15h40.56.982,german,2021.2.3,MacIntel,62.5,,,,,,,,,,,,,,,
pisch,1,0,2.174,0,6,6,21,1,conditions/german/pisch_4_1.wav,conditions/german/fisch_4_1.wav,conditions/german/pake_4_1.wav,conditions/german/pike_4_1.wav,22,0,613a59b4554295dbdaa5dc24,Portuguese,2022-03-23_15h40.56.982,german,2021.2.3,MacIntel,62.5,,,,,,,,,,,,,,,
pike,1,0,2.204,0,7,7,26,1,conditions/german/pisch_4_6.wav,conditions/german/fisch_4_6.wav,conditions/german/pake_4_6.wav,conditions/german/pike_4_6.wav,27,0,613a59b4554295dbdaa5dc24,Portuguese,2022-03-23_15h40.56.982,german,2021.2.3,MacIntel,62.5,,,,,,,,,,,,,,,
pike,1,0,2.239,0,8,8,46,1,conditions/german/pisch_7_5.wav,conditions/german/fisch_7_5.wav,conditions/german/pake_7_5.wav,conditions/german/pike_7_5.wav,47,0,613a59b4554295dbdaa5dc24,Portuguese,2022-03-23_15h40.56.982,german,2021.2.3,MacIntel,62.5,,,,,,,,,,,,,,,
pike,0,1,2.092,0,9,9,13,1,conditions/german/pisch_2_7.wav,conditions/german/fisch_2_7.wav,conditions/german/pake_2_7.wav,conditions/german/pike_2_7.wav,14,0,613a59b4554295dbdaa5dc24,Portuguese,2022-03-23_15h40.56.982,german,2021.2.3,MacIntel,62.5,,,,,,,,,,,,,,,
pike,1,0,1.872,0,10,10,38,1,conditions/german/pisch_6_4.wav,conditions/german/fisch_6_4.wav,conditions/german/pake_6_4.wav,conditions/german/pike_6_4.wav,39,0,613a59b4554295dbdaa5dc24,Portuguese,2022-03-23_15h40.56.982,german,2021.2.3,MacIntel,62.5,,,,,,,,,,,,,,,
pake,1,0,2.193,0,11,11,19,1,conditions/german/pisch_3_6.wav,conditions/german/fisch_3_6.wav,conditions/german/pake_3_6.wav,conditions/german/pike_3_6.wav,20,0,613a59b4554295dbdaa5dc24,Portuguese,2022-03-23_15h40.56.982,german,2021.2.3,MacIntel,62.5,,,,,,,,,,,,,,,
