the_col,key_resp_2afc_trial.keys,key_resp_2afc_trial.corr,key_resp_2afc_trial.rt,trials_2afc_loop.thisRepN,trials_2afc_loop.thisTrialN,trials_2afc_loop.thisN,trials_2afc_loop.thisIndex,trials_2afc_loop.ran,pisch,fisch,pake,pike,item_num,correct_response,id,Variety of Spanish that is most familiar to you?,date,expName,psychopyVersion,OS,frameRate,key_resp.keys,key_resp.rt,the_col_fr,key_resp_2afc_trial_2.keys,key_resp_2afc_trial_2.corr,key_resp_2afc_trial_2.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,fat,fit,pat,pic
fisch,0,1,6.719,0,0,0,29,1,conditions/german/pisch_5_2.wav,conditions/german/fisch_5_2.wav,conditions/german/pake_5_2.wav,conditions/german/pike_5_2.wav,30,0,5f15db42d62e996fdc5429d8,Mexican,2022-03-23_15h40.40.050,german,2021.2.3,Win32,59.95203837,,,,,,,,,,,,,,,
pike,0,1,2.76,0,1,1,17,1,conditions/german/pisch_3_4.wav,conditions/german/fisch_3_4.wav,conditions/german/pake_3_4.wav,conditions/german/pike_3_4.wav,18,0,5f15db42d62e996fdc5429d8,Mexican,2022-03-23_15h40.40.050,german,2021.2.3,Win32,59.95203837,,,,,,,,,,,,,,,
fisch,0,1,2.677,0,2,2,44,1,conditions/german/pisch_7_3.wav,conditions/german/fisch_7_3.wav,conditions/german/pake_7_3.wav,conditions/german/pike_7_3.wav,45,0,5f15db42d62e996fdc5429d8,Mexican,2022-03-23_15h40.40.050,german,2021.2.3,Win32,59.95203837,,,,,,,,,,,,,,,
pisch,0,1,2.21,0,3,3,46,1,conditions/german/pisch_7_5.wav,conditions/german/fisch_7_5.wav,conditions/german/pake_7_5.wav,conditions/german/pike_7_5.wav,47,0,5f15db42d62e996fdc5429d8,Mexican,2022-03-23_15h40.40.050,german,2021.2.3,Win32,59.95203837,,,,,,,,,,,,,,,
fisch,1,0,2.191,0,4,4,26,1,conditions/german/pisch_4_6.wav,conditions/german/fisch_4_6.wav,conditions/german/pake_4_6.wav,conditions/german/pike_4_6.wav,27,0,5f15db42d62e996fdc5429d8,Mexican,2022-03-23_15h40.40.050,german,2021.2.3,Win32,59.95203837,,,,,,,,,,,,,,,
pike,1,0,2.684,0,5,5,10,1,conditions/german/pisch_2_4.wav,conditions/german/fisch_2_4.wav,conditions/german/pake_2_4.wav,conditions/german/pike_2_4.wav,11,0,5f15db42d62e996fdc5429d8,Mexican,2022-03-23_15h40.40.050,german,2021.2.3,Win32,59.95203837,,,,,,,,,,,,,,,
pake,0,0,2.127,0,6,6,24,1,conditions/german/pisch_4_4.wav,conditions/german/fisch_4_4.wav,conditions/german/pake_4_4.wav,conditions/german/pike_4_4.wav,25,1,5f15db42d62e996fdc5429d8,Mexican,2022-03-23_15h40.40.050,german,2021.2.3,Win32,59.95203837,,,,,,,,,,,,,,,
fisch,0,1,3.861,0,7,7,39,1,conditions/german/pisch_6_5.wav,conditions/german/fisch_6_5.wav,conditions/german/pake_6_5.wav,conditions/german/pike_6_5.wav,40,0,5f15db42d62e996fdc5429d8,Mexican,2022-03-23_15h40.40.050,german,2021.2.3,Win32,59.95203837,,,,,,,,,,,,,,,
pike,1,0,2.959,0,8,8,35,1,conditions/german/pisch_6_1.wav,conditions/german/fisch_6_1.wav,conditions/german/pake_6_1.wav,conditions/german/pike_6_1.wav,36,0,5f15db42d62e996fdc5429d8,Mexican,2022-03-23_15h40.40.050,german,2021.2.3,Win32,59.95203837,,,,,,,,,,,,,,,
pisch,0,1,3.693,0,9,9,4,1,conditions/german/pisch_1_5.wav,conditions/german/fisch_1_5.wav,conditions/german/pake_1_5.wav,conditions/german/pike_1_5.wav,5,0,5f15db42d62e996fdc5429d8,Mexican,2022-03-23_15h40.40.050,german,2021.2.3,Win32,59.95203837,,,,,,,,,,,,,,,
