the_col,key_resp_2afc_trial.keys,key_resp_2afc_trial.corr,key_resp_2afc_trial.rt,trials_2afc_loop.thisRepN,trials_2afc_loop.thisTrialN,trials_2afc_loop.thisN,trials_2afc_loop.thisIndex,trials_2afc_loop.ran,pisch,fisch,pake,pike,item_num,correct_response,id,Variety of Spanish that is most familiar to you?,date,expName,psychopyVersion,OS,frameRate,key_resp.keys,key_resp.rt,the_col_fr,key_resp_2afc_trial_2.keys,key_resp_2afc_trial_2.corr,key_resp_2afc_trial_2.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,fat,fit,pat,pic
pake,0,1,3.7112,0,0,0,13,1,conditions/german/pisch_2_7.wav,conditions/german/fisch_2_7.wav,conditions/german/pake_2_7.wav,conditions/german/pike_2_7.wav,14,0,614a6c398ca700d6d8d520d8,All,2022-03-23_16h08.45.379,german,2021.2.3,Win32,60.0132029,,,,,,,,,,,,,,,
pike,1,0,2.2684,0,1,1,38,1,conditions/german/pisch_6_4.wav,conditions/german/fisch_6_4.wav,conditions/german/pake_6_4.wav,conditions/german/pike_6_4.wav,39,0,614a6c398ca700d6d8d520d8,All,2022-03-23_16h08.45.379,german,2021.2.3,Win32,60.0132029,,,,,,,,,,,,,,,
pake,0,1,2.716,0,2,2,10,1,conditions/german/pisch_2_4.wav,conditions/german/fisch_2_4.wav,conditions/german/pake_2_4.wav,conditions/german/pike_2_4.wav,11,0,614a6c398ca700d6d8d520d8,All,2022-03-23_16h08.45.379,german,2021.2.3,Win32,60.0132029,,,,,,,,,,,,,,,
pake,0,1,2.3184,0,3,3,42,1,conditions/german/pisch_7_1.wav,conditions/german/fisch_7_1.wav,conditions/german/pake_7_1.wav,conditions/german/pike_7_1.wav,43,0,614a6c398ca700d6d8d520d8,All,2022-03-23_16h08.45.379,german,2021.2.3,Win32,60.0132029,,,,,,,,,,,,,,,
fisch,1,0,2.6342,0,4,4,41,1,conditions/german/pisch_6_7.wav,conditions/german/fisch_6_7.wav,conditions/german/pake_6_7.wav,conditions/german/pike_6_7.wav,42,0,614a6c398ca700d6d8d520d8,All,2022-03-23_16h08.45.379,german,2021.2.3,Win32,60.0132029,,,,,,,,,,,,,,,
pisch,0,1,3.5046,0,5,5,20,1,conditions/german/pisch_3_7.wav,conditions/german/fisch_3_7.wav,conditions/german/pake_3_7.wav,conditions/german/pike_3_7.wav,21,0,614a6c398ca700d6d8d520d8,All,2022-03-23_16h08.45.379,german,2021.2.3,Win32,60.0132029,,,,,,,,,,,,,,,
pike,1,0,3.8166,0,6,6,19,1,conditions/german/pisch_3_6.wav,conditions/german/fisch_3_6.wav,conditions/german/pake_3_6.wav,conditions/german/pike_3_6.wav,20,0,614a6c398ca700d6d8d520d8,All,2022-03-23_16h08.45.379,german,2021.2.3,Win32,60.0132029,,,,,,,,,,,,,,,
pike,1,0,3.1886,0,7,7,11,1,conditions/german/pisch_2_5.wav,conditions/german/fisch_2_5.wav,conditions/german/pake_2_5.wav,conditions/german/pike_2_5.wav,12,0,614a6c398ca700d6d8d520d8,All,2022-03-23_16h08.45.379,german,2021.2.3,Win32,60.0132029,,,,,,,,,,,,,,,
fisch,0,1,5.2851,0,8,8,15,1,conditions/german/pisch_3_2.wav,conditions/german/fisch_3_2.wav,conditions/german/pake_3_2.wav,conditions/german/pike_3_2.wav,16,0,614a6c398ca700d6d8d520d8,All,2022-03-23_16h08.45.379,german,2021.2.3,Win32,60.0132029,,,,,,,,,,,,,,,
pisch,1,0,2.9189,0,9,9,37,1,conditions/german/pisch_6_3.wav,conditions/german/fisch_6_3.wav,conditions/german/pake_6_3.wav,conditions/german/pike_6_3.wav,38,0,614a6c398ca700d6d8d520d8,All,2022-03-23_16h08.45.379,german,2021.2.3,Win32,60.0132029,,,,,,,,,,,,,,,
