the_col,key_resp_2afc_trial.keys,key_resp_2afc_trial.corr,key_resp_2afc_trial.rt,trials_2afc_loop.thisRepN,trials_2afc_loop.thisTrialN,trials_2afc_loop.thisN,trials_2afc_loop.thisIndex,trials_2afc_loop.ran,pisch,fisch,pake,pike,item_num,correct_response,id,Variety of Spanish that is most familiar to you?,date,expName,psychopyVersion,OS,frameRate,key_resp.keys,key_resp.rt,the_col_fr,key_resp_2afc_trial_2.keys,key_resp_2afc_trial_2.corr,key_resp_2afc_trial_2.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,fat,fit,pat,pic
pike,1,0,6.9199,0,0,0,37,1,conditions/german/pisch_6_3.wav,conditions/german/fisch_6_3.wav,conditions/german/pake_6_3.wav,conditions/german/pike_6_3.wav,38,0,5f30c06d1cdf4953b62ae475,Latin,2022-03-23_15h45.01.185,german,2021.2.3,Win32,60.19020104,,,,,,,,,,,,,,,
pake,1,0,5.3857,0,1,1,10,1,conditions/german/pisch_2_4.wav,conditions/german/fisch_2_4.wav,conditions/german/pake_2_4.wav,conditions/german/pike_2_4.wav,11,0,5f30c06d1cdf4953b62ae475,Latin,2022-03-23_15h45.01.185,german,2021.2.3,Win32,60.19020104,,,,,,,,,,,,,,,
fisch,1,0,5.7746,0,2,2,44,1,conditions/german/pisch_7_3.wav,conditions/german/fisch_7_3.wav,conditions/german/pake_7_3.wav,conditions/german/pike_7_3.wav,45,0,5f30c06d1cdf4953b62ae475,Latin,2022-03-23_15h45.01.185,german,2021.2.3,Win32,60.19020104,,,,,,,,,,,,,,,
pike,1,0,5.8596,0,3,3,3,1,conditions/german/pisch_1_4.wav,conditions/german/fisch_1_4.wav,conditions/german/pake_1_4.wav,conditions/german/pike_1_4.wav,4,0,5f30c06d1cdf4953b62ae475,Latin,2022-03-23_15h45.01.185,german,2021.2.3,Win32,60.19020104,,,,,,,,,,,,,,,
pisch,1,0,1.7517,0,4,4,12,1,conditions/german/pisch_2_6.wav,conditions/german/fisch_2_6.wav,conditions/german/pake_2_6.wav,conditions/german/pike_2_6.wav,13,0,5f30c06d1cdf4953b62ae475,Latin,2022-03-23_15h45.01.185,german,2021.2.3,Win32,60.19020104,,,,,,,,,,,,,,,
pisch,1,0,1.235,0,5,5,30,1,conditions/german/pisch_5_3.wav,conditions/german/fisch_5_3.wav,conditions/german/pake_5_3.wav,conditions/german/pike_5_3.wav,31,0,5f30c06d1cdf4953b62ae475,Latin,2022-03-23_15h45.01.185,german,2021.2.3,Win32,60.19020104,,,,,,,,,,,,,,,
pake,1,0,2.8681,0,6,6,19,1,conditions/german/pisch_3_6.wav,conditions/german/fisch_3_6.wav,conditions/german/pake_3_6.wav,conditions/german/pike_3_6.wav,20,0,5f30c06d1cdf4953b62ae475,Latin,2022-03-23_15h45.01.185,german,2021.2.3,Win32,60.19020104,,,,,,,,,,,,,,,
pike,1,0,1.1908,0,7,7,18,1,conditions/german/pisch_3_5.wav,conditions/german/fisch_3_5.wav,conditions/german/pake_3_5.wav,conditions/german/pike_3_5.wav,19,0,5f30c06d1cdf4953b62ae475,Latin,2022-03-23_15h45.01.185,german,2021.2.3,Win32,60.19020104,,,,,,,,,,,,,,,
fisch,1,0,1.4176,0,8,8,13,1,conditions/german/pisch_2_7.wav,conditions/german/fisch_2_7.wav,conditions/german/pake_2_7.wav,conditions/german/pike_2_7.wav,14,0,5f30c06d1cdf4953b62ae475,Latin,2022-03-23_15h45.01.185,german,2021.2.3,Win32,60.19020104,,,,,,,,,,,,,,,
pike,1,0,1.4677,0,9,9,34,1,conditions/german/pisch_5_7.wav,conditions/german/fisch_5_7.wav,conditions/german/pake_5_7.wav,conditions/german/pike_5_7.wav,35,0,5f30c06d1cdf4953b62ae475,Latin,2022-03-23_15h45.01.185,german,2021.2.3,Win32,60.19020104,,,,,,,,,,,,,,,
pisch,1,0,0.893,0,10,10,20,1,conditions/german/pisch_3_7.wav,conditions/german/fisch_3_7.wav,conditions/german/pake_3_7.wav,conditions/german/pike_3_7.wav,21,0,5f30c06d1cdf4953b62ae475,Latin,2022-03-23_15h45.01.185,german,2021.2.3,Win32,60.19020104,,,,,,,,,,,,,,,
