the_col,key_resp_2afc_trial.keys,key_resp_2afc_trial.corr,key_resp_2afc_trial.rt,trials_2afc_loop.thisRepN,trials_2afc_loop.thisTrialN,trials_2afc_loop.thisN,trials_2afc_loop.thisIndex,trials_2afc_loop.ran,pisch,fisch,pake,pike,item_num,correct_response,id,Variety of Spanish that is most familiar to you?,date,expName,psychopyVersion,OS,frameRate,key_resp.keys,key_resp.rt,the_col_fr,key_resp_2afc_trial_2.keys,key_resp_2afc_trial_2.corr,key_resp_2afc_trial_2.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,fat,fit,pat,pic
pake,1,0,11.7148,0,0,0,20,1,conditions/german/pisch_3_7.wav,conditions/german/fisch_3_7.wav,conditions/german/pake_3_7.wav,conditions/german/pike_3_7.wav,21,0,61135eb097c6eb84381896ac,Castellano/Mexican,2022-03-23_17h34.33.393,german,2021.2.3,Win32,11.93046923,,,,,,,,,,,,,,,
pisch,1,1,3.239,0,1,1,8,1,conditions/german/pisch_2_2.wav,conditions/german/fisch_2_2.wav,conditions/german/pake_2_2.wav,conditions/german/pike_2_2.wav,9,1,61135eb097c6eb84381896ac,Castellano/Mexican,2022-03-23_17h34.33.393,german,2021.2.3,Win32,11.93046923,,,,,,,,,,,,,,,
pike,1,1,2.7963,0,2,2,32,1,conditions/german/pisch_5_5.wav,conditions/german/fisch_5_5.wav,conditions/german/pake_5_5.wav,conditions/german/pike_5_5.wav,33,1,61135eb097c6eb84381896ac,Castellano/Mexican,2022-03-23_17h34.33.393,german,2021.2.3,Win32,11.93046923,,,,,,,,,,,,,,,
pake,1,0,2.9026,0,3,3,28,1,conditions/german/pisch_5_1.wav,conditions/german/fisch_5_1.wav,conditions/german/pake_5_1.wav,conditions/german/pike_5_1.wav,29,0,61135eb097c6eb84381896ac,Castellano/Mexican,2022-03-23_17h34.33.393,german,2021.2.3,Win32,11.93046923,,,,,,,,,,,,,,,
fisch,1,0,2.4136,0,4,4,23,1,conditions/german/pisch_4_3.wav,conditions/german/fisch_4_3.wav,conditions/german/pake_4_3.wav,conditions/german/pike_4_3.wav,24,0,61135eb097c6eb84381896ac,Castellano/Mexican,2022-03-23_17h34.33.393,german,2021.2.3,Win32,11.93046923,,,,,,,,,,,,,,,
fisch,1,0,2.3589,0,5,5,19,1,conditions/german/pisch_3_6.wav,conditions/german/fisch_3_6.wav,conditions/german/pake_3_6.wav,conditions/german/pike_3_6.wav,20,0,61135eb097c6eb84381896ac,Castellano/Mexican,2022-03-23_17h34.33.393,german,2021.2.3,Win32,11.93046923,,,,,,,,,,,,,,,
pake,1,0,3.8707,0,6,6,13,1,conditions/german/pisch_2_7.wav,conditions/german/fisch_2_7.wav,conditions/german/pake_2_7.wav,conditions/german/pike_2_7.wav,14,0,61135eb097c6eb84381896ac,Castellano/Mexican,2022-03-23_17h34.33.393,german,2021.2.3,Win32,11.93046923,,,,,,,,,,,,,,,
pisch,1,0,2.4545,0,7,7,14,1,conditions/german/pisch_3_1.wav,conditions/german/fisch_3_1.wav,conditions/german/pake_3_1.wav,conditions/german/pike_3_1.wav,15,0,61135eb097c6eb84381896ac,Castellano/Mexican,2022-03-23_17h34.33.393,german,2021.2.3,Win32,11.93046923,,,,,,,,,,,,,,,
pike,1,0,3.1138,0,8,8,47,1,conditions/german/pisch_7_6.wav,conditions/german/fisch_7_6.wav,conditions/german/pake_7_6.wav,conditions/german/pike_7_6.wav,48,0,61135eb097c6eb84381896ac,Castellano/Mexican,2022-03-23_17h34.33.393,german,2021.2.3,Win32,11.93046923,,,,,,,,,,,,,,,
fisch,1,0,2.3155,0,9,9,31,1,conditions/german/pisch_5_4.wav,conditions/german/fisch_5_4.wav,conditions/german/pake_5_4.wav,conditions/german/pike_5_4.wav,32,0,61135eb097c6eb84381896ac,Castellano/Mexican,2022-03-23_17h34.33.393,german,2021.2.3,Win32,11.93046923,,,,,,,,,,,,,,,
fisch,1,0,2.5019,0,10,10,22,1,conditions/german/pisch_4_2.wav,conditions/german/fisch_4_2.wav,conditions/german/pake_4_2.wav,conditions/german/pike_4_2.wav,23,0,61135eb097c6eb84381896ac,Castellano/Mexican,2022-03-23_17h34.33.393,german,2021.2.3,Win32,11.93046923,,,,,,,,,,,,,,,
pike,0,1,3.5697,0,11,11,35,1,conditions/german/pisch_6_1.wav,conditions/german/fisch_6_1.wav,conditions/german/pake_6_1.wav,conditions/german/pike_6_1.wav,36,0,61135eb097c6eb84381896ac,Castellano/Mexican,2022-03-23_17h34.33.393,german,2021.2.3,Win32,11.93046923,,,,,,,,,,,,,,,
pisch,1,0,2.3501,0,12,12,1,1,conditions/german/pisch_1_2.wav,conditions/german/fisch_1_2.wav,conditions/german/pake_1_2.wav,conditions/german/pike_1_2.wav,2,0,61135eb097c6eb84381896ac,Castellano/Mexican,2022-03-23_17h34.33.393,german,2021.2.3,Win32,11.93046923,,,,,,,,,,,,,,,
pake,1,0,2.4502,0,13,13,27,1,conditions/german/pisch_4_7.wav,conditions/german/fisch_4_7.wav,conditions/german/pake_4_7.wav,conditions/german/pike_4_7.wav,28,0,61135eb097c6eb84381896ac,Castellano/Mexican,2022-03-23_17h34.33.393,german,2021.2.3,Win32,11.93046923,,,,,,,,,,,,,,,
pake,1,0,2.3633,0,14,14,3,1,conditions/german/pisch_1_4.wav,conditions/german/fisch_1_4.wav,conditions/german/pake_1_4.wav,conditions/german/pike_1_4.wav,4,0,61135eb097c6eb84381896ac,Castellano/Mexican,2022-03-23_17h34.33.393,german,2021.2.3,Win32,11.93046923,,,,,,,,,,,,,,,
pike,1,0,2.3666,0,15,15,9,1,conditions/german/pisch_2_3.wav,conditions/german/fisch_2_3.wav,conditions/german/pake_2_3.wav,conditions/german/pike_2_3.wav,10,0,61135eb097c6eb84381896ac,Castellano/Mexican,2022-03-23_17h34.33.393,german,2021.2.3,Win32,11.93046923,,,,,,,,,,,,,,,
pake,1,0,2.6177,0,16,16,39,1,conditions/german/pisch_6_5.wav,conditions/german/fisch_6_5.wav,conditions/german/pake_6_5.wav,conditions/german/pike_6_5.wav,40,0,61135eb097c6eb84381896ac,Castellano/Mexican,2022-03-23_17h34.33.393,german,2021.2.3,Win32,11.93046923,,,,,,,,,,,,,,,
pisch,1,0,2.3003,0,17,17,25,1,conditions/german/pisch_4_5.wav,conditions/german/fisch_4_5.wav,conditions/german/pake_4_5.wav,conditions/german/pike_4_5.wav,26,0,61135eb097c6eb84381896ac,Castellano/Mexican,2022-03-23_17h34.33.393,german,2021.2.3,Win32,11.93046923,,,,,,,,,,,,,,,
pake,1,1,2.5616,0,18,18,40,1,conditions/german/pisch_6_6.wav,conditions/german/fisch_6_6.wav,conditions/german/pake_6_6.wav,conditions/german/pike_6_6.wav,41,1,61135eb097c6eb84381896ac,Castellano/Mexican,2022-03-23_17h34.33.393,german,2021.2.3,Win32,11.93046923,,,,,,,,,,,,,,,
pisch,1,0,2.8411,0,19,19,15,1,conditions/german/pisch_3_2.wav,conditions/german/fisch_3_2.wav,conditions/german/pake_3_2.wav,conditions/german/pike_3_2.wav,16,0,61135eb097c6eb84381896ac,Castellano/Mexican,2022-03-23_17h34.33.393,german,2021.2.3,Win32,11.93046923,,,,,,,,,,,,,,,
pake,1,0,2.1333,0,20,20,10,1,conditions/german/pisch_2_4.wav,conditions/german/fisch_2_4.wav,conditions/german/pake_2_4.wav,conditions/german/pike_2_4.wav,11,0,61135eb097c6eb84381896ac,Castellano/Mexican,2022-03-23_17h34.33.393,german,2021.2.3,Win32,11.93046923,,,,,,,,,,,,,,,
pike,0,1,5.5167,0,21,21,43,1,conditions/german/pisch_7_2.wav,conditions/german/fisch_7_2.wav,conditions/german/pake_7_2.wav,conditions/german/pike_7_2.wav,44,0,61135eb097c6eb84381896ac,Castellano/Mexican,2022-03-23_17h34.33.393,german,2021.2.3,Win32,11.93046923,,,,,,,,,,,,,,,
