0.7669 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
5.2144 	INFO 	Loaded monitor calibration from ['2021_05_25 17:40']
5.2294 	WARNING 	User requested fullscreen with size [1920 1200], but screen is actually [1440, 900]. Using actual size
5.9393 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, autoLog=True, backendConf=UNKNOWN, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x7ff2b7fbfac8>, gamma=None, gammaErrorPolicy='raise', lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x7ff2b651d588>, multiSample=False, name='window1', numSamples=2, pos=[360.0, 225.0], screen=0, size=array([2880, 1800]), stencilBits=0, stereo=False, units='height', useFBO=True, useRetina=True, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
5.9394 	EXP 	window1: mouseVisible = True
5.9395 	EXP 	window1: recordFrameIntervals = False
6.1056 	EXP 	window1: recordFrameIntervals = True
6.6546 	DEBUG 	Screen (0) actual frame rate measured at 60.96
6.6547 	EXP 	window1: recordFrameIntervals = False
7.5504 	INFO 	keyboard.Keyboard is using ptb backend.
7.5919 	EXP 	Created text_2afc_check = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_2afc_check', opacity=1, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
7.8161 	INFO 	keyboard.Keyboard is using ptb backend.
7.8345 	EXP 	Sound sound_2afc_stim_trial set volume 1.000
7.8390 	EXP 	Created text_2afc_response_yes_trial = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text_2afc_response_yes_trial', opacity=1, ori=0, pos=array([-0.3,  0. ]), rgb=UNKNOWN, text='Yes', units='height', win=Window(...), wrapWidth=1)
7.8414 	EXP 	Created text_2afc_response_no_trial = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-3.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text_2afc_response_no_trial', opacity=1, ori=0, pos=array([0.3, 0. ]), rgb=UNKNOWN, text='No', units='height', win=Window(...), wrapWidth=1)
8.0666 	INFO 	keyboard.Keyboard is using ptb backend.
8.0722 	EXP 	Created text_2afc_question_trial = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([-1., -1.,  1.]), colorSpace='rgb', contrast=1.0, depth=-5.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text_2afc_question_trial', opacity=1, ori=0, pos=array([0. , 0.3]), rgb=UNKNOWN, text='Is this a question?', units='height', win=Window(...), wrapWidth=1)
8.2940 	INFO 	keyboard.Keyboard is using ptb backend.
8.3049 	EXP 	Created text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='‘Space’ to continue', units='height', win=Window(...), wrapWidth=1)
8.3050 	EXP 	Sound sound_2afc_stim_trial_2 set volume 1.000
8.3070 	EXP 	Created text_2afc_response_yes_trial_2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text_2afc_response_yes_trial_2', opacity=1, ori=0, pos=array([-0.3,  0. ]), rgb=UNKNOWN, text='Yes', units='height', win=Window(...), wrapWidth=1)
8.3088 	EXP 	Created text_2afc_response_no_trial_2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-3.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text_2afc_response_no_trial_2', opacity=1, ori=0, pos=array([0.3, 0. ]), rgb=UNKNOWN, text='No', units='height', win=Window(...), wrapWidth=1)
8.5305 	INFO 	keyboard.Keyboard is using ptb backend.
8.5338 	EXP 	Created text_2afc_question_trial_2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([-1., -1.,  1.]), colorSpace='rgb', contrast=1.0, depth=-5.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text_2afc_question_trial_2', opacity=1, ori=0, pos=array([0. , 0.3]), rgb=UNKNOWN, text='Is this a question?', units='height', win=Window(...), wrapWidth=1)
8.5436 	EXP 	text_2afc_check: autoDraw = True
8.7953 	DEBUG 	Read csv file with pandas: conditions/conditions_german.csv
8.7970 	DEBUG 	Clearing unnamed columns from conditions/conditions_german.csv
8.7988 	EXP 	Imported conditions/conditions_german.csv as conditions, 49 conditions, 6 params
8.7994 	EXP 	Created sequence: random, trialTypes=49, nReps=1, seed=None
8.7997 	EXP 	New trial (rep=0, index=0): OrderedDict([('pisch', 'conditions/german/pisch_7_4.wav'), ('fisch', 'conditions/german/fisch_7_4.wav'), ('pake', 'conditions/german/pake_7_4.wav'), ('pike', 'conditions/german/pike_7_4.wav'), ('item_num', 46), ('correct_response', 0)])
8.8109 	DATA 	Keypress: space
8.8153 	EXP 	text_2afc_check: autoDraw = False
8.8153 	EXP 	text_2afc_question_trial: autoDraw = True
9.0550 	EXP 	text_2afc_response_yes_trial: autoDraw = True
9.0550 	EXP 	text_2afc_response_no_trial: autoDraw = True
11.0741 	EXP 	New trial (rep=0, index=1): OrderedDict([('pisch', 'conditions/german/pisch_3_1.wav'), ('fisch', 'conditions/german/fisch_3_1.wav'), ('pake', 'conditions/german/pake_3_1.wav'), ('pike', 'conditions/german/pike_3_1.wav'), ('item_num', 15), ('correct_response', 0)])
11.0832 	DATA 	Keypress: 1
11.0884 	EXP 	text_2afc_response_yes_trial: autoDraw = False
11.0884 	EXP 	text_2afc_response_no_trial: autoDraw = False
11.0884 	EXP 	text_2afc_question_trial: autoDraw = False
11.0884 	EXP 	text_2afc_question_trial: autoDraw = True
11.3220 	EXP 	text_2afc_response_yes_trial: autoDraw = True
11.3220 	EXP 	text_2afc_response_no_trial: autoDraw = True
13.3220 	EXP 	New trial (rep=0, index=2): OrderedDict([('pisch', 'conditions/german/pisch_2_6.wav'), ('fisch', 'conditions/german/fisch_2_6.wav'), ('pake', 'conditions/german/pake_2_6.wav'), ('pike', 'conditions/german/pike_2_6.wav'), ('item_num', 13), ('correct_response', 0)])
13.3379 	DATA 	Keypress: 1
13.3420 	EXP 	text_2afc_response_yes_trial: autoDraw = False
13.3420 	EXP 	text_2afc_response_no_trial: autoDraw = False
13.3420 	EXP 	text_2afc_question_trial: autoDraw = False
13.3420 	EXP 	text_2afc_question_trial: autoDraw = True
13.5726 	EXP 	text_2afc_response_yes_trial: autoDraw = True
13.5726 	EXP 	text_2afc_response_no_trial: autoDraw = True
15.4563 	EXP 	New trial (rep=0, index=3): OrderedDict([('pisch', 'conditions/german/pisch_4_6.wav'), ('fisch', 'conditions/german/fisch_4_6.wav'), ('pake', 'conditions/german/pake_4_6.wav'), ('pike', 'conditions/german/pike_4_6.wav'), ('item_num', 27), ('correct_response', 0)])
15.4658 	DATA 	Keypress: 1
15.4717 	EXP 	text_2afc_response_yes_trial: autoDraw = False
15.4717 	EXP 	text_2afc_response_no_trial: autoDraw = False
15.4717 	EXP 	text_2afc_question_trial: autoDraw = False
15.4717 	EXP 	text_2afc_question_trial: autoDraw = True
15.7061 	EXP 	text_2afc_response_yes_trial: autoDraw = True
15.7061 	EXP 	text_2afc_response_no_trial: autoDraw = True
17.5583 	EXP 	New trial (rep=0, index=4): OrderedDict([('pisch', 'conditions/german/pisch_6_6.wav'), ('fisch', 'conditions/german/fisch_6_6.wav'), ('pake', 'conditions/german/pake_6_6.wav'), ('pike', 'conditions/german/pike_6_6.wav'), ('item_num', 41), ('correct_response', 1)])
17.5673 	DATA 	Keypress: 1
17.5721 	EXP 	text_2afc_response_yes_trial: autoDraw = False
17.5721 	EXP 	text_2afc_response_no_trial: autoDraw = False
17.5721 	EXP 	text_2afc_question_trial: autoDraw = False
17.5721 	EXP 	text_2afc_question_trial: autoDraw = True
17.8056 	EXP 	text_2afc_response_yes_trial: autoDraw = True
17.8056 	EXP 	text_2afc_response_no_trial: autoDraw = True
19.6235 	EXP 	New trial (rep=0, index=5): OrderedDict([('pisch', 'conditions/german/pisch_4_3.wav'), ('fisch', 'conditions/german/fisch_4_3.wav'), ('pake', 'conditions/german/pake_4_3.wav'), ('pike', 'conditions/german/pike_4_3.wav'), ('item_num', 24), ('correct_response', 0)])
19.6327 	DATA 	Keypress: 1
19.6386 	EXP 	text_2afc_response_yes_trial: autoDraw = False
19.6386 	EXP 	text_2afc_response_no_trial: autoDraw = False
19.6386 	EXP 	text_2afc_question_trial: autoDraw = False
19.6386 	EXP 	text_2afc_question_trial: autoDraw = True
19.8723 	EXP 	text_2afc_response_yes_trial: autoDraw = True
19.8723 	EXP 	text_2afc_response_no_trial: autoDraw = True
21.9407 	EXP 	New trial (rep=0, index=6): OrderedDict([('pisch', 'conditions/german/pisch_2_2.wav'), ('fisch', 'conditions/german/fisch_2_2.wav'), ('pake', 'conditions/german/pake_2_2.wav'), ('pike', 'conditions/german/pike_2_2.wav'), ('item_num', 9), ('correct_response', 1)])
21.9497 	DATA 	Keypress: 1
21.9581 	EXP 	text_2afc_response_yes_trial: autoDraw = False
21.9581 	EXP 	text_2afc_response_no_trial: autoDraw = False
21.9581 	EXP 	text_2afc_question_trial: autoDraw = False
21.9581 	EXP 	text_2afc_question_trial: autoDraw = True
22.1888 	EXP 	text_2afc_response_yes_trial: autoDraw = True
22.1888 	EXP 	text_2afc_response_no_trial: autoDraw = True
24.3742 	EXP 	New trial (rep=0, index=7): OrderedDict([('pisch', 'conditions/german/pisch_4_7.wav'), ('fisch', 'conditions/german/fisch_4_7.wav'), ('pake', 'conditions/german/pake_4_7.wav'), ('pike', 'conditions/german/pike_4_7.wav'), ('item_num', 28), ('correct_response', 0)])
24.3822 	DATA 	Keypress: 1
24.3883 	EXP 	text_2afc_response_yes_trial: autoDraw = False
24.3883 	EXP 	text_2afc_response_no_trial: autoDraw = False
24.3883 	EXP 	text_2afc_question_trial: autoDraw = False
24.3883 	EXP 	text_2afc_question_trial: autoDraw = True
24.6225 	EXP 	text_2afc_response_yes_trial: autoDraw = True
24.6225 	EXP 	text_2afc_response_no_trial: autoDraw = True
25.8235 	EXP 	New trial (rep=0, index=8): OrderedDict([('pisch', 'conditions/german/pisch_1_7.wav'), ('fisch', 'conditions/german/fisch_1_7.wav'), ('pake', 'conditions/german/pake_1_7.wav'), ('pike', 'conditions/german/pike_1_7.wav'), ('item_num', 7), ('correct_response', 0)])
25.8333 	DATA 	Keypress: 1
25.8388 	EXP 	text_2afc_response_yes_trial: autoDraw = False
25.8388 	EXP 	text_2afc_response_no_trial: autoDraw = False
25.8388 	EXP 	text_2afc_question_trial: autoDraw = False
25.8388 	EXP 	text_2afc_question_trial: autoDraw = True
26.0726 	EXP 	text_2afc_response_yes_trial: autoDraw = True
26.0726 	EXP 	text_2afc_response_no_trial: autoDraw = True
26.4058 	EXP 	New trial (rep=0, index=9): OrderedDict([('pisch', 'conditions/german/pisch_5_6.wav'), ('fisch', 'conditions/german/fisch_5_6.wav'), ('pake', 'conditions/german/pake_5_6.wav'), ('pike', 'conditions/german/pike_5_6.wav'), ('item_num', 34), ('correct_response', 0)])
26.4153 	DATA 	Keypress: 1
26.4221 	EXP 	text_2afc_response_yes_trial: autoDraw = False
26.4221 	EXP 	text_2afc_response_no_trial: autoDraw = False
26.4221 	EXP 	text_2afc_question_trial: autoDraw = False
26.4221 	EXP 	text_2afc_question_trial: autoDraw = True
26.6558 	EXP 	text_2afc_response_yes_trial: autoDraw = True
26.6558 	EXP 	text_2afc_response_no_trial: autoDraw = True
