the_col,key_resp_2afc_trial.keys,key_resp_2afc_trial.corr,key_resp_2afc_trial.rt,trials_2afc_loop.thisRepN,trials_2afc_loop.thisTrialN,trials_2afc_loop.thisN,trials_2afc_loop.thisIndex,trials_2afc_loop.ran,pisch,fisch,pake,pike,item_num,correct_response,id,Variety of Spanish that is most familiar to you?,date,expName,psychopyVersion,OS,frameRate,key_resp.keys,key_resp.rt,the_col_fr,key_resp_2afc_trial_2.keys,key_resp_2afc_trial_2.corr,key_resp_2afc_trial_2.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,fat,fit,pat,pic
fisch,1,0,2.4338,0,0,0,17,1,conditions/german/pisch_3_4.wav,conditions/german/fisch_3_4.wav,conditions/german/pake_3_4.wav,conditions/german/pike_3_4.wav,18,0,613a886056265d62028d15d2,Mexico,2022-03-23_21h06.44.099,german,2021.2.3,Win32,143.9884809,,,,,,,,,,,,,,,
pisch,1,0,1.8656,0,1,1,9,1,conditions/german/pisch_2_3.wav,conditions/german/fisch_2_3.wav,conditions/german/pake_2_3.wav,conditions/german/pike_2_3.wav,10,0,613a886056265d62028d15d2,Mexico,2022-03-23_21h06.44.099,german,2021.2.3,Win32,143.9884809,,,,,,,,,,,,,,,
fisch,0,1,1.9579,0,2,2,6,1,conditions/german/pisch_1_7.wav,conditions/german/fisch_1_7.wav,conditions/german/pake_1_7.wav,conditions/german/pike_1_7.wav,7,0,613a886056265d62028d15d2,Mexico,2022-03-23_21h06.44.099,german,2021.2.3,Win32,143.9884809,,,,,,,,,,,,,,,
pike,1,0,1.9655,0,3,3,46,1,conditions/german/pisch_7_5.wav,conditions/german/fisch_7_5.wav,conditions/german/pake_7_5.wav,conditions/german/pike_7_5.wav,47,0,613a886056265d62028d15d2,Mexico,2022-03-23_21h06.44.099,german,2021.2.3,Win32,143.9884809,,,,,,,,,,,,,,,
pake,0,1,1.8533,0,4,4,27,1,conditions/german/pisch_4_7.wav,conditions/german/fisch_4_7.wav,conditions/german/pake_4_7.wav,conditions/german/pike_4_7.wav,28,0,613a886056265d62028d15d2,Mexico,2022-03-23_21h06.44.099,german,2021.2.3,Win32,143.9884809,,,,,,,,,,,,,,,
pisch,1,0,2.1592,0,5,5,4,1,conditions/german/pisch_1_5.wav,conditions/german/fisch_1_5.wav,conditions/german/pake_1_5.wav,conditions/german/pike_1_5.wav,5,0,613a886056265d62028d15d2,Mexico,2022-03-23_21h06.44.099,german,2021.2.3,Win32,143.9884809,,,,,,,,,,,,,,,
fisch,0,1,2.0024,0,6,6,10,1,conditions/german/pisch_2_4.wav,conditions/german/fisch_2_4.wav,conditions/german/pake_2_4.wav,conditions/german/pike_2_4.wav,11,0,613a886056265d62028d15d2,Mexico,2022-03-23_21h06.44.099,german,2021.2.3,Win32,143.9884809,,,,,,,,,,,,,,,
fisch,1,0,1.7411,0,7,7,25,1,conditions/german/pisch_4_5.wav,conditions/german/fisch_4_5.wav,conditions/german/pake_4_5.wav,conditions/german/pike_4_5.wav,26,0,613a886056265d62028d15d2,Mexico,2022-03-23_21h06.44.099,german,2021.2.3,Win32,143.9884809,,,,,,,,,,,,,,,
fisch,0,1,1.8099,0,8,8,20,1,conditions/german/pisch_3_7.wav,conditions/german/fisch_3_7.wav,conditions/german/pake_3_7.wav,conditions/german/pike_3_7.wav,21,0,613a886056265d62028d15d2,Mexico,2022-03-23_21h06.44.099,german,2021.2.3,Win32,143.9884809,,,,,,,,,,,,,,,
pike,1,1,2.0962,0,9,9,16,1,conditions/german/pisch_3_3.wav,conditions/german/fisch_3_3.wav,conditions/german/pake_3_3.wav,conditions/german/pike_3_3.wav,17,1,613a886056265d62028d15d2,Mexico,2022-03-23_21h06.44.099,german,2021.2.3,Win32,143.9884809,,,,,,,,,,,,,,,
pisch,0,0,2.2301,0,10,10,8,1,conditions/german/pisch_2_2.wav,conditions/german/fisch_2_2.wav,conditions/german/pake_2_2.wav,conditions/german/pike_2_2.wav,9,1,613a886056265d62028d15d2,Mexico,2022-03-23_21h06.44.099,german,2021.2.3,Win32,143.9884809,,,,,,,,,,,,,,,
fisch,1,0,1.8545,0,11,11,28,1,conditions/german/pisch_5_1.wav,conditions/german/fisch_5_1.wav,conditions/german/pake_5_1.wav,conditions/german/pike_5_1.wav,29,0,613a886056265d62028d15d2,Mexico,2022-03-23_21h06.44.099,german,2021.2.3,Win32,143.9884809,,,,,,,,,,,,,,,
pake,1,0,2.1646,0,12,12,29,1,conditions/german/pisch_5_2.wav,conditions/german/fisch_5_2.wav,conditions/german/pake_5_2.wav,conditions/german/pike_5_2.wav,30,0,613a886056265d62028d15d2,Mexico,2022-03-23_21h06.44.099,german,2021.2.3,Win32,143.9884809,,,,,,,,,,,,,,,
pisch,1,0,2.0621,0,13,13,11,1,conditions/german/pisch_2_5.wav,conditions/german/fisch_2_5.wav,conditions/german/pake_2_5.wav,conditions/german/pike_2_5.wav,12,0,613a886056265d62028d15d2,Mexico,2022-03-23_21h06.44.099,german,2021.2.3,Win32,143.9884809,,,,,,,,,,,,,,,
pisch,1,0,2.2052,0,14,14,30,1,conditions/german/pisch_5_3.wav,conditions/german/fisch_5_3.wav,conditions/german/pake_5_3.wav,conditions/german/pike_5_3.wav,31,0,613a886056265d62028d15d2,Mexico,2022-03-23_21h06.44.099,german,2021.2.3,Win32,143.9884809,,,,,,,,,,,,,,,
pike,0,1,2.6257,0,15,15,42,1,conditions/german/pisch_7_1.wav,conditions/german/fisch_7_1.wav,conditions/german/pake_7_1.wav,conditions/german/pike_7_1.wav,43,0,613a886056265d62028d15d2,Mexico,2022-03-23_21h06.44.099,german,2021.2.3,Win32,143.9884809,,,,,,,,,,,,,,,
pake,1,0,2.6103,0,16,16,1,1,conditions/german/pisch_1_2.wav,conditions/german/fisch_1_2.wav,conditions/german/pake_1_2.wav,conditions/german/pike_1_2.wav,2,0,613a886056265d62028d15d2,Mexico,2022-03-23_21h06.44.099,german,2021.2.3,Win32,143.9884809,,,,,,,,,,,,,,,
pike,0,1,2.7163,0,17,17,37,1,conditions/german/pisch_6_3.wav,conditions/german/fisch_6_3.wav,conditions/german/pake_6_3.wav,conditions/german/pike_6_3.wav,38,0,613a886056265d62028d15d2,Mexico,2022-03-23_21h06.44.099,german,2021.2.3,Win32,143.9884809,,,,,,,,,,,,,,,
pisch,1,0,1.8901,0,18,18,5,1,conditions/german/pisch_1_6.wav,conditions/german/fisch_1_6.wav,conditions/german/pake_1_6.wav,conditions/german/pike_1_6.wav,6,0,613a886056265d62028d15d2,Mexico,2022-03-23_21h06.44.099,german,2021.2.3,Win32,143.9884809,,,,,,,,,,,,,,,
fisch,1,0,1.8191,0,19,19,45,1,conditions/german/pisch_7_4.wav,conditions/german/fisch_7_4.wav,conditions/german/pake_7_4.wav,conditions/german/pike_7_4.wav,46,0,613a886056265d62028d15d2,Mexico,2022-03-23_21h06.44.099,german,2021.2.3,Win32,143.9884809,,,,,,,,,,,,,,,
pisch,1,0,2.3211,0,20,20,47,1,conditions/german/pisch_7_6.wav,conditions/german/fisch_7_6.wav,conditions/german/pake_7_6.wav,conditions/german/pike_7_6.wav,48,0,613a886056265d62028d15d2,Mexico,2022-03-23_21h06.44.099,german,2021.2.3,Win32,143.9884809,,,,,,,,,,,,,,,
pake,0,1,1.8942,0,21,21,18,1,conditions/german/pisch_3_5.wav,conditions/german/fisch_3_5.wav,conditions/german/pake_3_5.wav,conditions/german/pike_3_5.wav,19,0,613a886056265d62028d15d2,Mexico,2022-03-23_21h06.44.099,german,2021.2.3,Win32,143.9884809,,,,,,,,,,,,,,,
fisch,0,1,1.7144,0,22,22,31,1,conditions/german/pisch_5_4.wav,conditions/german/fisch_5_4.wav,conditions/german/pake_5_4.wav,conditions/german/pike_5_4.wav,32,0,613a886056265d62028d15d2,Mexico,2022-03-23_21h06.44.099,german,2021.2.3,Win32,143.9884809,,,,,,,,,,,,,,,
fisch,1,0,1.9366,0,23,23,41,1,conditions/german/pisch_6_7.wav,conditions/german/fisch_6_7.wav,conditions/german/pake_6_7.wav,conditions/german/pike_6_7.wav,42,0,613a886056265d62028d15d2,Mexico,2022-03-23_21h06.44.099,german,2021.2.3,Win32,143.9884809,,,,,,,,,,,,,,,
fisch,0,1,2.1402,0,24,24,13,1,conditions/german/pisch_2_7.wav,conditions/german/fisch_2_7.wav,conditions/german/pake_2_7.wav,conditions/german/pike_2_7.wav,14,0,613a886056265d62028d15d2,Mexico,2022-03-23_21h06.44.099,german,2021.2.3,Win32,143.9884809,,,,,,,,,,,,,,,
pisch,0,1,2.0008,0,25,25,43,1,conditions/german/pisch_7_2.wav,conditions/german/fisch_7_2.wav,conditions/german/pake_7_2.wav,conditions/german/pike_7_2.wav,44,0,613a886056265d62028d15d2,Mexico,2022-03-23_21h06.44.099,german,2021.2.3,Win32,143.9884809,,,,,,,,,,,,,,,
pisch,0,1,2.5448,0,26,26,14,1,conditions/german/pisch_3_1.wav,conditions/german/fisch_3_1.wav,conditions/german/pake_3_1.wav,conditions/german/pike_3_1.wav,15,0,613a886056265d62028d15d2,Mexico,2022-03-23_21h06.44.099,german,2021.2.3,Win32,143.9884809,,,,,,,,,,,,,,,
pike,1,0,2.1157,0,27,27,26,1,conditions/german/pisch_4_6.wav,conditions/german/fisch_4_6.wav,conditions/german/pake_4_6.wav,conditions/german/pike_4_6.wav,27,0,613a886056265d62028d15d2,Mexico,2022-03-23_21h06.44.099,german,2021.2.3,Win32,143.9884809,,,,,,,,,,,,,,,
pike,0,1,1.9494,0,28,28,35,1,conditions/german/pisch_6_1.wav,conditions/german/fisch_6_1.wav,conditions/german/pake_6_1.wav,conditions/german/pike_6_1.wav,36,0,613a886056265d62028d15d2,Mexico,2022-03-23_21h06.44.099,german,2021.2.3,Win32,143.9884809,,,,,,,,,,,,,,,
pike,1,1,2.2459,0,29,29,0,1,conditions/german/pisch_1_1.wav,conditions/german/fisch_1_1.wav,conditions/german/pake_1_1.wav,conditions/german/pike_1_1.wav,1,1,613a886056265d62028d15d2,Mexico,2022-03-23_21h06.44.099,german,2021.2.3,Win32,143.9884809,,,,,,,,,,,,,,,
pike,0,1,1.8247,0,30,30,21,1,conditions/german/pisch_4_1.wav,conditions/german/fisch_4_1.wav,conditions/german/pake_4_1.wav,conditions/german/pike_4_1.wav,22,0,613a886056265d62028d15d2,Mexico,2022-03-23_21h06.44.099,german,2021.2.3,Win32,143.9884809,,,,,,,,,,,,,,,
pake,1,0,2.1787,0,31,31,33,1,conditions/german/pisch_5_6.wav,conditions/german/fisch_5_6.wav,conditions/german/pake_5_6.wav,conditions/german/pike_5_6.wav,34,0,613a886056265d62028d15d2,Mexico,2022-03-23_21h06.44.099,german,2021.2.3,Win32,143.9884809,,,,,,,,,,,,,,,
pake,0,1,1.8544,0,32,32,23,1,conditions/german/pisch_4_3.wav,conditions/german/fisch_4_3.wav,conditions/german/pake_4_3.wav,conditions/german/pike_4_3.wav,24,0,613a886056265d62028d15d2,Mexico,2022-03-23_21h06.44.099,german,2021.2.3,Win32,143.9884809,,,,,,,,,,,,,,,
fisch,1,0,2.4506,0,33,33,38,1,conditions/german/pisch_6_4.wav,conditions/german/fisch_6_4.wav,conditions/german/pake_6_4.wav,conditions/german/pike_6_4.wav,39,0,613a886056265d62028d15d2,Mexico,2022-03-23_21h06.44.099,german,2021.2.3,Win32,143.9884809,,,,,,,,,,,,,,,
pake,1,0,2.001,0,34,34,39,1,conditions/german/pisch_6_5.wav,conditions/german/fisch_6_5.wav,conditions/german/pake_6_5.wav,conditions/german/pike_6_5.wav,40,0,613a886056265d62028d15d2,Mexico,2022-03-23_21h06.44.099,german,2021.2.3,Win32,143.9884809,,,,,,,,,,,,,,,
pisch,0,1,1.9961,0,35,35,3,1,conditions/german/pisch_1_4.wav,conditions/german/fisch_1_4.wav,conditions/german/pake_1_4.wav,conditions/german/pike_1_4.wav,4,0,613a886056265d62028d15d2,Mexico,2022-03-23_21h06.44.099,german,2021.2.3,Win32,143.9884809,,,,,,,,,,,,,,,
pike,1,1,2.1706,0,36,36,48,1,conditions/german/pisch_7_7.wav,conditions/german/fisch_7_7.wav,conditions/german/pake_7_7.wav,conditions/german/pike_7_7.wav,49,1,613a886056265d62028d15d2,Mexico,2022-03-23_21h06.44.099,german,2021.2.3,Win32,143.9884809,,,,,,,,,,,,,,,
pike,1,0,2.119,0,37,37,19,1,conditions/german/pisch_3_6.wav,conditions/german/fisch_3_6.wav,conditions/german/pake_3_6.wav,conditions/german/pike_3_6.wav,20,0,613a886056265d62028d15d2,Mexico,2022-03-23_21h06.44.099,german,2021.2.3,Win32,143.9884809,,,,,,,,,,,,,,,
fisch,0,1,1.8063,0,38,38,15,1,conditions/german/pisch_3_2.wav,conditions/german/fisch_3_2.wav,conditions/german/pake_3_2.wav,conditions/german/pike_3_2.wav,16,0,613a886056265d62028d15d2,Mexico,2022-03-23_21h06.44.099,german,2021.2.3,Win32,143.9884809,,,,,,,,,,,,,,,
fisch,1,0,1.9358,0,39,39,2,1,conditions/german/pisch_1_3.wav,conditions/german/fisch_1_3.wav,conditions/german/pake_1_3.wav,conditions/german/pike_1_3.wav,3,0,613a886056265d62028d15d2,Mexico,2022-03-23_21h06.44.099,german,2021.2.3,Win32,143.9884809,,,,,,,,,,,,,,,
pisch,1,0,2.7739,0,40,40,22,1,conditions/german/pisch_4_2.wav,conditions/german/fisch_4_2.wav,conditions/german/pake_4_2.wav,conditions/german/pike_4_2.wav,23,0,613a886056265d62028d15d2,Mexico,2022-03-23_21h06.44.099,german,2021.2.3,Win32,143.9884809,,,,,,,,,,,,,,,
pisch,0,0,2.0471,0,41,41,24,1,conditions/german/pisch_4_4.wav,conditions/german/fisch_4_4.wav,conditions/german/pake_4_4.wav,conditions/german/pike_4_4.wav,25,1,613a886056265d62028d15d2,Mexico,2022-03-23_21h06.44.099,german,2021.2.3,Win32,143.9884809,,,,,,,,,,,,,,,
fisch,0,1,1.8454,0,42,42,36,1,conditions/german/pisch_6_2.wav,conditions/german/fisch_6_2.wav,conditions/german/pake_6_2.wav,conditions/german/pike_6_2.wav,37,0,613a886056265d62028d15d2,Mexico,2022-03-23_21h06.44.099,german,2021.2.3,Win32,143.9884809,,,,,,,,,,,,,,,
pike,1,1,2.0276,0,43,43,40,1,conditions/german/pisch_6_6.wav,conditions/german/fisch_6_6.wav,conditions/german/pake_6_6.wav,conditions/german/pike_6_6.wav,41,1,613a886056265d62028d15d2,Mexico,2022-03-23_21h06.44.099,german,2021.2.3,Win32,143.9884809,,,,,,,,,,,,,,,
pake,0,1,1.936,0,44,44,44,1,conditions/german/pisch_7_3.wav,conditions/german/fisch_7_3.wav,conditions/german/pake_7_3.wav,conditions/german/pike_7_3.wav,45,0,613a886056265d62028d15d2,Mexico,2022-03-23_21h06.44.099,german,2021.2.3,Win32,143.9884809,,,,,,,,,,,,,,,
pake,1,1,1.9443,0,45,45,32,1,conditions/german/pisch_5_5.wav,conditions/german/fisch_5_5.wav,conditions/german/pake_5_5.wav,conditions/german/pike_5_5.wav,33,1,613a886056265d62028d15d2,Mexico,2022-03-23_21h06.44.099,german,2021.2.3,Win32,143.9884809,,,,,,,,,,,,,,,
fisch,0,1,2.1654,0,46,46,12,1,conditions/german/pisch_2_6.wav,conditions/german/fisch_2_6.wav,conditions/german/pake_2_6.wav,conditions/german/pike_2_6.wav,13,0,613a886056265d62028d15d2,Mexico,2022-03-23_21h06.44.099,german,2021.2.3,Win32,143.9884809,,,,,,,,,,,,,,,
pike,0,1,1.9227,0,47,47,34,1,conditions/german/pisch_5_7.wav,conditions/german/fisch_5_7.wav,conditions/german/pake_5_7.wav,conditions/german/pike_5_7.wav,35,0,613a886056265d62028d15d2,Mexico,2022-03-23_21h06.44.099,german,2021.2.3,Win32,143.9884809,,,,,,,,,,,,,,,
pisch,0,1,2.0476,0,48,48,7,1,conditions/german/pisch_2_1.wav,conditions/german/fisch_2_1.wav,conditions/german/pake_2_1.wav,conditions/german/pike_2_1.wav,8,0,613a886056265d62028d15d2,Mexico,2022-03-23_21h06.44.099,german,2021.2.3,Win32,143.9884809,,,,,,,,,,,,,,,
,,,,,,,,,,,,,48,0,613a886056265d62028d15d2,Mexico,2022-03-23_21h06.44.099,german,2021.2.3,Win32,143.9884809,space,0.8296,pat,1,0,1.81,0,0,0,47,1,conditions/french/fat_7_6.wav,conditions/french/fit_7_6.wav,conditions/french/pat_7_6.wav,conditions/french/pic_7_6.wav
,,,,,,,,,,,,,18,0,613a886056265d62028d15d2,Mexico,2022-03-23_21h06.44.099,german,2021.2.3,Win32,143.9884809,,,fit,1,0,2.3742,0,1,1,17,1,conditions/french/fat_3_4.wav,conditions/french/fit_3_4.wav,conditions/french/pat_3_4.wav,conditions/french/pic_3_4.wav
,,,,,,,,,,,,,11,0,613a886056265d62028d15d2,Mexico,2022-03-23_21h06.44.099,german,2021.2.3,Win32,143.9884809,,,fat,0,1,1.5371,0,2,2,10,1,conditions/french/fat_2_4.wav,conditions/french/fit_2_4.wav,conditions/french/pat_2_4.wav,conditions/french/pic_2_4.wav
,,,,,,,,,,,,,43,0,613a886056265d62028d15d2,Mexico,2022-03-23_21h06.44.099,german,2021.2.3,Win32,143.9884809,,,fit,0,1,1.526,0,3,3,42,1,conditions/french/fat_7_1.wav,conditions/french/fit_7_1.wav,conditions/french/pat_7_1.wav,conditions/french/pic_7_1.wav
,,,,,,,,,,,,,20,0,613a886056265d62028d15d2,Mexico,2022-03-23_21h06.44.099,german,2021.2.3,Win32,143.9884809,,,fit,0,1,1.756,0,4,4,19,1,conditions/french/fat_3_6.wav,conditions/french/fit_3_6.wav,conditions/french/pat_3_6.wav,conditions/french/pic_3_6.wav
