the_col,key_resp_2afc_trial.keys,key_resp_2afc_trial.corr,key_resp_2afc_trial.rt,trials_2afc_loop.thisRepN,trials_2afc_loop.thisTrialN,trials_2afc_loop.thisN,trials_2afc_loop.thisIndex,trials_2afc_loop.ran,pisch,fisch,pake,pike,item_num,correct_response,id,Variety of Spanish that is most familiar to you?,date,expName,psychopyVersion,OS,frameRate,key_resp.keys,key_resp.rt,the_col_fr,key_resp_2afc_trial_2.keys,key_resp_2afc_trial_2.corr,key_resp_2afc_trial_2.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,fat,fit,pat,pic
pake,1,0,2.9573,0,0,0,10,1,conditions/german/pisch_2_4.wav,conditions/german/fisch_2_4.wav,conditions/german/pake_2_4.wav,conditions/german/pike_2_4.wav,11,0,60e1d5f866e681d7e33fd01c,Guatemalan,2022-03-23_14h47.56.027,german,2021.2.3,Linux x86_64,59.96641881,,,,,,,,,,,,,,,
pisch,1,0,2.4162,0,1,1,25,1,conditions/german/pisch_4_5.wav,conditions/german/fisch_4_5.wav,conditions/german/pake_4_5.wav,conditions/german/pike_4_5.wav,26,0,60e1d5f866e681d7e33fd01c,Guatemalan,2022-03-23_14h47.56.027,german,2021.2.3,Linux x86_64,59.96641881,,,,,,,,,,,,,,,
pike,1,0,2.3912,0,2,2,4,1,conditions/german/pisch_1_5.wav,conditions/german/fisch_1_5.wav,conditions/german/pake_1_5.wav,conditions/german/pike_1_5.wav,5,0,60e1d5f866e681d7e33fd01c,Guatemalan,2022-03-23_14h47.56.027,german,2021.2.3,Linux x86_64,59.96641881,,,,,,,,,,,,,,,
pake,1,1,2.335,0,3,3,0,1,conditions/german/pisch_1_1.wav,conditions/german/fisch_1_1.wav,conditions/german/pake_1_1.wav,conditions/german/pike_1_1.wav,1,1,60e1d5f866e681d7e33fd01c,Guatemalan,2022-03-23_14h47.56.027,german,2021.2.3,Linux x86_64,59.96641881,,,,,,,,,,,,,,,
pisch,1,0,2.2465,0,4,4,1,1,conditions/german/pisch_1_2.wav,conditions/german/fisch_1_2.wav,conditions/german/pake_1_2.wav,conditions/german/pike_1_2.wav,2,0,60e1d5f866e681d7e33fd01c,Guatemalan,2022-03-23_14h47.56.027,german,2021.2.3,Linux x86_64,59.96641881,,,,,,,,,,,,,,,
fisch,1,0,2.7014,0,5,5,11,1,conditions/german/pisch_2_5.wav,conditions/german/fisch_2_5.wav,conditions/german/pake_2_5.wav,conditions/german/pike_2_5.wav,12,0,60e1d5f866e681d7e33fd01c,Guatemalan,2022-03-23_14h47.56.027,german,2021.2.3,Linux x86_64,59.96641881,,,,,,,,,,,,,,,
pisch,1,0,2.5088,0,6,6,26,1,conditions/german/pisch_4_6.wav,conditions/german/fisch_4_6.wav,conditions/german/pake_4_6.wav,conditions/german/pike_4_6.wav,27,0,60e1d5f866e681d7e33fd01c,Guatemalan,2022-03-23_14h47.56.027,german,2021.2.3,Linux x86_64,59.96641881,,,,,,,,,,,,,,,
fisch,1,0,2.1352,0,7,7,27,1,conditions/german/pisch_4_7.wav,conditions/german/fisch_4_7.wav,conditions/german/pake_4_7.wav,conditions/german/pike_4_7.wav,28,0,60e1d5f866e681d7e33fd01c,Guatemalan,2022-03-23_14h47.56.027,german,2021.2.3,Linux x86_64,59.96641881,,,,,,,,,,,,,,,
pike,1,1,2.2766,0,8,8,32,1,conditions/german/pisch_5_5.wav,conditions/german/fisch_5_5.wav,conditions/german/pake_5_5.wav,conditions/german/pike_5_5.wav,33,1,60e1d5f866e681d7e33fd01c,Guatemalan,2022-03-23_14h47.56.027,german,2021.2.3,Linux x86_64,59.96641881,,,,,,,,,,,,,,,
fisch,1,1,2.2083,0,9,9,24,1,conditions/german/pisch_4_4.wav,conditions/german/fisch_4_4.wav,conditions/german/pake_4_4.wav,conditions/german/pike_4_4.wav,25,1,60e1d5f866e681d7e33fd01c,Guatemalan,2022-03-23_14h47.56.027,german,2021.2.3,Linux x86_64,59.96641881,,,,,,,,,,,,,,,
