the_col,key_resp_2afc_trial.keys,key_resp_2afc_trial.corr,key_resp_2afc_trial.rt,trials_2afc_loop.thisRepN,trials_2afc_loop.thisTrialN,trials_2afc_loop.thisN,trials_2afc_loop.thisIndex,trials_2afc_loop.ran,pisch,fisch,pake,pike,item_num,correct_response,id,Variety of Spanish that is most familiar to you?,date,expName,psychopyVersion,OS,frameRate,key_resp.keys,key_resp.rt,the_col_fr,key_resp_2afc_trial_2.keys,key_resp_2afc_trial_2.corr,key_resp_2afc_trial_2.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,fat,fit,pat,pic
pake,1,0,5.9214,0,0,0,25,1,conditions/german/pisch_4_5.wav,conditions/german/fisch_4_5.wav,conditions/german/pake_4_5.wav,conditions/german/pike_4_5.wav,26,0,61400425790ab5dbef568393,Spanish,2022-03-23_15h58.27.197,german,2021.2.3,Win32,60.09976561,,,,,,,,,,,,,,,
fisch,1,0,2.6924,0,1,1,39,1,conditions/german/pisch_6_5.wav,conditions/german/fisch_6_5.wav,conditions/german/pake_6_5.wav,conditions/german/pike_6_5.wav,40,0,61400425790ab5dbef568393,Spanish,2022-03-23_15h58.27.197,german,2021.2.3,Win32,60.09976561,,,,,,,,,,,,,,,
pisch,0,1,2.9883,0,2,2,12,1,conditions/german/pisch_2_6.wav,conditions/german/fisch_2_6.wav,conditions/german/pake_2_6.wav,conditions/german/pike_2_6.wav,13,0,61400425790ab5dbef568393,Spanish,2022-03-23_15h58.27.197,german,2021.2.3,Win32,60.09976561,,,,,,,,,,,,,,,
fisch,1,0,6.6663,0,3,3,34,1,conditions/german/pisch_5_7.wav,conditions/german/fisch_5_7.wav,conditions/german/pake_5_7.wav,conditions/german/pike_5_7.wav,35,0,61400425790ab5dbef568393,Spanish,2022-03-23_15h58.27.197,german,2021.2.3,Win32,60.09976561,,,,,,,,,,,,,,,
pake,0,1,3.233,0,4,4,35,1,conditions/german/pisch_6_1.wav,conditions/german/fisch_6_1.wav,conditions/german/pake_6_1.wav,conditions/german/pike_6_1.wav,36,0,61400425790ab5dbef568393,Spanish,2022-03-23_15h58.27.197,german,2021.2.3,Win32,60.09976561,,,,,,,,,,,,,,,
pake,1,0,4.9812,0,5,5,17,1,conditions/german/pisch_3_4.wav,conditions/german/fisch_3_4.wav,conditions/german/pake_3_4.wav,conditions/german/pike_3_4.wav,18,0,61400425790ab5dbef568393,Spanish,2022-03-23_15h58.27.197,german,2021.2.3,Win32,60.09976561,,,,,,,,,,,,,,,
pike,1,0,2.5161,0,6,6,4,1,conditions/german/pisch_1_5.wav,conditions/german/fisch_1_5.wav,conditions/german/pake_1_5.wav,conditions/german/pike_1_5.wav,5,0,61400425790ab5dbef568393,Spanish,2022-03-23_15h58.27.197,german,2021.2.3,Win32,60.09976561,,,,,,,,,,,,,,,
pake,1,0,2.602,0,7,7,33,1,conditions/german/pisch_5_6.wav,conditions/german/fisch_5_6.wav,conditions/german/pake_5_6.wav,conditions/german/pike_5_6.wav,34,0,61400425790ab5dbef568393,Spanish,2022-03-23_15h58.27.197,german,2021.2.3,Win32,60.09976561,,,,,,,,,,,,,,,
pike,1,1,2.8311,0,8,8,32,1,conditions/german/pisch_5_5.wav,conditions/german/fisch_5_5.wav,conditions/german/pake_5_5.wav,conditions/german/pike_5_5.wav,33,1,61400425790ab5dbef568393,Spanish,2022-03-23_15h58.27.197,german,2021.2.3,Win32,60.09976561,,,,,,,,,,,,,,,
pike,1,0,2.6831,0,9,9,14,1,conditions/german/pisch_3_1.wav,conditions/german/fisch_3_1.wav,conditions/german/pake_3_1.wav,conditions/german/pike_3_1.wav,15,0,61400425790ab5dbef568393,Spanish,2022-03-23_15h58.27.197,german,2021.2.3,Win32,60.09976561,,,,,,,,,,,,,,,
fisch,0,1,4.5275,0,10,10,27,1,conditions/german/pisch_4_7.wav,conditions/german/fisch_4_7.wav,conditions/german/pake_4_7.wav,conditions/german/pike_4_7.wav,28,0,61400425790ab5dbef568393,Spanish,2022-03-23_15h58.27.197,german,2021.2.3,Win32,60.09976561,,,,,,,,,,,,,,,
pisch,0,1,3.3024,0,11,11,19,1,conditions/german/pisch_3_6.wav,conditions/german/fisch_3_6.wav,conditions/german/pake_3_6.wav,conditions/german/pike_3_6.wav,20,0,61400425790ab5dbef568393,Spanish,2022-03-23_15h58.27.197,german,2021.2.3,Win32,60.09976561,,,,,,,,,,,,,,,
pike,1,0,2.8195,0,12,12,21,1,conditions/german/pisch_4_1.wav,conditions/german/fisch_4_1.wav,conditions/german/pake_4_1.wav,conditions/german/pike_4_1.wav,22,0,61400425790ab5dbef568393,Spanish,2022-03-23_15h58.27.197,german,2021.2.3,Win32,60.09976561,,,,,,,,,,,,,,,
pake,0,1,2.5522,0,13,13,13,1,conditions/german/pisch_2_7.wav,conditions/german/fisch_2_7.wav,conditions/german/pake_2_7.wav,conditions/german/pike_2_7.wav,14,0,61400425790ab5dbef568393,Spanish,2022-03-23_15h58.27.197,german,2021.2.3,Win32,60.09976561,,,,,,,,,,,,,,,
pike,1,0,2.9176,0,14,14,38,1,conditions/german/pisch_6_4.wav,conditions/german/fisch_6_4.wav,conditions/german/pake_6_4.wav,conditions/german/pike_6_4.wav,39,0,61400425790ab5dbef568393,Spanish,2022-03-23_15h58.27.197,german,2021.2.3,Win32,60.09976561,,,,,,,,,,,,,,,
fisch,1,0,2.5809,0,15,15,31,1,conditions/german/pisch_5_4.wav,conditions/german/fisch_5_4.wav,conditions/german/pake_5_4.wav,conditions/german/pike_5_4.wav,32,0,61400425790ab5dbef568393,Spanish,2022-03-23_15h58.27.197,german,2021.2.3,Win32,60.09976561,,,,,,,,,,,,,,,
pike,1,1,2.9035,0,16,16,40,1,conditions/german/pisch_6_6.wav,conditions/german/fisch_6_6.wav,conditions/german/pake_6_6.wav,conditions/german/pike_6_6.wav,41,1,61400425790ab5dbef568393,Spanish,2022-03-23_15h58.27.197,german,2021.2.3,Win32,60.09976561,,,,,,,,,,,,,,,
pisch,1,0,2.3406,0,17,17,23,1,conditions/german/pisch_4_3.wav,conditions/german/fisch_4_3.wav,conditions/german/pake_4_3.wav,conditions/german/pike_4_3.wav,24,0,61400425790ab5dbef568393,Spanish,2022-03-23_15h58.27.197,german,2021.2.3,Win32,60.09976561,,,,,,,,,,,,,,,
pake,0,1,2.2664,0,18,18,10,1,conditions/german/pisch_2_4.wav,conditions/german/fisch_2_4.wav,conditions/german/pake_2_4.wav,conditions/german/pike_2_4.wav,11,0,61400425790ab5dbef568393,Spanish,2022-03-23_15h58.27.197,german,2021.2.3,Win32,60.09976561,,,,,,,,,,,,,,,
pike,1,0,2.5785,0,19,19,45,1,conditions/german/pisch_7_4.wav,conditions/german/fisch_7_4.wav,conditions/german/pake_7_4.wav,conditions/german/pike_7_4.wav,46,0,61400425790ab5dbef568393,Spanish,2022-03-23_15h58.27.197,german,2021.2.3,Win32,60.09976561,,,,,,,,,,,,,,,
pisch,0,1,2.5331,0,20,20,37,1,conditions/german/pisch_6_3.wav,conditions/german/fisch_6_3.wav,conditions/german/pake_6_3.wav,conditions/german/pike_6_3.wav,38,0,61400425790ab5dbef568393,Spanish,2022-03-23_15h58.27.197,german,2021.2.3,Win32,60.09976561,,,,,,,,,,,,,,,
pisch,1,0,2.5177,0,21,21,30,1,conditions/german/pisch_5_3.wav,conditions/german/fisch_5_3.wav,conditions/german/pake_5_3.wav,conditions/german/pike_5_3.wav,31,0,61400425790ab5dbef568393,Spanish,2022-03-23_15h58.27.197,german,2021.2.3,Win32,60.09976561,,,,,,,,,,,,,,,
pake,0,1,2.3316,0,22,22,5,1,conditions/german/pisch_1_6.wav,conditions/german/fisch_1_6.wav,conditions/german/pake_1_6.wav,conditions/german/pike_1_6.wav,6,0,61400425790ab5dbef568393,Spanish,2022-03-23_15h58.27.197,german,2021.2.3,Win32,60.09976561,,,,,,,,,,,,,,,
pisch,0,1,2.3357,0,23,23,3,1,conditions/german/pisch_1_4.wav,conditions/german/fisch_1_4.wav,conditions/german/pake_1_4.wav,conditions/german/pike_1_4.wav,4,0,61400425790ab5dbef568393,Spanish,2022-03-23_15h58.27.197,german,2021.2.3,Win32,60.09976561,,,,,,,,,,,,,,,
fisch,0,1,2.4965,0,24,24,42,1,conditions/german/pisch_7_1.wav,conditions/german/fisch_7_1.wav,conditions/german/pake_7_1.wav,conditions/german/pike_7_1.wav,43,0,61400425790ab5dbef568393,Spanish,2022-03-23_15h58.27.197,german,2021.2.3,Win32,60.09976561,,,,,,,,,,,,,,,
pake,0,1,6.1161,0,25,25,29,1,conditions/german/pisch_5_2.wav,conditions/german/fisch_5_2.wav,conditions/german/pake_5_2.wav,conditions/german/pike_5_2.wav,30,0,61400425790ab5dbef568393,Spanish,2022-03-23_15h58.27.197,german,2021.2.3,Win32,60.09976561,,,,,,,,,,,,,,,
pake,0,0,2.0779,0,26,26,0,1,conditions/german/pisch_1_1.wav,conditions/german/fisch_1_1.wav,conditions/german/pake_1_1.wav,conditions/german/pike_1_1.wav,1,1,61400425790ab5dbef568393,Spanish,2022-03-23_15h58.27.197,german,2021.2.3,Win32,60.09976561,,,,,,,,,,,,,,,
pisch,0,1,2.0937,0,27,27,2,1,conditions/german/pisch_1_3.wav,conditions/german/fisch_1_3.wav,conditions/german/pake_1_3.wav,conditions/german/pike_1_3.wav,3,0,61400425790ab5dbef568393,Spanish,2022-03-23_15h58.27.197,german,2021.2.3,Win32,60.09976561,,,,,,,,,,,,,,,
pike,1,0,2.2107,0,28,28,43,1,conditions/german/pisch_7_2.wav,conditions/german/fisch_7_2.wav,conditions/german/pake_7_2.wav,conditions/german/pike_7_2.wav,44,0,61400425790ab5dbef568393,Spanish,2022-03-23_15h58.27.197,german,2021.2.3,Win32,60.09976561,,,,,,,,,,,,,,,
pake,1,1,2.5114,0,29,29,8,1,conditions/german/pisch_2_2.wav,conditions/german/fisch_2_2.wav,conditions/german/pake_2_2.wav,conditions/german/pike_2_2.wav,9,1,61400425790ab5dbef568393,Spanish,2022-03-23_15h58.27.197,german,2021.2.3,Win32,60.09976561,,,,,,,,,,,,,,,
pike,1,0,3.7082,0,30,30,20,1,conditions/german/pisch_3_7.wav,conditions/german/fisch_3_7.wav,conditions/german/pake_3_7.wav,conditions/german/pike_3_7.wav,21,0,61400425790ab5dbef568393,Spanish,2022-03-23_15h58.27.197,german,2021.2.3,Win32,60.09976561,,,,,,,,,,,,,,,
fisch,0,1,2.3701,0,31,31,26,1,conditions/german/pisch_4_6.wav,conditions/german/fisch_4_6.wav,conditions/german/pake_4_6.wav,conditions/german/pike_4_6.wav,27,0,61400425790ab5dbef568393,Spanish,2022-03-23_15h58.27.197,german,2021.2.3,Win32,60.09976561,,,,,,,,,,,,,,,
pike,1,0,2.435,0,32,32,9,1,conditions/german/pisch_2_3.wav,conditions/german/fisch_2_3.wav,conditions/german/pake_2_3.wav,conditions/german/pike_2_3.wav,10,0,61400425790ab5dbef568393,Spanish,2022-03-23_15h58.27.197,german,2021.2.3,Win32,60.09976561,,,,,,,,,,,,,,,
pike,0,1,2.1496,0,33,33,44,1,conditions/german/pisch_7_3.wav,conditions/german/fisch_7_3.wav,conditions/german/pake_7_3.wav,conditions/german/pike_7_3.wav,45,0,61400425790ab5dbef568393,Spanish,2022-03-23_15h58.27.197,german,2021.2.3,Win32,60.09976561,,,,,,,,,,,,,,,
pike,1,0,2.6683,0,34,34,18,1,conditions/german/pisch_3_5.wav,conditions/german/fisch_3_5.wav,conditions/german/pake_3_5.wav,conditions/german/pike_3_5.wav,19,0,61400425790ab5dbef568393,Spanish,2022-03-23_15h58.27.197,german,2021.2.3,Win32,60.09976561,,,,,,,,,,,,,,,
pisch,0,1,2.2498,0,35,35,11,1,conditions/german/pisch_2_5.wav,conditions/german/fisch_2_5.wav,conditions/german/pake_2_5.wav,conditions/german/pike_2_5.wav,12,0,61400425790ab5dbef568393,Spanish,2022-03-23_15h58.27.197,german,2021.2.3,Win32,60.09976561,,,,,,,,,,,,,,,
pisch,0,1,2.2898,0,36,36,28,1,conditions/german/pisch_5_1.wav,conditions/german/fisch_5_1.wav,conditions/german/pake_5_1.wav,conditions/german/pike_5_1.wav,29,0,61400425790ab5dbef568393,Spanish,2022-03-23_15h58.27.197,german,2021.2.3,Win32,60.09976561,,,,,,,,,,,,,,,
fisch,1,0,2.8494,0,37,37,46,1,conditions/german/pisch_7_5.wav,conditions/german/fisch_7_5.wav,conditions/german/pake_7_5.wav,conditions/german/pike_7_5.wav,47,0,61400425790ab5dbef568393,Spanish,2022-03-23_15h58.27.197,german,2021.2.3,Win32,60.09976561,,,,,,,,,,,,,,,
fisch,0,1,2.2216,0,38,38,22,1,conditions/german/pisch_4_2.wav,conditions/german/fisch_4_2.wav,conditions/german/pake_4_2.wav,conditions/german/pike_4_2.wav,23,0,61400425790ab5dbef568393,Spanish,2022-03-23_15h58.27.197,german,2021.2.3,Win32,60.09976561,,,,,,,,,,,,,,,
pisch,1,1,2.2338,0,39,39,16,1,conditions/german/pisch_3_3.wav,conditions/german/fisch_3_3.wav,conditions/german/pake_3_3.wav,conditions/german/pike_3_3.wav,17,1,61400425790ab5dbef568393,Spanish,2022-03-23_15h58.27.197,german,2021.2.3,Win32,60.09976561,,,,,,,,,,,,,,,
