the_col,key_resp_2afc_trial.keys,key_resp_2afc_trial.corr,key_resp_2afc_trial.rt,trials_2afc_loop.thisRepN,trials_2afc_loop.thisTrialN,trials_2afc_loop.thisN,trials_2afc_loop.thisIndex,trials_2afc_loop.ran,pisch,fisch,pake,pike,item_num,correct_response,id,Variety of Spanish that is most familiar to you?,date,expName,psychopyVersion,OS,frameRate,key_resp.keys,key_resp.rt,the_col_fr,key_resp_2afc_trial_2.keys,key_resp_2afc_trial_2.corr,key_resp_2afc_trial_2.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,fat,fit,pat,pic
pake,1,1,9.275,0,0,0,32,1,conditions/german/pisch_5_5.wav,conditions/german/fisch_5_5.wav,conditions/german/pake_5_5.wav,conditions/german/pike_5_5.wav,33,1,6151cfe3ba49dd3ad62708ee,Latino,2022-03-23_15h44.32.380,german,2021.2.3,Win32,59.95203837,,,,,,,,,,,,,,,
pike,1,0,3.876,0,1,1,2,1,conditions/german/pisch_1_3.wav,conditions/german/fisch_1_3.wav,conditions/german/pake_1_3.wav,conditions/german/pike_1_3.wav,3,0,6151cfe3ba49dd3ad62708ee,Latino,2022-03-23_15h44.32.380,german,2021.2.3,Win32,59.95203837,,,,,,,,,,,,,,,
pisch,1,0,2.229,0,2,2,39,1,conditions/german/pisch_6_5.wav,conditions/german/fisch_6_5.wav,conditions/german/pake_6_5.wav,conditions/german/pike_6_5.wav,40,0,6151cfe3ba49dd3ad62708ee,Latino,2022-03-23_15h44.32.380,german,2021.2.3,Win32,59.95203837,,,,,,,,,,,,,,,
pike,1,0,1.782,0,3,3,46,1,conditions/german/pisch_7_5.wav,conditions/german/fisch_7_5.wav,conditions/german/pake_7_5.wav,conditions/german/pike_7_5.wav,47,0,6151cfe3ba49dd3ad62708ee,Latino,2022-03-23_15h44.32.380,german,2021.2.3,Win32,59.95203837,,,,,,,,,,,,,,,
pike,1,0,1.855,0,4,4,22,1,conditions/german/pisch_4_2.wav,conditions/german/fisch_4_2.wav,conditions/german/pake_4_2.wav,conditions/german/pike_4_2.wav,23,0,6151cfe3ba49dd3ad62708ee,Latino,2022-03-23_15h44.32.380,german,2021.2.3,Win32,59.95203837,,,,,,,,,,,,,,,
pake,1,0,1.9,0,5,5,21,1,conditions/german/pisch_4_1.wav,conditions/german/fisch_4_1.wav,conditions/german/pake_4_1.wav,conditions/german/pike_4_1.wav,22,0,6151cfe3ba49dd3ad62708ee,Latino,2022-03-23_15h44.32.380,german,2021.2.3,Win32,59.95203837,,,,,,,,,,,,,,,
pisch,1,0,2.894,0,6,6,10,1,conditions/german/pisch_2_4.wav,conditions/german/fisch_2_4.wav,conditions/german/pake_2_4.wav,conditions/german/pike_2_4.wav,11,0,6151cfe3ba49dd3ad62708ee,Latino,2022-03-23_15h44.32.380,german,2021.2.3,Win32,59.95203837,,,,,,,,,,,,,,,
pike,1,0,2.071,0,7,7,7,1,conditions/german/pisch_2_1.wav,conditions/german/fisch_2_1.wav,conditions/german/pake_2_1.wav,conditions/german/pike_2_1.wav,8,0,6151cfe3ba49dd3ad62708ee,Latino,2022-03-23_15h44.32.380,german,2021.2.3,Win32,59.95203837,,,,,,,,,,,,,,,
pisch,1,1,1.753,0,8,8,16,1,conditions/german/pisch_3_3.wav,conditions/german/fisch_3_3.wav,conditions/german/pake_3_3.wav,conditions/german/pike_3_3.wav,17,1,6151cfe3ba49dd3ad62708ee,Latino,2022-03-23_15h44.32.380,german,2021.2.3,Win32,59.95203837,,,,,,,,,,,,,,,
fisch,1,0,1.891,0,9,9,6,1,conditions/german/pisch_1_7.wav,conditions/german/fisch_1_7.wav,conditions/german/pake_1_7.wav,conditions/german/pike_1_7.wav,7,0,6151cfe3ba49dd3ad62708ee,Latino,2022-03-23_15h44.32.380,german,2021.2.3,Win32,59.95203837,,,,,,,,,,,,,,,
pake,1,1,2.101,0,10,10,40,1,conditions/german/pisch_6_6.wav,conditions/german/fisch_6_6.wav,conditions/german/pake_6_6.wav,conditions/german/pike_6_6.wav,41,1,6151cfe3ba49dd3ad62708ee,Latino,2022-03-23_15h44.32.380,german,2021.2.3,Win32,59.95203837,,,,,,,,,,,,,,,
pisch,1,0,1.737,0,11,11,13,1,conditions/german/pisch_2_7.wav,conditions/german/fisch_2_7.wav,conditions/german/pake_2_7.wav,conditions/german/pike_2_7.wav,14,0,6151cfe3ba49dd3ad62708ee,Latino,2022-03-23_15h44.32.380,german,2021.2.3,Win32,59.95203837,,,,,,,,,,,,,,,
pike,1,0,4.478,0,12,12,25,1,conditions/german/pisch_4_5.wav,conditions/german/fisch_4_5.wav,conditions/german/pake_4_5.wav,conditions/german/pike_4_5.wav,26,0,6151cfe3ba49dd3ad62708ee,Latino,2022-03-23_15h44.32.380,german,2021.2.3,Win32,59.95203837,,,,,,,,,,,,,,,
pisch,1,0,2.975,0,13,13,27,1,conditions/german/pisch_4_7.wav,conditions/german/fisch_4_7.wav,conditions/german/pake_4_7.wav,conditions/german/pike_4_7.wav,28,0,6151cfe3ba49dd3ad62708ee,Latino,2022-03-23_15h44.32.380,german,2021.2.3,Win32,59.95203837,,,,,,,,,,,,,,,
pisch,1,0,1.767,0,14,14,33,1,conditions/german/pisch_5_6.wav,conditions/german/fisch_5_6.wav,conditions/german/pake_5_6.wav,conditions/german/pike_5_6.wav,34,0,6151cfe3ba49dd3ad62708ee,Latino,2022-03-23_15h44.32.380,german,2021.2.3,Win32,59.95203837,,,,,,,,,,,,,,,
pisch,1,1,1.733,0,15,15,48,1,conditions/german/pisch_7_7.wav,conditions/german/fisch_7_7.wav,conditions/german/pake_7_7.wav,conditions/german/pike_7_7.wav,49,1,6151cfe3ba49dd3ad62708ee,Latino,2022-03-23_15h44.32.380,german,2021.2.3,Win32,59.95203837,,,,,,,,,,,,,,,
pake,1,0,1.804,0,16,16,20,1,conditions/german/pisch_3_7.wav,conditions/german/fisch_3_7.wav,conditions/german/pake_3_7.wav,conditions/german/pike_3_7.wav,21,0,6151cfe3ba49dd3ad62708ee,Latino,2022-03-23_15h44.32.380,german,2021.2.3,Win32,59.95203837,,,,,,,,,,,,,,,
pisch,1,0,1.899,0,17,17,12,1,conditions/german/pisch_2_6.wav,conditions/german/fisch_2_6.wav,conditions/german/pake_2_6.wav,conditions/german/pike_2_6.wav,13,0,6151cfe3ba49dd3ad62708ee,Latino,2022-03-23_15h44.32.380,german,2021.2.3,Win32,59.95203837,,,,,,,,,,,,,,,
pisch,1,0,2.929,0,18,18,31,1,conditions/german/pisch_5_4.wav,conditions/german/fisch_5_4.wav,conditions/german/pake_5_4.wav,conditions/german/pike_5_4.wav,32,0,6151cfe3ba49dd3ad62708ee,Latino,2022-03-23_15h44.32.380,german,2021.2.3,Win32,59.95203837,,,,,,,,,,,,,,,
pake,1,1,2.019,0,19,19,8,1,conditions/german/pisch_2_2.wav,conditions/german/fisch_2_2.wav,conditions/german/pake_2_2.wav,conditions/german/pike_2_2.wav,9,1,6151cfe3ba49dd3ad62708ee,Latino,2022-03-23_15h44.32.380,german,2021.2.3,Win32,59.95203837,,,,,,,,,,,,,,,
