the_col,key_resp_2afc_trial.keys,key_resp_2afc_trial.corr,key_resp_2afc_trial.rt,trials_2afc_loop.thisRepN,trials_2afc_loop.thisTrialN,trials_2afc_loop.thisN,trials_2afc_loop.thisIndex,trials_2afc_loop.ran,pisch,fisch,pake,pike,item_num,correct_response,id,Variety of Spanish that is most familiar to you?,date,expName,psychopyVersion,OS,frameRate,key_resp.keys,key_resp.rt,the_col_fr,key_resp_2afc_trial_2.keys,key_resp_2afc_trial_2.corr,key_resp_2afc_trial_2.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,fat,fit,pat,pic
pike,0,0,4.2177,0,0,0,16,1,conditions/german/pisch_3_3.wav,conditions/german/fisch_3_3.wav,conditions/german/pake_3_3.wav,conditions/german/pike_3_3.wav,17,1,6145448f8b3cd18fb19f0b0e,,2022-03-23_15h41.54.411,german,2021.2.3,Win32,60.0348202,,,,,,,,,,,,,,,
pike,1,0,2.4704,0,1,1,22,1,conditions/german/pisch_4_2.wav,conditions/german/fisch_4_2.wav,conditions/german/pake_4_2.wav,conditions/german/pike_4_2.wav,23,0,6145448f8b3cd18fb19f0b0e,,2022-03-23_15h41.54.411,german,2021.2.3,Win32,60.0348202,,,,,,,,,,,,,,,
fisch,1,0,2.9213,0,2,2,45,1,conditions/german/pisch_7_4.wav,conditions/german/fisch_7_4.wav,conditions/german/pake_7_4.wav,conditions/german/pike_7_4.wav,46,0,6145448f8b3cd18fb19f0b0e,,2022-03-23_15h41.54.411,german,2021.2.3,Win32,60.0348202,,,,,,,,,,,,,,,
pisch,1,0,2.3433,0,3,3,21,1,conditions/german/pisch_4_1.wav,conditions/german/fisch_4_1.wav,conditions/german/pake_4_1.wav,conditions/german/pike_4_1.wav,22,0,6145448f8b3cd18fb19f0b0e,,2022-03-23_15h41.54.411,german,2021.2.3,Win32,60.0348202,,,,,,,,,,,,,,,
fisch,1,0,2.4006,0,4,4,7,1,conditions/german/pisch_2_1.wav,conditions/german/fisch_2_1.wav,conditions/german/pake_2_1.wav,conditions/german/pike_2_1.wav,8,0,6145448f8b3cd18fb19f0b0e,,2022-03-23_15h41.54.411,german,2021.2.3,Win32,60.0348202,,,,,,,,,,,,,,,
pisch,1,1,2.4525,0,5,5,8,1,conditions/german/pisch_2_2.wav,conditions/german/fisch_2_2.wav,conditions/german/pake_2_2.wav,conditions/german/pike_2_2.wav,9,1,6145448f8b3cd18fb19f0b0e,,2022-03-23_15h41.54.411,german,2021.2.3,Win32,60.0348202,,,,,,,,,,,,,,,
pike,1,0,2.284,0,6,6,18,1,conditions/german/pisch_3_5.wav,conditions/german/fisch_3_5.wav,conditions/german/pake_3_5.wav,conditions/german/pike_3_5.wav,19,0,6145448f8b3cd18fb19f0b0e,,2022-03-23_15h41.54.411,german,2021.2.3,Win32,60.0348202,,,,,,,,,,,,,,,
pike,1,0,2.3021,0,7,7,28,1,conditions/german/pisch_5_1.wav,conditions/german/fisch_5_1.wav,conditions/german/pake_5_1.wav,conditions/german/pike_5_1.wav,29,0,6145448f8b3cd18fb19f0b0e,,2022-03-23_15h41.54.411,german,2021.2.3,Win32,60.0348202,,,,,,,,,,,,,,,
fisch,1,0,2.5511,0,8,8,38,1,conditions/german/pisch_6_4.wav,conditions/german/fisch_6_4.wav,conditions/german/pake_6_4.wav,conditions/german/pike_6_4.wav,39,0,6145448f8b3cd18fb19f0b0e,,2022-03-23_15h41.54.411,german,2021.2.3,Win32,60.0348202,,,,,,,,,,,,,,,
pisch,1,0,2.3504,0,9,9,2,1,conditions/german/pisch_1_3.wav,conditions/german/fisch_1_3.wav,conditions/german/pake_1_3.wav,conditions/german/pike_1_3.wav,3,0,6145448f8b3cd18fb19f0b0e,,2022-03-23_15h41.54.411,german,2021.2.3,Win32,60.0348202,,,,,,,,,,,,,,,
pake,1,0,2.6531,0,10,10,1,1,conditions/german/pisch_1_2.wav,conditions/german/fisch_1_2.wav,conditions/german/pake_1_2.wav,conditions/german/pike_1_2.wav,2,0,6145448f8b3cd18fb19f0b0e,,2022-03-23_15h41.54.411,german,2021.2.3,Win32,60.0348202,,,,,,,,,,,,,,,
pike,1,0,2.4121,0,11,11,33,1,conditions/german/pisch_5_6.wav,conditions/german/fisch_5_6.wav,conditions/german/pake_5_6.wav,conditions/german/pike_5_6.wav,34,0,6145448f8b3cd18fb19f0b0e,,2022-03-23_15h41.54.411,german,2021.2.3,Win32,60.0348202,,,,,,,,,,,,,,,
pike,1,0,2.4043,0,12,12,5,1,conditions/german/pisch_1_6.wav,conditions/german/fisch_1_6.wav,conditions/german/pake_1_6.wav,conditions/german/pike_1_6.wav,6,0,6145448f8b3cd18fb19f0b0e,,2022-03-23_15h41.54.411,german,2021.2.3,Win32,60.0348202,,,,,,,,,,,,,,,
pisch,0,1,3.1236,0,13,13,26,1,conditions/german/pisch_4_6.wav,conditions/german/fisch_4_6.wav,conditions/german/pake_4_6.wav,conditions/german/pike_4_6.wav,27,0,6145448f8b3cd18fb19f0b0e,,2022-03-23_15h41.54.411,german,2021.2.3,Win32,60.0348202,,,,,,,,,,,,,,,
pike,1,0,2.418,0,14,14,3,1,conditions/german/pisch_1_4.wav,conditions/german/fisch_1_4.wav,conditions/german/pake_1_4.wav,conditions/german/pike_1_4.wav,4,0,6145448f8b3cd18fb19f0b0e,,2022-03-23_15h41.54.411,german,2021.2.3,Win32,60.0348202,,,,,,,,,,,,,,,
fisch,0,1,2.3896,0,15,15,19,1,conditions/german/pisch_3_6.wav,conditions/german/fisch_3_6.wav,conditions/german/pake_3_6.wav,conditions/german/pike_3_6.wav,20,0,6145448f8b3cd18fb19f0b0e,,2022-03-23_15h41.54.411,german,2021.2.3,Win32,60.0348202,,,,,,,,,,,,,,,
pisch,1,0,2.6691,0,16,16,13,1,conditions/german/pisch_2_7.wav,conditions/german/fisch_2_7.wav,conditions/german/pake_2_7.wav,conditions/german/pike_2_7.wav,14,0,6145448f8b3cd18fb19f0b0e,,2022-03-23_15h41.54.411,german,2021.2.3,Win32,60.0348202,,,,,,,,,,,,,,,
pisch,1,0,3.6857,0,17,17,11,1,conditions/german/pisch_2_5.wav,conditions/german/fisch_2_5.wav,conditions/german/pake_2_5.wav,conditions/german/pike_2_5.wav,12,0,6145448f8b3cd18fb19f0b0e,,2022-03-23_15h41.54.411,german,2021.2.3,Win32,60.0348202,,,,,,,,,,,,,,,
pike,1,0,2.4678,0,18,18,44,1,conditions/german/pisch_7_3.wav,conditions/german/fisch_7_3.wav,conditions/german/pake_7_3.wav,conditions/german/pike_7_3.wav,45,0,6145448f8b3cd18fb19f0b0e,,2022-03-23_15h41.54.411,german,2021.2.3,Win32,60.0348202,,,,,,,,,,,,,,,
pike,1,0,2.8953,0,19,19,27,1,conditions/german/pisch_4_7.wav,conditions/german/fisch_4_7.wav,conditions/german/pake_4_7.wav,conditions/german/pike_4_7.wav,28,0,6145448f8b3cd18fb19f0b0e,,2022-03-23_15h41.54.411,german,2021.2.3,Win32,60.0348202,,,,,,,,,,,,,,,
pike,1,1,2.1357,0,20,20,24,1,conditions/german/pisch_4_4.wav,conditions/german/fisch_4_4.wav,conditions/german/pake_4_4.wav,conditions/german/pike_4_4.wav,25,1,6145448f8b3cd18fb19f0b0e,,2022-03-23_15h41.54.411,german,2021.2.3,Win32,60.0348202,,,,,,,,,,,,,,,
