the_col,key_resp_2afc_trial.keys,key_resp_2afc_trial.corr,key_resp_2afc_trial.rt,trials_2afc_loop.thisRepN,trials_2afc_loop.thisTrialN,trials_2afc_loop.thisN,trials_2afc_loop.thisIndex,trials_2afc_loop.ran,pisch,fisch,pake,pike,item_num,correct_response,id,Variety of Spanish that is most familiar to you?,date,expName,psychopyVersion,OS,frameRate,key_resp.keys,key_resp.rt,the_col_fr,key_resp_2afc_trial_2.keys,key_resp_2afc_trial_2.corr,key_resp_2afc_trial_2.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,fat,fit,pat,pic
pisch,1,0,10.801,0,0,0,29,1,conditions/german/pisch_5_2.wav,conditions/german/fisch_5_2.wav,conditions/german/pake_5_2.wav,conditions/german/pike_5_2.wav,30,0,5c6f459b398a230001bb0031,castilliano,2022-07-09_17h55.28.674,german,2021.2.3,Win32,58.89975262,,,,,,,,,,,,,,,
fisch,0,1,6.5938,0,1,1,11,1,conditions/german/pisch_2_5.wav,conditions/german/fisch_2_5.wav,conditions/german/pake_2_5.wav,conditions/german/pike_2_5.wav,12,0,5c6f459b398a230001bb0031,castilliano,2022-07-09_17h55.28.674,german,2021.2.3,Win32,58.89975262,,,,,,,,,,,,,,,
pake,0,1,0.5413,0,2,2,46,1,conditions/german/pisch_7_5.wav,conditions/german/fisch_7_5.wav,conditions/german/pake_7_5.wav,conditions/german/pike_7_5.wav,47,0,5c6f459b398a230001bb0031,castilliano,2022-07-09_17h55.28.674,german,2021.2.3,Win32,58.89975262,,,,,,,,,,,,,,,
pike,1,0,2.2569,0,3,3,25,1,conditions/german/pisch_4_5.wav,conditions/german/fisch_4_5.wav,conditions/german/pake_4_5.wav,conditions/german/pike_4_5.wav,26,0,5c6f459b398a230001bb0031,castilliano,2022-07-09_17h55.28.674,german,2021.2.3,Win32,58.89975262,,,,,,,,,,,,,,,
pike,0,1,2.0191,0,4,4,20,1,conditions/german/pisch_3_7.wav,conditions/german/fisch_3_7.wav,conditions/german/pake_3_7.wav,conditions/german/pike_3_7.wav,21,0,5c6f459b398a230001bb0031,castilliano,2022-07-09_17h55.28.674,german,2021.2.3,Win32,58.89975262,,,,,,,,,,,,,,,
pike,1,1,2.2345,0,5,5,24,1,conditions/german/pisch_4_4.wav,conditions/german/fisch_4_4.wav,conditions/german/pake_4_4.wav,conditions/german/pike_4_4.wav,25,1,5c6f459b398a230001bb0031,castilliano,2022-07-09_17h55.28.674,german,2021.2.3,Win32,58.89975262,,,,,,,,,,,,,,,
pake,0,1,2.4704,0,6,6,13,1,conditions/german/pisch_2_7.wav,conditions/german/fisch_2_7.wav,conditions/german/pake_2_7.wav,conditions/german/pike_2_7.wav,14,0,5c6f459b398a230001bb0031,castilliano,2022-07-09_17h55.28.674,german,2021.2.3,Win32,58.89975262,,,,,,,,,,,,,,,
fisch,1,0,2.6505,0,7,7,2,1,conditions/german/pisch_1_3.wav,conditions/german/fisch_1_3.wav,conditions/german/pake_1_3.wav,conditions/german/pike_1_3.wav,3,0,5c6f459b398a230001bb0031,castilliano,2022-07-09_17h55.28.674,german,2021.2.3,Win32,58.89975262,,,,,,,,,,,,,,,
pisch,0,1,2.4359,0,8,8,5,1,conditions/german/pisch_1_6.wav,conditions/german/fisch_1_6.wav,conditions/german/pake_1_6.wav,conditions/german/pike_1_6.wav,6,0,5c6f459b398a230001bb0031,castilliano,2022-07-09_17h55.28.674,german,2021.2.3,Win32,58.89975262,,,,,,,,,,,,,,,
pake,1,0,1.8243,0,9,9,37,1,conditions/german/pisch_6_3.wav,conditions/german/fisch_6_3.wav,conditions/german/pake_6_3.wav,conditions/german/pike_6_3.wav,38,0,5c6f459b398a230001bb0031,castilliano,2022-07-09_17h55.28.674,german,2021.2.3,Win32,58.89975262,,,,,,,,,,,,,,,
pake,1,0,1.7244,0,10,10,22,1,conditions/german/pisch_4_2.wav,conditions/german/fisch_4_2.wav,conditions/german/pake_4_2.wav,conditions/german/pike_4_2.wav,23,0,5c6f459b398a230001bb0031,castilliano,2022-07-09_17h55.28.674,german,2021.2.3,Win32,58.89975262,,,,,,,,,,,,,,,
pike,1,1,1.8076,0,11,11,16,1,conditions/german/pisch_3_3.wav,conditions/german/fisch_3_3.wav,conditions/german/pake_3_3.wav,conditions/german/pike_3_3.wav,17,1,5c6f459b398a230001bb0031,castilliano,2022-07-09_17h55.28.674,german,2021.2.3,Win32,58.89975262,,,,,,,,,,,,,,,
fisch,1,0,1.8235,0,12,12,30,1,conditions/german/pisch_5_3.wav,conditions/german/fisch_5_3.wav,conditions/german/pake_5_3.wav,conditions/german/pike_5_3.wav,31,0,5c6f459b398a230001bb0031,castilliano,2022-07-09_17h55.28.674,german,2021.2.3,Win32,58.89975262,,,,,,,,,,,,,,,
pisch,1,0,1.8594,0,13,13,15,1,conditions/german/pisch_3_2.wav,conditions/german/fisch_3_2.wav,conditions/german/pake_3_2.wav,conditions/german/pike_3_2.wav,16,0,5c6f459b398a230001bb0031,castilliano,2022-07-09_17h55.28.674,german,2021.2.3,Win32,58.89975262,,,,,,,,,,,,,,,
fisch,0,1,2.583,0,14,14,4,1,conditions/german/pisch_1_5.wav,conditions/german/fisch_1_5.wav,conditions/german/pake_1_5.wav,conditions/german/pike_1_5.wav,5,0,5c6f459b398a230001bb0031,castilliano,2022-07-09_17h55.28.674,german,2021.2.3,Win32,58.89975262,,,,,,,,,,,,,,,
pisch,0,1,2.3713,0,15,15,19,1,conditions/german/pisch_3_6.wav,conditions/german/fisch_3_6.wav,conditions/german/pake_3_6.wav,conditions/german/pike_3_6.wav,20,0,5c6f459b398a230001bb0031,castilliano,2022-07-09_17h55.28.674,german,2021.2.3,Win32,58.89975262,,,,,,,,,,,,,,,
fisch,1,0,4.281,0,16,16,44,1,conditions/german/pisch_7_3.wav,conditions/german/fisch_7_3.wav,conditions/german/pake_7_3.wav,conditions/german/pike_7_3.wav,45,0,5c6f459b398a230001bb0031,castilliano,2022-07-09_17h55.28.674,german,2021.2.3,Win32,58.89975262,,,,,,,,,,,,,,,
pisch,0,1,1.9855,0,17,17,43,1,conditions/german/pisch_7_2.wav,conditions/german/fisch_7_2.wav,conditions/german/pake_7_2.wav,conditions/german/pike_7_2.wav,44,0,5c6f459b398a230001bb0031,castilliano,2022-07-09_17h55.28.674,german,2021.2.3,Win32,58.89975262,,,,,,,,,,,,,,,
fisch,1,0,2.1987,0,18,18,1,1,conditions/german/pisch_1_2.wav,conditions/german/fisch_1_2.wav,conditions/german/pake_1_2.wav,conditions/german/pike_1_2.wav,2,0,5c6f459b398a230001bb0031,castilliano,2022-07-09_17h55.28.674,german,2021.2.3,Win32,58.89975262,,,,,,,,,,,,,,,
pike,1,0,1.8004,0,19,19,33,1,conditions/german/pisch_5_6.wav,conditions/german/fisch_5_6.wav,conditions/german/pake_5_6.wav,conditions/german/pike_5_6.wav,34,0,5c6f459b398a230001bb0031,castilliano,2022-07-09_17h55.28.674,german,2021.2.3,Win32,58.89975262,,,,,,,,,,,,,,,
pake,1,0,1.7338,0,20,20,3,1,conditions/german/pisch_1_4.wav,conditions/german/fisch_1_4.wav,conditions/german/pake_1_4.wav,conditions/german/pike_1_4.wav,4,0,5c6f459b398a230001bb0031,castilliano,2022-07-09_17h55.28.674,german,2021.2.3,Win32,58.89975262,,,,,,,,,,,,,,,
pake,1,0,1.7006,0,21,21,14,1,conditions/german/pisch_3_1.wav,conditions/german/fisch_3_1.wav,conditions/german/pake_3_1.wav,conditions/german/pike_3_1.wav,15,0,5c6f459b398a230001bb0031,castilliano,2022-07-09_17h55.28.674,german,2021.2.3,Win32,58.89975262,,,,,,,,,,,,,,,
