the_col,key_resp_2afc_trial.keys,key_resp_2afc_trial.corr,key_resp_2afc_trial.rt,trials_2afc_loop.thisRepN,trials_2afc_loop.thisTrialN,trials_2afc_loop.thisN,trials_2afc_loop.thisIndex,trials_2afc_loop.ran,pisch,fisch,pake,pike,item_num,correct_response,id,Variety of Spanish that is most familiar to you?,date,expName,psychopyVersion,OS,frameRate,key_resp.keys,key_resp.rt,the_col_fr,key_resp_2afc_trial_2.keys,key_resp_2afc_trial_2.corr,key_resp_2afc_trial_2.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,fat,fit,pat,pic
pake,1,0,4.5409,0,0,0,13,1,conditions/german/pisch_2_7.wav,conditions/german/fisch_2_7.wav,conditions/german/pake_2_7.wav,conditions/german/pike_2_7.wav,14,0,614215e5a85111f66a9abbfc,Mexican,2022-03-23_18h56.35.743,german,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,,,,
pisch,1,0,2.117,0,1,1,38,1,conditions/german/pisch_6_4.wav,conditions/german/fisch_6_4.wav,conditions/german/pake_6_4.wav,conditions/german/pike_6_4.wav,39,0,614215e5a85111f66a9abbfc,Mexican,2022-03-23_18h56.35.743,german,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,,,,
pake,1,0,2.0568,0,2,2,15,1,conditions/german/pisch_3_2.wav,conditions/german/fisch_3_2.wav,conditions/german/pake_3_2.wav,conditions/german/pike_3_2.wav,16,0,614215e5a85111f66a9abbfc,Mexican,2022-03-23_18h56.35.743,german,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,,,,
pisch,1,0,3.1855,0,3,3,19,1,conditions/german/pisch_3_6.wav,conditions/german/fisch_3_6.wav,conditions/german/pake_3_6.wav,conditions/german/pike_3_6.wav,20,0,614215e5a85111f66a9abbfc,Mexican,2022-03-23_18h56.35.743,german,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,,,,
fisch,1,0,2.4901,0,4,4,41,1,conditions/german/pisch_6_7.wav,conditions/german/fisch_6_7.wav,conditions/german/pake_6_7.wav,conditions/german/pike_6_7.wav,42,0,614215e5a85111f66a9abbfc,Mexican,2022-03-23_18h56.35.743,german,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,,,,
pisch,1,0,1.8775,0,5,5,22,1,conditions/german/pisch_4_2.wav,conditions/german/fisch_4_2.wav,conditions/german/pake_4_2.wav,conditions/german/pike_4_2.wav,23,0,614215e5a85111f66a9abbfc,Mexican,2022-03-23_18h56.35.743,german,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,,,,
pisch,1,0,1.9342,0,6,6,4,1,conditions/german/pisch_1_5.wav,conditions/german/fisch_1_5.wav,conditions/german/pake_1_5.wav,conditions/german/pike_1_5.wav,5,0,614215e5a85111f66a9abbfc,Mexican,2022-03-23_18h56.35.743,german,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,,,,
pike,1,0,1.9678,0,7,7,47,1,conditions/german/pisch_7_6.wav,conditions/german/fisch_7_6.wav,conditions/german/pake_7_6.wav,conditions/german/pike_7_6.wav,48,0,614215e5a85111f66a9abbfc,Mexican,2022-03-23_18h56.35.743,german,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,,,,
pisch,1,0,1.8857,0,8,8,44,1,conditions/german/pisch_7_3.wav,conditions/german/fisch_7_3.wav,conditions/german/pake_7_3.wav,conditions/german/pike_7_3.wav,45,0,614215e5a85111f66a9abbfc,Mexican,2022-03-23_18h56.35.743,german,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,,,,
pisch,0,1,1.8322,0,9,9,11,1,conditions/german/pisch_2_5.wav,conditions/german/fisch_2_5.wav,conditions/german/pake_2_5.wav,conditions/german/pike_2_5.wav,12,0,614215e5a85111f66a9abbfc,Mexican,2022-03-23_18h56.35.743,german,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,,,,
pike,0,1,2.2139,0,10,10,42,1,conditions/german/pisch_7_1.wav,conditions/german/fisch_7_1.wav,conditions/german/pake_7_1.wav,conditions/german/pike_7_1.wav,43,0,614215e5a85111f66a9abbfc,Mexican,2022-03-23_18h56.35.743,german,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,,,,
pike,0,1,1.9071,0,11,11,34,1,conditions/german/pisch_5_7.wav,conditions/german/fisch_5_7.wav,conditions/german/pake_5_7.wav,conditions/german/pike_5_7.wav,35,0,614215e5a85111f66a9abbfc,Mexican,2022-03-23_18h56.35.743,german,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,,,,
pike,1,1,2.0162,0,12,12,0,1,conditions/german/pisch_1_1.wav,conditions/german/fisch_1_1.wav,conditions/german/pake_1_1.wav,conditions/german/pike_1_1.wav,1,1,614215e5a85111f66a9abbfc,Mexican,2022-03-23_18h56.35.743,german,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,,,,
pike,1,0,1.7323,0,13,13,9,1,conditions/german/pisch_2_3.wav,conditions/german/fisch_2_3.wav,conditions/german/pake_2_3.wav,conditions/german/pike_2_3.wav,10,0,614215e5a85111f66a9abbfc,Mexican,2022-03-23_18h56.35.743,german,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,,,,
pake,1,0,1.8971,0,14,14,7,1,conditions/german/pisch_2_1.wav,conditions/german/fisch_2_1.wav,conditions/german/pake_2_1.wav,conditions/german/pike_2_1.wav,8,0,614215e5a85111f66a9abbfc,Mexican,2022-03-23_18h56.35.743,german,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,,,,
pisch,1,0,1.9399,0,15,15,45,1,conditions/german/pisch_7_4.wav,conditions/german/fisch_7_4.wav,conditions/german/pake_7_4.wav,conditions/german/pike_7_4.wav,46,0,614215e5a85111f66a9abbfc,Mexican,2022-03-23_18h56.35.743,german,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,,,,
pike,1,1,1.9849,0,16,16,40,1,conditions/german/pisch_6_6.wav,conditions/german/fisch_6_6.wav,conditions/german/pake_6_6.wav,conditions/german/pike_6_6.wav,41,1,614215e5a85111f66a9abbfc,Mexican,2022-03-23_18h56.35.743,german,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,,,,
pake,0,1,2.173,0,17,17,20,1,conditions/german/pisch_3_7.wav,conditions/german/fisch_3_7.wav,conditions/german/pake_3_7.wav,conditions/german/pike_3_7.wav,21,0,614215e5a85111f66a9abbfc,Mexican,2022-03-23_18h56.35.743,german,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,,,,
pake,1,0,1.8656,0,18,18,39,1,conditions/german/pisch_6_5.wav,conditions/german/fisch_6_5.wav,conditions/german/pake_6_5.wav,conditions/german/pike_6_5.wav,40,0,614215e5a85111f66a9abbfc,Mexican,2022-03-23_18h56.35.743,german,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,,,,
pike,1,0,1.8668,0,19,19,30,1,conditions/german/pisch_5_3.wav,conditions/german/fisch_5_3.wav,conditions/german/pake_5_3.wav,conditions/german/pike_5_3.wav,31,0,614215e5a85111f66a9abbfc,Mexican,2022-03-23_18h56.35.743,german,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,,,,
fisch,1,1,1.7653,0,20,20,8,1,conditions/german/pisch_2_2.wav,conditions/german/fisch_2_2.wav,conditions/german/pake_2_2.wav,conditions/german/pike_2_2.wav,9,1,614215e5a85111f66a9abbfc,Mexican,2022-03-23_18h56.35.743,german,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,,,,
pike,0,1,2.2096,0,21,21,35,1,conditions/german/pisch_6_1.wav,conditions/german/fisch_6_1.wav,conditions/german/pake_6_1.wav,conditions/german/pike_6_1.wav,36,0,614215e5a85111f66a9abbfc,Mexican,2022-03-23_18h56.35.743,german,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,,,,
fisch,1,0,1.8506,0,22,22,29,1,conditions/german/pisch_5_2.wav,conditions/german/fisch_5_2.wav,conditions/german/pake_5_2.wav,conditions/german/pike_5_2.wav,30,0,614215e5a85111f66a9abbfc,Mexican,2022-03-23_18h56.35.743,german,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,,,,
pake,0,1,2.4358,0,23,23,27,1,conditions/german/pisch_4_7.wav,conditions/german/fisch_4_7.wav,conditions/german/pake_4_7.wav,conditions/german/pike_4_7.wav,28,0,614215e5a85111f66a9abbfc,Mexican,2022-03-23_18h56.35.743,german,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,,,,
pake,1,0,1.7064,0,24,24,1,1,conditions/german/pisch_1_2.wav,conditions/german/fisch_1_2.wav,conditions/german/pake_1_2.wav,conditions/german/pike_1_2.wav,2,0,614215e5a85111f66a9abbfc,Mexican,2022-03-23_18h56.35.743,german,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,,,,
pake,1,0,1.7671,0,25,25,2,1,conditions/german/pisch_1_3.wav,conditions/german/fisch_1_3.wav,conditions/german/pake_1_3.wav,conditions/german/pike_1_3.wav,3,0,614215e5a85111f66a9abbfc,Mexican,2022-03-23_18h56.35.743,german,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,,,,
pike,0,1,2.0507,0,26,26,43,1,conditions/german/pisch_7_2.wav,conditions/german/fisch_7_2.wav,conditions/german/pake_7_2.wav,conditions/german/pike_7_2.wav,44,0,614215e5a85111f66a9abbfc,Mexican,2022-03-23_18h56.35.743,german,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,,,,
pisch,1,0,2.0597,0,27,27,25,1,conditions/german/pisch_4_5.wav,conditions/german/fisch_4_5.wav,conditions/german/pake_4_5.wav,conditions/german/pike_4_5.wav,26,0,614215e5a85111f66a9abbfc,Mexican,2022-03-23_18h56.35.743,german,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,,,,
pisch,1,0,2.1557,0,28,28,28,1,conditions/german/pisch_5_1.wav,conditions/german/fisch_5_1.wav,conditions/german/pake_5_1.wav,conditions/german/pike_5_1.wav,29,0,614215e5a85111f66a9abbfc,Mexican,2022-03-23_18h56.35.743,german,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,,,,
fisch,1,0,1.8055,0,29,29,3,1,conditions/german/pisch_1_4.wav,conditions/german/fisch_1_4.wav,conditions/german/pake_1_4.wav,conditions/german/pike_1_4.wav,4,0,614215e5a85111f66a9abbfc,Mexican,2022-03-23_18h56.35.743,german,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,,,,
fisch,1,0,1.8833,0,30,30,12,1,conditions/german/pisch_2_6.wav,conditions/german/fisch_2_6.wav,conditions/german/pake_2_6.wav,conditions/german/pike_2_6.wav,13,0,614215e5a85111f66a9abbfc,Mexican,2022-03-23_18h56.35.743,german,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,,,,
pake,0,1,2.1571,0,31,31,5,1,conditions/german/pisch_1_6.wav,conditions/german/fisch_1_6.wav,conditions/german/pake_1_6.wav,conditions/german/pike_1_6.wav,6,0,614215e5a85111f66a9abbfc,Mexican,2022-03-23_18h56.35.743,german,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,,,,
pake,1,0,2.2991,0,32,32,10,1,conditions/german/pisch_2_4.wav,conditions/german/fisch_2_4.wav,conditions/german/pake_2_4.wav,conditions/german/pike_2_4.wav,11,0,614215e5a85111f66a9abbfc,Mexican,2022-03-23_18h56.35.743,german,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,,,,
pisch,1,1,1.9164,0,33,33,24,1,conditions/german/pisch_4_4.wav,conditions/german/fisch_4_4.wav,conditions/german/pake_4_4.wav,conditions/german/pike_4_4.wav,25,1,614215e5a85111f66a9abbfc,Mexican,2022-03-23_18h56.35.743,german,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,,,,
