the_col,key_resp_2afc_trial.keys,key_resp_2afc_trial.corr,key_resp_2afc_trial.rt,trials_2afc_loop.thisRepN,trials_2afc_loop.thisTrialN,trials_2afc_loop.thisN,trials_2afc_loop.thisIndex,trials_2afc_loop.ran,pisch,fisch,pake,pike,item_num,correct_response,id,Variety of Spanish that is most familiar to you?,date,expName,psychopyVersion,OS,frameRate,key_resp.keys,key_resp.rt,the_col_fr,key_resp_2afc_trial_2.keys,key_resp_2afc_trial_2.corr,key_resp_2afc_trial_2.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,fat,fit,pat,pic
fisch,1,0,2.6552,0,0,0,18,1,conditions/german/pisch_3_5.wav,conditions/german/fisch_3_5.wav,conditions/german/pake_3_5.wav,conditions/german/pike_3_5.wav,19,0,591921e38b0b6e00012897fa,Mexican,2022-07-09_14h07.29.958,german,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,,,,
pake,1,0,3.7663,0,1,1,27,1,conditions/german/pisch_4_7.wav,conditions/german/fisch_4_7.wav,conditions/german/pake_4_7.wav,conditions/german/pike_4_7.wav,28,0,591921e38b0b6e00012897fa,Mexican,2022-07-09_14h07.29.958,german,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,,,,
pisch,1,0,2.652,0,2,2,26,1,conditions/german/pisch_4_6.wav,conditions/german/fisch_4_6.wav,conditions/german/pake_4_6.wav,conditions/german/pike_4_6.wav,27,0,591921e38b0b6e00012897fa,Mexican,2022-07-09_14h07.29.958,german,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,,,,
pisch,1,0,2.3029,0,3,3,34,1,conditions/german/pisch_5_7.wav,conditions/german/fisch_5_7.wav,conditions/german/pake_5_7.wav,conditions/german/pike_5_7.wav,35,0,591921e38b0b6e00012897fa,Mexican,2022-07-09_14h07.29.958,german,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,,,,
fisch,1,0,2.1035,0,4,4,3,1,conditions/german/pisch_1_4.wav,conditions/german/fisch_1_4.wav,conditions/german/pake_1_4.wav,conditions/german/pike_1_4.wav,4,0,591921e38b0b6e00012897fa,Mexican,2022-07-09_14h07.29.958,german,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,,,,
pisch,1,1,2.4002,0,5,5,48,1,conditions/german/pisch_7_7.wav,conditions/german/fisch_7_7.wav,conditions/german/pake_7_7.wav,conditions/german/pike_7_7.wav,49,1,591921e38b0b6e00012897fa,Mexican,2022-07-09_14h07.29.958,german,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,,,,
pisch,1,0,2.7877,0,6,6,39,1,conditions/german/pisch_6_5.wav,conditions/german/fisch_6_5.wav,conditions/german/pake_6_5.wav,conditions/german/pike_6_5.wav,40,0,591921e38b0b6e00012897fa,Mexican,2022-07-09_14h07.29.958,german,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,,,,
pake,1,1,2.1002,0,7,7,16,1,conditions/german/pisch_3_3.wav,conditions/german/fisch_3_3.wav,conditions/german/pake_3_3.wav,conditions/german/pike_3_3.wav,17,1,591921e38b0b6e00012897fa,Mexican,2022-07-09_14h07.29.958,german,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,,,,
pike,1,0,1.9839,0,8,8,47,1,conditions/german/pisch_7_6.wav,conditions/german/fisch_7_6.wav,conditions/german/pake_7_6.wav,conditions/german/pike_7_6.wav,48,0,591921e38b0b6e00012897fa,Mexican,2022-07-09_14h07.29.958,german,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,,,,
pike,0,1,1.8495,0,9,9,12,1,conditions/german/pisch_2_6.wav,conditions/german/fisch_2_6.wav,conditions/german/pake_2_6.wav,conditions/german/pike_2_6.wav,13,0,591921e38b0b6e00012897fa,Mexican,2022-07-09_14h07.29.958,german,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,,,,
pike,0,1,2.4019,0,10,10,23,1,conditions/german/pisch_4_3.wav,conditions/german/fisch_4_3.wav,conditions/german/pake_4_3.wav,conditions/german/pike_4_3.wav,24,0,591921e38b0b6e00012897fa,Mexican,2022-07-09_14h07.29.958,german,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,,,,
pike,0,1,1.9195,0,11,11,44,1,conditions/german/pisch_7_3.wav,conditions/german/fisch_7_3.wav,conditions/german/pake_7_3.wav,conditions/german/pike_7_3.wav,45,0,591921e38b0b6e00012897fa,Mexican,2022-07-09_14h07.29.958,german,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,,,,
pike,1,0,1.7851,0,12,12,25,1,conditions/german/pisch_4_5.wav,conditions/german/fisch_4_5.wav,conditions/german/pake_4_5.wav,conditions/german/pike_4_5.wav,26,0,591921e38b0b6e00012897fa,Mexican,2022-07-09_14h07.29.958,german,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,,,,
pake,1,1,2.0345,0,13,13,0,1,conditions/german/pisch_1_1.wav,conditions/german/fisch_1_1.wav,conditions/german/pake_1_1.wav,conditions/german/pike_1_1.wav,1,1,591921e38b0b6e00012897fa,Mexican,2022-07-09_14h07.29.958,german,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,,,,
pake,1,0,1.8555,0,14,14,31,1,conditions/german/pisch_5_4.wav,conditions/german/fisch_5_4.wav,conditions/german/pake_5_4.wav,conditions/german/pike_5_4.wav,32,0,591921e38b0b6e00012897fa,Mexican,2022-07-09_14h07.29.958,german,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,,,,
pike,0,1,1.7031,0,15,15,6,1,conditions/german/pisch_1_7.wav,conditions/german/fisch_1_7.wav,conditions/german/pake_1_7.wav,conditions/german/pike_1_7.wav,7,0,591921e38b0b6e00012897fa,Mexican,2022-07-09_14h07.29.958,german,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,,,,
pisch,0,1,2.0477,0,16,16,42,1,conditions/german/pisch_7_1.wav,conditions/german/fisch_7_1.wav,conditions/german/pake_7_1.wav,conditions/german/pike_7_1.wav,43,0,591921e38b0b6e00012897fa,Mexican,2022-07-09_14h07.29.958,german,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,,,,
pake,0,1,1.8076,0,17,17,45,1,conditions/german/pisch_7_4.wav,conditions/german/fisch_7_4.wav,conditions/german/pake_7_4.wav,conditions/german/pike_7_4.wav,46,0,591921e38b0b6e00012897fa,Mexican,2022-07-09_14h07.29.958,german,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,,,,
pake,1,0,1.9165,0,18,18,7,1,conditions/german/pisch_2_1.wav,conditions/german/fisch_2_1.wav,conditions/german/pake_2_1.wav,conditions/german/pike_2_1.wav,8,0,591921e38b0b6e00012897fa,Mexican,2022-07-09_14h07.29.958,german,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,,,,
fisch,1,0,2.0717,0,19,19,37,1,conditions/german/pisch_6_3.wav,conditions/german/fisch_6_3.wav,conditions/german/pake_6_3.wav,conditions/german/pike_6_3.wav,38,0,591921e38b0b6e00012897fa,Mexican,2022-07-09_14h07.29.958,german,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,,,,
fisch,1,0,2.0331,0,20,20,46,1,conditions/german/pisch_7_5.wav,conditions/german/fisch_7_5.wav,conditions/german/pake_7_5.wav,conditions/german/pike_7_5.wav,47,0,591921e38b0b6e00012897fa,Mexican,2022-07-09_14h07.29.958,german,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,,,,
fisch,0,1,1.9335,0,21,21,21,1,conditions/german/pisch_4_1.wav,conditions/german/fisch_4_1.wav,conditions/german/pake_4_1.wav,conditions/german/pike_4_1.wav,22,0,591921e38b0b6e00012897fa,Mexican,2022-07-09_14h07.29.958,german,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,,,,
pake,1,1,2.0507,0,22,22,24,1,conditions/german/pisch_4_4.wav,conditions/german/fisch_4_4.wav,conditions/german/pake_4_4.wav,conditions/german/pike_4_4.wav,25,1,591921e38b0b6e00012897fa,Mexican,2022-07-09_14h07.29.958,german,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,,,,
fisch,0,1,1.7318,0,23,23,9,1,conditions/german/pisch_2_3.wav,conditions/german/fisch_2_3.wav,conditions/german/pake_2_3.wav,conditions/german/pike_2_3.wav,10,0,591921e38b0b6e00012897fa,Mexican,2022-07-09_14h07.29.958,german,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,,,,
pisch,0,1,1.8681,0,24,24,22,1,conditions/german/pisch_4_2.wav,conditions/german/fisch_4_2.wav,conditions/german/pake_4_2.wav,conditions/german/pike_4_2.wav,23,0,591921e38b0b6e00012897fa,Mexican,2022-07-09_14h07.29.958,german,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,,,,
fisch,0,1,1.7239,0,25,25,13,1,conditions/german/pisch_2_7.wav,conditions/german/fisch_2_7.wav,conditions/german/pake_2_7.wav,conditions/german/pike_2_7.wav,14,0,591921e38b0b6e00012897fa,Mexican,2022-07-09_14h07.29.958,german,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,,,,
pisch,0,1,1.8819,0,26,26,36,1,conditions/german/pisch_6_2.wav,conditions/german/fisch_6_2.wav,conditions/german/pake_6_2.wav,conditions/german/pike_6_2.wav,37,0,591921e38b0b6e00012897fa,Mexican,2022-07-09_14h07.29.958,german,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,,,,
pake,0,1,2.0502,0,27,27,43,1,conditions/german/pisch_7_2.wav,conditions/german/fisch_7_2.wav,conditions/german/pake_7_2.wav,conditions/german/pike_7_2.wav,44,0,591921e38b0b6e00012897fa,Mexican,2022-07-09_14h07.29.958,german,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,,,,
pisch,1,0,2.0334,0,28,28,41,1,conditions/german/pisch_6_7.wav,conditions/german/fisch_6_7.wav,conditions/german/pake_6_7.wav,conditions/german/pike_6_7.wav,42,0,591921e38b0b6e00012897fa,Mexican,2022-07-09_14h07.29.958,german,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,,,,
pake,0,0,1.8714,0,29,29,32,1,conditions/german/pisch_5_5.wav,conditions/german/fisch_5_5.wav,conditions/german/pake_5_5.wav,conditions/german/pike_5_5.wav,33,1,591921e38b0b6e00012897fa,Mexican,2022-07-09_14h07.29.958,german,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,,,,
fisch,1,1,2.1021,0,30,30,40,1,conditions/german/pisch_6_6.wav,conditions/german/fisch_6_6.wav,conditions/german/pake_6_6.wav,conditions/german/pike_6_6.wav,41,1,591921e38b0b6e00012897fa,Mexican,2022-07-09_14h07.29.958,german,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,,,,
pisch,0,1,1.7874,0,31,31,10,1,conditions/german/pisch_2_4.wav,conditions/german/fisch_2_4.wav,conditions/german/pake_2_4.wav,conditions/german/pike_2_4.wav,11,0,591921e38b0b6e00012897fa,Mexican,2022-07-09_14h07.29.958,german,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,,,,
pike,1,0,1.7374,0,32,32,15,1,conditions/german/pisch_3_2.wav,conditions/german/fisch_3_2.wav,conditions/german/pake_3_2.wav,conditions/german/pike_3_2.wav,16,0,591921e38b0b6e00012897fa,Mexican,2022-07-09_14h07.29.958,german,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,,,,
pake,1,0,1.8327,0,33,33,2,1,conditions/german/pisch_1_3.wav,conditions/german/fisch_1_3.wav,conditions/german/pake_1_3.wav,conditions/german/pike_1_3.wav,3,0,591921e38b0b6e00012897fa,Mexican,2022-07-09_14h07.29.958,german,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,,,,
pake,1,0,2.0014,0,34,34,14,1,conditions/german/pisch_3_1.wav,conditions/german/fisch_3_1.wav,conditions/german/pake_3_1.wav,conditions/german/pike_3_1.wav,15,0,591921e38b0b6e00012897fa,Mexican,2022-07-09_14h07.29.958,german,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,,,,
pike,1,0,1.7508,0,35,35,1,1,conditions/german/pisch_1_2.wav,conditions/german/fisch_1_2.wav,conditions/german/pake_1_2.wav,conditions/german/pike_1_2.wav,2,0,591921e38b0b6e00012897fa,Mexican,2022-07-09_14h07.29.958,german,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,,,,
pike,0,1,1.6807,0,36,36,5,1,conditions/german/pisch_1_6.wav,conditions/german/fisch_1_6.wav,conditions/german/pake_1_6.wav,conditions/german/pike_1_6.wav,6,0,591921e38b0b6e00012897fa,Mexican,2022-07-09_14h07.29.958,german,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,,,,
pake,1,1,2.2163,0,37,37,8,1,conditions/german/pisch_2_2.wav,conditions/german/fisch_2_2.wav,conditions/german/pake_2_2.wav,conditions/german/pike_2_2.wav,9,1,591921e38b0b6e00012897fa,Mexican,2022-07-09_14h07.29.958,german,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,,,,
fisch,0,1,1.9343,0,38,38,17,1,conditions/german/pisch_3_4.wav,conditions/german/fisch_3_4.wav,conditions/german/pake_3_4.wav,conditions/german/pike_3_4.wav,18,0,591921e38b0b6e00012897fa,Mexican,2022-07-09_14h07.29.958,german,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,,,,
pisch,0,1,1.9496,0,39,39,19,1,conditions/german/pisch_3_6.wav,conditions/german/fisch_3_6.wav,conditions/german/pake_3_6.wav,conditions/german/pike_3_6.wav,20,0,591921e38b0b6e00012897fa,Mexican,2022-07-09_14h07.29.958,german,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,,,,
pike,0,1,1.7846,0,40,40,30,1,conditions/german/pisch_5_3.wav,conditions/german/fisch_5_3.wav,conditions/german/pake_5_3.wav,conditions/german/pike_5_3.wav,31,0,591921e38b0b6e00012897fa,Mexican,2022-07-09_14h07.29.958,german,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,,,,
pike,0,1,2.152,0,41,41,33,1,conditions/german/pisch_5_6.wav,conditions/german/fisch_5_6.wav,conditions/german/pake_5_6.wav,conditions/german/pike_5_6.wav,34,0,591921e38b0b6e00012897fa,Mexican,2022-07-09_14h07.29.958,german,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,,,,
pisch,0,1,1.8477,0,42,42,35,1,conditions/german/pisch_6_1.wav,conditions/german/fisch_6_1.wav,conditions/german/pake_6_1.wav,conditions/german/pike_6_1.wav,36,0,591921e38b0b6e00012897fa,Mexican,2022-07-09_14h07.29.958,german,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,,,,
pisch,0,1,1.718,0,43,43,11,1,conditions/german/pisch_2_5.wav,conditions/german/fisch_2_5.wav,conditions/german/pake_2_5.wav,conditions/german/pike_2_5.wav,12,0,591921e38b0b6e00012897fa,Mexican,2022-07-09_14h07.29.958,german,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,,,,
fisch,0,1,1.6188,0,44,44,4,1,conditions/german/pisch_1_5.wav,conditions/german/fisch_1_5.wav,conditions/german/pake_1_5.wav,conditions/german/pike_1_5.wav,5,0,591921e38b0b6e00012897fa,Mexican,2022-07-09_14h07.29.958,german,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,,,,
fisch,0,1,1.7338,0,45,45,20,1,conditions/german/pisch_3_7.wav,conditions/german/fisch_3_7.wav,conditions/german/pake_3_7.wav,conditions/german/pike_3_7.wav,21,0,591921e38b0b6e00012897fa,Mexican,2022-07-09_14h07.29.958,german,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,,,,
pisch,0,1,1.7536,0,46,46,29,1,conditions/german/pisch_5_2.wav,conditions/german/fisch_5_2.wav,conditions/german/pake_5_2.wav,conditions/german/pike_5_2.wav,30,0,591921e38b0b6e00012897fa,Mexican,2022-07-09_14h07.29.958,german,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,,,,
pake,1,0,2.0246,0,47,47,28,1,conditions/german/pisch_5_1.wav,conditions/german/fisch_5_1.wav,conditions/german/pake_5_1.wav,conditions/german/pike_5_1.wav,29,0,591921e38b0b6e00012897fa,Mexican,2022-07-09_14h07.29.958,german,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,,,,
pisch,1,0,1.7679,0,48,48,38,1,conditions/german/pisch_6_4.wav,conditions/german/fisch_6_4.wav,conditions/german/pake_6_4.wav,conditions/german/pike_6_4.wav,39,0,591921e38b0b6e00012897fa,Mexican,2022-07-09_14h07.29.958,german,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,,,,
,,,,,,,,,,,,,46,0,591921e38b0b6e00012897fa,Mexican,2022-07-09_14h07.29.958,german,2021.2.3,MacIntel,60.0024001,space,3.117,fat,1,0,2.2837,0,0,0,45,1,conditions/french/fat_7_4.wav,conditions/french/fit_7_4.wav,conditions/french/pat_7_4.wav,conditions/french/pic_7_4.wav
,,,,,,,,,,,,,43,0,591921e38b0b6e00012897fa,Mexican,2022-07-09_14h07.29.958,german,2021.2.3,MacIntel,60.0024001,,,fat,0,1,1.5333,0,1,1,42,1,conditions/french/fat_7_1.wav,conditions/french/fit_7_1.wav,conditions/french/pat_7_1.wav,conditions/french/pic_7_1.wav
,,,,,,,,,,,,,9,1,591921e38b0b6e00012897fa,Mexican,2022-07-09_14h07.29.958,german,2021.2.3,MacIntel,60.0024001,,,fat,1,1,1.8668,0,2,2,8,1,conditions/french/fat_2_2.wav,conditions/french/fit_2_2.wav,conditions/french/pat_2_2.wav,conditions/french/pic_2_2.wav
,,,,,,,,,,,,,16,0,591921e38b0b6e00012897fa,Mexican,2022-07-09_14h07.29.958,german,2021.2.3,MacIntel,60.0024001,,,pat,1,0,1.6018,0,3,3,15,1,conditions/french/fat_3_2.wav,conditions/french/fit_3_2.wav,conditions/french/pat_3_2.wav,conditions/french/pic_3_2.wav
,,,,,,,,,,,,,18,0,591921e38b0b6e00012897fa,Mexican,2022-07-09_14h07.29.958,german,2021.2.3,MacIntel,60.0024001,,,pat,1,0,1.6337,0,4,4,17,1,conditions/french/fat_3_4.wav,conditions/french/fit_3_4.wav,conditions/french/pat_3_4.wav,conditions/french/pic_3_4.wav
,,,,,,,,,,,,,24,0,591921e38b0b6e00012897fa,Mexican,2022-07-09_14h07.29.958,german,2021.2.3,MacIntel,60.0024001,,,fit,1,0,1.6435,0,5,5,23,1,conditions/french/fat_4_3.wav,conditions/french/fit_4_3.wav,conditions/french/pat_4_3.wav,conditions/french/pic_4_3.wav
,,,,,,,,,,,,,32,0,591921e38b0b6e00012897fa,Mexican,2022-07-09_14h07.29.958,german,2021.2.3,MacIntel,60.0024001,,,fit,0,1,1.8024,0,6,6,31,1,conditions/french/fat_5_4.wav,conditions/french/fit_5_4.wav,conditions/french/pat_5_4.wav,conditions/french/pic_5_4.wav
,,,,,,,,,,,,,37,0,591921e38b0b6e00012897fa,Mexican,2022-07-09_14h07.29.958,german,2021.2.3,MacIntel,60.0024001,,,pic,0,1,1.8368,0,7,7,36,1,conditions/french/fat_6_2.wav,conditions/french/fit_6_2.wav,conditions/french/pat_6_2.wav,conditions/french/pic_6_2.wav
,,,,,,,,,,,,,33,1,591921e38b0b6e00012897fa,Mexican,2022-07-09_14h07.29.958,german,2021.2.3,MacIntel,60.0024001,,,fit,1,1,1.8565,0,8,8,32,1,conditions/french/fat_5_5.wav,conditions/french/fit_5_5.wav,conditions/french/pat_5_5.wav,conditions/french/pic_5_5.wav
,,,,,,,,,,,,,2,0,591921e38b0b6e00012897fa,Mexican,2022-07-09_14h07.29.958,german,2021.2.3,MacIntel,60.0024001,,,pic,1,0,1.9337,0,9,9,1,1,conditions/french/fat_1_2.wav,conditions/french/fit_1_2.wav,conditions/french/pat_1_2.wav,conditions/french/pic_1_2.wav
,,,,,,,,,,,,,31,0,591921e38b0b6e00012897fa,Mexican,2022-07-09_14h07.29.958,german,2021.2.3,MacIntel,60.0024001,,,fit,0,1,1.935,0,10,10,30,1,conditions/french/fat_5_3.wav,conditions/french/fit_5_3.wav,conditions/french/pat_5_3.wav,conditions/french/pic_5_3.wav
,,,,,,,,,,,,,13,0,591921e38b0b6e00012897fa,Mexican,2022-07-09_14h07.29.958,german,2021.2.3,MacIntel,60.0024001,,,fit,0,1,1.3696,0,11,11,12,1,conditions/french/fat_2_6.wav,conditions/french/fit_2_6.wav,conditions/french/pat_2_6.wav,conditions/french/pic_2_6.wav
,,,,,,,,,,,,,35,0,591921e38b0b6e00012897fa,Mexican,2022-07-09_14h07.29.958,german,2021.2.3,MacIntel,60.0024001,,,pat,1,0,1.6302,0,12,12,34,1,conditions/french/fat_5_7.wav,conditions/french/fit_5_7.wav,conditions/french/pat_5_7.wav,conditions/french/pic_5_7.wav
,,,,,,,,,,,,,30,0,591921e38b0b6e00012897fa,Mexican,2022-07-09_14h07.29.958,german,2021.2.3,MacIntel,60.0024001,,,fit,0,1,1.4504,0,13,13,29,1,conditions/french/fat_5_2.wav,conditions/french/fit_5_2.wav,conditions/french/pat_5_2.wav,conditions/french/pic_5_2.wav
,,,,,,,,,,,,,6,0,591921e38b0b6e00012897fa,Mexican,2022-07-09_14h07.29.958,german,2021.2.3,MacIntel,60.0024001,,,fat,0,1,1.6532,0,14,14,5,1,conditions/french/fat_1_6.wav,conditions/french/fit_1_6.wav,conditions/french/pat_1_6.wav,conditions/french/pic_1_6.wav
,,,,,,,,,,,,,28,0,591921e38b0b6e00012897fa,Mexican,2022-07-09_14h07.29.958,german,2021.2.3,MacIntel,60.0024001,,,fat,0,1,3.0001,0,15,15,27,1,conditions/french/fat_4_7.wav,conditions/french/fit_4_7.wav,conditions/french/pat_4_7.wav,conditions/french/pic_4_7.wav
,,,,,,,,,,,,,34,0,591921e38b0b6e00012897fa,Mexican,2022-07-09_14h07.29.958,german,2021.2.3,MacIntel,60.0024001,,,fit,1,0,1.8028,0,16,16,33,1,conditions/french/fat_5_6.wav,conditions/french/fit_5_6.wav,conditions/french/pat_5_6.wav,conditions/french/pic_5_6.wav
,,,,,,,,,,,,,44,0,591921e38b0b6e00012897fa,Mexican,2022-07-09_14h07.29.958,german,2021.2.3,MacIntel,60.0024001,,,pat,0,1,1.5008,0,17,17,43,1,conditions/french/fat_7_2.wav,conditions/french/fit_7_2.wav,conditions/french/pat_7_2.wav,conditions/french/pic_7_2.wav
,,,,,,,,,,,,,47,0,591921e38b0b6e00012897fa,Mexican,2022-07-09_14h07.29.958,german,2021.2.3,MacIntel,60.0024001,,,fat,1,0,1.5307,0,18,18,46,1,conditions/french/fat_7_5.wav,conditions/french/fit_7_5.wav,conditions/french/pat_7_5.wav,conditions/french/pic_7_5.wav
