pisch,fisch,pake,pike,item_num,correct_response,fat,fit,pat,pic,trials_2afc_loop.thisRepN,trials_2afc_loop.thisTrialN,trials_2afc_loop.thisN,trials_2afc_loop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,text_2afc_check.started,text_2afc_check.stopped,the_col,sound_2afc_stim_trial.started,sound_2afc_stim_trial.stopped,text_2afc_response_yes_trial.started,text_2afc_response_yes_trial.stopped,text_2afc_response_no_trial.started,text_2afc_response_no_trial.stopped,key_resp_2afc_trial.keys,key_resp_2afc_trial.corr,key_resp_2afc_trial.rt,key_resp_2afc_trial.started,key_resp_2afc_trial.stopped,text_2afc_question_trial.started,text_2afc_question_trial.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,text.started,text.stopped,the_col_fr,sound_2afc_stim_trial_2.started,sound_2afc_stim_trial_2.stopped,text_2afc_response_yes_trial_2.started,text_2afc_response_yes_trial_2.stopped,text_2afc_response_no_trial_2.started,text_2afc_response_no_trial_2.stopped,key_resp_2afc_trial_2.keys,key_resp_2afc_trial_2.corr,key_resp_2afc_trial_2.rt,key_resp_2afc_trial_2.started,key_resp_2afc_trial_2.stopped,text_2afc_question_trial_2.started,text_2afc_question_trial_2.stopped,id,Variety of Spanish that is most familiar to you?,date,expName,psychopyVersion,frameRate,
conditions/german/pisch_7_5.wav,conditions/german/fisch_7_5.wav,conditions/german/pake_7_5.wav,conditions/german/pike_7_5.wav,47,0,,,,,0,10,10,46,,,,,,,pake,23.892566558300313,None,23.64212254099948,None,23.64212254099948,None,1,0,0.5085101250006119,23.891933375000008,None,23.40814733299976,None,,,,,,,,,,,,,,,,,,,,, ,,2022_Mar_23_1509,empathy_intonation_perc,2021.2.3,60.14241724422174,
conditions/german/pisch_3_2.wav,conditions/german/fisch_3_2.wav,conditions/german/pake_3_2.wav,conditions/german/pike_3_2.wav,16,0,,,,,0,11,11,15,,,,,,,fisch,24.90832055830033,None,24.6587392499996,None,24.6587392499996,None,1,0,0.39500787500037404,24.909402874999614,None,24.42516700000033,None,,,,,,,,,,,,,,,,,,,,, ,,2022_Mar_23_1509,empathy_intonation_perc,2021.2.3,60.14241724422174,
conditions/german/pisch_4_1.wav,conditions/german/fisch_4_1.wav,conditions/german/pake_4_1.wav,conditions/german/pike_4_1.wav,22,0,,,,,0,12,12,21,,,,,,,pake,25.80895897429964,None,25.558626707999792,None,25.558626707999792,None,1,0,0.4394082080007138,25.808992708000005,None,25.325513208000302,None,,,,,,,,,,,,,,,,,,,,, ,,2022_Mar_23_1509,empathy_intonation_perc,2021.2.3,60.14241724422174,
conditions/german/pisch_4_7.wav,conditions/german/fisch_4_7.wav,conditions/german/pake_4_7.wav,conditions/german/pike_4_7.wav,28,0,,,,,0,13,13,27,,,,,,,pake,26.75958518329953,None,26.508362708000277,None,26.508362708000277,None,1,0,0.48181462499996996,26.758641124999485,None,26.27395975000036,None,,,,,,,,,,,,,,,,,,,,, ,,2022_Mar_23_1509,empathy_intonation_perc,2021.2.3,60.14241724422174,
conditions/german/pisch_1_6.wav,conditions/german/fisch_1_6.wav,conditions/german/pake_1_6.wav,conditions/german/pike_1_6.wav,6,0,,,,,0,14,14,5,,,,,,,pisch,27.742579099300382,None,27.491942999999992,None,27.491942999999992,None,1,0,0.42571295800007647,27.742817041000308,None,27.258788000000095,None,,,,,,,,,,,,,,,,,,,,, ,,2022_Mar_23_1509,empathy_intonation_perc,2021.2.3,60.14241724422174,
conditions/german/pisch_1_7.wav,conditions/german/fisch_1_7.wav,conditions/german/pake_1_7.wav,conditions/german/pike_1_7.wav,7,0,,,,,0,15,15,6,,,,,,,pisch,28.67638255829952,None,28.425682750000306,None,28.425682750000306,None,1,0,0.4924063329999626,28.67615141599981,None,28.19213962499998,None,,,,,,,,,,,,,,,,,,,,, ,,2022_Mar_23_1509,empathy_intonation_perc,2021.2.3,60.14241724422174,
conditions/german/pisch_3_4.wav,conditions/german/fisch_3_4.wav,conditions/german/pake_3_4.wav,conditions/german/pike_3_4.wav,18,0,,,,,0,16,16,17,,,,,,,fisch,29.675439391299914,None,29.425460499999645,None,29.425460499999645,None,1,0,0.4285116669998388,29.67597808299979,None,29.191656541000157,None,,,,,,,,,,,,,,,,,,,,, ,,2022_Mar_23_1509,empathy_intonation_perc,2021.2.3,60.14241724422174,
conditions/german/pisch_1_1.wav,conditions/german/fisch_1_1.wav,conditions/german/pake_1_1.wav,conditions/german/pike_1_1.wav,1,1,,,,,0,17,17,0,,,,,,,fisch,30.60975093329962,None,30.358831999999893,None,30.358831999999893,None,1,1,0.37547479099976044,30.609133250000014,None,30.125167999999576,None,,,,,,,,,,,,,,,,,,,,, ,,2022_Mar_23_1509,empathy_intonation_perc,2021.2.3,60.14241724422174,
conditions/german/pisch_6_2.wav,conditions/german/fisch_6_2.wav,conditions/german/pake_6_2.wav,conditions/german/pike_6_2.wav,37,0,,,,,0,18,18,36,,,,,,,pisch,31.49241284929958,None,31.243265500000234,None,31.243265500000234,None,1,0,0.48460583300038707,31.491925958000138,None,31.009354666000036,None,,,,,,,,,,,,,,,,,,,,, ,,2022_Mar_23_1509,empathy_intonation_perc,2021.2.3,60.14241724422174,
conditions/german/pisch_2_5.wav,conditions/german/fisch_2_5.wav,conditions/german/pake_2_5.wav,conditions/german/pike_2_5.wav,12,0,,,,,0,19,19,11,,,,,,,pake,32.492309016300354,None,32.24198633299966,None,32.24198633299966,None,1,0,0.5005124999997861,32.4920025829997,None,32.00930954100022,None,,,,,,,,,,,,,,,,,,,,, ,,2022_Mar_23_1509,empathy_intonation_perc,2021.2.3,60.14241724422174,
conditions/german/pisch_7_7.wav,conditions/german/fisch_7_7.wav,conditions/german/pake_7_7.wav,conditions/german/pike_7_7.wav,49,1,,,,,0,20,20,48,,,,,,,pike,33.507870308300156,None,33.25964124999973,None,33.25964124999973,None,1,1,0.507087166999554,33.50952641599997,None,33.025977291000345,None,,,,,,,,,,,,,,,,,,,,, ,,2022_Mar_23_1509,empathy_intonation_perc,2021.2.3,60.14241724422174,
conditions/german/pisch_2_3.wav,conditions/german/fisch_2_3.wav,conditions/german/pake_2_3.wav,conditions/german/pike_2_3.wav,10,0,,,,,0,21,21,9,,,,,,,pike,34.52633484930011,None,34.275738332999936,None,34.275738332999936,None,1,0,0.4668407090002802,34.525746000000254,None,34.04132508299972,None,,,,,,,,,,,,,,,,,,,,, ,,2022_Mar_23_1509,empathy_intonation_perc,2021.2.3,60.14241724422174,
conditions/german/pisch_4_3.wav,conditions/german/fisch_4_3.wav,conditions/german/pake_4_3.wav,conditions/german/pike_4_3.wav,24,0,,,,,0,22,22,23,,,,,,,pike,35.49206789129967,None,35.243097290999685,None,35.243097290999685,None,1,0,0.42047325000021374,35.49212862500008,None,35.00866783299989,None,,,,,,,,,,,,,,,,,,,,, ,,2022_Mar_23_1509,empathy_intonation_perc,2021.2.3,60.14241724422174,
conditions/german/pisch_7_3.wav,conditions/german/fisch_7_3.wav,conditions/german/pake_7_3.wav,conditions/german/pike_7_3.wav,45,0,,,,,0,23,23,44,,,,,,,pike,36.4258058913003,None,36.17632366599992,None,36.17632366599992,None,1,0,0.40757316700000956,36.42507312500038,None,35.942281583000295,None,,,,,,,,,,,,,,,,,,,,, ,,2022_Mar_23_1509,empathy_intonation_perc,2021.2.3,60.14241724422174,
conditions/german/pisch_2_7.wav,conditions/german/fisch_2_7.wav,conditions/german/pake_2_7.wav,conditions/german/pike_2_7.wav,14,0,,,,,0,24,24,13,,,,,,,fisch,37.34231114129962,None,37.092337666000276,None,37.092337666000276,None,1,0,0.43380033299945353,37.342862958000296,None,36.85873820799952,None,,,,,,,,,,,,,,,,,,,,, ,,2022_Mar_23_1509,empathy_intonation_perc,2021.2.3,60.14241724422174,
conditions/german/pisch_6_3.wav,conditions/german/fisch_6_3.wav,conditions/german/pake_6_3.wav,conditions/german/pike_6_3.wav,38,0,,,,,0,25,25,37,,,,,,,pake,38.29263255829956,None,38.042437041000085,None,38.042437041000085,None,1,0,0.40444099999967875,38.29221333300029,None,37.80874387499989,None,,,,,,,,,,,,,,,,,,,,, ,,2022_Mar_23_1509,empathy_intonation_perc,2021.2.3,60.14241724422174,
conditions/german/pisch_6_7.wav,conditions/german/fisch_6_7.wav,conditions/german/pake_6_7.wav,conditions/german/pike_6_7.wav,42,0,,,,,0,26,26,41,,,,,,,fisch,39.20946793329968,None,38.95843691600021,None,38.95843691600021,None,1,0,0.4470211660000132,39.20966837499964,None,38.72535191600036,None,,,,,,,,,,,,,,,,,,,,, ,,2022_Mar_23_1509,empathy_intonation_perc,2021.2.3,60.14241724422174,
conditions/german/pisch_2_2.wav,conditions/german/fisch_2_2.wav,conditions/german/pake_2_2.wav,conditions/german/pike_2_2.wav,9,1,,,,,0,27,27,8,,,,,,,pisch,40.15901539129955,None,39.90990829099974,None,39.90990829099974,None,1,1,0.47368974999972124,40.15910770800019,None,39.67547362499954,None,,,,,,,,,,,,,,,,,,,,, ,,2022_Mar_23_1509,empathy_intonation_perc,2021.2.3,60.14241724422174,
conditions/german/pisch_7_2.wav,conditions/german/fisch_7_2.wav,conditions/german/pake_7_2.wav,conditions/german/pike_7_2.wav,44,0,,,,,0,28,28,43,,,,,,,fisch,41.14363564129981,None,40.89266137499999,None,40.89266137499999,None,1,0,0.3273867910002082,41.14535154100031,None,40.65859412499958,None,,,,,,,,,,,,,,,,,,,,, ,,2022_Mar_23_1509,empathy_intonation_perc,2021.2.3,60.14241724422174,
conditions/german/pisch_5_1.wav,conditions/german/fisch_5_1.wav,conditions/german/pake_5_1.wav,conditions/german/pike_5_1.wav,29,0,,,,,0,29,29,28,,,,,,,pake,41.97567722430013,None,41.72652779100008,None,41.72652779100008,None,1,0,0.46421416599969234,41.976572083000065,None,41.492222500000025,None,,,,,,,,,,,,,,,,,,,,, ,,2022_Mar_23_1509,empathy_intonation_perc,2021.2.3,60.14241724422174,
conditions/german/pisch_3_5.wav,conditions/german/fisch_3_5.wav,conditions/german/pake_3_5.wav,conditions/german/pike_3_5.wav,19,0,,,,,0,30,30,18,,,,,,,pisch,42.943413641300324,None,42.69264433300032,None,42.69264433300032,None,1,0,0.36228104200017697,42.942529625000134,None,42.458881333000136,None,,,,,,,,,,,,,,,,,,,,, ,,2022_Mar_23_1509,empathy_intonation_perc,2021.2.3,60.14241724422174,
conditions/german/pisch_5_7.wav,conditions/german/fisch_5_7.wav,conditions/german/pake_5_7.wav,conditions/german/pike_5_7.wav,35,0,,,,,0,31,31,34,,,,,,,pake,43.80987372430009,None,43.55885437500001,None,43.55885437500001,None,1,0,0.4404394160001175,43.80834337499982,None,43.32624604099965,None,,,,,,,,,,,,,,,,,,,,, ,,2022_Mar_23_1509,empathy_intonation_perc,2021.2.3,60.14241724422174,
conditions/german/pisch_5_2.wav,conditions/german/fisch_5_2.wav,conditions/german/pake_5_2.wav,conditions/german/pike_5_2.wav,30,0,,,,,0,32,32,29,,,,,,,pake,44.759068391299664,None,44.508848790999764,None,44.508848790999764,None,1,0,0.5227282079995348,44.75812162500006,None,44.27577874999952,None,,,,,,,,,,,,,,,,,,,,, ,,2022_Mar_23_1509,empathy_intonation_perc,2021.2.3,60.14241724422174,
conditions/german/pisch_6_6.wav,conditions/german/fisch_6_6.wav,conditions/german/pake_6_6.wav,conditions/german/pike_6_6.wav,41,1,,,,,0,33,33,40,,,,,,,pake,45.79338947430024,None,45.54333237500032,None,45.54333237500032,None,1,1,0.5672099579996939,45.793639749999784,None,45.308357916000205,None,,,,,,,,,,,,,,,,,,,,, ,,2022_Mar_23_1509,empathy_intonation_perc,2021.2.3,60.14241724422174,
conditions/german/pisch_5_4.wav,conditions/german/fisch_5_4.wav,conditions/german/pake_5_4.wav,conditions/german/pike_5_4.wav,32,0,,,,,0,34,34,31,,,,,,,pisch,46.874927141300034,None,46.62603683299949,None,46.62603683299949,None,1,0,0.47611495799992554,46.87677008300034,None,46.392375999999786,None,,,,,,,,,,,,,,,,,,,,, ,,2022_Mar_23_1509,empathy_intonation_perc,2021.2.3,60.14241724422174,
conditions/german/pisch_6_1.wav,conditions/german/fisch_6_1.wav,conditions/german/pake_6_1.wav,conditions/german/pike_6_1.wav,36,0,,,,,0,35,35,35,,,,,,,fisch,47.85854709929954,None,47.60893445799957,None,47.60893445799957,None,1,0,0.3651229589995637,47.85980587500035,None,47.37562883299961,None,,,,,,,,,,,,,,,,,,,,, ,,2022_Mar_23_1509,empathy_intonation_perc,2021.2.3,60.14241724422174,
conditions/german/pisch_7_6.wav,conditions/german/fisch_7_6.wav,conditions/german/pake_7_6.wav,conditions/german/pike_7_6.wav,48,0,,,,,0,36,36,47,,,,,,,fisch,48.726547266299534,None,48.47652066599949,None,48.47652066599949,None,1,0,0.09893616600038513,48.72598449999987,None,48.2575966659997,None,,,,,,,,,,,,,,,,,,,,, ,,2022_Mar_23_1509,empathy_intonation_perc,2021.2.3,60.14241724422174,
conditions/german/pisch_7_4.wav,conditions/german/fisch_7_4.wav,conditions/german/pake_7_4.wav,conditions/german/pike_7_4.wav,46,0,,,,,0,37,37,45,,,,,,,pisch,49.3265309743003,None,49.076615375000074,None,49.076615375000074,None,1,0,0.04301133300032234,49.32593679099955,None,48.84186299999965,None,,,,,,,,,,,,,,,,,,,,, ,,2022_Mar_23_1509,empathy_intonation_perc,2021.2.3,60.14241724422174,
conditions/german/pisch_3_3.wav,conditions/german/fisch_3_3.wav,conditions/german/pake_3_3.wav,conditions/german/pike_3_3.wav,17,1,,,,,0,38,38,16,,,,,,,pake,49.87642522430015,None,49.62571983299949,None,49.62571983299949,None,1,1,0.5162843339994652,49.876665707999564,None,49.39220629099964,None,,,,,,,,,,,,,,,,,,,,, ,,2022_Mar_23_1509,empathy_intonation_perc,2021.2.3,60.14241724422174,
conditions/german/pisch_4_6.wav,conditions/german/fisch_4_6.wav,conditions/german/pake_4_6.wav,conditions/german/pike_4_6.wav,27,0,,,,,0,39,39,26,,,,,,,pike,50.89358214129989,None,50.6430302079998,None,50.6430302079998,None,1,0,0.10113095799988514,50.89184012500027,None,50.409034082999824,None,,,,,,,,,,,,,,,,,,,,, ,,2022_Mar_23_1509,empathy_intonation_perc,2021.2.3,60.14241724422174,
conditions/german/pisch_1_2.wav,conditions/german/fisch_1_2.wav,conditions/german/pake_1_2.wav,conditions/german/pike_1_2.wav,2,0,,,,,0,40,40,1,,,,,,,pike,51.49329789129952,None,51.243345625000075,None,51.243345625000075,None,1,0,0.07615779099978681,51.4929157079996,None,51.00918825000008,None,,,,,,,,,,,,,,,,,,,,, ,,2022_Mar_23_1509,empathy_intonation_perc,2021.2.3,60.14241724422174,
conditions/german/pisch_4_4.wav,conditions/german/fisch_4_4.wav,conditions/german/pake_4_4.wav,conditions/german/pike_4_4.wav,25,1,,,,,0,41,41,24,,,,,,,pisch,52.07615718330017,None,51.82553850000022,None,51.82553850000022,None,1,1,0.05241691599985643,52.076611624999714,None,51.59206287500001,None,,,,,,,,,,,,,,,,,,,,, ,,2022_Mar_23_1509,empathy_intonation_perc,2021.2.3,60.14241724422174,
conditions/german/pisch_5_6.wav,conditions/german/fisch_5_6.wav,conditions/german/pake_5_6.wav,conditions/german/pike_5_6.wav,34,0,,,,,0,42,42,33,,,,,,,pisch,52.64264984930033,None,52.3936805000003,None,52.3936805000003,None,1,0,0.04702112500035582,52.64196908299982,None,52.15954629099997,None,,,,,,,,,,,,,,,,,,,,, ,,2022_Mar_23_1509,empathy_intonation_perc,2021.2.3,60.14241724422174,
conditions/german/pisch_6_4.wav,conditions/german/fisch_6_4.wav,conditions/german/pake_6_4.wav,conditions/german/pike_6_4.wav,39,0,,,,,0,43,43,38,,,,,,,pisch,53.19343889129978,None,52.94340899999952,None,52.94340899999952,None,1,0,0.047695833999569004,53.19333545799964,None,52.709109624999655,None,,,,,,,,,,,,,,,,,,,,, ,,2022_Mar_23_1509,empathy_intonation_perc,2021.2.3,60.14241724422174,
conditions/german/pisch_2_1.wav,conditions/german/fisch_2_1.wav,conditions/german/pake_2_1.wav,conditions/german/pike_2_1.wav,8,0,,,,,0,44,44,7,,,,,,,pike,53.74348701629988,None,53.493110958000216,None,53.493110958000216,None,1,0,0.043105250000735396,53.741901000000325,None,53.25906374999977,None,,,,,,,,,,,,,,,,,,,,, ,,2022_Mar_23_1509,empathy_intonation_perc,2021.2.3,60.14241724422174,
conditions/german/pisch_1_4.wav,conditions/german/fisch_1_4.wav,conditions/german/pake_1_4.wav,conditions/german/pike_1_4.wav,4,0,,,,,0,45,45,3,,,,,,,pisch,54.292853933299924,None,54.043605541000034,None,54.043605541000034,None,1,0,0.03641333300038241,54.29265495799973,None,53.825727165999524,None,,,,,,,,,,,,,,,,,,,,, ,,2022_Mar_23_1509,empathy_intonation_perc,2021.2.3,60.14241724422174,
conditions/german/pisch_1_5.wav,conditions/german/fisch_1_5.wav,conditions/german/pake_1_5.wav,conditions/german/pike_1_5.wav,5,0,,,,,0,46,46,4,,,,,,,pisch,54.8427298912995,None,54.592906707999646,None,54.592906707999646,None,1,0,0.014072209000005387,54.842974166000204,None,54.35929983299957,None,,,,,,,,,,,,,,,,,,,,, ,,2022_Mar_23_1509,empathy_intonation_perc,2021.2.3,60.14241724422174,
conditions/german/pisch_5_3.wav,conditions/german/fisch_5_3.wav,conditions/german/pake_5_3.wav,conditions/german/pike_5_3.wav,31,0,,,,,0,47,47,30,,,,,,,pake,55.36018980829995,None,55.11041670800023,None,55.11041670800023,None,1,0,0.009712166999634064,55.35943520799992,None,54.876761124999575,None,,,,,,,,,,,,,,,,,,,,, ,,2022_Mar_23_1509,empathy_intonation_perc,2021.2.3,60.14241724422174,
conditions/german/pisch_2_4.wav,conditions/german/fisch_2_4.wav,conditions/german/pake_2_4.wav,conditions/german/pike_2_4.wav,11,0,,,,,0,48,48,10,,,,,,,pisch,55.87603743329983,None,55.625451832999715,None,55.625451832999715,None,1,0,0.012864624999565422,55.8761957910001,None,55.392282415999944,None,,,,,,,,,,,,,,,,,,,,, ,,2022_Mar_23_1509,empathy_intonation_perc,2021.2.3,60.14241724422174,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,2.14022954200027,55.908990666000136,None,,,,,,,,,,,,,,,,, ,,2022_Mar_23_1509,empathy_intonation_perc,2021.2.3,60.14241724422174,
,,,,31,0,conditions/french/fat_5_3.wav,conditions/french/fit_5_3.wav,conditions/french/pat_5_3.wav,conditions/french/pic_5_3.wav,,,,,0,0,0,30,,,,,,,,,,,,,,,,,,,,,55.908990666000136,None,fit,58.576452308300034,None,58.327025040999615,None,58.327025040999615,None,1,0,2.656230790999871,58.57702175000031,None,58.080076582999936,None, ,,2022_Mar_23_1509,empathy_intonation_perc,2021.2.3,60.14241724422174,
,,,,49,1,conditions/french/fat_7_7.wav,conditions/french/fit_7_7.wav,conditions/french/pat_7_7.wav,conditions/french/pic_7_7.wav,,,,,0,1,1,48,,,,,,,,,,,,,,,,,,,,,,,pic,61.7432467663004,None,61.49257758299973,None,61.49257758299973,None,1,1,1.65062320800007,61.742660707999676,None,61.25910974999988,None, ,,2022_Mar_23_1509,empathy_intonation_perc,2021.2.3,60.14241724422174,
,,,,46,0,conditions/french/fat_7_4.wav,conditions/french/fit_7_4.wav,conditions/french/pat_7_4.wav,conditions/french/pic_7_4.wav,,,,,0,2,2,45,,,,,,,,,,,,,,,,,,,,,,,fat,63.9101234333004,None,63.65996712499964,None,63.65996712499964,None,1,0,1.547389707999173,63.90992008299963,None,63.426318750000064,None, ,,2022_Mar_23_1509,empathy_intonation_perc,2021.2.3,60.14241724422174,
,,,,18,0,conditions/french/fat_3_4.wav,conditions/french/fit_3_4.wav,conditions/french/pat_3_4.wav,conditions/french/pic_3_4.wav,,,,,0,3,3,17,,,,,,,,,,,,,,,,,,,,,,,fat,65.95915880829962,None,65.71016312499978,None,65.71016312499978,None,1,0,0.4733280830005242,65.95997012499993,None,65.47663254100007,None, ,,2022_Mar_23_1509,empathy_intonation_perc,2021.2.3,60.14241724422174,
,,,,8,0,conditions/french/fat_2_1.wav,conditions/french/fit_2_1.wav,conditions/french/pat_2_1.wav,conditions/french/pic_2_1.wav,,,,,0,4,4,7,,,,,,,,,,,,,,,,,,,,,,,pat,66.94344872429993,None,66.69276487499974,None,66.69276487499974,None,1,0,0.36918600000080914,66.94413325000005,None,66.45875283300029,None, ,,2022_Mar_23_1509,empathy_intonation_perc,2021.2.3,60.14241724422174,
