the_col,key_resp_2afc_trial.keys,key_resp_2afc_trial.corr,key_resp_2afc_trial.rt,trials_2afc_loop.thisRepN,trials_2afc_loop.thisTrialN,trials_2afc_loop.thisN,trials_2afc_loop.thisIndex,trials_2afc_loop.ran,pisch,fisch,pake,pike,item_num,correct_response,id,Variety of Spanish that is most familiar to you?,date,expName,psychopyVersion,OS,frameRate,key_resp.keys,key_resp.rt,the_col_fr,key_resp_2afc_trial_2.keys,key_resp_2afc_trial_2.corr,key_resp_2afc_trial_2.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,fat,fit,pat,pic
pisch,1,0,5.6753,0,0,0,38,1,conditions/german/pisch_6_4.wav,conditions/german/fisch_6_4.wav,conditions/german/pake_6_4.wav,conditions/german/pike_6_4.wav,39,0,5e792d23c826500d4c0ccec0,latin,2022-03-23_17h05.06.328,german,2021.2.3,Win32,9.97994032,,,,,,,,,,,,,,,
pike,1,0,2.8754,0,1,1,34,1,conditions/german/pisch_5_7.wav,conditions/german/fisch_5_7.wav,conditions/german/pake_5_7.wav,conditions/german/pike_5_7.wav,35,0,5e792d23c826500d4c0ccec0,latin,2022-03-23_17h05.06.328,german,2021.2.3,Win32,9.97994032,,,,,,,,,,,,,,,
pisch,1,0,2.8106,0,2,2,28,1,conditions/german/pisch_5_1.wav,conditions/german/fisch_5_1.wav,conditions/german/pake_5_1.wav,conditions/german/pike_5_1.wav,29,0,5e792d23c826500d4c0ccec0,latin,2022-03-23_17h05.06.328,german,2021.2.3,Win32,9.97994032,,,,,,,,,,,,,,,
pisch,0,1,2.4194,0,3,3,5,1,conditions/german/pisch_1_6.wav,conditions/german/fisch_1_6.wav,conditions/german/pake_1_6.wav,conditions/german/pike_1_6.wav,6,0,5e792d23c826500d4c0ccec0,latin,2022-03-23_17h05.06.328,german,2021.2.3,Win32,9.97994032,,,,,,,,,,,,,,,
pake,1,0,2.2469,0,4,4,35,1,conditions/german/pisch_6_1.wav,conditions/german/fisch_6_1.wav,conditions/german/pake_6_1.wav,conditions/german/pike_6_1.wav,36,0,5e792d23c826500d4c0ccec0,latin,2022-03-23_17h05.06.328,german,2021.2.3,Win32,9.97994032,,,,,,,,,,,,,,,
fisch,1,0,2.1205,0,5,5,21,1,conditions/german/pisch_4_1.wav,conditions/german/fisch_4_1.wav,conditions/german/pake_4_1.wav,conditions/german/pike_4_1.wav,22,0,5e792d23c826500d4c0ccec0,latin,2022-03-23_17h05.06.328,german,2021.2.3,Win32,9.97994032,,,,,,,,,,,,,,,
pisch,1,0,2.3466,0,6,6,14,1,conditions/german/pisch_3_1.wav,conditions/german/fisch_3_1.wav,conditions/german/pake_3_1.wav,conditions/german/pike_3_1.wav,15,0,5e792d23c826500d4c0ccec0,latin,2022-03-23_17h05.06.328,german,2021.2.3,Win32,9.97994032,,,,,,,,,,,,,,,
pisch,0,1,2.0848,0,7,7,19,1,conditions/german/pisch_3_6.wav,conditions/german/fisch_3_6.wav,conditions/german/pake_3_6.wav,conditions/german/pike_3_6.wav,20,0,5e792d23c826500d4c0ccec0,latin,2022-03-23_17h05.06.328,german,2021.2.3,Win32,9.97994032,,,,,,,,,,,,,,,
pike,1,0,2.6028,0,8,8,6,1,conditions/german/pisch_1_7.wav,conditions/german/fisch_1_7.wav,conditions/german/pake_1_7.wav,conditions/german/pike_1_7.wav,7,0,5e792d23c826500d4c0ccec0,latin,2022-03-23_17h05.06.328,german,2021.2.3,Win32,9.97994032,,,,,,,,,,,,,,,
pike,1,0,3.0729,0,9,9,12,1,conditions/german/pisch_2_6.wav,conditions/german/fisch_2_6.wav,conditions/german/pake_2_6.wav,conditions/german/pike_2_6.wav,13,0,5e792d23c826500d4c0ccec0,latin,2022-03-23_17h05.06.328,german,2021.2.3,Win32,9.97994032,,,,,,,,,,,,,,,
pake,1,0,2.3558,0,10,10,10,1,conditions/german/pisch_2_4.wav,conditions/german/fisch_2_4.wav,conditions/german/pake_2_4.wav,conditions/german/pike_2_4.wav,11,0,5e792d23c826500d4c0ccec0,latin,2022-03-23_17h05.06.328,german,2021.2.3,Win32,9.97994032,,,,,,,,,,,,,,,
pisch,1,0,2.3608,0,11,11,15,1,conditions/german/pisch_3_2.wav,conditions/german/fisch_3_2.wav,conditions/german/pake_3_2.wav,conditions/german/pike_3_2.wav,16,0,5e792d23c826500d4c0ccec0,latin,2022-03-23_17h05.06.328,german,2021.2.3,Win32,9.97994032,,,,,,,,,,,,,,,
pake,1,0,2.4076,0,12,12,23,1,conditions/german/pisch_4_3.wav,conditions/german/fisch_4_3.wav,conditions/german/pake_4_3.wav,conditions/german/pike_4_3.wav,24,0,5e792d23c826500d4c0ccec0,latin,2022-03-23_17h05.06.328,german,2021.2.3,Win32,9.97994032,,,,,,,,,,,,,,,
fisch,1,0,2.2714,0,13,13,33,1,conditions/german/pisch_5_6.wav,conditions/german/fisch_5_6.wav,conditions/german/pake_5_6.wav,conditions/german/pike_5_6.wav,34,0,5e792d23c826500d4c0ccec0,latin,2022-03-23_17h05.06.328,german,2021.2.3,Win32,9.97994032,,,,,,,,,,,,,,,
pake,1,0,2.408,0,14,14,39,1,conditions/german/pisch_6_5.wav,conditions/german/fisch_6_5.wav,conditions/german/pake_6_5.wav,conditions/german/pike_6_5.wav,40,0,5e792d23c826500d4c0ccec0,latin,2022-03-23_17h05.06.328,german,2021.2.3,Win32,9.97994032,,,,,,,,,,,,,,,
pisch,0,1,2.5307,0,15,15,11,1,conditions/german/pisch_2_5.wav,conditions/german/fisch_2_5.wav,conditions/german/pake_2_5.wav,conditions/german/pike_2_5.wav,12,0,5e792d23c826500d4c0ccec0,latin,2022-03-23_17h05.06.328,german,2021.2.3,Win32,9.97994032,,,,,,,,,,,,,,,
pake,1,0,2.1512,0,16,16,37,1,conditions/german/pisch_6_3.wav,conditions/german/fisch_6_3.wav,conditions/german/pake_6_3.wav,conditions/german/pike_6_3.wav,38,0,5e792d23c826500d4c0ccec0,latin,2022-03-23_17h05.06.328,german,2021.2.3,Win32,9.97994032,,,,,,,,,,,,,,,
pisch,1,1,2.3521,0,17,17,48,1,conditions/german/pisch_7_7.wav,conditions/german/fisch_7_7.wav,conditions/german/pake_7_7.wav,conditions/german/pike_7_7.wav,49,1,5e792d23c826500d4c0ccec0,latin,2022-03-23_17h05.06.328,german,2021.2.3,Win32,9.97994032,,,,,,,,,,,,,,,
fisch,0,1,2.2087,0,18,18,30,1,conditions/german/pisch_5_3.wav,conditions/german/fisch_5_3.wav,conditions/german/pake_5_3.wav,conditions/german/pike_5_3.wav,31,0,5e792d23c826500d4c0ccec0,latin,2022-03-23_17h05.06.328,german,2021.2.3,Win32,9.97994032,,,,,,,,,,,,,,,
pisch,1,1,2.2442,0,19,19,40,1,conditions/german/pisch_6_6.wav,conditions/german/fisch_6_6.wav,conditions/german/pake_6_6.wav,conditions/german/pike_6_6.wav,41,1,5e792d23c826500d4c0ccec0,latin,2022-03-23_17h05.06.328,german,2021.2.3,Win32,9.97994032,,,,,,,,,,,,,,,
pisch,1,0,2.1236,0,20,20,29,1,conditions/german/pisch_5_2.wav,conditions/german/fisch_5_2.wav,conditions/german/pake_5_2.wav,conditions/german/pike_5_2.wav,30,0,5e792d23c826500d4c0ccec0,latin,2022-03-23_17h05.06.328,german,2021.2.3,Win32,9.97994032,,,,,,,,,,,,,,,
pake,0,1,3.0296,0,21,21,26,1,conditions/german/pisch_4_6.wav,conditions/german/fisch_4_6.wav,conditions/german/pake_4_6.wav,conditions/german/pike_4_6.wav,27,0,5e792d23c826500d4c0ccec0,latin,2022-03-23_17h05.06.328,german,2021.2.3,Win32,9.97994032,,,,,,,,,,,,,,,
pisch,1,0,2.0801,0,22,22,46,1,conditions/german/pisch_7_5.wav,conditions/german/fisch_7_5.wav,conditions/german/pake_7_5.wav,conditions/german/pike_7_5.wav,47,0,5e792d23c826500d4c0ccec0,latin,2022-03-23_17h05.06.328,german,2021.2.3,Win32,9.97994032,,,,,,,,,,,,,,,
pisch,1,0,2.0814,0,23,23,22,1,conditions/german/pisch_4_2.wav,conditions/german/fisch_4_2.wav,conditions/german/pake_4_2.wav,conditions/german/pike_4_2.wav,23,0,5e792d23c826500d4c0ccec0,latin,2022-03-23_17h05.06.328,german,2021.2.3,Win32,9.97994032,,,,,,,,,,,,,,,
pake,1,0,1.9439,0,24,24,4,1,conditions/german/pisch_1_5.wav,conditions/german/fisch_1_5.wav,conditions/german/pake_1_5.wav,conditions/german/pike_1_5.wav,5,0,5e792d23c826500d4c0ccec0,latin,2022-03-23_17h05.06.328,german,2021.2.3,Win32,9.97994032,,,,,,,,,,,,,,,
pisch,0,1,2.3812,0,25,25,13,1,conditions/german/pisch_2_7.wav,conditions/german/fisch_2_7.wav,conditions/german/pake_2_7.wav,conditions/german/pike_2_7.wav,14,0,5e792d23c826500d4c0ccec0,latin,2022-03-23_17h05.06.328,german,2021.2.3,Win32,9.97994032,,,,,,,,,,,,,,,
fisch,1,0,2.1313,0,26,26,1,1,conditions/german/pisch_1_2.wav,conditions/german/fisch_1_2.wav,conditions/german/pake_1_2.wav,conditions/german/pike_1_2.wav,2,0,5e792d23c826500d4c0ccec0,latin,2022-03-23_17h05.06.328,german,2021.2.3,Win32,9.97994032,,,,,,,,,,,,,,,
pisch,1,0,2.0231,0,27,27,7,1,conditions/german/pisch_2_1.wav,conditions/german/fisch_2_1.wav,conditions/german/pake_2_1.wav,conditions/german/pike_2_1.wav,8,0,5e792d23c826500d4c0ccec0,latin,2022-03-23_17h05.06.328,german,2021.2.3,Win32,9.97994032,,,,,,,,,,,,,,,
pake,1,0,2.1915,0,28,28,36,1,conditions/german/pisch_6_2.wav,conditions/german/fisch_6_2.wav,conditions/german/pake_6_2.wav,conditions/german/pike_6_2.wav,37,0,5e792d23c826500d4c0ccec0,latin,2022-03-23_17h05.06.328,german,2021.2.3,Win32,9.97994032,,,,,,,,,,,,,,,
