the_col,key_resp_2afc_trial.keys,key_resp_2afc_trial.corr,key_resp_2afc_trial.rt,trials_2afc_loop.thisRepN,trials_2afc_loop.thisTrialN,trials_2afc_loop.thisN,trials_2afc_loop.thisIndex,trials_2afc_loop.ran,pisch,fisch,pake,pike,item_num,correct_response,id,Variety of Spanish that is most familiar to you?,date,expName,psychopyVersion,OS,frameRate,key_resp.keys,key_resp.rt,the_col_fr,key_resp_2afc_trial_2.keys,key_resp_2afc_trial_2.corr,key_resp_2afc_trial_2.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,fat,fit,pat,pic
pake,1,0,4.2161,0,0,0,43,1,conditions/german/pisch_7_2.wav,conditions/german/fisch_7_2.wav,conditions/german/pake_7_2.wav,conditions/german/pike_7_2.wav,44,0,57a2caf8275be6000135b3aa,,2022-07-09_14h38.26.156,german,2021.2.3,Win32,60.07088364,,,,,,,,,,,,,,,
pike,0,1,3.1119,0,1,1,17,1,conditions/german/pisch_3_4.wav,conditions/german/fisch_3_4.wav,conditions/german/pake_3_4.wav,conditions/german/pike_3_4.wav,18,0,57a2caf8275be6000135b3aa,,2022-07-09_14h38.26.156,german,2021.2.3,Win32,60.07088364,,,,,,,,,,,,,,,
pike,0,1,1.9666,0,2,2,23,1,conditions/german/pisch_4_3.wav,conditions/german/fisch_4_3.wav,conditions/german/pake_4_3.wav,conditions/german/pike_4_3.wav,24,0,57a2caf8275be6000135b3aa,,2022-07-09_14h38.26.156,german,2021.2.3,Win32,60.07088364,,,,,,,,,,,,,,,
pake,0,1,2.0025,0,3,3,27,1,conditions/german/pisch_4_7.wav,conditions/german/fisch_4_7.wav,conditions/german/pake_4_7.wav,conditions/german/pike_4_7.wav,28,0,57a2caf8275be6000135b3aa,,2022-07-09_14h38.26.156,german,2021.2.3,Win32,60.07088364,,,,,,,,,,,,,,,
fisch,0,1,1.8706,0,4,4,1,1,conditions/german/pisch_1_2.wav,conditions/german/fisch_1_2.wav,conditions/german/pake_1_2.wav,conditions/german/pike_1_2.wav,2,0,57a2caf8275be6000135b3aa,,2022-07-09_14h38.26.156,german,2021.2.3,Win32,60.07088364,,,,,,,,,,,,,,,
pake,0,0,1.9165,0,5,5,32,1,conditions/german/pisch_5_5.wav,conditions/german/fisch_5_5.wav,conditions/german/pake_5_5.wav,conditions/german/pike_5_5.wav,33,1,57a2caf8275be6000135b3aa,,2022-07-09_14h38.26.156,german,2021.2.3,Win32,60.07088364,,,,,,,,,,,,,,,
pake,1,0,1.9088,0,6,6,13,1,conditions/german/pisch_2_7.wav,conditions/german/fisch_2_7.wav,conditions/german/pake_2_7.wav,conditions/german/pike_2_7.wav,14,0,57a2caf8275be6000135b3aa,,2022-07-09_14h38.26.156,german,2021.2.3,Win32,60.07088364,,,,,,,,,,,,,,,
pike,0,1,1.9256,0,7,7,19,1,conditions/german/pisch_3_6.wav,conditions/german/fisch_3_6.wav,conditions/german/pake_3_6.wav,conditions/german/pike_3_6.wav,20,0,57a2caf8275be6000135b3aa,,2022-07-09_14h38.26.156,german,2021.2.3,Win32,60.07088364,,,,,,,,,,,,,,,
pake,0,1,1.6924,0,8,8,9,1,conditions/german/pisch_2_3.wav,conditions/german/fisch_2_3.wav,conditions/german/pake_2_3.wav,conditions/german/pike_2_3.wav,10,0,57a2caf8275be6000135b3aa,,2022-07-09_14h38.26.156,german,2021.2.3,Win32,60.07088364,,,,,,,,,,,,,,,
pike,0,0,1.6055,0,9,9,8,1,conditions/german/pisch_2_2.wav,conditions/german/fisch_2_2.wav,conditions/german/pake_2_2.wav,conditions/german/pike_2_2.wav,9,1,57a2caf8275be6000135b3aa,,2022-07-09_14h38.26.156,german,2021.2.3,Win32,60.07088364,,,,,,,,,,,,,,,
pisch,1,0,2.5345,0,10,10,5,1,conditions/german/pisch_1_6.wav,conditions/german/fisch_1_6.wav,conditions/german/pake_1_6.wav,conditions/german/pike_1_6.wav,6,0,57a2caf8275be6000135b3aa,,2022-07-09_14h38.26.156,german,2021.2.3,Win32,60.07088364,,,,,,,,,,,,,,,
pike,1,0,3.6564,0,11,11,45,1,conditions/german/pisch_7_4.wav,conditions/german/fisch_7_4.wav,conditions/german/pake_7_4.wav,conditions/german/pike_7_4.wav,46,0,57a2caf8275be6000135b3aa,,2022-07-09_14h38.26.156,german,2021.2.3,Win32,60.07088364,,,,,,,,,,,,,,,
pake,0,1,2.187,0,12,12,31,1,conditions/german/pisch_5_4.wav,conditions/german/fisch_5_4.wav,conditions/german/pake_5_4.wav,conditions/german/pike_5_4.wav,32,0,57a2caf8275be6000135b3aa,,2022-07-09_14h38.26.156,german,2021.2.3,Win32,60.07088364,,,,,,,,,,,,,,,
pisch,0,1,4.3748,0,13,13,26,1,conditions/german/pisch_4_6.wav,conditions/german/fisch_4_6.wav,conditions/german/pake_4_6.wav,conditions/german/pike_4_6.wav,27,0,57a2caf8275be6000135b3aa,,2022-07-09_14h38.26.156,german,2021.2.3,Win32,60.07088364,,,,,,,,,,,,,,,
fisch,0,1,1.6267,0,14,14,22,1,conditions/german/pisch_4_2.wav,conditions/german/fisch_4_2.wav,conditions/german/pake_4_2.wav,conditions/german/pike_4_2.wav,23,0,57a2caf8275be6000135b3aa,,2022-07-09_14h38.26.156,german,2021.2.3,Win32,60.07088364,,,,,,,,,,,,,,,
pike,0,1,1.7208,0,15,15,25,1,conditions/german/pisch_4_5.wav,conditions/german/fisch_4_5.wav,conditions/german/pake_4_5.wav,conditions/german/pike_4_5.wav,26,0,57a2caf8275be6000135b3aa,,2022-07-09_14h38.26.156,german,2021.2.3,Win32,60.07088364,,,,,,,,,,,,,,,
