pisch,fisch,pake,pike,item_num,correct_response,fat,fit,pat,pic,trials_2afc_loop.thisRepN,trials_2afc_loop.thisTrialN,trials_2afc_loop.thisN,trials_2afc_loop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,text_2afc_check.started,text_2afc_check.stopped,the_col,sound_2afc_stim_trial.started,sound_2afc_stim_trial.stopped,text_2afc_response_yes_trial.started,text_2afc_response_yes_trial.stopped,text_2afc_response_no_trial.started,text_2afc_response_no_trial.stopped,key_resp_2afc_trial.keys,key_resp_2afc_trial.corr,key_resp_2afc_trial.rt,key_resp_2afc_trial.started,key_resp_2afc_trial.stopped,text_2afc_question_trial.started,text_2afc_question_trial.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,text.started,text.stopped,the_col_fr,sound_2afc_stim_trial_2.started,sound_2afc_stim_trial_2.stopped,text_2afc_response_yes_trial_2.started,text_2afc_response_yes_trial_2.stopped,text_2afc_response_no_trial_2.started,text_2afc_response_no_trial_2.stopped,key_resp_2afc_trial_2.keys,key_resp_2afc_trial_2.corr,key_resp_2afc_trial_2.rt,key_resp_2afc_trial_2.started,key_resp_2afc_trial_2.stopped,text_2afc_question_trial_2.started,text_2afc_question_trial_2.stopped,id,Variety of Spanish that is most familiar to you?,date,expName,psychopyVersion,frameRate,
conditions/german/pisch_7_4.wav,conditions/german/fisch_7_4.wav,conditions/german/pake_7_4.wav,conditions/german/pike_7_4.wav,46,0,,,,,0,10,10,45,,,,,,,fisch,46.983832061898646,None,46.733171707999645,None,46.733171707999645,None,0,1,2.26169841599949,46.98389150000003,None,46.49998654099909,None,,,,,,,,,,,,,,,,,,,,,,,2022_Mar_23_1542,empathy_intonation_perc,2021.2.3,59.768308153501316,
conditions/german/pisch_3_2.wav,conditions/german/fisch_3_2.wav,conditions/german/pake_3_2.wav,conditions/german/pike_3_2.wav,16,0,,,,,0,11,11,15,,,,,,,pake,49.749735811898425,None,49.50055045799854,None,49.50055045799854,None,1,0,2.3988234579992422,49.75083395799993,None,49.266702207998605,None,,,,,,,,,,,,,,,,,,,,,,,2022_Mar_23_1542,empathy_intonation_perc,2021.2.3,59.768308153501316,
conditions/german/pisch_4_6.wav,conditions/german/fisch_4_6.wav,conditions/german/pake_4_6.wav,conditions/german/pike_4_6.wav,27,0,,,,,0,12,12,26,,,,,,,pisch,52.65055977089869,None,52.39971641599914,None,52.39971641599914,None,0,1,2.074934291000318,52.65076054099882,None,52.16644812499908,None,,,,,,,,,,,,,,,,,,,,,,,2022_Mar_23_1542,empathy_intonation_perc,2021.2.3,59.768308153501316,
conditions/german/pisch_6_4.wav,conditions/german/fisch_6_4.wav,conditions/german/pake_6_4.wav,conditions/german/pike_6_4.wav,39,0,,,,,0,13,13,38,,,,,,,fisch,55.23437606189909,None,54.984050415998354,None,54.984050415998354,None,0,1,2.403288999999859,55.23447004099944,None,54.7496949159995,None,,,,,,,,,,,,,,,,,,,,,,,2022_Mar_23_1542,empathy_intonation_perc,2021.2.3,59.768308153501316,
conditions/german/pisch_7_5.wav,conditions/german/fisch_7_5.wav,conditions/german/pake_7_5.wav,conditions/german/pike_7_5.wav,47,0,,,,,0,14,14,46,,,,,,,pake,58.150244436898355,None,57.90068916599921,None,57.90068916599921,None,1,0,2.638774082999589,58.15103283299868,None,57.66568241599998,None,,,,,,,,,,,,,,,,,,,,,,,2022_Mar_23_1542,empathy_intonation_perc,2021.2.3,59.768308153501316,
conditions/german/pisch_3_6.wav,conditions/german/fisch_3_6.wav,conditions/german/pake_3_6.wav,conditions/german/pike_3_6.wav,20,0,,,,,0,15,15,19,,,,,,,pike,61.30106589589959,None,61.05071779099853,None,61.05071779099853,None,1,0,2.1144296250004118,61.299546749998626,None,60.81633870799851,None,,,,,,,,,,,,,,,,,,,,,,,2022_Mar_23_1542,empathy_intonation_perc,2021.2.3,59.768308153501316,
conditions/german/pisch_3_3.wav,conditions/german/fisch_3_3.wav,conditions/german/pake_3_3.wav,conditions/german/pike_3_3.wav,17,1,,,,,0,16,16,16,,,,,,,pisch,63.91715760389925,None,63.6666162499987,None,63.6666162499987,None,0,0,1.9845402499995544,63.91737104099957,None,63.4333773749986,None,,,,,,,,,,,,,,,,,,,,,,,2022_Mar_23_1542,empathy_intonation_perc,2021.2.3,59.768308153501316,
conditions/german/pisch_1_3.wav,conditions/german/fisch_1_3.wav,conditions/german/pake_1_3.wav,conditions/german/pike_1_3.wav,3,0,,,,,0,17,17,2,,,,,,,pake,66.42047097889954,None,66.16740266599845,None,66.16740266599845,None,1,0,4.324845459001153,66.41722433299947,None,65.93348145799973,None,,,,,,,,,,,,,,,,,,,,,,,2022_Mar_23_1542,empathy_intonation_perc,2021.2.3,59.768308153501316,
conditions/german/pisch_4_5.wav,conditions/german/fisch_4_5.wav,conditions/german/pake_4_5.wav,conditions/german/pike_4_5.wav,26,0,,,,,0,18,18,25,,,,,,,fisch,71.25076864589974,None,71.00059887499992,None,71.00059887499992,None,1,0,3.963384791999488,71.25075979099893,None,70.76720933299839,None,,,,,,,,,,,,,,,,,,,,,,,2022_Mar_23_1542,empathy_intonation_perc,2021.2.3,59.768308153501316,
conditions/german/pisch_6_5.wav,conditions/german/fisch_6_5.wav,conditions/german/pake_6_5.wav,conditions/german/pike_6_5.wav,40,0,,,,,0,19,19,39,,,,,,,fisch,75.71797535389888,None,75.46686074999889,None,75.46686074999889,None,0,1,2.456625583001369,75.71764470799826,None,75.23340408299919,None,,,,,,,,,,,,,,,,,,,,,,,2022_Mar_23_1542,empathy_intonation_perc,2021.2.3,59.768308153501316,
conditions/german/pisch_3_5.wav,conditions/german/fisch_3_5.wav,conditions/german/pake_3_5.wav,conditions/german/pike_3_5.wav,19,0,,,,,0,20,20,18,,,,,,,fisch,78.68417335389896,None,78.43473133299995,None,78.43473133299995,None,0,1,2.401264207999702,78.68498874999932,None,78.20029424999848,None,,,,,,,,,,,,,,,,,,,,,,,2022_Mar_23_1542,empathy_intonation_perc,2021.2.3,59.768308153501316,
conditions/german/pisch_2_5.wav,conditions/german/fisch_2_5.wav,conditions/german/pake_2_5.wav,conditions/german/pike_2_5.wav,12,0,,,,,0,21,21,11,,,,,,,pake,81.60163960389983,None,81.35129987499931,None,81.35129987499931,None,0,1,2.7177800419995037,81.6005573329985,None,81.11761366599967,None,,,,,,,,,,,,,,,,,,,,,,,2022_Mar_23_1542,empathy_intonation_perc,2021.2.3,59.768308153501316,
conditions/german/pisch_3_4.wav,conditions/german/fisch_3_4.wav,conditions/german/pake_3_4.wav,conditions/german/pike_3_4.wav,18,0,,,,,0,22,22,17,,,,,,,pake,84.83453956189842,None,84.58466929099995,None,84.58466929099995,None,1,0,2.851864083999317,84.83457770799941,None,84.35044929099968,None,,,,,,,,,,,,,,,,,,,,,,,2022_Mar_23_1542,empathy_intonation_perc,2021.2.3,59.768308153501316,
conditions/german/pisch_4_1.wav,conditions/german/fisch_4_1.wav,conditions/german/pake_4_1.wav,conditions/german/pike_4_1.wav,22,0,,,,,0,23,23,21,,,,,,,pike,88.20174910389906,None,87.95162566599902,None,87.95162566599902,None,1,0,2.1818560829997296,88.20057654099946,None,87.7178351249986,None,,,,,,,,,,,,,,,,,,,,,,,2022_Mar_23_1542,empathy_intonation_perc,2021.2.3,59.768308153501316,
conditions/german/pisch_7_3.wav,conditions/german/fisch_7_3.wav,conditions/german/pake_7_3.wav,conditions/german/pike_7_3.wav,45,0,,,,,0,24,24,44,,,,,,,fisch,90.88417493689886,None,90.63358137499927,None,90.63358137499927,None,0,1,2.1852468749984837,90.88523720800004,None,90.4004351249987,None,,,,,,,,,,,,,,,,,,,,,,,2022_Mar_23_1542,empathy_intonation_perc,2021.2.3,59.768308153501316,
conditions/german/pisch_1_6.wav,conditions/german/fisch_1_6.wav,conditions/german/pake_1_6.wav,conditions/german/pike_1_6.wav,6,0,,,,,0,25,25,5,,,,,,,pisch,93.58451822889984,None,93.33341562499845,None,93.33341562499845,None,1,0,2.381574582999747,93.5849930409986,None,93.10070166599871,None,,,,,,,,,,,,,,,,,,,,,,,2022_Mar_23_1542,empathy_intonation_perc,2021.2.3,59.768308153501316,
conditions/german/pisch_2_3.wav,conditions/german/fisch_2_3.wav,conditions/german/pake_2_3.wav,conditions/german/pike_2_3.wav,10,0,,,,,0,26,26,9,,,,,,,pake,96.46868618689987,None,96.2181070409988,None,96.2181070409988,None,1,0,2.6030407500002184,96.46759279099933,None,95.98416291600006,None,,,,,,,,,,,,,,,,,,,,,,,2022_Mar_23_1542,empathy_intonation_perc,2021.2.3,59.768308153501316,
conditions/german/pisch_2_6.wav,conditions/german/fisch_2_6.wav,conditions/german/pake_2_6.wav,conditions/german/pike_2_6.wav,13,0,,,,,0,27,27,12,,,,,,,fisch,99.58511585389934,None,99.3343888749987,None,99.3343888749987,None,0,1,1.956787290999273,99.58595287499884,None,99.1012507079995,None,,,,,,,,,,,,,,,,,,,,,,,2022_Mar_23_1542,empathy_intonation_perc,2021.2.3,59.768308153501316,
conditions/german/pisch_7_2.wav,conditions/german/fisch_7_2.wav,conditions/german/pake_7_2.wav,conditions/german/pike_7_2.wav,44,0,,,,,0,28,28,43,,,,,,,pisch,102.05226731189978,None,101.8014872499989,None,101.8014872499989,None,0,1,2.378823499999271,102.05192616599925,None,101.56865333299902,None,,,,,,,,,,,,,,,,,,,,,,,2022_Mar_23_1542,empathy_intonation_perc,2021.2.3,59.768308153501316,
conditions/german/pisch_5_2.wav,conditions/german/fisch_5_2.wav,conditions/german/pake_5_2.wav,conditions/german/pike_5_2.wav,30,0,,,,,0,29,29,29,,,,,,,pisch,104.93560922889847,None,104.68488520799838,None,104.68488520799838,None,0,1,2.192955833999804,104.93380454099861,None,104.45144787499885,None,,,,,,,,,,,,,,,,,,,,,,,2022_Mar_23_1542,empathy_intonation_perc,2021.2.3,59.768308153501316,
conditions/german/pisch_7_1.wav,conditions/german/fisch_7_1.wav,conditions/german/pake_7_1.wav,conditions/german/pike_7_1.wav,43,0,,,,,0,30,30,42,,,,,,,pike,107.63555618689898,None,107.38512037500004,None,107.38512037500004,None,0,1,2.1158011670013366,107.63502912499825,None,107.1507366249989,None,,,,,,,,,,,,,,,,,,,,,,,2022_Mar_23_1542,empathy_intonation_perc,2021.2.3,59.768308153501316,
conditions/german/pisch_1_7.wav,conditions/german/fisch_1_7.wav,conditions/german/pake_1_7.wav,conditions/german/pike_1_7.wav,7,0,,,,,0,31,31,6,,,,,,,pisch,110.25161531189988,None,110.00123245799841,None,110.00123245799841,None,0,1,2.362647082998592,110.25229124999896,None,109.76793174999875,None,,,,,,,,,,,,,,,,,,,,,,,2022_Mar_23_1542,empathy_intonation_perc,2021.2.3,59.768308153501316,
conditions/german/pisch_4_2.wav,conditions/german/fisch_4_2.wav,conditions/german/pake_4_2.wav,conditions/german/pike_4_2.wav,23,0,,,,,0,32,32,22,,,,,,,pake,113.11853197889869,None,112.86820191599872,None,112.86820191599872,None,0,1,2.4004798749992915,113.118417665999,None,112.63516670799982,None,,,,,,,,,,,,,,,,,,,,,,,2022_Mar_23_1542,empathy_intonation_perc,2021.2.3,59.768308153501316,
conditions/german/pisch_1_5.wav,conditions/german/fisch_1_5.wav,conditions/german/pake_1_5.wav,conditions/german/pike_1_5.wav,5,0,,,,,0,33,33,4,,,,,,,fisch,116.03518993689832,None,115.78541099999893,None,115.78541099999893,None,0,1,2.5077241250000952,116.03529724999862,None,115.55099404099929,None,,,,,,,,,,,,,,,,,,,,,,,2022_Mar_23_1542,empathy_intonation_perc,2021.2.3,59.768308153501316,
conditions/german/pisch_7_7.wav,conditions/german/fisch_7_7.wav,conditions/german/pake_7_7.wav,conditions/german/pike_7_7.wav,49,1,,,,,0,34,34,48,,,,,,,pike,119.05244897889898,None,118.80101954099882,None,118.80101954099882,None,0,0,1.8666629580002336,119.05234033299894,None,118.56773049999902,None,,,,,,,,,,,,,,,,,,,,,,,2022_Mar_23_1542,empathy_intonation_perc,2021.2.3,59.768308153501316,
conditions/german/pisch_2_4.wav,conditions/german/fisch_2_4.wav,conditions/german/pake_2_4.wav,conditions/german/pike_2_4.wav,11,0,,,,,0,35,35,10,,,,,,,pake,121.43520789589857,None,121.18532349999987,None,121.18532349999987,None,0,1,2.011564125001314,121.43554220799888,None,120.95143983299931,None,,,,,,,,,,,,,,,,,,,,,,,2022_Mar_23_1542,empathy_intonation_perc,2021.2.3,59.768308153501316,
conditions/german/pisch_2_1.wav,conditions/german/fisch_2_1.wav,conditions/german/pake_2_1.wav,conditions/german/pike_2_1.wav,8,0,,,,,0,36,36,7,,,,,,,pake,123.95206864589855,None,123.70140908299982,None,123.70140908299982,None,0,1,1.7187167089996365,123.95248787499986,None,123.46787587499966,None,,,,,,,,,,,,,,,,,,,,,,,2022_Mar_23_1542,empathy_intonation_perc,2021.2.3,59.768308153501316,
conditions/german/pisch_4_3.wav,conditions/german/fisch_4_3.wav,conditions/german/pake_4_3.wav,conditions/german/pike_4_3.wav,24,0,,,,,0,37,37,23,,,,,,,pike,126.18595647889961,None,125.93427954099934,None,125.93427954099934,None,1,0,1.9817468330002157,126.18546162499842,None,125.70156170799964,None,,,,,,,,,,,,,,,,,,,,,,,2022_Mar_23_1542,empathy_intonation_perc,2021.2.3,59.768308153501316,
conditions/german/pisch_3_7.wav,conditions/german/fisch_3_7.wav,conditions/german/pake_3_7.wav,conditions/german/pike_3_7.wav,21,0,,,,,0,38,38,20,,,,,,,pisch,128.66887439589883,None,128.41923541599863,None,128.41923541599863,None,1,0,2.3636433749998105,128.66768774999946,None,128.18482516599943,None,,,,,,,,,,,,,,,,,,,,,,,2022_Mar_23_1542,empathy_intonation_perc,2021.2.3,59.768308153501316,
conditions/german/pisch_4_7.wav,conditions/german/fisch_4_7.wav,conditions/german/pake_4_7.wav,conditions/german/pike_4_7.wav,28,0,,,,,0,39,39,27,,,,,,,pike,131.5359038958999,None,131.28518233299837,None,131.28518233299837,None,0,1,1.959776083000179,131.53559604099974,None,131.0512294579985,None,,,,,,,,,,,,,,,,,,,,,,,2022_Mar_23_1542,empathy_intonation_perc,2021.2.3,59.768308153501316,
conditions/german/pisch_5_3.wav,conditions/german/fisch_5_3.wav,conditions/german/pake_5_3.wav,conditions/german/pike_5_3.wav,31,0,,,,,0,40,40,30,,,,,,,fisch,134.0026700618986,None,133.7524376659985,None,133.7524376659985,None,0,1,1.8127354589996685,134.0026539999999,None,133.51816237499952,None,,,,,,,,,,,,,,,,,,,,,,,2022_Mar_23_1542,empathy_intonation_perc,2021.2.3,59.768308153501316,
conditions/german/pisch_5_5.wav,conditions/german/fisch_5_5.wav,conditions/german/pake_5_5.wav,conditions/german/pike_5_5.wav,33,1,,,,,0,41,41,32,,,,,,,fisch,136.31929022889963,None,136.0696859159998,None,136.0696859159998,None,0,0,1.9046041250003327,136.31878470799893,None,135.83470345799833,None,,,,,,,,,,,,,,,,,,,,,,,2022_Mar_23_1542,empathy_intonation_perc,2021.2.3,59.768308153501316,
conditions/german/pisch_2_7.wav,conditions/german/fisch_2_7.wav,conditions/german/pake_2_7.wav,conditions/german/pike_2_7.wav,14,0,,,,,0,42,42,13,,,,,,,pake,138.73506927089912,None,138.4861201249987,None,138.4861201249987,None,1,0,1.8954634159999841,138.73608345799948,None,138.25197170799947,None,,,,,,,,,,,,,,,,,,,,,,,2022_Mar_23_1542,empathy_intonation_perc,2021.2.3,59.768308153501316,
conditions/german/pisch_7_6.wav,conditions/german/fisch_7_6.wav,conditions/german/pake_7_6.wav,conditions/german/pike_7_6.wav,48,0,,,,,0,43,43,47,,,,,,,pike,141.13587810389836,None,140.88554895799825,None,140.88554895799825,None,1,0,1.7279907500014815,141.13545608299864,None,140.65208908299974,None,,,,,,,,,,,,,,,,,,,,,,,2022_Mar_23_1542,empathy_intonation_perc,2021.2.3,59.768308153501316,
conditions/german/pisch_1_2.wav,conditions/german/fisch_1_2.wav,conditions/german/pake_1_2.wav,conditions/german/pike_1_2.wav,2,0,,,,,0,44,44,1,,,,,,,pisch,143.36932989589914,None,143.11905008299982,None,143.11905008299982,None,1,0,1.9898213329997816,143.36968699999852,None,142.88526049999928,None,,,,,,,,,,,,,,,,,,,,,,,2022_Mar_23_1542,empathy_intonation_perc,2021.2.3,59.768308153501316,
conditions/german/pisch_6_1.wav,conditions/german/fisch_6_1.wav,conditions/german/pake_6_1.wav,conditions/german/pike_6_1.wav,36,0,,,,,0,45,45,35,,,,,,,pake,145.86900089589872,None,145.61923141599982,None,145.61923141599982,None,0,1,1.8662958749991958,145.86928279099993,None,145.38582879099886,None,,,,,,,,,,,,,,,,,,,,,,,2022_Mar_23_1542,empathy_intonation_perc,2021.2.3,59.768308153501316,
conditions/german/pisch_5_7.wav,conditions/german/fisch_5_7.wav,conditions/german/pake_5_7.wav,conditions/german/pike_5_7.wav,35,0,,,,,0,46,46,34,,,,,,,fisch,148.25174160389943,None,148.0025944579993,None,148.0025944579993,None,1,0,2.1629653749987483,148.25275412499832,None,147.76863266599867,None,,,,,,,,,,,,,,,,,,,,,,,2022_Mar_23_1542,empathy_intonation_perc,2021.2.3,59.768308153501316,
conditions/german/pisch_5_4.wav,conditions/german/fisch_5_4.wav,conditions/german/pake_5_4.wav,conditions/german/pike_5_4.wav,32,0,,,,,0,47,47,31,,,,,,,pisch,150.91971106189922,None,150.6697909579998,None,150.6697909579998,None,1,0,1.8083272090007085,150.91928804099916,None,150.4353610829985,None,,,,,,,,,,,,,,,,,,,,,,,2022_Mar_23_1542,empathy_intonation_perc,2021.2.3,59.768308153501316,
conditions/german/pisch_1_4.wav,conditions/german/fisch_1_4.wav,conditions/german/pake_1_4.wav,conditions/german/pike_1_4.wav,4,0,,,,,0,48,48,3,,,,,,,pike,153.23566314589917,None,152.9850877909994,None,152.9850877909994,None,1,0,1.8433354579992738,153.23635824999837,None,152.75280533299883,None,,,,,,,,,,,,,,,,,,,,,,,2022_Mar_23_1542,empathy_intonation_perc,2021.2.3,59.768308153501316,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,2.369049041000835,155.10269470799904,None,,,,,,,,,,,,,,,,,,,2022_Mar_23_1542,empathy_intonation_perc,2021.2.3,59.768308153501316,
,,,,19,0,conditions/french/fat_3_5.wav,conditions/french/fit_3_5.wav,conditions/french/pat_3_5.wav,conditions/french/pic_3_5.wav,,,,,0,0,0,18,,,,,,,,,,,,,,,,,,,,,155.10269470799904,None,pic,158.00300439589992,None,157.75275858299938,None,157.75275858299938,None,0,1,1.7566462499999034,158.0031383329988,None,157.50682679099918,None,,,2022_Mar_23_1542,empathy_intonation_perc,2021.2.3,59.768308153501316,
,,,,47,0,conditions/french/fat_7_5.wav,conditions/french/fit_7_5.wav,conditions/french/pat_7_5.wav,conditions/french/pic_7_5.wav,,,,,0,1,1,46,,,,,,,,,,,,,,,,,,,,,,,pic,160.26960285389978,None,160.01956962499935,None,160.01956962499935,None,1,0,1.8502612079992105,160.2695601659998,None,159.78677429099844,None,,,2022_Mar_23_1542,empathy_intonation_perc,2021.2.3,59.768308153501316,
,,,,8,0,conditions/french/fat_2_1.wav,conditions/french/fit_2_1.wav,conditions/french/pat_2_1.wav,conditions/french/pic_2_1.wav,,,,,0,2,2,7,,,,,,,,,,,,,,,,,,,,,,,fit,162.6363576038988,None,162.3858897909995,None,162.3858897909995,None,1,0,1.8757404999996652,162.6363419999998,None,162.15344499999992,None,,,2022_Mar_23_1542,empathy_intonation_perc,2021.2.3,59.768308153501316,
,,,,33,1,conditions/french/fat_5_5.wav,conditions/french/fit_5_5.wav,conditions/french/pat_5_5.wav,conditions/french/pic_5_5.wav,,,,,0,3,3,32,,,,,,,,,,,,,,,,,,,,,,,pic,165.01970502089935,None,164.76997008299986,None,164.76997008299986,None,0,0,2.0125637920009467,165.01940662499874,None,164.5356571249995,None,,,2022_Mar_23_1542,empathy_intonation_perc,2021.2.3,59.768308153501316,
,,,,21,0,conditions/french/fat_3_7.wav,conditions/french/fit_3_7.wav,conditions/french/pat_3_7.wav,conditions/french/pic_3_7.wav,,,,,0,4,4,20,,,,,,,,,,,,,,,,,,,,,,,fit,167.53662518689853,None,167.28631099999984,None,167.28631099999984,None,1,0,1.7279049160006252,167.536205082999,None,167.05235408299995,None,,,2022_Mar_23_1542,empathy_intonation_perc,2021.2.3,59.768308153501316,
,,,,31,0,conditions/french/fat_5_3.wav,conditions/french/fit_5_3.wav,conditions/french/pat_5_3.wav,conditions/french/pic_5_3.wav,,,,,0,5,5,30,,,,,,,,,,,,,,,,,,,,,,,pic,169.76948077089983,None,169.51958929099965,None,169.51958929099965,None,1,0,2.3417567079995933,169.77037695799845,None,169.28566095799943,None,,,2022_Mar_23_1542,empathy_intonation_perc,2021.2.3,59.768308153501316,
,,,,36,0,conditions/french/fat_6_1.wav,conditions/french/fit_6_1.wav,conditions/french/pat_6_1.wav,conditions/french/pic_6_1.wav,,,,,0,6,6,35,,,,,,,,,,,,,,,,,,,,,,,pic,172.6182803538999,None,172.37007904099846,None,172.37007904099846,None,0,1,1.8530246659993281,172.61909308299983,None,172.1357936659988,None,,,2022_Mar_23_1542,empathy_intonation_perc,2021.2.3,59.768308153501316,
,,,,41,1,conditions/french/fat_6_6.wav,conditions/french/fit_6_6.wav,conditions/french/pat_6_6.wav,conditions/french/pic_6_6.wav,,,,,0,7,7,40,,,,,,,,,,,,,,,,,,,,,,,fit,174.98664285389933,None,174.73572008299925,None,174.73572008299925,None,0,0,2.053289957999368,174.98685154099985,None,174.5022984999996,None,,,2022_Mar_23_1542,empathy_intonation_perc,2021.2.3,59.768308153501316,
,,,,3,0,conditions/french/fat_1_3.wav,conditions/french/fit_1_3.wav,conditions/french/pat_1_3.wav,conditions/french/pic_1_3.wav,,,,,0,8,8,2,,,,,,,,,,,,,,,,,,,,,,,pic,177.55304018689858,None,177.30350049999834,None,177.30350049999834,None,1,0,1.605903457999375,177.55427041599978,None,177.06972287499957,None,,,2022_Mar_23_1542,empathy_intonation_perc,2021.2.3,59.768308153501316,
