the_col,key_resp_2afc_trial.keys,key_resp_2afc_trial.corr,key_resp_2afc_trial.rt,trials_2afc_loop.thisRepN,trials_2afc_loop.thisTrialN,trials_2afc_loop.thisN,trials_2afc_loop.thisIndex,trials_2afc_loop.ran,pisch,fisch,pake,pike,item_num,correct_response,id,Variety of Spanish that is most familiar to you?,date,expName,psychopyVersion,OS,frameRate,key_resp.keys,key_resp.rt,the_col_fr,key_resp_2afc_trial_2.keys,key_resp_2afc_trial_2.corr,key_resp_2afc_trial_2.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,fat,fit,pat,pic
pisch,1,1,2.8357,0,0,0,48,1,conditions/german/pisch_7_7.wav,conditions/german/fisch_7_7.wav,conditions/german/pake_7_7.wav,conditions/german/pike_7_7.wav,49,1,612f152f7d455625729c73b7,Latin American Spanish,2022-03-26_21h31.04.870,german,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,,,,
pike,1,0,1.9016,0,1,1,17,1,conditions/german/pisch_3_4.wav,conditions/german/fisch_3_4.wav,conditions/german/pake_3_4.wav,conditions/german/pike_3_4.wav,18,0,612f152f7d455625729c73b7,Latin American Spanish,2022-03-26_21h31.04.870,german,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,,,,
fisch,1,1,1.7502,0,2,2,40,1,conditions/german/pisch_6_6.wav,conditions/german/fisch_6_6.wav,conditions/german/pake_6_6.wav,conditions/german/pike_6_6.wav,41,1,612f152f7d455625729c73b7,Latin American Spanish,2022-03-26_21h31.04.870,german,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,,,,
pisch,0,1,1.8119,0,3,3,21,1,conditions/german/pisch_4_1.wav,conditions/german/fisch_4_1.wav,conditions/german/pake_4_1.wav,conditions/german/pike_4_1.wav,22,0,612f152f7d455625729c73b7,Latin American Spanish,2022-03-26_21h31.04.870,german,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,,,,
pisch,0,1,1.688,0,4,4,28,1,conditions/german/pisch_5_1.wav,conditions/german/fisch_5_1.wav,conditions/german/pake_5_1.wav,conditions/german/pike_5_1.wav,29,0,612f152f7d455625729c73b7,Latin American Spanish,2022-03-26_21h31.04.870,german,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,,,,
pisch,0,1,1.8686,0,5,5,43,1,conditions/german/pisch_7_2.wav,conditions/german/fisch_7_2.wav,conditions/german/pake_7_2.wav,conditions/german/pike_7_2.wav,44,0,612f152f7d455625729c73b7,Latin American Spanish,2022-03-26_21h31.04.870,german,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,,,,
pike,1,1,1.7358,0,6,6,16,1,conditions/german/pisch_3_3.wav,conditions/german/fisch_3_3.wav,conditions/german/pake_3_3.wav,conditions/german/pike_3_3.wav,17,1,612f152f7d455625729c73b7,Latin American Spanish,2022-03-26_21h31.04.870,german,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,,,,
pake,1,1,1.7831,0,7,7,24,1,conditions/german/pisch_4_4.wav,conditions/german/fisch_4_4.wav,conditions/german/pake_4_4.wav,conditions/german/pike_4_4.wav,25,1,612f152f7d455625729c73b7,Latin American Spanish,2022-03-26_21h31.04.870,german,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,,,,
fisch,1,0,1.6337,0,8,8,19,1,conditions/german/pisch_3_6.wav,conditions/german/fisch_3_6.wav,conditions/german/pake_3_6.wav,conditions/german/pike_3_6.wav,20,0,612f152f7d455625729c73b7,Latin American Spanish,2022-03-26_21h31.04.870,german,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,,,,
fisch,0,1,1.7523,0,9,9,3,1,conditions/german/pisch_1_4.wav,conditions/german/fisch_1_4.wav,conditions/german/pake_1_4.wav,conditions/german/pike_1_4.wav,4,0,612f152f7d455625729c73b7,Latin American Spanish,2022-03-26_21h31.04.870,german,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,,,,
fisch,1,0,1.817,0,10,10,2,1,conditions/german/pisch_1_3.wav,conditions/german/fisch_1_3.wav,conditions/german/pake_1_3.wav,conditions/german/pike_1_3.wav,3,0,612f152f7d455625729c73b7,Latin American Spanish,2022-03-26_21h31.04.870,german,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,,,,
pisch,1,0,1.742,0,11,11,47,1,conditions/german/pisch_7_6.wav,conditions/german/fisch_7_6.wav,conditions/german/pake_7_6.wav,conditions/german/pike_7_6.wav,48,0,612f152f7d455625729c73b7,Latin American Spanish,2022-03-26_21h31.04.870,german,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,,,,
pisch,1,0,1.8349,0,12,12,13,1,conditions/german/pisch_2_7.wav,conditions/german/fisch_2_7.wav,conditions/german/pake_2_7.wav,conditions/german/pike_2_7.wav,14,0,612f152f7d455625729c73b7,Latin American Spanish,2022-03-26_21h31.04.870,german,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,,,,
pisch,1,0,1.7272,0,13,13,15,1,conditions/german/pisch_3_2.wav,conditions/german/fisch_3_2.wav,conditions/german/pake_3_2.wav,conditions/german/pike_3_2.wav,16,0,612f152f7d455625729c73b7,Latin American Spanish,2022-03-26_21h31.04.870,german,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,,,,
pike,1,0,1.7893,0,14,14,22,1,conditions/german/pisch_4_2.wav,conditions/german/fisch_4_2.wav,conditions/german/pake_4_2.wav,conditions/german/pike_4_2.wav,23,0,612f152f7d455625729c73b7,Latin American Spanish,2022-03-26_21h31.04.870,german,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,,,,
pike,0,1,1.887,0,15,15,11,1,conditions/german/pisch_2_5.wav,conditions/german/fisch_2_5.wav,conditions/german/pake_2_5.wav,conditions/german/pike_2_5.wav,12,0,612f152f7d455625729c73b7,Latin American Spanish,2022-03-26_21h31.04.870,german,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,,,,
fisch,1,0,1.6856,0,16,16,35,1,conditions/german/pisch_6_1.wav,conditions/german/fisch_6_1.wav,conditions/german/pake_6_1.wav,conditions/german/pike_6_1.wav,36,0,612f152f7d455625729c73b7,Latin American Spanish,2022-03-26_21h31.04.870,german,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,,,,
pisch,1,0,1.8686,0,17,17,27,1,conditions/german/pisch_4_7.wav,conditions/german/fisch_4_7.wav,conditions/german/pake_4_7.wav,conditions/german/pike_4_7.wav,28,0,612f152f7d455625729c73b7,Latin American Spanish,2022-03-26_21h31.04.870,german,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,,,,
pisch,1,0,1.7168,0,18,18,33,1,conditions/german/pisch_5_6.wav,conditions/german/fisch_5_6.wav,conditions/german/pake_5_6.wav,conditions/german/pike_5_6.wav,34,0,612f152f7d455625729c73b7,Latin American Spanish,2022-03-26_21h31.04.870,german,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,,,,
pike,1,0,1.6588,0,19,19,46,1,conditions/german/pisch_7_5.wav,conditions/german/fisch_7_5.wav,conditions/german/pake_7_5.wav,conditions/german/pike_7_5.wav,47,0,612f152f7d455625729c73b7,Latin American Spanish,2022-03-26_21h31.04.870,german,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,,,,
pake,1,1,1.7281,0,20,20,0,1,conditions/german/pisch_1_1.wav,conditions/german/fisch_1_1.wav,conditions/german/pake_1_1.wav,conditions/german/pike_1_1.wav,1,1,612f152f7d455625729c73b7,Latin American Spanish,2022-03-26_21h31.04.870,german,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,,,,
pisch,1,0,1.857,0,21,21,14,1,conditions/german/pisch_3_1.wav,conditions/german/fisch_3_1.wav,conditions/german/pake_3_1.wav,conditions/german/pike_3_1.wav,15,0,612f152f7d455625729c73b7,Latin American Spanish,2022-03-26_21h31.04.870,german,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,,,,
fisch,1,0,1.8031,0,22,22,34,1,conditions/german/pisch_5_7.wav,conditions/german/fisch_5_7.wav,conditions/german/pake_5_7.wav,conditions/german/pike_5_7.wav,35,0,612f152f7d455625729c73b7,Latin American Spanish,2022-03-26_21h31.04.870,german,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,,,,
pisch,0,1,1.8762,0,23,23,18,1,conditions/german/pisch_3_5.wav,conditions/german/fisch_3_5.wav,conditions/german/pake_3_5.wav,conditions/german/pike_3_5.wav,19,0,612f152f7d455625729c73b7,Latin American Spanish,2022-03-26_21h31.04.870,german,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,,,,
pike,1,1,1.723,0,24,24,8,1,conditions/german/pisch_2_2.wav,conditions/german/fisch_2_2.wav,conditions/german/pake_2_2.wav,conditions/german/pike_2_2.wav,9,1,612f152f7d455625729c73b7,Latin American Spanish,2022-03-26_21h31.04.870,german,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,,,,
pake,1,1,1.7923,0,25,25,32,1,conditions/german/pisch_5_5.wav,conditions/german/fisch_5_5.wav,conditions/german/pake_5_5.wav,conditions/german/pike_5_5.wav,33,1,612f152f7d455625729c73b7,Latin American Spanish,2022-03-26_21h31.04.870,german,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,,,,
pisch,1,0,2.0345,0,26,26,39,1,conditions/german/pisch_6_5.wav,conditions/german/fisch_6_5.wav,conditions/german/pake_6_5.wav,conditions/german/pike_6_5.wav,40,0,612f152f7d455625729c73b7,Latin American Spanish,2022-03-26_21h31.04.870,german,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,,,,
fisch,0,1,1.6014,0,27,27,23,1,conditions/german/pisch_4_3.wav,conditions/german/fisch_4_3.wav,conditions/german/pake_4_3.wav,conditions/german/pike_4_3.wav,24,0,612f152f7d455625729c73b7,Latin American Spanish,2022-03-26_21h31.04.870,german,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,,,,
pike,1,0,1.6993,0,28,28,7,1,conditions/german/pisch_2_1.wav,conditions/german/fisch_2_1.wav,conditions/german/pake_2_1.wav,conditions/german/pike_2_1.wav,8,0,612f152f7d455625729c73b7,Latin American Spanish,2022-03-26_21h31.04.870,german,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,,,,
pisch,1,0,2.8029,0,29,29,37,1,conditions/german/pisch_6_3.wav,conditions/german/fisch_6_3.wav,conditions/german/pake_6_3.wav,conditions/german/pike_6_3.wav,38,0,612f152f7d455625729c73b7,Latin American Spanish,2022-03-26_21h31.04.870,german,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,,,,
fisch,1,0,1.854,0,30,30,9,1,conditions/german/pisch_2_3.wav,conditions/german/fisch_2_3.wav,conditions/german/pake_2_3.wav,conditions/german/pike_2_3.wav,10,0,612f152f7d455625729c73b7,Latin American Spanish,2022-03-26_21h31.04.870,german,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,,,,
pike,0,1,1.7512,0,31,31,4,1,conditions/german/pisch_1_5.wav,conditions/german/fisch_1_5.wav,conditions/german/pake_1_5.wav,conditions/german/pike_1_5.wav,5,0,612f152f7d455625729c73b7,Latin American Spanish,2022-03-26_21h31.04.870,german,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,,,,
fisch,0,1,1.8914,0,32,32,45,1,conditions/german/pisch_7_4.wav,conditions/german/fisch_7_4.wav,conditions/german/pake_7_4.wav,conditions/german/pike_7_4.wav,46,0,612f152f7d455625729c73b7,Latin American Spanish,2022-03-26_21h31.04.870,german,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,,,,
pake,1,0,1.6202,0,33,33,30,1,conditions/german/pisch_5_3.wav,conditions/german/fisch_5_3.wav,conditions/german/pake_5_3.wav,conditions/german/pike_5_3.wav,31,0,612f152f7d455625729c73b7,Latin American Spanish,2022-03-26_21h31.04.870,german,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,,,,
pike,1,0,1.8173,0,34,34,38,1,conditions/german/pisch_6_4.wav,conditions/german/fisch_6_4.wav,conditions/german/pake_6_4.wav,conditions/german/pike_6_4.wav,39,0,612f152f7d455625729c73b7,Latin American Spanish,2022-03-26_21h31.04.870,german,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,,,,
fisch,0,1,1.9282,0,35,35,6,1,conditions/german/pisch_1_7.wav,conditions/german/fisch_1_7.wav,conditions/german/pake_1_7.wav,conditions/german/pike_1_7.wav,7,0,612f152f7d455625729c73b7,Latin American Spanish,2022-03-26_21h31.04.870,german,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,,,,
pake,1,0,3.1666,0,36,36,44,1,conditions/german/pisch_7_3.wav,conditions/german/fisch_7_3.wav,conditions/german/pake_7_3.wav,conditions/german/pike_7_3.wav,45,0,612f152f7d455625729c73b7,Latin American Spanish,2022-03-26_21h31.04.870,german,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,,,,
