the_col,key_resp_2afc_trial.keys,key_resp_2afc_trial.corr,key_resp_2afc_trial.rt,trials_2afc_loop.thisRepN,trials_2afc_loop.thisTrialN,trials_2afc_loop.thisN,trials_2afc_loop.thisIndex,trials_2afc_loop.ran,pisch,fisch,pake,pike,item_num,correct_response,id,Variety of Spanish that is most familiar to you?,date,expName,psychopyVersion,OS,frameRate,key_resp.keys,key_resp.rt,the_col_fr,key_resp_2afc_trial_2.keys,key_resp_2afc_trial_2.corr,key_resp_2afc_trial_2.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,fat,fit,pat,pic
pisch,1,0,6.0089,0,0,0,39,1,conditions/german/pisch_6_5.wav,conditions/german/fisch_6_5.wav,conditions/german/pake_6_5.wav,conditions/german/pike_6_5.wav,40,0,,,2022-07-09_17h40.00.300,german,2021.2.3,Win32,60.0024001,,,,,,,,,,,,,,,
fisch,1,1,2.311,0,1,1,8,1,conditions/german/pisch_2_2.wav,conditions/german/fisch_2_2.wav,conditions/german/pake_2_2.wav,conditions/german/pike_2_2.wav,9,1,,,2022-07-09_17h40.00.300,german,2021.2.3,Win32,60.0024001,,,,,,,,,,,,,,,
pake,1,0,2.2065,0,2,2,30,1,conditions/german/pisch_5_3.wav,conditions/german/fisch_5_3.wav,conditions/german/pake_5_3.wav,conditions/german/pike_5_3.wav,31,0,,,2022-07-09_17h40.00.300,german,2021.2.3,Win32,60.0024001,,,,,,,,,,,,,,,
fisch,1,0,2.1449,0,3,3,45,1,conditions/german/pisch_7_4.wav,conditions/german/fisch_7_4.wav,conditions/german/pake_7_4.wav,conditions/german/pike_7_4.wav,46,0,,,2022-07-09_17h40.00.300,german,2021.2.3,Win32,60.0024001,,,,,,,,,,,,,,,
fisch,1,0,2.1175,0,4,4,34,1,conditions/german/pisch_5_7.wav,conditions/german/fisch_5_7.wav,conditions/german/pake_5_7.wav,conditions/german/pike_5_7.wav,35,0,,,2022-07-09_17h40.00.300,german,2021.2.3,Win32,60.0024001,,,,,,,,,,,,,,,
pake,1,0,2.1542,0,5,5,27,1,conditions/german/pisch_4_7.wav,conditions/german/fisch_4_7.wav,conditions/german/pake_4_7.wav,conditions/german/pike_4_7.wav,28,0,,,2022-07-09_17h40.00.300,german,2021.2.3,Win32,60.0024001,,,,,,,,,,,,,,,
fisch,0,1,2.4388,0,6,6,20,1,conditions/german/pisch_3_7.wav,conditions/german/fisch_3_7.wav,conditions/german/pake_3_7.wav,conditions/german/pike_3_7.wav,21,0,,,2022-07-09_17h40.00.300,german,2021.2.3,Win32,60.0024001,,,,,,,,,,,,,,,
pake,1,0,2.0318,0,7,7,10,1,conditions/german/pisch_2_4.wav,conditions/german/fisch_2_4.wav,conditions/german/pake_2_4.wav,conditions/german/pike_2_4.wav,11,0,,,2022-07-09_17h40.00.300,german,2021.2.3,Win32,60.0024001,,,,,,,,,,,,,,,
pike,1,0,2.2177,0,8,8,23,1,conditions/german/pisch_4_3.wav,conditions/german/fisch_4_3.wav,conditions/german/pake_4_3.wav,conditions/german/pike_4_3.wav,24,0,,,2022-07-09_17h40.00.300,german,2021.2.3,Win32,60.0024001,,,,,,,,,,,,,,,
pake,0,1,1.9874,0,9,9,6,1,conditions/german/pisch_1_7.wav,conditions/german/fisch_1_7.wav,conditions/german/pake_1_7.wav,conditions/german/pike_1_7.wav,7,0,,,2022-07-09_17h40.00.300,german,2021.2.3,Win32,60.0024001,,,,,,,,,,,,,,,
fisch,1,0,2.0136,0,10,10,17,1,conditions/german/pisch_3_4.wav,conditions/german/fisch_3_4.wav,conditions/german/pake_3_4.wav,conditions/german/pike_3_4.wav,18,0,,,2022-07-09_17h40.00.300,german,2021.2.3,Win32,60.0024001,,,,,,,,,,,,,,,
pake,1,0,1.9214,0,11,11,14,1,conditions/german/pisch_3_1.wav,conditions/german/fisch_3_1.wav,conditions/german/pake_3_1.wav,conditions/german/pike_3_1.wav,15,0,,,2022-07-09_17h40.00.300,german,2021.2.3,Win32,60.0024001,,,,,,,,,,,,,,,
pisch,1,1,2.0258,0,12,12,0,1,conditions/german/pisch_1_1.wav,conditions/german/fisch_1_1.wav,conditions/german/pake_1_1.wav,conditions/german/pike_1_1.wav,1,1,,,2022-07-09_17h40.00.300,german,2021.2.3,Win32,60.0024001,,,,,,,,,,,,,,,
pisch,1,0,2.0594,0,13,13,21,1,conditions/german/pisch_4_1.wav,conditions/german/fisch_4_1.wav,conditions/german/pake_4_1.wav,conditions/german/pike_4_1.wav,22,0,,,2022-07-09_17h40.00.300,german,2021.2.3,Win32,60.0024001,,,,,,,,,,,,,,,
pisch,0,1,1.8409,0,14,14,43,1,conditions/german/pisch_7_2.wav,conditions/german/fisch_7_2.wav,conditions/german/pake_7_2.wav,conditions/german/pike_7_2.wav,44,0,,,2022-07-09_17h40.00.300,german,2021.2.3,Win32,60.0024001,,,,,,,,,,,,,,,
pake,1,0,2.2555,0,15,15,37,1,conditions/german/pisch_6_3.wav,conditions/german/fisch_6_3.wav,conditions/german/pake_6_3.wav,conditions/german/pike_6_3.wav,38,0,,,2022-07-09_17h40.00.300,german,2021.2.3,Win32,60.0024001,,,,,,,,,,,,,,,
pake,1,0,2.5029,0,16,16,11,1,conditions/german/pisch_2_5.wav,conditions/german/fisch_2_5.wav,conditions/german/pake_2_5.wav,conditions/german/pike_2_5.wav,12,0,,,2022-07-09_17h40.00.300,german,2021.2.3,Win32,60.0024001,,,,,,,,,,,,,,,
pike,1,0,2.1251,0,17,17,35,1,conditions/german/pisch_6_1.wav,conditions/german/fisch_6_1.wav,conditions/german/pake_6_1.wav,conditions/german/pike_6_1.wav,36,0,,,2022-07-09_17h40.00.300,german,2021.2.3,Win32,60.0024001,,,,,,,,,,,,,,,
fisch,1,0,1.8786,0,18,18,26,1,conditions/german/pisch_4_6.wav,conditions/german/fisch_4_6.wav,conditions/german/pake_4_6.wav,conditions/german/pike_4_6.wav,27,0,,,2022-07-09_17h40.00.300,german,2021.2.3,Win32,60.0024001,,,,,,,,,,,,,,,
pike,1,0,1.8818,0,19,19,9,1,conditions/german/pisch_2_3.wav,conditions/german/fisch_2_3.wav,conditions/german/pake_2_3.wav,conditions/german/pike_2_3.wav,10,0,,,2022-07-09_17h40.00.300,german,2021.2.3,Win32,60.0024001,,,,,,,,,,,,,,,
fisch,1,1,1.7208,0,20,20,32,1,conditions/german/pisch_5_5.wav,conditions/german/fisch_5_5.wav,conditions/german/pake_5_5.wav,conditions/german/pike_5_5.wav,33,1,,,2022-07-09_17h40.00.300,german,2021.2.3,Win32,60.0024001,,,,,,,,,,,,,,,
fisch,0,1,1.9849,0,21,21,12,1,conditions/german/pisch_2_6.wav,conditions/german/fisch_2_6.wav,conditions/german/pake_2_6.wav,conditions/german/pike_2_6.wav,13,0,,,2022-07-09_17h40.00.300,german,2021.2.3,Win32,60.0024001,,,,,,,,,,,,,,,
pike,1,0,1.9222,0,22,22,46,1,conditions/german/pisch_7_5.wav,conditions/german/fisch_7_5.wav,conditions/german/pake_7_5.wav,conditions/german/pike_7_5.wav,47,0,,,2022-07-09_17h40.00.300,german,2021.2.3,Win32,60.0024001,,,,,,,,,,,,,,,
pike,1,0,1.9911,0,23,23,36,1,conditions/german/pisch_6_2.wav,conditions/german/fisch_6_2.wav,conditions/german/pake_6_2.wav,conditions/german/pike_6_2.wav,37,0,,,2022-07-09_17h40.00.300,german,2021.2.3,Win32,60.0024001,,,,,,,,,,,,,,,
pike,1,0,1.7788,0,24,24,15,1,conditions/german/pisch_3_2.wav,conditions/german/fisch_3_2.wav,conditions/german/pake_3_2.wav,conditions/german/pike_3_2.wav,16,0,,,2022-07-09_17h40.00.300,german,2021.2.3,Win32,60.0024001,,,,,,,,,,,,,,,
fisch,1,0,1.9107,0,25,25,41,1,conditions/german/pisch_6_7.wav,conditions/german/fisch_6_7.wav,conditions/german/pake_6_7.wav,conditions/german/pike_6_7.wav,42,0,,,2022-07-09_17h40.00.300,german,2021.2.3,Win32,60.0024001,,,,,,,,,,,,,,,
pike,1,0,1.7327,0,26,26,7,1,conditions/german/pisch_2_1.wav,conditions/german/fisch_2_1.wav,conditions/german/pake_2_1.wav,conditions/german/pike_2_1.wav,8,0,,,2022-07-09_17h40.00.300,german,2021.2.3,Win32,60.0024001,,,,,,,,,,,,,,,
fisch,0,1,1.8977,0,27,27,4,1,conditions/german/pisch_1_5.wav,conditions/german/fisch_1_5.wav,conditions/german/pake_1_5.wav,conditions/german/pike_1_5.wav,5,0,,,2022-07-09_17h40.00.300,german,2021.2.3,Win32,60.0024001,,,,,,,,,,,,,,,
pisch,1,1,1.9919,0,28,28,16,1,conditions/german/pisch_3_3.wav,conditions/german/fisch_3_3.wav,conditions/german/pake_3_3.wav,conditions/german/pike_3_3.wav,17,1,,,2022-07-09_17h40.00.300,german,2021.2.3,Win32,60.0024001,,,,,,,,,,,,,,,
pake,0,1,2.0098,0,29,29,29,1,conditions/german/pisch_5_2.wav,conditions/german/fisch_5_2.wav,conditions/german/pake_5_2.wav,conditions/german/pike_5_2.wav,30,0,,,2022-07-09_17h40.00.300,german,2021.2.3,Win32,60.0024001,,,,,,,,,,,,,,,
pisch,1,1,2.1187,0,30,30,24,1,conditions/german/pisch_4_4.wav,conditions/german/fisch_4_4.wav,conditions/german/pake_4_4.wav,conditions/german/pike_4_4.wav,25,1,,,2022-07-09_17h40.00.300,german,2021.2.3,Win32,60.0024001,,,,,,,,,,,,,,,
pake,1,0,1.8766,0,31,31,19,1,conditions/german/pisch_3_6.wav,conditions/german/fisch_3_6.wav,conditions/german/pake_3_6.wav,conditions/german/pike_3_6.wav,20,0,,,2022-07-09_17h40.00.300,german,2021.2.3,Win32,60.0024001,,,,,,,,,,,,,,,
pisch,1,1,1.9727,0,32,32,48,1,conditions/german/pisch_7_7.wav,conditions/german/fisch_7_7.wav,conditions/german/pake_7_7.wav,conditions/german/pike_7_7.wav,49,1,,,2022-07-09_17h40.00.300,german,2021.2.3,Win32,60.0024001,,,,,,,,,,,,,,,
fisch,1,0,2.0189,0,33,33,31,1,conditions/german/pisch_5_4.wav,conditions/german/fisch_5_4.wav,conditions/german/pake_5_4.wav,conditions/german/pike_5_4.wav,32,0,,,2022-07-09_17h40.00.300,german,2021.2.3,Win32,60.0024001,,,,,,,,,,,,,,,
pisch,0,1,1.8171,0,34,34,13,1,conditions/german/pisch_2_7.wav,conditions/german/fisch_2_7.wav,conditions/german/pake_2_7.wav,conditions/german/pike_2_7.wav,14,0,,,2022-07-09_17h40.00.300,german,2021.2.3,Win32,60.0024001,,,,,,,,,,,,,,,
