the_col,key_resp_2afc_trial.keys,key_resp_2afc_trial.corr,key_resp_2afc_trial.rt,trials_2afc_loop.thisRepN,trials_2afc_loop.thisTrialN,trials_2afc_loop.thisN,trials_2afc_loop.thisIndex,trials_2afc_loop.ran,pisch,fisch,pake,pike,item_num,correct_response,id,Variety of Spanish that is most familiar to you?,date,expName,psychopyVersion,OS,frameRate,key_resp.keys,key_resp.rt,the_col_fr,key_resp_2afc_trial_2.keys,key_resp_2afc_trial_2.corr,key_resp_2afc_trial_2.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,fat,fit,pat,pic
pake,0,1,6.177,0,0,0,13,1,conditions/german/pisch_2_7.wav,conditions/german/fisch_2_7.wav,conditions/german/pake_2_7.wav,conditions/german/pike_2_7.wav,14,0,6036e5c365451fffd2c800b2,Mexican spanish,2022-03-23_18h38.59.145,german,2021.2.3,Win32,60.0240096,,,,,,,,,,,,,,,
pake,1,0,3.176,0,1,1,30,1,conditions/german/pisch_5_3.wav,conditions/german/fisch_5_3.wav,conditions/german/pake_5_3.wav,conditions/german/pike_5_3.wav,31,0,6036e5c365451fffd2c800b2,Mexican spanish,2022-03-23_18h38.59.145,german,2021.2.3,Win32,60.0240096,,,,,,,,,,,,,,,
fisch,1,0,4.391,0,2,2,1,1,conditions/german/pisch_1_2.wav,conditions/german/fisch_1_2.wav,conditions/german/pake_1_2.wav,conditions/german/pike_1_2.wav,2,0,6036e5c365451fffd2c800b2,Mexican spanish,2022-03-23_18h38.59.145,german,2021.2.3,Win32,60.0240096,,,,,,,,,,,,,,,
pisch,1,0,4.635,0,3,3,19,1,conditions/german/pisch_3_6.wav,conditions/german/fisch_3_6.wav,conditions/german/pake_3_6.wav,conditions/german/pike_3_6.wav,20,0,6036e5c365451fffd2c800b2,Mexican spanish,2022-03-23_18h38.59.145,german,2021.2.3,Win32,60.0240096,,,,,,,,,,,,,,,
fisch,1,0,3.235,0,4,4,12,1,conditions/german/pisch_2_6.wav,conditions/german/fisch_2_6.wav,conditions/german/pake_2_6.wav,conditions/german/pike_2_6.wav,13,0,6036e5c365451fffd2c800b2,Mexican spanish,2022-03-23_18h38.59.145,german,2021.2.3,Win32,60.0240096,,,,,,,,,,,,,,,
fisch,1,0,3.463,0,5,5,31,1,conditions/german/pisch_5_4.wav,conditions/german/fisch_5_4.wav,conditions/german/pake_5_4.wav,conditions/german/pike_5_4.wav,32,0,6036e5c365451fffd2c800b2,Mexican spanish,2022-03-23_18h38.59.145,german,2021.2.3,Win32,60.0240096,,,,,,,,,,,,,,,
fisch,1,1,2.852,0,6,6,0,1,conditions/german/pisch_1_1.wav,conditions/german/fisch_1_1.wav,conditions/german/pake_1_1.wav,conditions/german/pike_1_1.wav,1,1,6036e5c365451fffd2c800b2,Mexican spanish,2022-03-23_18h38.59.145,german,2021.2.3,Win32,60.0240096,,,,,,,,,,,,,,,
pisch,1,0,3.156,0,7,7,23,1,conditions/german/pisch_4_3.wav,conditions/german/fisch_4_3.wav,conditions/german/pake_4_3.wav,conditions/german/pike_4_3.wav,24,0,6036e5c365451fffd2c800b2,Mexican spanish,2022-03-23_18h38.59.145,german,2021.2.3,Win32,60.0240096,,,,,,,,,,,,,,,
pake,0,1,5.822,0,8,8,35,1,conditions/german/pisch_6_1.wav,conditions/german/fisch_6_1.wav,conditions/german/pake_6_1.wav,conditions/german/pike_6_1.wav,36,0,6036e5c365451fffd2c800b2,Mexican spanish,2022-03-23_18h38.59.145,german,2021.2.3,Win32,60.0240096,,,,,,,,,,,,,,,
pisch,0,1,3.54,0,9,9,28,1,conditions/german/pisch_5_1.wav,conditions/german/fisch_5_1.wav,conditions/german/pake_5_1.wav,conditions/german/pike_5_1.wav,29,0,6036e5c365451fffd2c800b2,Mexican spanish,2022-03-23_18h38.59.145,german,2021.2.3,Win32,60.0240096,,,,,,,,,,,,,,,
