the_col,key_resp_2afc_trial.keys,key_resp_2afc_trial.corr,key_resp_2afc_trial.rt,trials_2afc_loop.thisRepN,trials_2afc_loop.thisTrialN,trials_2afc_loop.thisN,trials_2afc_loop.thisIndex,trials_2afc_loop.ran,pisch,fisch,pake,pike,item_num,correct_response,id,Variety of Spanish that is most familiar to you?,date,expName,psychopyVersion,OS,frameRate,key_resp.keys,key_resp.rt,the_col_fr,key_resp_2afc_trial_2.keys,key_resp_2afc_trial_2.corr,key_resp_2afc_trial_2.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,fat,fit,pat,pic
pake,1,0,3.3371,0,0,0,1,1,conditions/german/pisch_1_2.wav,conditions/german/fisch_1_2.wav,conditions/german/pake_1_2.wav,conditions/german/pike_1_2.wav,2,0,613a3838d8479f4bc5723974,latin,2022-03-23_15h44.30.509,german,2021.2.3,Win32,59.61607249,,,,,,,,,,,,,,,
pake,0,1,2.6435,0,1,1,4,1,conditions/german/pisch_1_5.wav,conditions/german/fisch_1_5.wav,conditions/german/pake_1_5.wav,conditions/german/pike_1_5.wav,5,0,613a3838d8479f4bc5723974,latin,2022-03-23_15h44.30.509,german,2021.2.3,Win32,59.61607249,,,,,,,,,,,,,,,
fisch,1,1,2.95,0,2,2,32,1,conditions/german/pisch_5_5.wav,conditions/german/fisch_5_5.wav,conditions/german/pake_5_5.wav,conditions/german/pike_5_5.wav,33,1,613a3838d8479f4bc5723974,latin,2022-03-23_15h44.30.509,german,2021.2.3,Win32,59.61607249,,,,,,,,,,,,,,,
pake,1,0,2.2174,0,3,3,12,1,conditions/german/pisch_2_6.wav,conditions/german/fisch_2_6.wav,conditions/german/pake_2_6.wav,conditions/german/pike_2_6.wav,13,0,613a3838d8479f4bc5723974,latin,2022-03-23_15h44.30.509,german,2021.2.3,Win32,59.61607249,,,,,,,,,,,,,,,
pake,0,1,2.3999,0,4,4,20,1,conditions/german/pisch_3_7.wav,conditions/german/fisch_3_7.wav,conditions/german/pake_3_7.wav,conditions/german/pike_3_7.wav,21,0,613a3838d8479f4bc5723974,latin,2022-03-23_15h44.30.509,german,2021.2.3,Win32,59.61607249,,,,,,,,,,,,,,,
pike,1,0,2.2665,0,5,5,33,1,conditions/german/pisch_5_6.wav,conditions/german/fisch_5_6.wav,conditions/german/pake_5_6.wav,conditions/german/pike_5_6.wav,34,0,613a3838d8479f4bc5723974,latin,2022-03-23_15h44.30.509,german,2021.2.3,Win32,59.61607249,,,,,,,,,,,,,,,
pike,1,0,1.7061,0,6,6,25,1,conditions/german/pisch_4_5.wav,conditions/german/fisch_4_5.wav,conditions/german/pake_4_5.wav,conditions/german/pike_4_5.wav,26,0,613a3838d8479f4bc5723974,latin,2022-03-23_15h44.30.509,german,2021.2.3,Win32,59.61607249,,,,,,,,,,,,,,,
pisch,1,0,1.9142,0,7,7,2,1,conditions/german/pisch_1_3.wav,conditions/german/fisch_1_3.wav,conditions/german/pake_1_3.wav,conditions/german/pike_1_3.wav,3,0,613a3838d8479f4bc5723974,latin,2022-03-23_15h44.30.509,german,2021.2.3,Win32,59.61607249,,,,,,,,,,,,,,,
pisch,1,0,1.8659,0,8,8,46,1,conditions/german/pisch_7_5.wav,conditions/german/fisch_7_5.wav,conditions/german/pake_7_5.wav,conditions/german/pike_7_5.wav,47,0,613a3838d8479f4bc5723974,latin,2022-03-23_15h44.30.509,german,2021.2.3,Win32,59.61607249,,,,,,,,,,,,,,,
fisch,0,1,2.4147,0,9,9,3,1,conditions/german/pisch_1_4.wav,conditions/german/fisch_1_4.wav,conditions/german/pake_1_4.wav,conditions/german/pike_1_4.wav,4,0,613a3838d8479f4bc5723974,latin,2022-03-23_15h44.30.509,german,2021.2.3,Win32,59.61607249,,,,,,,,,,,,,,,
pisch,1,0,3.66,0,10,10,15,1,conditions/german/pisch_3_2.wav,conditions/german/fisch_3_2.wav,conditions/german/pake_3_2.wav,conditions/german/pike_3_2.wav,16,0,613a3838d8479f4bc5723974,latin,2022-03-23_15h44.30.509,german,2021.2.3,Win32,59.61607249,,,,,,,,,,,,,,,
pisch,1,0,3.7655,0,11,11,44,1,conditions/german/pisch_7_3.wav,conditions/german/fisch_7_3.wav,conditions/german/pake_7_3.wav,conditions/german/pike_7_3.wav,45,0,613a3838d8479f4bc5723974,latin,2022-03-23_15h44.30.509,german,2021.2.3,Win32,59.61607249,,,,,,,,,,,,,,,
fisch,0,1,2.0737,0,12,12,28,1,conditions/german/pisch_5_1.wav,conditions/german/fisch_5_1.wav,conditions/german/pake_5_1.wav,conditions/german/pike_5_1.wav,29,0,613a3838d8479f4bc5723974,latin,2022-03-23_15h44.30.509,german,2021.2.3,Win32,59.61607249,,,,,,,,,,,,,,,
pake,0,1,6.5315,0,13,13,36,1,conditions/german/pisch_6_2.wav,conditions/german/fisch_6_2.wav,conditions/german/pake_6_2.wav,conditions/german/pike_6_2.wav,37,0,613a3838d8479f4bc5723974,latin,2022-03-23_15h44.30.509,german,2021.2.3,Win32,59.61607249,,,,,,,,,,,,,,,
pike,0,1,1.945,0,14,14,6,1,conditions/german/pisch_1_7.wav,conditions/german/fisch_1_7.wav,conditions/german/pake_1_7.wav,conditions/german/pike_1_7.wav,7,0,613a3838d8479f4bc5723974,latin,2022-03-23_15h44.30.509,german,2021.2.3,Win32,59.61607249,,,,,,,,,,,,,,,
pike,1,1,2.3102,0,15,15,24,1,conditions/german/pisch_4_4.wav,conditions/german/fisch_4_4.wav,conditions/german/pake_4_4.wav,conditions/german/pike_4_4.wav,25,1,613a3838d8479f4bc5723974,latin,2022-03-23_15h44.30.509,german,2021.2.3,Win32,59.61607249,,,,,,,,,,,,,,,
pike,0,1,2.2938,0,16,16,43,1,conditions/german/pisch_7_2.wav,conditions/german/fisch_7_2.wav,conditions/german/pake_7_2.wav,conditions/german/pike_7_2.wav,44,0,613a3838d8479f4bc5723974,latin,2022-03-23_15h44.30.509,german,2021.2.3,Win32,59.61607249,,,,,,,,,,,,,,,
pike,1,0,1.7654,0,17,17,7,1,conditions/german/pisch_2_1.wav,conditions/german/fisch_2_1.wav,conditions/german/pake_2_1.wav,conditions/german/pike_2_1.wav,8,0,613a3838d8479f4bc5723974,latin,2022-03-23_15h44.30.509,german,2021.2.3,Win32,59.61607249,,,,,,,,,,,,,,,
pake,1,0,2.1706,0,18,18,38,1,conditions/german/pisch_6_4.wav,conditions/german/fisch_6_4.wav,conditions/german/pake_6_4.wav,conditions/german/pike_6_4.wav,39,0,613a3838d8479f4bc5723974,latin,2022-03-23_15h44.30.509,german,2021.2.3,Win32,59.61607249,,,,,,,,,,,,,,,
