the_col,key_resp_2afc_trial.keys,key_resp_2afc_trial.corr,key_resp_2afc_trial.rt,trials_2afc_loop.thisRepN,trials_2afc_loop.thisTrialN,trials_2afc_loop.thisN,trials_2afc_loop.thisIndex,trials_2afc_loop.ran,pisch,fisch,pake,pike,item_num,correct_response,id,Variety of Spanish that is most familiar to you?,date,expName,psychopyVersion,OS,frameRate,key_resp.keys,key_resp.rt,the_col_fr,key_resp_2afc_trial_2.keys,key_resp_2afc_trial_2.corr,key_resp_2afc_trial_2.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,fat,fit,pat,pic
pake,0,1,17.266,0,0,0,41,1,conditions/german/pisch_6_7.wav,conditions/german/fisch_6_7.wav,conditions/german/pake_6_7.wav,conditions/german/pike_6_7.wav,42,0,5ee4273dba332e11f6e28676,Mexican,2022-03-24_12h22.30.786,german,2021.2.3,Win32,60.0240096,,,,,,,,,,,,,,,
pisch,0,1,3.47,0,1,1,23,1,conditions/german/pisch_4_3.wav,conditions/german/fisch_4_3.wav,conditions/german/pake_4_3.wav,conditions/german/pike_4_3.wav,24,0,5ee4273dba332e11f6e28676,Mexican,2022-03-24_12h22.30.786,german,2021.2.3,Win32,60.0240096,,,,,,,,,,,,,,,
pake,0,1,3.533,0,2,2,18,1,conditions/german/pisch_3_5.wav,conditions/german/fisch_3_5.wav,conditions/german/pake_3_5.wav,conditions/german/pike_3_5.wav,19,0,5ee4273dba332e11f6e28676,Mexican,2022-03-24_12h22.30.786,german,2021.2.3,Win32,60.0240096,,,,,,,,,,,,,,,
pike,0,0,3.152,0,3,3,24,1,conditions/german/pisch_4_4.wav,conditions/german/fisch_4_4.wav,conditions/german/pake_4_4.wav,conditions/german/pike_4_4.wav,25,1,5ee4273dba332e11f6e28676,Mexican,2022-03-24_12h22.30.786,german,2021.2.3,Win32,60.0240096,,,,,,,,,,,,,,,
fisch,0,0,3.249,0,4,4,0,1,conditions/german/pisch_1_1.wav,conditions/german/fisch_1_1.wav,conditions/german/pake_1_1.wav,conditions/german/pike_1_1.wav,1,1,5ee4273dba332e11f6e28676,Mexican,2022-03-24_12h22.30.786,german,2021.2.3,Win32,60.0240096,,,,,,,,,,,,,,,
pake,0,1,2.859,0,5,5,30,1,conditions/german/pisch_5_3.wav,conditions/german/fisch_5_3.wav,conditions/german/pake_5_3.wav,conditions/german/pike_5_3.wav,31,0,5ee4273dba332e11f6e28676,Mexican,2022-03-24_12h22.30.786,german,2021.2.3,Win32,60.0240096,,,,,,,,,,,,,,,
pisch,0,1,2.841,0,6,6,20,1,conditions/german/pisch_3_7.wav,conditions/german/fisch_3_7.wav,conditions/german/pake_3_7.wav,conditions/german/pike_3_7.wav,21,0,5ee4273dba332e11f6e28676,Mexican,2022-03-24_12h22.30.786,german,2021.2.3,Win32,60.0240096,,,,,,,,,,,,,,,
pake,0,1,2.797,0,7,7,1,1,conditions/german/pisch_1_2.wav,conditions/german/fisch_1_2.wav,conditions/german/pake_1_2.wav,conditions/german/pike_1_2.wav,2,0,5ee4273dba332e11f6e28676,Mexican,2022-03-24_12h22.30.786,german,2021.2.3,Win32,60.0240096,,,,,,,,,,,,,,,
pake,0,1,2.866,0,8,8,7,1,conditions/german/pisch_2_1.wav,conditions/german/fisch_2_1.wav,conditions/german/pake_2_1.wav,conditions/german/pike_2_1.wav,8,0,5ee4273dba332e11f6e28676,Mexican,2022-03-24_12h22.30.786,german,2021.2.3,Win32,60.0240096,,,,,,,,,,,,,,,
pike,0,1,2.75,0,9,9,14,1,conditions/german/pisch_3_1.wav,conditions/german/fisch_3_1.wav,conditions/german/pake_3_1.wav,conditions/german/pike_3_1.wav,15,0,5ee4273dba332e11f6e28676,Mexican,2022-03-24_12h22.30.786,german,2021.2.3,Win32,60.0240096,,,,,,,,,,,,,,,
pake,0,0,2.665,0,10,10,48,1,conditions/german/pisch_7_7.wav,conditions/german/fisch_7_7.wav,conditions/german/pake_7_7.wav,conditions/german/pike_7_7.wav,49,1,5ee4273dba332e11f6e28676,Mexican,2022-03-24_12h22.30.786,german,2021.2.3,Win32,60.0240096,,,,,,,,,,,,,,,
pake,0,1,4.248,0,11,11,37,1,conditions/german/pisch_6_3.wav,conditions/german/fisch_6_3.wav,conditions/german/pake_6_3.wav,conditions/german/pike_6_3.wav,38,0,5ee4273dba332e11f6e28676,Mexican,2022-03-24_12h22.30.786,german,2021.2.3,Win32,60.0240096,,,,,,,,,,,,,,,
pisch,0,1,2.774,0,12,12,34,1,conditions/german/pisch_5_7.wav,conditions/german/fisch_5_7.wav,conditions/german/pake_5_7.wav,conditions/german/pike_5_7.wav,35,0,5ee4273dba332e11f6e28676,Mexican,2022-03-24_12h22.30.786,german,2021.2.3,Win32,60.0240096,,,,,,,,,,,,,,,
