the_col,key_resp_2afc_trial.keys,key_resp_2afc_trial.corr,key_resp_2afc_trial.rt,trials_2afc_loop.thisRepN,trials_2afc_loop.thisTrialN,trials_2afc_loop.thisN,trials_2afc_loop.thisIndex,trials_2afc_loop.ran,pisch,fisch,pake,pike,item_num,correct_response,id,Variety of Spanish that is most familiar to you?,date,expName,psychopyVersion,OS,frameRate,key_resp.keys,key_resp.rt,the_col_fr,key_resp_2afc_trial_2.keys,key_resp_2afc_trial_2.corr,key_resp_2afc_trial_2.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,fat,fit,pat,pic
pake,0,1,21.001,0,0,0,12,1,conditions/german/pisch_2_6.wav,conditions/german/fisch_2_6.wav,conditions/german/pake_2_6.wav,conditions/german/pike_2_6.wav,13,0,5fed41e3e14422f5e308c6e5,Mexican,2022-03-23_21h36.45.137,german,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,,,,
fisch,0,1,2.663,0,1,1,35,1,conditions/german/pisch_6_1.wav,conditions/german/fisch_6_1.wav,conditions/german/pake_6_1.wav,conditions/german/pike_6_1.wav,36,0,5fed41e3e14422f5e308c6e5,Mexican,2022-03-23_21h36.45.137,german,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,,,,
pake,0,1,3.134,0,2,2,27,1,conditions/german/pisch_4_7.wav,conditions/german/fisch_4_7.wav,conditions/german/pake_4_7.wav,conditions/german/pike_4_7.wav,28,0,5fed41e3e14422f5e308c6e5,Mexican,2022-03-23_21h36.45.137,german,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,,,,
pisch,1,0,3.108,0,3,3,36,1,conditions/german/pisch_6_2.wav,conditions/german/fisch_6_2.wav,conditions/german/pake_6_2.wav,conditions/german/pike_6_2.wav,37,0,5fed41e3e14422f5e308c6e5,Mexican,2022-03-23_21h36.45.137,german,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,,,,
pake,1,0,2.261,0,4,4,22,1,conditions/german/pisch_4_2.wav,conditions/german/fisch_4_2.wav,conditions/german/pake_4_2.wav,conditions/german/pike_4_2.wav,23,0,5fed41e3e14422f5e308c6e5,Mexican,2022-03-23_21h36.45.137,german,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,,,,
pake,0,1,2.528,0,5,5,19,1,conditions/german/pisch_3_6.wav,conditions/german/fisch_3_6.wav,conditions/german/pake_3_6.wav,conditions/german/pike_3_6.wav,20,0,5fed41e3e14422f5e308c6e5,Mexican,2022-03-23_21h36.45.137,german,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,,,,
pisch,1,0,2.36,0,6,6,26,1,conditions/german/pisch_4_6.wav,conditions/german/fisch_4_6.wav,conditions/german/pake_4_6.wav,conditions/german/pike_4_6.wav,27,0,5fed41e3e14422f5e308c6e5,Mexican,2022-03-23_21h36.45.137,german,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,,,,
pisch,1,0,4.387,0,7,7,25,1,conditions/german/pisch_4_5.wav,conditions/german/fisch_4_5.wav,conditions/german/pake_4_5.wav,conditions/german/pike_4_5.wav,26,0,5fed41e3e14422f5e308c6e5,Mexican,2022-03-23_21h36.45.137,german,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,,,,
pake,1,0,3.232,0,8,8,14,1,conditions/german/pisch_3_1.wav,conditions/german/fisch_3_1.wav,conditions/german/pake_3_1.wav,conditions/german/pike_3_1.wav,15,0,5fed41e3e14422f5e308c6e5,Mexican,2022-03-23_21h36.45.137,german,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,,,,
pike,1,0,3.179,0,9,9,7,1,conditions/german/pisch_2_1.wav,conditions/german/fisch_2_1.wav,conditions/german/pake_2_1.wav,conditions/german/pike_2_1.wav,8,0,5fed41e3e14422f5e308c6e5,Mexican,2022-03-23_21h36.45.137,german,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,,,,
pake,0,1,2.533,0,10,10,43,1,conditions/german/pisch_7_2.wav,conditions/german/fisch_7_2.wav,conditions/german/pake_7_2.wav,conditions/german/pike_7_2.wav,44,0,5fed41e3e14422f5e308c6e5,Mexican,2022-03-23_21h36.45.137,german,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,,,,
pisch,0,1,3.367,0,11,11,4,1,conditions/german/pisch_1_5.wav,conditions/german/fisch_1_5.wav,conditions/german/pake_1_5.wav,conditions/german/pike_1_5.wav,5,0,5fed41e3e14422f5e308c6e5,Mexican,2022-03-23_21h36.45.137,german,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,,,,
pake,1,1,2.26,0,12,12,8,1,conditions/german/pisch_2_2.wav,conditions/german/fisch_2_2.wav,conditions/german/pake_2_2.wav,conditions/german/pike_2_2.wav,9,1,5fed41e3e14422f5e308c6e5,Mexican,2022-03-23_21h36.45.137,german,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,,,,
pake,1,0,2.199,0,13,13,1,1,conditions/german/pisch_1_2.wav,conditions/german/fisch_1_2.wav,conditions/german/pake_1_2.wav,conditions/german/pike_1_2.wav,2,0,5fed41e3e14422f5e308c6e5,Mexican,2022-03-23_21h36.45.137,german,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,,,,
pisch,1,0,2.774,0,14,14,17,1,conditions/german/pisch_3_4.wav,conditions/german/fisch_3_4.wav,conditions/german/pake_3_4.wav,conditions/german/pike_3_4.wav,18,0,5fed41e3e14422f5e308c6e5,Mexican,2022-03-23_21h36.45.137,german,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,,,,
fisch,1,0,2.417,0,15,15,23,1,conditions/german/pisch_4_3.wav,conditions/german/fisch_4_3.wav,conditions/german/pake_4_3.wav,conditions/german/pike_4_3.wav,24,0,5fed41e3e14422f5e308c6e5,Mexican,2022-03-23_21h36.45.137,german,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,,,,
fisch,0,1,2.327,0,16,16,37,1,conditions/german/pisch_6_3.wav,conditions/german/fisch_6_3.wav,conditions/german/pake_6_3.wav,conditions/german/pike_6_3.wav,38,0,5fed41e3e14422f5e308c6e5,Mexican,2022-03-23_21h36.45.137,german,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,,,,
fisch,1,1,2.397,0,17,17,16,1,conditions/german/pisch_3_3.wav,conditions/german/fisch_3_3.wav,conditions/german/pake_3_3.wav,conditions/german/pike_3_3.wav,17,1,5fed41e3e14422f5e308c6e5,Mexican,2022-03-23_21h36.45.137,german,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,,,,
pisch,1,0,2.332,0,18,18,39,1,conditions/german/pisch_6_5.wav,conditions/german/fisch_6_5.wav,conditions/german/pake_6_5.wav,conditions/german/pike_6_5.wav,40,0,5fed41e3e14422f5e308c6e5,Mexican,2022-03-23_21h36.45.137,german,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,,,,
fisch,0,1,2.095,0,19,19,5,1,conditions/german/pisch_1_6.wav,conditions/german/fisch_1_6.wav,conditions/german/pake_1_6.wav,conditions/german/pike_1_6.wav,6,0,5fed41e3e14422f5e308c6e5,Mexican,2022-03-23_21h36.45.137,german,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,,,,
pake,1,0,2.38,0,20,20,15,1,conditions/german/pisch_3_2.wav,conditions/german/fisch_3_2.wav,conditions/german/pake_3_2.wav,conditions/german/pike_3_2.wav,16,0,5fed41e3e14422f5e308c6e5,Mexican,2022-03-23_21h36.45.137,german,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,,,,
pake,0,1,2.264,0,21,21,18,1,conditions/german/pisch_3_5.wav,conditions/german/fisch_3_5.wav,conditions/german/pake_3_5.wav,conditions/german/pike_3_5.wav,19,0,5fed41e3e14422f5e308c6e5,Mexican,2022-03-23_21h36.45.137,german,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,,,,
pike,1,0,2.539,0,22,22,29,1,conditions/german/pisch_5_2.wav,conditions/german/fisch_5_2.wav,conditions/german/pake_5_2.wav,conditions/german/pike_5_2.wav,30,0,5fed41e3e14422f5e308c6e5,Mexican,2022-03-23_21h36.45.137,german,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,,,,
fisch,1,0,2.428,0,23,23,33,1,conditions/german/pisch_5_6.wav,conditions/german/fisch_5_6.wav,conditions/german/pake_5_6.wav,conditions/german/pike_5_6.wav,34,0,5fed41e3e14422f5e308c6e5,Mexican,2022-03-23_21h36.45.137,german,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,,,,
pike,0,1,2.142,0,24,24,20,1,conditions/german/pisch_3_7.wav,conditions/german/fisch_3_7.wav,conditions/german/pake_3_7.wav,conditions/german/pike_3_7.wav,21,0,5fed41e3e14422f5e308c6e5,Mexican,2022-03-23_21h36.45.137,german,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,,,,
fisch,0,1,2.385,0,25,25,30,1,conditions/german/pisch_5_3.wav,conditions/german/fisch_5_3.wav,conditions/german/pake_5_3.wav,conditions/german/pike_5_3.wav,31,0,5fed41e3e14422f5e308c6e5,Mexican,2022-03-23_21h36.45.137,german,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,,,,
pike,0,1,3.547,0,26,26,3,1,conditions/german/pisch_1_4.wav,conditions/german/fisch_1_4.wav,conditions/german/pake_1_4.wav,conditions/german/pike_1_4.wav,4,0,5fed41e3e14422f5e308c6e5,Mexican,2022-03-23_21h36.45.137,german,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,,,,
pake,0,1,2.746,0,27,27,41,1,conditions/german/pisch_6_7.wav,conditions/german/fisch_6_7.wav,conditions/german/pake_6_7.wav,conditions/german/pike_6_7.wav,42,0,5fed41e3e14422f5e308c6e5,Mexican,2022-03-23_21h36.45.137,german,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,,,,
pike,0,1,2.248,0,28,28,6,1,conditions/german/pisch_1_7.wav,conditions/german/fisch_1_7.wav,conditions/german/pake_1_7.wav,conditions/german/pike_1_7.wav,7,0,5fed41e3e14422f5e308c6e5,Mexican,2022-03-23_21h36.45.137,german,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,,,,
pisch,1,0,2.197,0,29,29,9,1,conditions/german/pisch_2_3.wav,conditions/german/fisch_2_3.wav,conditions/german/pake_2_3.wav,conditions/german/pike_2_3.wav,10,0,5fed41e3e14422f5e308c6e5,Mexican,2022-03-23_21h36.45.137,german,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,,,,
pisch,0,1,2.158,0,30,30,21,1,conditions/german/pisch_4_1.wav,conditions/german/fisch_4_1.wav,conditions/german/pake_4_1.wav,conditions/german/pike_4_1.wav,22,0,5fed41e3e14422f5e308c6e5,Mexican,2022-03-23_21h36.45.137,german,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,,,,
pisch,1,0,2.162,0,31,31,47,1,conditions/german/pisch_7_6.wav,conditions/german/fisch_7_6.wav,conditions/german/pake_7_6.wav,conditions/german/pike_7_6.wav,48,0,5fed41e3e14422f5e308c6e5,Mexican,2022-03-23_21h36.45.137,german,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,,,,
pike,1,0,2.227,0,32,32,45,1,conditions/german/pisch_7_4.wav,conditions/german/fisch_7_4.wav,conditions/german/pake_7_4.wav,conditions/german/pike_7_4.wav,46,0,5fed41e3e14422f5e308c6e5,Mexican,2022-03-23_21h36.45.137,german,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,,,,
pisch,0,1,2.295,0,33,33,38,1,conditions/german/pisch_6_4.wav,conditions/german/fisch_6_4.wav,conditions/german/pake_6_4.wav,conditions/german/pike_6_4.wav,39,0,5fed41e3e14422f5e308c6e5,Mexican,2022-03-23_21h36.45.137,german,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,,,,
fisch,1,0,2.776,0,34,34,34,1,conditions/german/pisch_5_7.wav,conditions/german/fisch_5_7.wav,conditions/german/pake_5_7.wav,conditions/german/pike_5_7.wav,35,0,5fed41e3e14422f5e308c6e5,Mexican,2022-03-23_21h36.45.137,german,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,,,,
pike,0,1,1.909,0,35,35,13,1,conditions/german/pisch_2_7.wav,conditions/german/fisch_2_7.wav,conditions/german/pake_2_7.wav,conditions/german/pike_2_7.wav,14,0,5fed41e3e14422f5e308c6e5,Mexican,2022-03-23_21h36.45.137,german,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,,,,
pike,1,1,2.148,0,36,36,40,1,conditions/german/pisch_6_6.wav,conditions/german/fisch_6_6.wav,conditions/german/pake_6_6.wav,conditions/german/pike_6_6.wav,41,1,5fed41e3e14422f5e308c6e5,Mexican,2022-03-23_21h36.45.137,german,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,,,,
pisch,1,0,2.931,0,37,37,46,1,conditions/german/pisch_7_5.wav,conditions/german/fisch_7_5.wav,conditions/german/pake_7_5.wav,conditions/german/pike_7_5.wav,47,0,5fed41e3e14422f5e308c6e5,Mexican,2022-03-23_21h36.45.137,german,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,,,,
pake,1,0,2.361,0,38,38,2,1,conditions/german/pisch_1_3.wav,conditions/german/fisch_1_3.wav,conditions/german/pake_1_3.wav,conditions/german/pike_1_3.wav,3,0,5fed41e3e14422f5e308c6e5,Mexican,2022-03-23_21h36.45.137,german,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,,,,
pake,0,1,2.012,0,39,39,42,1,conditions/german/pisch_7_1.wav,conditions/german/fisch_7_1.wav,conditions/german/pake_7_1.wav,conditions/german/pike_7_1.wav,43,0,5fed41e3e14422f5e308c6e5,Mexican,2022-03-23_21h36.45.137,german,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,,,,
pisch,1,0,2.208,0,40,40,31,1,conditions/german/pisch_5_4.wav,conditions/german/fisch_5_4.wav,conditions/german/pake_5_4.wav,conditions/german/pike_5_4.wav,32,0,5fed41e3e14422f5e308c6e5,Mexican,2022-03-23_21h36.45.137,german,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,,,,
pike,1,1,1.943,0,41,41,48,1,conditions/german/pisch_7_7.wav,conditions/german/fisch_7_7.wav,conditions/german/pake_7_7.wav,conditions/german/pike_7_7.wav,49,1,5fed41e3e14422f5e308c6e5,Mexican,2022-03-23_21h36.45.137,german,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,,,,
pike,0,1,1.973,0,42,42,44,1,conditions/german/pisch_7_3.wav,conditions/german/fisch_7_3.wav,conditions/german/pake_7_3.wav,conditions/german/pike_7_3.wav,45,0,5fed41e3e14422f5e308c6e5,Mexican,2022-03-23_21h36.45.137,german,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,,,,
fisch,0,1,2.511,0,43,43,11,1,conditions/german/pisch_2_5.wav,conditions/german/fisch_2_5.wav,conditions/german/pake_2_5.wav,conditions/german/pike_2_5.wav,12,0,5fed41e3e14422f5e308c6e5,Mexican,2022-03-23_21h36.45.137,german,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,,,,
pike,0,1,2.169,0,44,44,28,1,conditions/german/pisch_5_1.wav,conditions/german/fisch_5_1.wav,conditions/german/pake_5_1.wav,conditions/german/pike_5_1.wav,29,0,5fed41e3e14422f5e308c6e5,Mexican,2022-03-23_21h36.45.137,german,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,,,,
pisch,1,1,2.228,0,45,45,24,1,conditions/german/pisch_4_4.wav,conditions/german/fisch_4_4.wav,conditions/german/pake_4_4.wav,conditions/german/pike_4_4.wav,25,1,5fed41e3e14422f5e308c6e5,Mexican,2022-03-23_21h36.45.137,german,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,,,,
pike,1,1,2.295,0,46,46,32,1,conditions/german/pisch_5_5.wav,conditions/german/fisch_5_5.wav,conditions/german/pake_5_5.wav,conditions/german/pike_5_5.wav,33,1,5fed41e3e14422f5e308c6e5,Mexican,2022-03-23_21h36.45.137,german,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,,,,
pisch,1,0,2.146,0,47,47,10,1,conditions/german/pisch_2_4.wav,conditions/german/fisch_2_4.wav,conditions/german/pake_2_4.wav,conditions/german/pike_2_4.wav,11,0,5fed41e3e14422f5e308c6e5,Mexican,2022-03-23_21h36.45.137,german,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,,,,
pike,1,1,1.985,0,48,48,0,1,conditions/german/pisch_1_1.wav,conditions/german/fisch_1_1.wav,conditions/german/pake_1_1.wav,conditions/german/pike_1_1.wav,1,1,5fed41e3e14422f5e308c6e5,Mexican,2022-03-23_21h36.45.137,german,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,,,,
,,,,,,,,,,,,,43,0,5fed41e3e14422f5e308c6e5,Mexican,2022-03-23_21h36.45.137,german,2021.2.3,MacIntel,58.82352941,space,7.356,fat,0,1,2.575,0,0,0,42,1,conditions/french/fat_7_1.wav,conditions/french/fit_7_1.wav,conditions/french/pat_7_1.wav,conditions/french/pic_7_1.wav
,,,,,,,,,,,,,20,0,5fed41e3e14422f5e308c6e5,Mexican,2022-03-23_21h36.45.137,german,2021.2.3,MacIntel,58.82352941,,,pat,0,1,1.946,0,1,1,19,1,conditions/french/fat_3_6.wav,conditions/french/fit_3_6.wav,conditions/french/pat_3_6.wav,conditions/french/pic_3_6.wav
,,,,,,,,,,,,,13,0,5fed41e3e14422f5e308c6e5,Mexican,2022-03-23_21h36.45.137,german,2021.2.3,MacIntel,58.82352941,,,pic,0,1,2.393,0,2,2,12,1,conditions/french/fat_2_6.wav,conditions/french/fit_2_6.wav,conditions/french/pat_2_6.wav,conditions/french/pic_2_6.wav
,,,,,,,,,,,,,10,0,5fed41e3e14422f5e308c6e5,Mexican,2022-03-23_21h36.45.137,german,2021.2.3,MacIntel,58.82352941,,,fit,1,0,1.692,0,3,3,9,1,conditions/french/fat_2_3.wav,conditions/french/fit_2_3.wav,conditions/french/pat_2_3.wav,conditions/french/pic_2_3.wav
,,,,,,,,,,,,,25,1,5fed41e3e14422f5e308c6e5,Mexican,2022-03-23_21h36.45.137,german,2021.2.3,MacIntel,58.82352941,,,pat,1,1,1.948,0,4,4,24,1,conditions/french/fat_4_4.wav,conditions/french/fit_4_4.wav,conditions/french/pat_4_4.wav,conditions/french/pic_4_4.wav
,,,,,,,,,,,,,18,0,5fed41e3e14422f5e308c6e5,Mexican,2022-03-23_21h36.45.137,german,2021.2.3,MacIntel,58.82352941,,,fat,1,0,2.347,0,5,5,17,1,conditions/french/fat_3_4.wav,conditions/french/fit_3_4.wav,conditions/french/pat_3_4.wav,conditions/french/pic_3_4.wav
,,,,,,,,,,,,,37,0,5fed41e3e14422f5e308c6e5,Mexican,2022-03-23_21h36.45.137,german,2021.2.3,MacIntel,58.82352941,,,pic,0,1,2.326,0,6,6,36,1,conditions/french/fat_6_2.wav,conditions/french/fit_6_2.wav,conditions/french/pat_6_2.wav,conditions/french/pic_6_2.wav
,,,,,,,,,,,,,7,0,5fed41e3e14422f5e308c6e5,Mexican,2022-03-23_21h36.45.137,german,2021.2.3,MacIntel,58.82352941,,,fat,0,1,1.826,0,7,7,6,1,conditions/french/fat_1_7.wav,conditions/french/fit_1_7.wav,conditions/french/pat_1_7.wav,conditions/french/pic_1_7.wav
,,,,,,,,,,,,,39,0,5fed41e3e14422f5e308c6e5,Mexican,2022-03-23_21h36.45.137,german,2021.2.3,MacIntel,58.82352941,,,fat,1,0,1.891,0,8,8,38,1,conditions/french/fat_6_4.wav,conditions/french/fit_6_4.wav,conditions/french/pat_6_4.wav,conditions/french/pic_6_4.wav
,,,,,,,,,,,,,23,0,5fed41e3e14422f5e308c6e5,Mexican,2022-03-23_21h36.45.137,german,2021.2.3,MacIntel,58.82352941,,,fat,0,1,1.876,0,9,9,22,1,conditions/french/fat_4_2.wav,conditions/french/fit_4_2.wav,conditions/french/pat_4_2.wav,conditions/french/pic_4_2.wav
,,,,,,,,,,,,,36,0,5fed41e3e14422f5e308c6e5,Mexican,2022-03-23_21h36.45.137,german,2021.2.3,MacIntel,58.82352941,,,pic,0,1,2.05,0,10,10,35,1,conditions/french/fat_6_1.wav,conditions/french/fit_6_1.wav,conditions/french/pat_6_1.wav,conditions/french/pic_6_1.wav
,,,,,,,,,,,,,16,0,5fed41e3e14422f5e308c6e5,Mexican,2022-03-23_21h36.45.137,german,2021.2.3,MacIntel,58.82352941,,,fat,1,0,1.71,0,11,11,15,1,conditions/french/fat_3_2.wav,conditions/french/fit_3_2.wav,conditions/french/pat_3_2.wav,conditions/french/pic_3_2.wav
,,,,,,,,,,,,,44,0,5fed41e3e14422f5e308c6e5,Mexican,2022-03-23_21h36.45.137,german,2021.2.3,MacIntel,58.82352941,,,pat,0,1,1.864,0,12,12,43,1,conditions/french/fat_7_2.wav,conditions/french/fit_7_2.wav,conditions/french/pat_7_2.wav,conditions/french/pic_7_2.wav
,,,,,,,,,,,,,33,1,5fed41e3e14422f5e308c6e5,Mexican,2022-03-23_21h36.45.137,german,2021.2.3,MacIntel,58.82352941,,,fit,1,1,1.764,0,13,13,32,1,conditions/french/fat_5_5.wav,conditions/french/fit_5_5.wav,conditions/french/pat_5_5.wav,conditions/french/pic_5_5.wav
,,,,,,,,,,,,,15,0,5fed41e3e14422f5e308c6e5,Mexican,2022-03-23_21h36.45.137,german,2021.2.3,MacIntel,58.82352941,,,pic,0,1,5.203,0,14,14,14,1,conditions/french/fat_3_1.wav,conditions/french/fit_3_1.wav,conditions/french/pat_3_1.wav,conditions/french/pic_3_1.wav
,,,,,,,,,,,,,6,0,5fed41e3e14422f5e308c6e5,Mexican,2022-03-23_21h36.45.137,german,2021.2.3,MacIntel,58.82352941,,,pic,0,1,1.862,0,15,15,5,1,conditions/french/fat_1_6.wav,conditions/french/fit_1_6.wav,conditions/french/pat_1_6.wav,conditions/french/pic_1_6.wav
,,,,,,,,,,,,,4,0,5fed41e3e14422f5e308c6e5,Mexican,2022-03-23_21h36.45.137,german,2021.2.3,MacIntel,58.82352941,,,pat,0,1,2.026,0,16,16,3,1,conditions/french/fat_1_4.wav,conditions/french/fit_1_4.wav,conditions/french/pat_1_4.wav,conditions/french/pic_1_4.wav
,,,,,,,,,,,,,40,0,5fed41e3e14422f5e308c6e5,Mexican,2022-03-23_21h36.45.137,german,2021.2.3,MacIntel,58.82352941,,,pat,1,0,1.679,0,17,17,39,1,conditions/french/fat_6_5.wav,conditions/french/fit_6_5.wav,conditions/french/pat_6_5.wav,conditions/french/pic_6_5.wav
,,,,,,,,,,,,,48,0,5fed41e3e14422f5e308c6e5,Mexican,2022-03-23_21h36.45.137,german,2021.2.3,MacIntel,58.82352941,,,pat,1,0,1.674,0,18,18,47,1,conditions/french/fat_7_6.wav,conditions/french/fit_7_6.wav,conditions/french/pat_7_6.wav,conditions/french/pic_7_6.wav
,,,,,,,,,,,,,38,0,5fed41e3e14422f5e308c6e5,Mexican,2022-03-23_21h36.45.137,german,2021.2.3,MacIntel,58.82352941,,,fat,0,1,1.912,0,19,19,37,1,conditions/french/fat_6_3.wav,conditions/french/fit_6_3.wav,conditions/french/pat_6_3.wav,conditions/french/pic_6_3.wav
