the_col,key_resp_2afc_trial.keys,key_resp_2afc_trial.corr,key_resp_2afc_trial.rt,trials_2afc_loop.thisRepN,trials_2afc_loop.thisTrialN,trials_2afc_loop.thisN,trials_2afc_loop.thisIndex,trials_2afc_loop.ran,pisch,fisch,pake,pike,item_num,correct_response,id,Variety of Spanish that is most familiar to you?,date,expName,psychopyVersion,OS,frameRate,key_resp.keys,key_resp.rt,the_col_fr,key_resp_2afc_trial_2.keys,key_resp_2afc_trial_2.corr,key_resp_2afc_trial_2.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,fat,fit,pat,pic
fisch,1,0,5.2803,0,0,0,18,1,conditions/german/pisch_3_5.wav,conditions/german/fisch_3_5.wav,conditions/german/pake_3_5.wav,conditions/german/pike_3_5.wav,19,0,5e7146ee69a3f1061774803b,none,2022-07-09_17h37.16.272,german,2021.2.3,Win32,60.0132029,,,,,,,,,,,,,,,
fisch,1,0,3.0146,0,1,1,13,1,conditions/german/pisch_2_7.wav,conditions/german/fisch_2_7.wav,conditions/german/pake_2_7.wav,conditions/german/pike_2_7.wav,14,0,5e7146ee69a3f1061774803b,none,2022-07-09_17h37.16.272,german,2021.2.3,Win32,60.0132029,,,,,,,,,,,,,,,
pake,1,0,2.8511,0,2,2,5,1,conditions/german/pisch_1_6.wav,conditions/german/fisch_1_6.wav,conditions/german/pake_1_6.wav,conditions/german/pike_1_6.wav,6,0,5e7146ee69a3f1061774803b,none,2022-07-09_17h37.16.272,german,2021.2.3,Win32,60.0132029,,,,,,,,,,,,,,,
pake,1,0,2.7055,0,3,3,45,1,conditions/german/pisch_7_4.wav,conditions/german/fisch_7_4.wav,conditions/german/pake_7_4.wav,conditions/german/pike_7_4.wav,46,0,5e7146ee69a3f1061774803b,none,2022-07-09_17h37.16.272,german,2021.2.3,Win32,60.0132029,,,,,,,,,,,,,,,
pake,1,0,2.7127,0,4,4,4,1,conditions/german/pisch_1_5.wav,conditions/german/fisch_1_5.wav,conditions/german/pake_1_5.wav,conditions/german/pike_1_5.wav,5,0,5e7146ee69a3f1061774803b,none,2022-07-09_17h37.16.272,german,2021.2.3,Win32,60.0132029,,,,,,,,,,,,,,,
pike,1,0,2.607,0,5,5,17,1,conditions/german/pisch_3_4.wav,conditions/german/fisch_3_4.wav,conditions/german/pake_3_4.wav,conditions/german/pike_3_4.wav,18,0,5e7146ee69a3f1061774803b,none,2022-07-09_17h37.16.272,german,2021.2.3,Win32,60.0132029,,,,,,,,,,,,,,,
pike,1,1,2.5992,0,6,6,32,1,conditions/german/pisch_5_5.wav,conditions/german/fisch_5_5.wav,conditions/german/pake_5_5.wav,conditions/german/pike_5_5.wav,33,1,5e7146ee69a3f1061774803b,none,2022-07-09_17h37.16.272,german,2021.2.3,Win32,60.0132029,,,,,,,,,,,,,,,
fisch,1,0,2.3311,0,7,7,25,1,conditions/german/pisch_4_5.wav,conditions/german/fisch_4_5.wav,conditions/german/pake_4_5.wav,conditions/german/pike_4_5.wav,26,0,5e7146ee69a3f1061774803b,none,2022-07-09_17h37.16.272,german,2021.2.3,Win32,60.0132029,,,,,,,,,,,,,,,
pike,1,0,2.2496,0,8,8,2,1,conditions/german/pisch_1_3.wav,conditions/german/fisch_1_3.wav,conditions/german/pake_1_3.wav,conditions/german/pike_1_3.wav,3,0,5e7146ee69a3f1061774803b,none,2022-07-09_17h37.16.272,german,2021.2.3,Win32,60.0132029,,,,,,,,,,,,,,,
pike,1,0,2.1362,0,9,9,1,1,conditions/german/pisch_1_2.wav,conditions/german/fisch_1_2.wav,conditions/german/pake_1_2.wav,conditions/german/pike_1_2.wav,2,0,5e7146ee69a3f1061774803b,none,2022-07-09_17h37.16.272,german,2021.2.3,Win32,60.0132029,,,,,,,,,,,,,,,
pake,1,1,2.4655,0,10,10,8,1,conditions/german/pisch_2_2.wav,conditions/german/fisch_2_2.wav,conditions/german/pake_2_2.wav,conditions/german/pike_2_2.wav,9,1,5e7146ee69a3f1061774803b,none,2022-07-09_17h37.16.272,german,2021.2.3,Win32,60.0132029,,,,,,,,,,,,,,,
