the_col,key_resp_2afc_trial.keys,key_resp_2afc_trial.corr,key_resp_2afc_trial.rt,trials_2afc_loop.thisRepN,trials_2afc_loop.thisTrialN,trials_2afc_loop.thisN,trials_2afc_loop.thisIndex,trials_2afc_loop.ran,pisch,fisch,pake,pike,item_num,correct_response,id,Variety of Spanish that is most familiar to you?,date,expName,psychopyVersion,OS,frameRate,key_resp.keys,key_resp.rt,the_col_fr,key_resp_2afc_trial_2.keys,key_resp_2afc_trial_2.corr,key_resp_2afc_trial_2.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,fat,fit,pat,pic
pake,1,0,277.223,0,0,0,41,1,conditions/german/pisch_6_7.wav,conditions/german/fisch_6_7.wav,conditions/german/pake_6_7.wav,conditions/german/pike_6_7.wav,42,0,,,2022-03-23_20h44.12.519,german,2021.2.3,Win32,21.33333333,,,,,,,,,,,,,,,
pisch,1,0,16.495,0,1,1,13,1,conditions/german/pisch_2_7.wav,conditions/german/fisch_2_7.wav,conditions/german/pake_2_7.wav,conditions/german/pike_2_7.wav,14,0,,,2022-03-23_20h44.12.519,german,2021.2.3,Win32,21.33333333,,,,,,,,,,,,,,,
pike,1,0,4.501,0,2,2,25,1,conditions/german/pisch_4_5.wav,conditions/german/fisch_4_5.wav,conditions/german/pake_4_5.wav,conditions/german/pike_4_5.wav,26,0,,,2022-03-23_20h44.12.519,german,2021.2.3,Win32,21.33333333,,,,,,,,,,,,,,,
fisch,1,0,4.587,0,3,3,15,1,conditions/german/pisch_3_2.wav,conditions/german/fisch_3_2.wav,conditions/german/pake_3_2.wav,conditions/german/pike_3_2.wav,16,0,,,2022-03-23_20h44.12.519,german,2021.2.3,Win32,21.33333333,,,,,,,,,,,,,,,
pisch,1,0,5.37,0,4,4,46,1,conditions/german/pisch_7_5.wav,conditions/german/fisch_7_5.wav,conditions/german/pake_7_5.wav,conditions/german/pike_7_5.wav,47,0,,,2022-03-23_20h44.12.519,german,2021.2.3,Win32,21.33333333,,,,,,,,,,,,,,,
pisch,0,1,3.591,0,5,5,39,1,conditions/german/pisch_6_5.wav,conditions/german/fisch_6_5.wav,conditions/german/pake_6_5.wav,conditions/german/pike_6_5.wav,40,0,,,2022-03-23_20h44.12.519,german,2021.2.3,Win32,21.33333333,,,,,,,,,,,,,,,
pike,0,0,3.556,0,6,6,8,1,conditions/german/pisch_2_2.wav,conditions/german/fisch_2_2.wav,conditions/german/pake_2_2.wav,conditions/german/pike_2_2.wav,9,1,,,2022-03-23_20h44.12.519,german,2021.2.3,Win32,21.33333333,,,,,,,,,,,,,,,
fisch,1,0,4.665,0,7,7,11,1,conditions/german/pisch_2_5.wav,conditions/german/fisch_2_5.wav,conditions/german/pake_2_5.wav,conditions/german/pike_2_5.wav,12,0,,,2022-03-23_20h44.12.519,german,2021.2.3,Win32,21.33333333,,,,,,,,,,,,,,,
pike,0,1,6.603,0,8,8,43,1,conditions/german/pisch_7_2.wav,conditions/german/fisch_7_2.wav,conditions/german/pake_7_2.wav,conditions/german/pike_7_2.wav,44,0,,,2022-03-23_20h44.12.519,german,2021.2.3,Win32,21.33333333,,,,,,,,,,,,,,,
pake,1,0,24.831,0,9,9,26,1,conditions/german/pisch_4_6.wav,conditions/german/fisch_4_6.wav,conditions/german/pake_4_6.wav,conditions/german/pike_4_6.wav,27,0,,,2022-03-23_20h44.12.519,german,2021.2.3,Win32,21.33333333,,,,,,,,,,,,,,,
pisch,0,1,4.233,0,10,10,38,1,conditions/german/pisch_6_4.wav,conditions/german/fisch_6_4.wav,conditions/german/pake_6_4.wav,conditions/german/pike_6_4.wav,39,0,,,2022-03-23_20h44.12.519,german,2021.2.3,Win32,21.33333333,,,,,,,,,,,,,,,
pake,0,1,4.372,0,11,11,14,1,conditions/german/pisch_3_1.wav,conditions/german/fisch_3_1.wav,conditions/german/pake_3_1.wav,conditions/german/pike_3_1.wav,15,0,,,2022-03-23_20h44.12.519,german,2021.2.3,Win32,21.33333333,,,,,,,,,,,,,,,
