the_col,key_resp_2afc_trial.keys,key_resp_2afc_trial.corr,key_resp_2afc_trial.rt,trials_2afc_loop.thisRepN,trials_2afc_loop.thisTrialN,trials_2afc_loop.thisN,trials_2afc_loop.thisIndex,trials_2afc_loop.ran,pisch,fisch,pake,pike,item_num,correct_response,id,Variety of Spanish that is most familiar to you?,date,expName,psychopyVersion,OS,frameRate,key_resp.keys,key_resp.rt,the_col_fr,key_resp_2afc_trial_2.keys,key_resp_2afc_trial_2.corr,key_resp_2afc_trial_2.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,fat,fit,pat,pic
pike,0,1,13.929,0,0,0,21,1,conditions/german/pisch_4_1.wav,conditions/german/fisch_4_1.wav,conditions/german/pake_4_1.wav,conditions/german/pike_4_1.wav,22,0,5bebd4111296920001d55c5a,Castilian ,2022-03-23_20h17.46.370,german,2021.2.3,MacIntel,55.55555556,,,,,,,,,,,,,,,
pike,1,0,2.373,0,1,1,28,1,conditions/german/pisch_5_1.wav,conditions/german/fisch_5_1.wav,conditions/german/pake_5_1.wav,conditions/german/pike_5_1.wav,29,0,5bebd4111296920001d55c5a,Castilian ,2022-03-23_20h17.46.370,german,2021.2.3,MacIntel,55.55555556,,,,,,,,,,,,,,,
pake,0,1,0.919,0,2,2,12,1,conditions/german/pisch_2_6.wav,conditions/german/fisch_2_6.wav,conditions/german/pake_2_6.wav,conditions/german/pike_2_6.wav,13,0,5bebd4111296920001d55c5a,Castilian ,2022-03-23_20h17.46.370,german,2021.2.3,MacIntel,55.55555556,,,,,,,,,,,,,,,
pisch,0,1,2.111,0,3,3,42,1,conditions/german/pisch_7_1.wav,conditions/german/fisch_7_1.wav,conditions/german/pake_7_1.wav,conditions/german/pike_7_1.wav,43,0,5bebd4111296920001d55c5a,Castilian ,2022-03-23_20h17.46.370,german,2021.2.3,MacIntel,55.55555556,,,,,,,,,,,,,,,
fisch,1,0,0.656,0,4,4,29,1,conditions/german/pisch_5_2.wav,conditions/german/fisch_5_2.wav,conditions/german/pake_5_2.wav,conditions/german/pike_5_2.wav,30,0,5bebd4111296920001d55c5a,Castilian ,2022-03-23_20h17.46.370,german,2021.2.3,MacIntel,55.55555556,,,,,,,,,,,,,,,
pake,1,0,1.443,0,5,5,25,1,conditions/german/pisch_4_5.wav,conditions/german/fisch_4_5.wav,conditions/german/pake_4_5.wav,conditions/german/pike_4_5.wav,26,0,5bebd4111296920001d55c5a,Castilian ,2022-03-23_20h17.46.370,german,2021.2.3,MacIntel,55.55555556,,,,,,,,,,,,,,,
fisch,0,1,1.166,0,6,6,46,1,conditions/german/pisch_7_5.wav,conditions/german/fisch_7_5.wav,conditions/german/pake_7_5.wav,conditions/german/pike_7_5.wav,47,0,5bebd4111296920001d55c5a,Castilian ,2022-03-23_20h17.46.370,german,2021.2.3,MacIntel,55.55555556,,,,,,,,,,,,,,,
fisch,0,1,2.456,0,7,7,47,1,conditions/german/pisch_7_6.wav,conditions/german/fisch_7_6.wav,conditions/german/pake_7_6.wav,conditions/german/pike_7_6.wav,48,0,5bebd4111296920001d55c5a,Castilian ,2022-03-23_20h17.46.370,german,2021.2.3,MacIntel,55.55555556,,,,,,,,,,,,,,,
pike,1,1,0.352,0,8,8,8,1,conditions/german/pisch_2_2.wav,conditions/german/fisch_2_2.wav,conditions/german/pake_2_2.wav,conditions/german/pike_2_2.wav,9,1,5bebd4111296920001d55c5a,Castilian ,2022-03-23_20h17.46.370,german,2021.2.3,MacIntel,55.55555556,,,,,,,,,,,,,,,
fisch,1,0,1.037,0,9,9,4,1,conditions/german/pisch_1_5.wav,conditions/german/fisch_1_5.wav,conditions/german/pake_1_5.wav,conditions/german/pike_1_5.wav,5,0,5bebd4111296920001d55c5a,Castilian ,2022-03-23_20h17.46.370,german,2021.2.3,MacIntel,55.55555556,,,,,,,,,,,,,,,
