the_col,key_resp_2afc_trial.keys,key_resp_2afc_trial.corr,key_resp_2afc_trial.rt,trials_2afc_loop.thisRepN,trials_2afc_loop.thisTrialN,trials_2afc_loop.thisN,trials_2afc_loop.thisIndex,trials_2afc_loop.ran,pisch,fisch,pake,pike,item_num,correct_response,id,Variety of Spanish that is most familiar to you?,date,expName,psychopyVersion,OS,frameRate,key_resp.keys,key_resp.rt,the_col_fr,key_resp_2afc_trial_2.keys,key_resp_2afc_trial_2.corr,key_resp_2afc_trial_2.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,fat,fit,pat,pic
fisch,1,0,2.967,0,0,0,26,1,conditions/german/pisch_4_6.wav,conditions/german/fisch_4_6.wav,conditions/german/pake_4_6.wav,conditions/german/pike_4_6.wav,27,0,5e076e0c53e8461018058048,Mexican,2022-07-09_16h47.41.933,german,2021.2.3,Win32,59.95203837,,,,,,,,,,,,,,,
fisch,0,1,2.091,0,1,1,12,1,conditions/german/pisch_2_6.wav,conditions/german/fisch_2_6.wav,conditions/german/pake_2_6.wav,conditions/german/pike_2_6.wav,13,0,5e076e0c53e8461018058048,Mexican,2022-07-09_16h47.41.933,german,2021.2.3,Win32,59.95203837,,,,,,,,,,,,,,,
fisch,0,1,2.724,0,2,2,22,1,conditions/german/pisch_4_2.wav,conditions/german/fisch_4_2.wav,conditions/german/pake_4_2.wav,conditions/german/pike_4_2.wav,23,0,5e076e0c53e8461018058048,Mexican,2022-07-09_16h47.41.933,german,2021.2.3,Win32,59.95203837,,,,,,,,,,,,,,,
pike,1,0,2.369,0,3,3,37,1,conditions/german/pisch_6_3.wav,conditions/german/fisch_6_3.wav,conditions/german/pake_6_3.wav,conditions/german/pike_6_3.wav,38,0,5e076e0c53e8461018058048,Mexican,2022-07-09_16h47.41.933,german,2021.2.3,Win32,59.95203837,,,,,,,,,,,,,,,
pake,1,0,2.416,0,4,4,15,1,conditions/german/pisch_3_2.wav,conditions/german/fisch_3_2.wav,conditions/german/pake_3_2.wav,conditions/german/pike_3_2.wav,16,0,5e076e0c53e8461018058048,Mexican,2022-07-09_16h47.41.933,german,2021.2.3,Win32,59.95203837,,,,,,,,,,,,,,,
pike,1,0,2.133,0,5,5,10,1,conditions/german/pisch_2_4.wav,conditions/german/fisch_2_4.wav,conditions/german/pake_2_4.wav,conditions/german/pike_2_4.wav,11,0,5e076e0c53e8461018058048,Mexican,2022-07-09_16h47.41.933,german,2021.2.3,Win32,59.95203837,,,,,,,,,,,,,,,
fisch,1,0,2.421,0,6,6,17,1,conditions/german/pisch_3_4.wav,conditions/german/fisch_3_4.wav,conditions/german/pake_3_4.wav,conditions/german/pike_3_4.wav,18,0,5e076e0c53e8461018058048,Mexican,2022-07-09_16h47.41.933,german,2021.2.3,Win32,59.95203837,,,,,,,,,,,,,,,
pisch,0,1,2.385,0,7,7,21,1,conditions/german/pisch_4_1.wav,conditions/german/fisch_4_1.wav,conditions/german/pake_4_1.wav,conditions/german/pike_4_1.wav,22,0,5e076e0c53e8461018058048,Mexican,2022-07-09_16h47.41.933,german,2021.2.3,Win32,59.95203837,,,,,,,,,,,,,,,
pike,0,1,2.27,0,8,8,13,1,conditions/german/pisch_2_7.wav,conditions/german/fisch_2_7.wav,conditions/german/pake_2_7.wav,conditions/german/pike_2_7.wav,14,0,5e076e0c53e8461018058048,Mexican,2022-07-09_16h47.41.933,german,2021.2.3,Win32,59.95203837,,,,,,,,,,,,,,,
fisch,1,1,2.333,0,9,9,40,1,conditions/german/pisch_6_6.wav,conditions/german/fisch_6_6.wav,conditions/german/pake_6_6.wav,conditions/german/pike_6_6.wav,41,1,5e076e0c53e8461018058048,Mexican,2022-07-09_16h47.41.933,german,2021.2.3,Win32,59.95203837,,,,,,,,,,,,,,,
pake,1,0,2.216,0,10,10,14,1,conditions/german/pisch_3_1.wav,conditions/german/fisch_3_1.wav,conditions/german/pake_3_1.wav,conditions/german/pike_3_1.wav,15,0,5e076e0c53e8461018058048,Mexican,2022-07-09_16h47.41.933,german,2021.2.3,Win32,59.95203837,,,,,,,,,,,,,,,
fisch,1,0,2.274,0,11,11,18,1,conditions/german/pisch_3_5.wav,conditions/german/fisch_3_5.wav,conditions/german/pake_3_5.wav,conditions/german/pike_3_5.wav,19,0,5e076e0c53e8461018058048,Mexican,2022-07-09_16h47.41.933,german,2021.2.3,Win32,59.95203837,,,,,,,,,,,,,,,
pisch,0,1,2.483,0,12,12,19,1,conditions/german/pisch_3_6.wav,conditions/german/fisch_3_6.wav,conditions/german/pake_3_6.wav,conditions/german/pike_3_6.wav,20,0,5e076e0c53e8461018058048,Mexican,2022-07-09_16h47.41.933,german,2021.2.3,Win32,59.95203837,,,,,,,,,,,,,,,
fisch,1,0,2.034,0,13,13,39,1,conditions/german/pisch_6_5.wav,conditions/german/fisch_6_5.wav,conditions/german/pake_6_5.wav,conditions/german/pike_6_5.wav,40,0,5e076e0c53e8461018058048,Mexican,2022-07-09_16h47.41.933,german,2021.2.3,Win32,59.95203837,,,,,,,,,,,,,,,
pike,1,0,2.051,0,14,14,7,1,conditions/german/pisch_2_1.wav,conditions/german/fisch_2_1.wav,conditions/german/pake_2_1.wav,conditions/german/pike_2_1.wav,8,0,5e076e0c53e8461018058048,Mexican,2022-07-09_16h47.41.933,german,2021.2.3,Win32,59.95203837,,,,,,,,,,,,,,,
fisch,1,1,2.054,0,15,15,8,1,conditions/german/pisch_2_2.wav,conditions/german/fisch_2_2.wav,conditions/german/pake_2_2.wav,conditions/german/pike_2_2.wav,9,1,5e076e0c53e8461018058048,Mexican,2022-07-09_16h47.41.933,german,2021.2.3,Win32,59.95203837,,,,,,,,,,,,,,,
fisch,1,1,2.021,0,16,16,24,1,conditions/german/pisch_4_4.wav,conditions/german/fisch_4_4.wav,conditions/german/pake_4_4.wav,conditions/german/pike_4_4.wav,25,1,5e076e0c53e8461018058048,Mexican,2022-07-09_16h47.41.933,german,2021.2.3,Win32,59.95203837,,,,,,,,,,,,,,,
pike,0,1,2.239,0,17,17,5,1,conditions/german/pisch_1_6.wav,conditions/german/fisch_1_6.wav,conditions/german/pake_1_6.wav,conditions/german/pike_1_6.wav,6,0,5e076e0c53e8461018058048,Mexican,2022-07-09_16h47.41.933,german,2021.2.3,Win32,59.95203837,,,,,,,,,,,,,,,
fisch,1,0,2.072,0,18,18,1,1,conditions/german/pisch_1_2.wav,conditions/german/fisch_1_2.wav,conditions/german/pake_1_2.wav,conditions/german/pike_1_2.wav,2,0,5e076e0c53e8461018058048,Mexican,2022-07-09_16h47.41.933,german,2021.2.3,Win32,59.95203837,,,,,,,,,,,,,,,
pisch,0,1,2.4,0,19,19,20,1,conditions/german/pisch_3_7.wav,conditions/german/fisch_3_7.wav,conditions/german/pake_3_7.wav,conditions/german/pike_3_7.wav,21,0,5e076e0c53e8461018058048,Mexican,2022-07-09_16h47.41.933,german,2021.2.3,Win32,59.95203837,,,,,,,,,,,,,,,
fisch,0,1,2.219,0,20,20,36,1,conditions/german/pisch_6_2.wav,conditions/german/fisch_6_2.wav,conditions/german/pake_6_2.wav,conditions/german/pike_6_2.wav,37,0,5e076e0c53e8461018058048,Mexican,2022-07-09_16h47.41.933,german,2021.2.3,Win32,59.95203837,,,,,,,,,,,,,,,
pike,1,1,2.085,0,21,21,48,1,conditions/german/pisch_7_7.wav,conditions/german/fisch_7_7.wav,conditions/german/pake_7_7.wav,conditions/german/pike_7_7.wav,49,1,5e076e0c53e8461018058048,Mexican,2022-07-09_16h47.41.933,german,2021.2.3,Win32,59.95203837,,,,,,,,,,,,,,,
pake,1,0,1.974,0,22,22,3,1,conditions/german/pisch_1_4.wav,conditions/german/fisch_1_4.wav,conditions/german/pake_1_4.wav,conditions/german/pike_1_4.wav,4,0,5e076e0c53e8461018058048,Mexican,2022-07-09_16h47.41.933,german,2021.2.3,Win32,59.95203837,,,,,,,,,,,,,,,
pake,1,1,1.971,0,23,23,32,1,conditions/german/pisch_5_5.wav,conditions/german/fisch_5_5.wav,conditions/german/pake_5_5.wav,conditions/german/pike_5_5.wav,33,1,5e076e0c53e8461018058048,Mexican,2022-07-09_16h47.41.933,german,2021.2.3,Win32,59.95203837,,,,,,,,,,,,,,,
fisch,1,0,2.002,0,24,24,34,1,conditions/german/pisch_5_7.wav,conditions/german/fisch_5_7.wav,conditions/german/pake_5_7.wav,conditions/german/pike_5_7.wav,35,0,5e076e0c53e8461018058048,Mexican,2022-07-09_16h47.41.933,german,2021.2.3,Win32,59.95203837,,,,,,,,,,,,,,,
pisch,1,0,2.017,0,25,25,47,1,conditions/german/pisch_7_6.wav,conditions/german/fisch_7_6.wav,conditions/german/pake_7_6.wav,conditions/german/pike_7_6.wav,48,0,5e076e0c53e8461018058048,Mexican,2022-07-09_16h47.41.933,german,2021.2.3,Win32,59.95203837,,,,,,,,,,,,,,,
pake,1,0,2.002,0,26,26,9,1,conditions/german/pisch_2_3.wav,conditions/german/fisch_2_3.wav,conditions/german/pake_2_3.wav,conditions/german/pike_2_3.wav,10,0,5e076e0c53e8461018058048,Mexican,2022-07-09_16h47.41.933,german,2021.2.3,Win32,59.95203837,,,,,,,,,,,,,,,
fisch,1,0,2.068,0,27,27,41,1,conditions/german/pisch_6_7.wav,conditions/german/fisch_6_7.wav,conditions/german/pake_6_7.wav,conditions/german/pike_6_7.wav,42,0,5e076e0c53e8461018058048,Mexican,2022-07-09_16h47.41.933,german,2021.2.3,Win32,59.95203837,,,,,,,,,,,,,,,
fisch,1,1,2.067,0,28,28,16,1,conditions/german/pisch_3_3.wav,conditions/german/fisch_3_3.wav,conditions/german/pake_3_3.wav,conditions/german/pike_3_3.wav,17,1,5e076e0c53e8461018058048,Mexican,2022-07-09_16h47.41.933,german,2021.2.3,Win32,59.95203837,,,,,,,,,,,,,,,
pisch,1,0,2.117,0,29,29,33,1,conditions/german/pisch_5_6.wav,conditions/german/fisch_5_6.wav,conditions/german/pake_5_6.wav,conditions/german/pike_5_6.wav,34,0,5e076e0c53e8461018058048,Mexican,2022-07-09_16h47.41.933,german,2021.2.3,Win32,59.95203837,,,,,,,,,,,,,,,
pisch,0,1,2.084,0,30,30,42,1,conditions/german/pisch_7_1.wav,conditions/german/fisch_7_1.wav,conditions/german/pake_7_1.wav,conditions/german/pike_7_1.wav,43,0,5e076e0c53e8461018058048,Mexican,2022-07-09_16h47.41.933,german,2021.2.3,Win32,59.95203837,,,,,,,,,,,,,,,
pake,1,1,2.016,0,31,31,0,1,conditions/german/pisch_1_1.wav,conditions/german/fisch_1_1.wav,conditions/german/pake_1_1.wav,conditions/german/pike_1_1.wav,1,1,5e076e0c53e8461018058048,Mexican,2022-07-09_16h47.41.933,german,2021.2.3,Win32,59.95203837,,,,,,,,,,,,,,,
pisch,1,0,1.908,0,32,32,23,1,conditions/german/pisch_4_3.wav,conditions/german/fisch_4_3.wav,conditions/german/pake_4_3.wav,conditions/german/pike_4_3.wav,24,0,5e076e0c53e8461018058048,Mexican,2022-07-09_16h47.41.933,german,2021.2.3,Win32,59.95203837,,,,,,,,,,,,,,,
pake,0,1,2.338,0,33,33,35,1,conditions/german/pisch_6_1.wav,conditions/german/fisch_6_1.wav,conditions/german/pake_6_1.wav,conditions/german/pike_6_1.wav,36,0,5e076e0c53e8461018058048,Mexican,2022-07-09_16h47.41.933,german,2021.2.3,Win32,59.95203837,,,,,,,,,,,,,,,
pike,1,0,1.937,0,34,34,2,1,conditions/german/pisch_1_3.wav,conditions/german/fisch_1_3.wav,conditions/german/pake_1_3.wav,conditions/german/pike_1_3.wav,3,0,5e076e0c53e8461018058048,Mexican,2022-07-09_16h47.41.933,german,2021.2.3,Win32,59.95203837,,,,,,,,,,,,,,,
fisch,0,1,2.151,0,35,35,6,1,conditions/german/pisch_1_7.wav,conditions/german/fisch_1_7.wav,conditions/german/pake_1_7.wav,conditions/german/pike_1_7.wav,7,0,5e076e0c53e8461018058048,Mexican,2022-07-09_16h47.41.933,german,2021.2.3,Win32,59.95203837,,,,,,,,,,,,,,,
pisch,0,1,2.468,0,36,36,27,1,conditions/german/pisch_4_7.wav,conditions/german/fisch_4_7.wav,conditions/german/pake_4_7.wav,conditions/german/pike_4_7.wav,28,0,5e076e0c53e8461018058048,Mexican,2022-07-09_16h47.41.933,german,2021.2.3,Win32,59.95203837,,,,,,,,,,,,,,,
pisch,1,0,1.987,0,37,37,38,1,conditions/german/pisch_6_4.wav,conditions/german/fisch_6_4.wav,conditions/german/pake_6_4.wav,conditions/german/pike_6_4.wav,39,0,5e076e0c53e8461018058048,Mexican,2022-07-09_16h47.41.933,german,2021.2.3,Win32,59.95203837,,,,,,,,,,,,,,,
pake,1,0,1.95,0,38,38,25,1,conditions/german/pisch_4_5.wav,conditions/german/fisch_4_5.wav,conditions/german/pake_4_5.wav,conditions/german/pike_4_5.wav,26,0,5e076e0c53e8461018058048,Mexican,2022-07-09_16h47.41.933,german,2021.2.3,Win32,59.95203837,,,,,,,,,,,,,,,
pake,0,1,1.852,0,39,39,43,1,conditions/german/pisch_7_2.wav,conditions/german/fisch_7_2.wav,conditions/german/pake_7_2.wav,conditions/german/pike_7_2.wav,44,0,5e076e0c53e8461018058048,Mexican,2022-07-09_16h47.41.933,german,2021.2.3,Win32,59.95203837,,,,,,,,,,,,,,,
pisch,0,1,2.167,0,40,40,29,1,conditions/german/pisch_5_2.wav,conditions/german/fisch_5_2.wav,conditions/german/pake_5_2.wav,conditions/german/pike_5_2.wav,30,0,5e076e0c53e8461018058048,Mexican,2022-07-09_16h47.41.933,german,2021.2.3,Win32,59.95203837,,,,,,,,,,,,,,,
pake,1,0,2,0,41,41,30,1,conditions/german/pisch_5_3.wav,conditions/german/fisch_5_3.wav,conditions/german/pake_5_3.wav,conditions/german/pike_5_3.wav,31,0,5e076e0c53e8461018058048,Mexican,2022-07-09_16h47.41.933,german,2021.2.3,Win32,59.95203837,,,,,,,,,,,,,,,
pisch,1,0,2.07,0,42,42,44,1,conditions/german/pisch_7_3.wav,conditions/german/fisch_7_3.wav,conditions/german/pake_7_3.wav,conditions/german/pike_7_3.wav,45,0,5e076e0c53e8461018058048,Mexican,2022-07-09_16h47.41.933,german,2021.2.3,Win32,59.95203837,,,,,,,,,,,,,,,
pake,1,0,2.09,0,43,43,45,1,conditions/german/pisch_7_4.wav,conditions/german/fisch_7_4.wav,conditions/german/pake_7_4.wav,conditions/german/pike_7_4.wav,46,0,5e076e0c53e8461018058048,Mexican,2022-07-09_16h47.41.933,german,2021.2.3,Win32,59.95203837,,,,,,,,,,,,,,,
pisch,1,0,2.185,0,44,44,46,1,conditions/german/pisch_7_5.wav,conditions/german/fisch_7_5.wav,conditions/german/pake_7_5.wav,conditions/german/pike_7_5.wav,47,0,5e076e0c53e8461018058048,Mexican,2022-07-09_16h47.41.933,german,2021.2.3,Win32,59.95203837,,,,,,,,,,,,,,,
pisch,1,0,1.967,0,45,45,31,1,conditions/german/pisch_5_4.wav,conditions/german/fisch_5_4.wav,conditions/german/pake_5_4.wav,conditions/german/pike_5_4.wav,32,0,5e076e0c53e8461018058048,Mexican,2022-07-09_16h47.41.933,german,2021.2.3,Win32,59.95203837,,,,,,,,,,,,,,,
pake,0,1,2.202,0,46,46,28,1,conditions/german/pisch_5_1.wav,conditions/german/fisch_5_1.wav,conditions/german/pake_5_1.wav,conditions/german/pike_5_1.wav,29,0,5e076e0c53e8461018058048,Mexican,2022-07-09_16h47.41.933,german,2021.2.3,Win32,59.95203837,,,,,,,,,,,,,,,
pike,0,1,1.885,0,47,47,11,1,conditions/german/pisch_2_5.wav,conditions/german/fisch_2_5.wav,conditions/german/pake_2_5.wav,conditions/german/pike_2_5.wav,12,0,5e076e0c53e8461018058048,Mexican,2022-07-09_16h47.41.933,german,2021.2.3,Win32,59.95203837,,,,,,,,,,,,,,,
pisch,0,1,2.102,0,48,48,4,1,conditions/german/pisch_1_5.wav,conditions/german/fisch_1_5.wav,conditions/german/pake_1_5.wav,conditions/german/pike_1_5.wav,5,0,5e076e0c53e8461018058048,Mexican,2022-07-09_16h47.41.933,german,2021.2.3,Win32,59.95203837,,,,,,,,,,,,,,,
,,,,,,,,,,,,,49,1,5e076e0c53e8461018058048,Mexican,2022-07-09_16h47.41.933,german,2021.2.3,Win32,59.95203837,space,2.202,pat,1,1,1.918,0,0,0,48,1,conditions/french/fat_7_7.wav,conditions/french/fit_7_7.wav,conditions/french/pat_7_7.wav,conditions/french/pic_7_7.wav
,,,,,,,,,,,,,11,0,5e076e0c53e8461018058048,Mexican,2022-07-09_16h47.41.933,german,2021.2.3,Win32,59.95203837,,,pic,0,1,2.067,0,1,1,10,1,conditions/french/fat_2_4.wav,conditions/french/fit_2_4.wav,conditions/french/pat_2_4.wav,conditions/french/pic_2_4.wav
,,,,,,,,,,,,,10,0,5e076e0c53e8461018058048,Mexican,2022-07-09_16h47.41.933,german,2021.2.3,Win32,59.95203837,,,pic,1,0,1.984,0,2,2,9,1,conditions/french/fat_2_3.wav,conditions/french/fit_2_3.wav,conditions/french/pat_2_3.wav,conditions/french/pic_2_3.wav
,,,,,,,,,,,,,27,0,5e076e0c53e8461018058048,Mexican,2022-07-09_16h47.41.933,german,2021.2.3,Win32,59.95203837,,,pat,0,1,2.7,0,3,3,26,1,conditions/french/fat_4_6.wav,conditions/french/fit_4_6.wav,conditions/french/pat_4_6.wav,conditions/french/pic_4_6.wav
,,,,,,,,,,,,,44,0,5e076e0c53e8461018058048,Mexican,2022-07-09_16h47.41.933,german,2021.2.3,Win32,59.95203837,,,pat,0,1,1.817,0,4,4,43,1,conditions/french/fat_7_2.wav,conditions/french/fit_7_2.wav,conditions/french/pat_7_2.wav,conditions/french/pic_7_2.wav
,,,,,,,,,,,,,13,0,5e076e0c53e8461018058048,Mexican,2022-07-09_16h47.41.933,german,2021.2.3,Win32,59.95203837,,,fat,0,1,1.867,0,5,5,12,1,conditions/french/fat_2_6.wav,conditions/french/fit_2_6.wav,conditions/french/pat_2_6.wav,conditions/french/pic_2_6.wav
,,,,,,,,,,,,,4,0,5e076e0c53e8461018058048,Mexican,2022-07-09_16h47.41.933,german,2021.2.3,Win32,59.95203837,,,fat,0,1,1.851,0,6,6,3,1,conditions/french/fat_1_4.wav,conditions/french/fit_1_4.wav,conditions/french/pat_1_4.wav,conditions/french/pic_1_4.wav
,,,,,,,,,,,,,19,0,5e076e0c53e8461018058048,Mexican,2022-07-09_16h47.41.933,german,2021.2.3,Win32,59.95203837,,,pic,0,1,2.066,0,7,7,18,1,conditions/french/fat_3_5.wav,conditions/french/fit_3_5.wav,conditions/french/pat_3_5.wav,conditions/french/pic_3_5.wav
,,,,,,,,,,,,,46,0,5e076e0c53e8461018058048,Mexican,2022-07-09_16h47.41.933,german,2021.2.3,Win32,59.95203837,,,pic,0,1,1.956,0,8,8,45,1,conditions/french/fat_7_4.wav,conditions/french/fit_7_4.wav,conditions/french/pat_7_4.wav,conditions/french/pic_7_4.wav
,,,,,,,,,,,,,39,0,5e076e0c53e8461018058048,Mexican,2022-07-09_16h47.41.933,german,2021.2.3,Win32,59.95203837,,,fat,1,0,2.051,0,9,9,38,1,conditions/french/fat_6_4.wav,conditions/french/fit_6_4.wav,conditions/french/pat_6_4.wav,conditions/french/pic_6_4.wav
,,,,,,,,,,,,,21,0,5e076e0c53e8461018058048,Mexican,2022-07-09_16h47.41.933,german,2021.2.3,Win32,59.95203837,,,fit,0,1,1.635,0,10,10,20,1,conditions/french/fat_3_7.wav,conditions/french/fit_3_7.wav,conditions/french/pat_3_7.wav,conditions/french/pic_3_7.wav
,,,,,,,,,,,,,2,0,5e076e0c53e8461018058048,Mexican,2022-07-09_16h47.41.933,german,2021.2.3,Win32,59.95203837,,,fit,1,0,1.75,0,11,11,1,1,conditions/french/fat_1_2.wav,conditions/french/fit_1_2.wav,conditions/french/pat_1_2.wav,conditions/french/pic_1_2.wav
,,,,,,,,,,,,,45,0,5e076e0c53e8461018058048,Mexican,2022-07-09_16h47.41.933,german,2021.2.3,Win32,59.95203837,,,fit,0,1,1.819,0,12,12,44,1,conditions/french/fat_7_3.wav,conditions/french/fit_7_3.wav,conditions/french/pat_7_3.wav,conditions/french/pic_7_3.wav
,,,,,,,,,,,,,22,0,5e076e0c53e8461018058048,Mexican,2022-07-09_16h47.41.933,german,2021.2.3,Win32,59.95203837,,,pat,0,1,2.114,0,13,13,21,1,conditions/french/fat_4_1.wav,conditions/french/fit_4_1.wav,conditions/french/pat_4_1.wav,conditions/french/pic_4_1.wav
,,,,,,,,,,,,,5,0,5e076e0c53e8461018058048,Mexican,2022-07-09_16h47.41.933,german,2021.2.3,Win32,59.95203837,,,pat,0,1,1.784,0,14,14,4,1,conditions/french/fat_1_5.wav,conditions/french/fit_1_5.wav,conditions/french/pat_1_5.wav,conditions/french/pic_1_5.wav
,,,,,,,,,,,,,23,0,5e076e0c53e8461018058048,Mexican,2022-07-09_16h47.41.933,german,2021.2.3,Win32,59.95203837,,,fat,0,1,2.067,0,15,15,22,1,conditions/french/fat_4_2.wav,conditions/french/fit_4_2.wav,conditions/french/pat_4_2.wav,conditions/french/pic_4_2.wav
,,,,,,,,,,,,,33,1,5e076e0c53e8461018058048,Mexican,2022-07-09_16h47.41.933,german,2021.2.3,Win32,59.95203837,,,pic,1,1,1.883,0,16,16,32,1,conditions/french/fat_5_5.wav,conditions/french/fit_5_5.wav,conditions/french/pat_5_5.wav,conditions/french/pic_5_5.wav
,,,,,,,,,,,,,8,0,5e076e0c53e8461018058048,Mexican,2022-07-09_16h47.41.933,german,2021.2.3,Win32,59.95203837,,,fat,1,0,1.668,0,17,17,7,1,conditions/french/fat_2_1.wav,conditions/french/fit_2_1.wav,conditions/french/pat_2_1.wav,conditions/french/pic_2_1.wav
,,,,,,,,,,,,,25,1,5e076e0c53e8461018058048,Mexican,2022-07-09_16h47.41.933,german,2021.2.3,Win32,59.95203837,,,pic,1,1,1.834,0,18,18,24,1,conditions/french/fat_4_4.wav,conditions/french/fit_4_4.wav,conditions/french/pat_4_4.wav,conditions/french/pic_4_4.wav
,,,,,,,,,,,,,41,1,5e076e0c53e8461018058048,Mexican,2022-07-09_16h47.41.933,german,2021.2.3,Win32,59.95203837,,,pic,1,1,1.849,0,19,19,40,1,conditions/french/fat_6_6.wav,conditions/french/fit_6_6.wav,conditions/french/pat_6_6.wav,conditions/french/pic_6_6.wav
,,,,,,,,,,,,,40,0,5e076e0c53e8461018058048,Mexican,2022-07-09_16h47.41.933,german,2021.2.3,Win32,59.95203837,,,fit,1,0,1.634,0,20,20,39,1,conditions/french/fat_6_5.wav,conditions/french/fit_6_5.wav,conditions/french/pat_6_5.wav,conditions/french/pic_6_5.wav
,,,,,,,,,,,,,30,0,5e076e0c53e8461018058048,Mexican,2022-07-09_16h47.41.933,german,2021.2.3,Win32,59.95203837,,,pat,0,1,1.7,0,21,21,29,1,conditions/french/fat_5_2.wav,conditions/french/fit_5_2.wav,conditions/french/pat_5_2.wav,conditions/french/pic_5_2.wav
