the_col,key_resp_2afc_trial.keys,key_resp_2afc_trial.corr,key_resp_2afc_trial.rt,trials_2afc_loop.thisRepN,trials_2afc_loop.thisTrialN,trials_2afc_loop.thisN,trials_2afc_loop.thisIndex,trials_2afc_loop.ran,pisch,fisch,pake,pike,item_num,correct_response,id,Variety of Spanish that is most familiar to you?,date,expName,psychopyVersion,OS,frameRate,key_resp.keys,key_resp.rt,the_col_fr,key_resp_2afc_trial_2.keys,key_resp_2afc_trial_2.corr,key_resp_2afc_trial_2.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,fat,fit,pat,pic
pike,1,0,2.9158,0,0,0,9,1,conditions/german/pisch_2_3.wav,conditions/german/fisch_2_3.wav,conditions/german/pake_2_3.wav,conditions/german/pike_2_3.wav,10,0,61132361275e08754e30c2db,Mexican Spanish,2022-03-26_17h12.06.557,german,2021.2.3,Linux aarch64,60.06366749,,,,,,,,,,,,,,,
pike,1,1,2.3315,0,1,1,8,1,conditions/german/pisch_2_2.wav,conditions/german/fisch_2_2.wav,conditions/german/pake_2_2.wav,conditions/german/pike_2_2.wav,9,1,61132361275e08754e30c2db,Mexican Spanish,2022-03-26_17h12.06.557,german,2021.2.3,Linux aarch64,60.06366749,,,,,,,,,,,,,,,
pisch,0,1,2.4724,0,2,2,29,1,conditions/german/pisch_5_2.wav,conditions/german/fisch_5_2.wav,conditions/german/pake_5_2.wav,conditions/german/pike_5_2.wav,30,0,61132361275e08754e30c2db,Mexican Spanish,2022-03-26_17h12.06.557,german,2021.2.3,Linux aarch64,60.06366749,,,,,,,,,,,,,,,
pike,1,0,2.3318,0,3,3,45,1,conditions/german/pisch_7_4.wav,conditions/german/fisch_7_4.wav,conditions/german/pake_7_4.wav,conditions/german/pike_7_4.wav,46,0,61132361275e08754e30c2db,Mexican Spanish,2022-03-26_17h12.06.557,german,2021.2.3,Linux aarch64,60.06366749,,,,,,,,,,,,,,,
pike,1,1,2.35,0,4,4,32,1,conditions/german/pisch_5_5.wav,conditions/german/fisch_5_5.wav,conditions/german/pake_5_5.wav,conditions/german/pike_5_5.wav,33,1,61132361275e08754e30c2db,Mexican Spanish,2022-03-26_17h12.06.557,german,2021.2.3,Linux aarch64,60.06366749,,,,,,,,,,,,,,,
pake,0,1,2.2901,0,5,5,20,1,conditions/german/pisch_3_7.wav,conditions/german/fisch_3_7.wav,conditions/german/pake_3_7.wav,conditions/german/pike_3_7.wav,21,0,61132361275e08754e30c2db,Mexican Spanish,2022-03-26_17h12.06.557,german,2021.2.3,Linux aarch64,60.06366749,,,,,,,,,,,,,,,
pake,1,0,2.5461,0,6,6,47,1,conditions/german/pisch_7_6.wav,conditions/german/fisch_7_6.wav,conditions/german/pake_7_6.wav,conditions/german/pike_7_6.wav,48,0,61132361275e08754e30c2db,Mexican Spanish,2022-03-26_17h12.06.557,german,2021.2.3,Linux aarch64,60.06366749,,,,,,,,,,,,,,,
pisch,0,1,2.2497,0,7,7,35,1,conditions/german/pisch_6_1.wav,conditions/german/fisch_6_1.wav,conditions/german/pake_6_1.wav,conditions/german/pike_6_1.wav,36,0,61132361275e08754e30c2db,Mexican Spanish,2022-03-26_17h12.06.557,german,2021.2.3,Linux aarch64,60.06366749,,,,,,,,,,,,,,,
pake,0,1,2.1658,0,8,8,13,1,conditions/german/pisch_2_7.wav,conditions/german/fisch_2_7.wav,conditions/german/pake_2_7.wav,conditions/german/pike_2_7.wav,14,0,61132361275e08754e30c2db,Mexican Spanish,2022-03-26_17h12.06.557,german,2021.2.3,Linux aarch64,60.06366749,,,,,,,,,,,,,,,
fisch,1,0,2.1904,0,9,9,41,1,conditions/german/pisch_6_7.wav,conditions/german/fisch_6_7.wav,conditions/german/pake_6_7.wav,conditions/german/pike_6_7.wav,42,0,61132361275e08754e30c2db,Mexican Spanish,2022-03-26_17h12.06.557,german,2021.2.3,Linux aarch64,60.06366749,,,,,,,,,,,,,,,
fisch,0,1,2.0042,0,10,10,44,1,conditions/german/pisch_7_3.wav,conditions/german/fisch_7_3.wav,conditions/german/pake_7_3.wav,conditions/german/pike_7_3.wav,45,0,61132361275e08754e30c2db,Mexican Spanish,2022-03-26_17h12.06.557,german,2021.2.3,Linux aarch64,60.06366749,,,,,,,,,,,,,,,
fisch,0,1,2.1691,0,11,11,22,1,conditions/german/pisch_4_2.wav,conditions/german/fisch_4_2.wav,conditions/german/pake_4_2.wav,conditions/german/pike_4_2.wav,23,0,61132361275e08754e30c2db,Mexican Spanish,2022-03-26_17h12.06.557,german,2021.2.3,Linux aarch64,60.06366749,,,,,,,,,,,,,,,
fisch,1,0,2.2662,0,12,12,25,1,conditions/german/pisch_4_5.wav,conditions/german/fisch_4_5.wav,conditions/german/pake_4_5.wav,conditions/german/pike_4_5.wav,26,0,61132361275e08754e30c2db,Mexican Spanish,2022-03-26_17h12.06.557,german,2021.2.3,Linux aarch64,60.06366749,,,,,,,,,,,,,,,
pisch,0,1,2.1679,0,13,13,38,1,conditions/german/pisch_6_4.wav,conditions/german/fisch_6_4.wav,conditions/german/pake_6_4.wav,conditions/german/pike_6_4.wav,39,0,61132361275e08754e30c2db,Mexican Spanish,2022-03-26_17h12.06.557,german,2021.2.3,Linux aarch64,60.06366749,,,,,,,,,,,,,,,
pike,1,0,2.7112,0,14,14,2,1,conditions/german/pisch_1_3.wav,conditions/german/fisch_1_3.wav,conditions/german/pake_1_3.wav,conditions/german/pike_1_3.wav,3,0,61132361275e08754e30c2db,Mexican Spanish,2022-03-26_17h12.06.557,german,2021.2.3,Linux aarch64,60.06366749,,,,,,,,,,,,,,,
fisch,0,1,2.1996,0,15,15,18,1,conditions/german/pisch_3_5.wav,conditions/german/fisch_3_5.wav,conditions/german/pake_3_5.wav,conditions/german/pike_3_5.wav,19,0,61132361275e08754e30c2db,Mexican Spanish,2022-03-26_17h12.06.557,german,2021.2.3,Linux aarch64,60.06366749,,,,,,,,,,,,,,,
fisch,1,1,2.242,0,16,16,24,1,conditions/german/pisch_4_4.wav,conditions/german/fisch_4_4.wav,conditions/german/pake_4_4.wav,conditions/german/pike_4_4.wav,25,1,61132361275e08754e30c2db,Mexican Spanish,2022-03-26_17h12.06.557,german,2021.2.3,Linux aarch64,60.06366749,,,,,,,,,,,,,,,
