the_col,key_resp_2afc_trial.keys,key_resp_2afc_trial.corr,key_resp_2afc_trial.rt,trials_2afc_loop.thisRepN,trials_2afc_loop.thisTrialN,trials_2afc_loop.thisN,trials_2afc_loop.thisIndex,trials_2afc_loop.ran,pisch,fisch,pake,pike,item_num,correct_response,id,Variety of Spanish that is most familiar to you?,date,expName,psychopyVersion,OS,frameRate,key_resp.keys,key_resp.rt,the_col_fr,key_resp_2afc_trial_2.keys,key_resp_2afc_trial_2.corr,key_resp_2afc_trial_2.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,fat,fit,pat,pic
pisch,1,0,37.9934,0,0,0,42,1,conditions/german/pisch_7_1.wav,conditions/german/fisch_7_1.wav,conditions/german/pake_7_1.wav,conditions/german/pike_7_1.wav,43,0,5fc58aa7a1da3f1033ac311b,0,2022-07-09_16h44.10.932,german,2021.2.3,Win32,57.94749957,,,,,,,,,,,,,,,
pike,0,1,3.4573,0,1,1,43,1,conditions/german/pisch_7_2.wav,conditions/german/fisch_7_2.wav,conditions/german/pake_7_2.wav,conditions/german/pike_7_2.wav,44,0,5fc58aa7a1da3f1033ac311b,0,2022-07-09_16h44.10.932,german,2021.2.3,Win32,57.94749957,,,,,,,,,,,,,,,
fisch,1,0,2.4565,0,2,2,47,1,conditions/german/pisch_7_6.wav,conditions/german/fisch_7_6.wav,conditions/german/pake_7_6.wav,conditions/german/pike_7_6.wav,48,0,5fc58aa7a1da3f1033ac311b,0,2022-07-09_16h44.10.932,german,2021.2.3,Win32,57.94749957,,,,,,,,,,,,,,,
fisch,1,0,2.4084,0,3,3,41,1,conditions/german/pisch_6_7.wav,conditions/german/fisch_6_7.wav,conditions/german/pake_6_7.wav,conditions/german/pike_6_7.wav,42,0,5fc58aa7a1da3f1033ac311b,0,2022-07-09_16h44.10.932,german,2021.2.3,Win32,57.94749957,,,,,,,,,,,,,,,
pisch,1,0,2.2974,0,4,4,39,1,conditions/german/pisch_6_5.wav,conditions/german/fisch_6_5.wav,conditions/german/pake_6_5.wav,conditions/german/pike_6_5.wav,40,0,5fc58aa7a1da3f1033ac311b,0,2022-07-09_16h44.10.932,german,2021.2.3,Win32,57.94749957,,,,,,,,,,,,,,,
pisch,1,0,2.3337,0,5,5,7,1,conditions/german/pisch_2_1.wav,conditions/german/fisch_2_1.wav,conditions/german/pake_2_1.wav,conditions/german/pike_2_1.wav,8,0,5fc58aa7a1da3f1033ac311b,0,2022-07-09_16h44.10.932,german,2021.2.3,Win32,57.94749957,,,,,,,,,,,,,,,
pike,1,0,2.0753,0,6,6,12,1,conditions/german/pisch_2_6.wav,conditions/german/fisch_2_6.wav,conditions/german/pake_2_6.wav,conditions/german/pike_2_6.wav,13,0,5fc58aa7a1da3f1033ac311b,0,2022-07-09_16h44.10.932,german,2021.2.3,Win32,57.94749957,,,,,,,,,,,,,,,
pisch,1,0,1.9641,0,7,7,17,1,conditions/german/pisch_3_4.wav,conditions/german/fisch_3_4.wav,conditions/german/pake_3_4.wav,conditions/german/pike_3_4.wav,18,0,5fc58aa7a1da3f1033ac311b,0,2022-07-09_16h44.10.932,german,2021.2.3,Win32,57.94749957,,,,,,,,,,,,,,,
pisch,0,1,2.5584,0,8,8,35,1,conditions/german/pisch_6_1.wav,conditions/german/fisch_6_1.wav,conditions/german/pake_6_1.wav,conditions/german/pike_6_1.wav,36,0,5fc58aa7a1da3f1033ac311b,0,2022-07-09_16h44.10.932,german,2021.2.3,Win32,57.94749957,,,,,,,,,,,,,,,
pake,1,0,2.0252,0,9,9,9,1,conditions/german/pisch_2_3.wav,conditions/german/fisch_2_3.wav,conditions/german/pake_2_3.wav,conditions/german/pike_2_3.wav,10,0,5fc58aa7a1da3f1033ac311b,0,2022-07-09_16h44.10.932,german,2021.2.3,Win32,57.94749957,,,,,,,,,,,,,,,
fisch,1,0,1.9478,0,10,10,23,1,conditions/german/pisch_4_3.wav,conditions/german/fisch_4_3.wav,conditions/german/pake_4_3.wav,conditions/german/pike_4_3.wav,24,0,5fc58aa7a1da3f1033ac311b,0,2022-07-09_16h44.10.932,german,2021.2.3,Win32,57.94749957,,,,,,,,,,,,,,,
fisch,0,1,2.1981,0,11,11,20,1,conditions/german/pisch_3_7.wav,conditions/german/fisch_3_7.wav,conditions/german/pake_3_7.wav,conditions/german/pike_3_7.wav,21,0,5fc58aa7a1da3f1033ac311b,0,2022-07-09_16h44.10.932,german,2021.2.3,Win32,57.94749957,,,,,,,,,,,,,,,
pike,1,0,1.8301,0,12,12,3,1,conditions/german/pisch_1_4.wav,conditions/german/fisch_1_4.wav,conditions/german/pake_1_4.wav,conditions/german/pike_1_4.wav,4,0,5fc58aa7a1da3f1033ac311b,0,2022-07-09_16h44.10.932,german,2021.2.3,Win32,57.94749957,,,,,,,,,,,,,,,
pake,1,0,2.8325,0,13,13,10,1,conditions/german/pisch_2_4.wav,conditions/german/fisch_2_4.wav,conditions/german/pake_2_4.wav,conditions/german/pike_2_4.wav,11,0,5fc58aa7a1da3f1033ac311b,0,2022-07-09_16h44.10.932,german,2021.2.3,Win32,57.94749957,,,,,,,,,,,,,,,
fisch,1,0,1.8976,0,14,14,11,1,conditions/german/pisch_2_5.wav,conditions/german/fisch_2_5.wav,conditions/german/pake_2_5.wav,conditions/german/pike_2_5.wav,12,0,5fc58aa7a1da3f1033ac311b,0,2022-07-09_16h44.10.932,german,2021.2.3,Win32,57.94749957,,,,,,,,,,,,,,,
pike,1,0,2.8734,0,15,15,22,1,conditions/german/pisch_4_2.wav,conditions/german/fisch_4_2.wav,conditions/german/pake_4_2.wav,conditions/german/pike_4_2.wav,23,0,5fc58aa7a1da3f1033ac311b,0,2022-07-09_16h44.10.932,german,2021.2.3,Win32,57.94749957,,,,,,,,,,,,,,,
pake,1,0,2.0478,0,16,16,4,1,conditions/german/pisch_1_5.wav,conditions/german/fisch_1_5.wav,conditions/german/pake_1_5.wav,conditions/german/pike_1_5.wav,5,0,5fc58aa7a1da3f1033ac311b,0,2022-07-09_16h44.10.932,german,2021.2.3,Win32,57.94749957,,,,,,,,,,,,,,,
fisch,0,1,1.839,0,17,17,13,1,conditions/german/pisch_2_7.wav,conditions/german/fisch_2_7.wav,conditions/german/pake_2_7.wav,conditions/german/pike_2_7.wav,14,0,5fc58aa7a1da3f1033ac311b,0,2022-07-09_16h44.10.932,german,2021.2.3,Win32,57.94749957,,,,,,,,,,,,,,,
pake,1,0,1.7682,0,18,18,1,1,conditions/german/pisch_1_2.wav,conditions/german/fisch_1_2.wav,conditions/german/pake_1_2.wav,conditions/german/pike_1_2.wav,2,0,5fc58aa7a1da3f1033ac311b,0,2022-07-09_16h44.10.932,german,2021.2.3,Win32,57.94749957,,,,,,,,,,,,,,,
pisch,0,0,2.1919,0,19,19,8,1,conditions/german/pisch_2_2.wav,conditions/german/fisch_2_2.wav,conditions/german/pake_2_2.wav,conditions/german/pike_2_2.wav,9,1,5fc58aa7a1da3f1033ac311b,0,2022-07-09_16h44.10.932,german,2021.2.3,Win32,57.94749957,,,,,,,,,,,,,,,
pake,1,0,1.8262,0,20,20,18,1,conditions/german/pisch_3_5.wav,conditions/german/fisch_3_5.wav,conditions/german/pake_3_5.wav,conditions/german/pike_3_5.wav,19,0,5fc58aa7a1da3f1033ac311b,0,2022-07-09_16h44.10.932,german,2021.2.3,Win32,57.94749957,,,,,,,,,,,,,,,
pake,1,0,1.7348,0,21,21,38,1,conditions/german/pisch_6_4.wav,conditions/german/fisch_6_4.wav,conditions/german/pake_6_4.wav,conditions/german/pike_6_4.wav,39,0,5fc58aa7a1da3f1033ac311b,0,2022-07-09_16h44.10.932,german,2021.2.3,Win32,57.94749957,,,,,,,,,,,,,,,
fisch,0,1,1.6817,0,22,22,36,1,conditions/german/pisch_6_2.wav,conditions/german/fisch_6_2.wav,conditions/german/pake_6_2.wav,conditions/german/pike_6_2.wav,37,0,5fc58aa7a1da3f1033ac311b,0,2022-07-09_16h44.10.932,german,2021.2.3,Win32,57.94749957,,,,,,,,,,,,,,,
fisch,1,0,1.7824,0,23,23,37,1,conditions/german/pisch_6_3.wav,conditions/german/fisch_6_3.wav,conditions/german/pake_6_3.wav,conditions/german/pike_6_3.wav,38,0,5fc58aa7a1da3f1033ac311b,0,2022-07-09_16h44.10.932,german,2021.2.3,Win32,57.94749957,,,,,,,,,,,,,,,
pike,1,0,1.753,0,24,24,26,1,conditions/german/pisch_4_6.wav,conditions/german/fisch_4_6.wav,conditions/german/pake_4_6.wav,conditions/german/pike_4_6.wav,27,0,5fc58aa7a1da3f1033ac311b,0,2022-07-09_16h44.10.932,german,2021.2.3,Win32,57.94749957,,,,,,,,,,,,,,,
fisch,1,0,1.492,0,25,25,21,1,conditions/german/pisch_4_1.wav,conditions/german/fisch_4_1.wav,conditions/german/pake_4_1.wav,conditions/german/pike_4_1.wav,22,0,5fc58aa7a1da3f1033ac311b,0,2022-07-09_16h44.10.932,german,2021.2.3,Win32,57.94749957,,,,,,,,,,,,,,,
pake,1,1,1.865,0,26,26,0,1,conditions/german/pisch_1_1.wav,conditions/german/fisch_1_1.wav,conditions/german/pake_1_1.wav,conditions/german/pike_1_1.wav,1,1,5fc58aa7a1da3f1033ac311b,0,2022-07-09_16h44.10.932,german,2021.2.3,Win32,57.94749957,,,,,,,,,,,,,,,
