the_col,key_resp_2afc_trial.keys,key_resp_2afc_trial.corr,key_resp_2afc_trial.rt,trials_2afc_loop.thisRepN,trials_2afc_loop.thisTrialN,trials_2afc_loop.thisN,trials_2afc_loop.thisIndex,trials_2afc_loop.ran,pisch,fisch,pake,pike,item_num,correct_response,id,Variety of Spanish that is most familiar to you?,date,expName,psychopyVersion,OS,frameRate,key_resp.keys,key_resp.rt,the_col_fr,key_resp_2afc_trial_2.keys,key_resp_2afc_trial_2.corr,key_resp_2afc_trial_2.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,fat,fit,pat,pic
pisch,1,0,5.3094,0,0,0,17,1,conditions/german/pisch_3_4.wav,conditions/german/fisch_3_4.wav,conditions/german/pake_3_4.wav,conditions/german/pike_3_4.wav,18,0,628b88996f3b169d0ea1d246,American?,2022-07-09_17h06.27.470,german,2021.2.3,Win32,74.94004796,,,,,,,,,,,,,,,
pake,1,0,17.6413,0,1,1,43,1,conditions/german/pisch_7_2.wav,conditions/german/fisch_7_2.wav,conditions/german/pake_7_2.wav,conditions/german/pike_7_2.wav,44,0,628b88996f3b169d0ea1d246,American?,2022-07-09_17h06.27.470,german,2021.2.3,Win32,74.94004796,,,,,,,,,,,,,,,
pike,1,0,2.6804,0,2,2,34,1,conditions/german/pisch_5_7.wav,conditions/german/fisch_5_7.wav,conditions/german/pake_5_7.wav,conditions/german/pike_5_7.wav,35,0,628b88996f3b169d0ea1d246,American?,2022-07-09_17h06.27.470,german,2021.2.3,Win32,74.94004796,,,,,,,,,,,,,,,
pisch,1,0,2.2587,0,3,3,47,1,conditions/german/pisch_7_6.wav,conditions/german/fisch_7_6.wav,conditions/german/pake_7_6.wav,conditions/german/pike_7_6.wav,48,0,628b88996f3b169d0ea1d246,American?,2022-07-09_17h06.27.470,german,2021.2.3,Win32,74.94004796,,,,,,,,,,,,,,,
fisch,1,0,18.0474,0,4,4,3,1,conditions/german/pisch_1_4.wav,conditions/german/fisch_1_4.wav,conditions/german/pake_1_4.wav,conditions/german/pike_1_4.wav,4,0,628b88996f3b169d0ea1d246,American?,2022-07-09_17h06.27.470,german,2021.2.3,Win32,74.94004796,,,,,,,,,,,,,,,
pisch,1,0,2.229,0,5,5,38,1,conditions/german/pisch_6_4.wav,conditions/german/fisch_6_4.wav,conditions/german/pake_6_4.wav,conditions/german/pike_6_4.wav,39,0,628b88996f3b169d0ea1d246,American?,2022-07-09_17h06.27.470,german,2021.2.3,Win32,74.94004796,,,,,,,,,,,,,,,
pike,1,0,2.3338,0,6,6,29,1,conditions/german/pisch_5_2.wav,conditions/german/fisch_5_2.wav,conditions/german/pake_5_2.wav,conditions/german/pike_5_2.wav,30,0,628b88996f3b169d0ea1d246,American?,2022-07-09_17h06.27.470,german,2021.2.3,Win32,74.94004796,,,,,,,,,,,,,,,
pisch,0,1,22.1096,0,7,7,2,1,conditions/german/pisch_1_3.wav,conditions/german/fisch_1_3.wav,conditions/german/pake_1_3.wav,conditions/german/pike_1_3.wav,3,0,628b88996f3b169d0ea1d246,American?,2022-07-09_17h06.27.470,german,2021.2.3,Win32,74.94004796,,,,,,,,,,,,,,,
pike,1,0,2.8965,0,8,8,36,1,conditions/german/pisch_6_2.wav,conditions/german/fisch_6_2.wav,conditions/german/pake_6_2.wav,conditions/german/pike_6_2.wav,37,0,628b88996f3b169d0ea1d246,American?,2022-07-09_17h06.27.470,german,2021.2.3,Win32,74.94004796,,,,,,,,,,,,,,,
pike,0,1,2.267,0,9,9,27,1,conditions/german/pisch_4_7.wav,conditions/german/fisch_4_7.wav,conditions/german/pake_4_7.wav,conditions/german/pike_4_7.wav,28,0,628b88996f3b169d0ea1d246,American?,2022-07-09_17h06.27.470,german,2021.2.3,Win32,74.94004796,,,,,,,,,,,,,,,
