the_col,key_resp_2afc_trial.keys,key_resp_2afc_trial.corr,key_resp_2afc_trial.rt,trials_2afc_loop.thisRepN,trials_2afc_loop.thisTrialN,trials_2afc_loop.thisN,trials_2afc_loop.thisIndex,trials_2afc_loop.ran,pisch,fisch,pake,pike,item_num,correct_response,id,Variety of Spanish that is most familiar to you?,date,expName,psychopyVersion,OS,frameRate,key_resp.keys,key_resp.rt,the_col_fr,key_resp_2afc_trial_2.keys,key_resp_2afc_trial_2.corr,key_resp_2afc_trial_2.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,fat,fit,pat,pic
pake,1,0,2.9575,0,0,0,18,1,conditions/german/pisch_3_5.wav,conditions/german/fisch_3_5.wav,conditions/german/pake_3_5.wav,conditions/german/pike_3_5.wav,19,0,5bd764370aac450001f94690,mexican,2022-03-23_17h03.32.110,german,2021.2.3,Win32,59.66943135,,,,,,,,,,,,,,,
pisch,1,0,2.4215,0,1,1,37,1,conditions/german/pisch_6_3.wav,conditions/german/fisch_6_3.wav,conditions/german/pake_6_3.wav,conditions/german/pike_6_3.wav,38,0,5bd764370aac450001f94690,mexican,2022-03-23_17h03.32.110,german,2021.2.3,Win32,59.66943135,,,,,,,,,,,,,,,
fisch,1,0,1.7917,0,2,2,10,1,conditions/german/pisch_2_4.wav,conditions/german/fisch_2_4.wav,conditions/german/pake_2_4.wav,conditions/german/pike_2_4.wav,11,0,5bd764370aac450001f94690,mexican,2022-03-23_17h03.32.110,german,2021.2.3,Win32,59.66943135,,,,,,,,,,,,,,,
pisch,1,0,1.9307,0,3,3,2,1,conditions/german/pisch_1_3.wav,conditions/german/fisch_1_3.wav,conditions/german/pake_1_3.wav,conditions/german/pike_1_3.wav,3,0,5bd764370aac450001f94690,mexican,2022-03-23_17h03.32.110,german,2021.2.3,Win32,59.66943135,,,,,,,,,,,,,,,
pike,0,1,4.3963,0,4,4,43,1,conditions/german/pisch_7_2.wav,conditions/german/fisch_7_2.wav,conditions/german/pake_7_2.wav,conditions/german/pike_7_2.wav,44,0,5bd764370aac450001f94690,mexican,2022-03-23_17h03.32.110,german,2021.2.3,Win32,59.66943135,,,,,,,,,,,,,,,
fisch,0,1,1.9276,0,5,5,4,1,conditions/german/pisch_1_5.wav,conditions/german/fisch_1_5.wav,conditions/german/pake_1_5.wav,conditions/german/pike_1_5.wav,5,0,5bd764370aac450001f94690,mexican,2022-03-23_17h03.32.110,german,2021.2.3,Win32,59.66943135,,,,,,,,,,,,,,,
pike,0,1,2.2109,0,6,6,35,1,conditions/german/pisch_6_1.wav,conditions/german/fisch_6_1.wav,conditions/german/pake_6_1.wav,conditions/german/pike_6_1.wav,36,0,5bd764370aac450001f94690,mexican,2022-03-23_17h03.32.110,german,2021.2.3,Win32,59.66943135,,,,,,,,,,,,,,,
fisch,1,0,3.1251,0,7,7,45,1,conditions/german/pisch_7_4.wav,conditions/german/fisch_7_4.wav,conditions/german/pake_7_4.wav,conditions/german/pike_7_4.wav,46,0,5bd764370aac450001f94690,mexican,2022-03-23_17h03.32.110,german,2021.2.3,Win32,59.66943135,,,,,,,,,,,,,,,
pake,0,1,2.4964,0,8,8,11,1,conditions/german/pisch_2_5.wav,conditions/german/fisch_2_5.wav,conditions/german/pake_2_5.wav,conditions/german/pike_2_5.wav,12,0,5bd764370aac450001f94690,mexican,2022-03-23_17h03.32.110,german,2021.2.3,Win32,59.66943135,,,,,,,,,,,,,,,
pike,1,0,1.9685,0,9,9,30,1,conditions/german/pisch_5_3.wav,conditions/german/fisch_5_3.wav,conditions/german/pake_5_3.wav,conditions/german/pike_5_3.wav,31,0,5bd764370aac450001f94690,mexican,2022-03-23_17h03.32.110,german,2021.2.3,Win32,59.66943135,,,,,,,,,,,,,,,
