the_col,key_resp_2afc_trial.keys,key_resp_2afc_trial.corr,key_resp_2afc_trial.rt,trials_2afc_loop.thisRepN,trials_2afc_loop.thisTrialN,trials_2afc_loop.thisN,trials_2afc_loop.thisIndex,trials_2afc_loop.ran,pisch,fisch,pake,pike,item_num,correct_response,id,Variety of Spanish that is most familiar to you?,date,expName,psychopyVersion,OS,frameRate,key_resp.keys,key_resp.rt,the_col_fr,key_resp_2afc_trial_2.keys,key_resp_2afc_trial_2.corr,key_resp_2afc_trial_2.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,fat,fit,pat,pic
pike,1,0,2.147,0,0,0,2,1,conditions/german/pisch_1_3.wav,conditions/german/fisch_1_3.wav,conditions/german/pake_1_3.wav,conditions/german/pike_1_3.wav,3,0,62be1aa003ee7631a82cf04c,castellano,2022-07-09_16h02.56.185,german,2021.2.3,MacIntel,30.22974607,,,,,,,,,,,,,,,
pisch,1,0,2.976,0,1,1,35,1,conditions/german/pisch_6_1.wav,conditions/german/fisch_6_1.wav,conditions/german/pake_6_1.wav,conditions/german/pike_6_1.wav,36,0,62be1aa003ee7631a82cf04c,castellano,2022-07-09_16h02.56.185,german,2021.2.3,MacIntel,30.22974607,,,,,,,,,,,,,,,
pisch,1,0,2.717,0,2,2,43,1,conditions/german/pisch_7_2.wav,conditions/german/fisch_7_2.wav,conditions/german/pake_7_2.wav,conditions/german/pike_7_2.wav,44,0,62be1aa003ee7631a82cf04c,castellano,2022-07-09_16h02.56.185,german,2021.2.3,MacIntel,30.22974607,,,,,,,,,,,,,,,
fisch,1,0,1.6,0,3,3,9,1,conditions/german/pisch_2_3.wav,conditions/german/fisch_2_3.wav,conditions/german/pake_2_3.wav,conditions/german/pike_2_3.wav,10,0,62be1aa003ee7631a82cf04c,castellano,2022-07-09_16h02.56.185,german,2021.2.3,MacIntel,30.22974607,,,,,,,,,,,,,,,
pisch,1,0,1.639,0,4,4,34,1,conditions/german/pisch_5_7.wav,conditions/german/fisch_5_7.wav,conditions/german/pake_5_7.wav,conditions/german/pike_5_7.wav,35,0,62be1aa003ee7631a82cf04c,castellano,2022-07-09_16h02.56.185,german,2021.2.3,MacIntel,30.22974607,,,,,,,,,,,,,,,
pake,1,0,1.911,0,5,5,27,1,conditions/german/pisch_4_7.wav,conditions/german/fisch_4_7.wav,conditions/german/pake_4_7.wav,conditions/german/pike_4_7.wav,28,0,62be1aa003ee7631a82cf04c,castellano,2022-07-09_16h02.56.185,german,2021.2.3,MacIntel,30.22974607,,,,,,,,,,,,,,,
fisch,1,0,1.567,0,6,6,39,1,conditions/german/pisch_6_5.wav,conditions/german/fisch_6_5.wav,conditions/german/pake_6_5.wav,conditions/german/pike_6_5.wav,40,0,62be1aa003ee7631a82cf04c,castellano,2022-07-09_16h02.56.185,german,2021.2.3,MacIntel,30.22974607,,,,,,,,,,,,,,,
pike,1,1,1.722,0,7,7,40,1,conditions/german/pisch_6_6.wav,conditions/german/fisch_6_6.wav,conditions/german/pake_6_6.wav,conditions/german/pike_6_6.wav,41,1,62be1aa003ee7631a82cf04c,castellano,2022-07-09_16h02.56.185,german,2021.2.3,MacIntel,30.22974607,,,,,,,,,,,,,,,
pisch,1,0,2.705,0,8,8,12,1,conditions/german/pisch_2_6.wav,conditions/german/fisch_2_6.wav,conditions/german/pake_2_6.wav,conditions/german/pike_2_6.wav,13,0,62be1aa003ee7631a82cf04c,castellano,2022-07-09_16h02.56.185,german,2021.2.3,MacIntel,30.22974607,,,,,,,,,,,,,,,
pake,1,0,1.907,0,9,9,4,1,conditions/german/pisch_1_5.wav,conditions/german/fisch_1_5.wav,conditions/german/pake_1_5.wav,conditions/german/pike_1_5.wav,5,0,62be1aa003ee7631a82cf04c,castellano,2022-07-09_16h02.56.185,german,2021.2.3,MacIntel,30.22974607,,,,,,,,,,,,,,,
