the_col,key_resp_2afc_trial.keys,key_resp_2afc_trial.corr,key_resp_2afc_trial.rt,trials_2afc_loop.thisRepN,trials_2afc_loop.thisTrialN,trials_2afc_loop.thisN,trials_2afc_loop.thisIndex,trials_2afc_loop.ran,pisch,fisch,pake,pike,item_num,correct_response,id,Variety of Spanish that is most familiar to you?,date,expName,psychopyVersion,OS,frameRate,key_resp.keys,key_resp.rt,the_col_fr,key_resp_2afc_trial_2.keys,key_resp_2afc_trial_2.corr,key_resp_2afc_trial_2.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,fat,fit,pat,pic
pisch,0,1,2.0609,0,0,0,45,1,conditions/german/pisch_7_4.wav,conditions/german/fisch_7_4.wav,conditions/german/pake_7_4.wav,conditions/german/pike_7_4.wav,46,0,6144e07daad38d78db932d30,Mexican,2022-03-24_18h53.20.868,german,2021.2.3,Win32,164.095832,,,,,,,,,,,,,,,
fisch,1,0,2.6062,0,1,1,6,1,conditions/german/pisch_1_7.wav,conditions/german/fisch_1_7.wav,conditions/german/pake_1_7.wav,conditions/german/pike_1_7.wav,7,0,6144e07daad38d78db932d30,Mexican,2022-03-24_18h53.20.868,german,2021.2.3,Win32,164.095832,,,,,,,,,,,,,,,
fisch,0,1,2.2484,0,2,2,29,1,conditions/german/pisch_5_2.wav,conditions/german/fisch_5_2.wav,conditions/german/pake_5_2.wav,conditions/german/pike_5_2.wav,30,0,6144e07daad38d78db932d30,Mexican,2022-03-24_18h53.20.868,german,2021.2.3,Win32,164.095832,,,,,,,,,,,,,,,
pake,0,0,2.224,0,3,3,0,1,conditions/german/pisch_1_1.wav,conditions/german/fisch_1_1.wav,conditions/german/pake_1_1.wav,conditions/german/pike_1_1.wav,1,1,6144e07daad38d78db932d30,Mexican,2022-03-24_18h53.20.868,german,2021.2.3,Win32,164.095832,,,,,,,,,,,,,,,
pisch,0,0,2.0669,0,4,4,24,1,conditions/german/pisch_4_4.wav,conditions/german/fisch_4_4.wav,conditions/german/pake_4_4.wav,conditions/german/pike_4_4.wav,25,1,6144e07daad38d78db932d30,Mexican,2022-03-24_18h53.20.868,german,2021.2.3,Win32,164.095832,,,,,,,,,,,,,,,
pake,1,0,2.3764,0,5,5,10,1,conditions/german/pisch_2_4.wav,conditions/german/fisch_2_4.wav,conditions/german/pake_2_4.wav,conditions/german/pike_2_4.wav,11,0,6144e07daad38d78db932d30,Mexican,2022-03-24_18h53.20.868,german,2021.2.3,Win32,164.095832,,,,,,,,,,,,,,,
pake,0,1,2.2754,0,6,6,9,1,conditions/german/pisch_2_3.wav,conditions/german/fisch_2_3.wav,conditions/german/pake_2_3.wav,conditions/german/pike_2_3.wav,10,0,6144e07daad38d78db932d30,Mexican,2022-03-24_18h53.20.868,german,2021.2.3,Win32,164.095832,,,,,,,,,,,,,,,
pisch,0,1,2.8441,0,7,7,5,1,conditions/german/pisch_1_6.wav,conditions/german/fisch_1_6.wav,conditions/german/pake_1_6.wav,conditions/german/pike_1_6.wav,6,0,6144e07daad38d78db932d30,Mexican,2022-03-24_18h53.20.868,german,2021.2.3,Win32,164.095832,,,,,,,,,,,,,,,
fisch,0,1,1.9566,0,8,8,41,1,conditions/german/pisch_6_7.wav,conditions/german/fisch_6_7.wav,conditions/german/pake_6_7.wav,conditions/german/pike_6_7.wav,42,0,6144e07daad38d78db932d30,Mexican,2022-03-24_18h53.20.868,german,2021.2.3,Win32,164.095832,,,,,,,,,,,,,,,
fisch,0,1,1.8827,0,9,9,33,1,conditions/german/pisch_5_6.wav,conditions/german/fisch_5_6.wav,conditions/german/pake_5_6.wav,conditions/german/pike_5_6.wav,34,0,6144e07daad38d78db932d30,Mexican,2022-03-24_18h53.20.868,german,2021.2.3,Win32,164.095832,,,,,,,,,,,,,,,
