prefix,f1e,f2e,f1_20e,f1_35e,f1_50e,f1_65e,f1_80e,f2_20e,f2_35e,f2_50e,f2_65e,f2_80e,tle,f1a,f2a,f1_20a,f1_35a,f1_50a,f1_65a,f1_80a,f2_20a,f2_35a,f2_50a,f2_65a,f2_80a,tla,f1i,f2i,f1_20i,f1_35i,f1_50i,f1_65i,f1_80i,f2_20i,f2_35i,f2_50i,f2_65i,f2_80i,tli,cdP,cdT,votP,votT,labID
492864_blockNr_1_taskNr_6_trialNr_7_english_recording,420.86,1051.92,413.83,497.31,401.67,352.95,438.56,1052.23,751.49,1136.23,1134.26,1185.39,'tle:2', 'f1a:2','f2a:2','f1_20a:2','f1_35a:2','f1_50a:2','f1_65a:2','f1_80a:2','f2_20a:2','f2_35a:2','f2_50a:2','f2_65a:2','f2_80a:2','tla:2', 'f1i:2','f2i:2','f1_20i:2','f1_35i:2','f1_50i:2','f1_65i:2','f1_80i:2','f2_20i:2','f2_35i:2','f2_50i:2','f2_65i:2','f2_80i:2','tli:2', 'cdP:2','cdT:2','votP:2','votT:2','labID$'
492864_blockNr_1_taskNr_7_trialNr_3_spanish_recording,824.97,1328.56,798.89,838.44,1021.71,777.20,688.61,1319.06,1314.30,1389.98,1318.59,1300.88,'tle:2', 'f1a:2','f2a:2','f1_20a:2','f1_35a:2','f1_50a:2','f1_65a:2','f1_80a:2','f2_20a:2','f2_35a:2','f2_50a:2','f2_65a:2','f2_80a:2','tla:2', 'f1i:2','f2i:2','f1_20i:2','f1_35i:2','f1_50i:2','f1_65i:2','f1_80i:2','f2_20i:2','f2_35i:2','f2_50i:2','f2_65i:2','f2_80i:2','tli:2', 'cdP:2','cdT:2','votP:2','votT:2','labID$'
492872_blockNr_1_taskNr_3_trialNr_24_french_recording,265.76,2278.31,277.75,275.01,270.86,234.80,270.36,2378.91,2372.62,2369.90,2122.65,2147.46,'tle:2', 'f1a:2','f2a:2','f1_20a:2','f1_35a:2','f1_50a:2','f1_65a:2','f1_80a:2','f2_20a:2','f2_35a:2','f2_50a:2','f2_65a:2','f2_80a:2','tla:2', 'f1i:2','f2i:2','f1_20i:2','f1_35i:2','f1_50i:2','f1_65i:2','f1_80i:2','f2_20i:2','f2_35i:2','f2_50i:2','f2_65i:2','f2_80i:2','tli:2', 'cdP:2','cdT:2','votP:2','votT:2','labID$'
492872_blockNr_1_taskNr_6_trialNr_13_english_recording,579.84,1127.93,582.99,561.50,586.24,583.78,584.71,1144.66,1134.04,1113.69,1138.89,1108.38,'tle:2', 'f1a:2','f2a:2','f1_20a:2','f1_35a:2','f1_50a:2','f1_65a:2','f1_80a:2','f2_20a:2','f2_35a:2','f2_50a:2','f2_65a:2','f2_80a:2','tla:2', 'f1i:2','f2i:2','f1_20i:2','f1_35i:2','f1_50i:2','f1_65i:2','f1_80i:2','f2_20i:2','f2_35i:2','f2_50i:2','f2_65i:2','f2_80i:2','tli:2', 'cdP:2','cdT:2','votP:2','votT:2','labID$'
492872_blockNr_1_taskNr_7_trialNr_16_spanish_recording,594.22,1163.47,595.28,582.17,589.88,594.81,608.94,1130.86,1158.50,1171.64,1169.46,1186.89,'tle:2', 'f1a:2','f2a:2','f1_20a:2','f1_35a:2','f1_50a:2','f1_65a:2','f1_80a:2','f2_20a:2','f2_35a:2','f2_50a:2','f2_65a:2','f2_80a:2','tla:2', 'f1i:2','f2i:2','f1_20i:2','f1_35i:2','f1_50i:2','f1_65i:2','f1_80i:2','f2_20i:2','f2_35i:2','f2_50i:2','f2_65i:2','f2_80i:2','tli:2', 'cdP:2','cdT:2','votP:2','votT:2','labID$'
492880_blockNr_1_taskNr_3_trialNr_23_french_recording,488.11,1761.45,481.43,539.68,540.94,499.81,378.66,1702.80,1897.05,1816.94,2009.50,1380.94,'tle:2', 'f1a:2','f2a:2','f1_20a:2','f1_35a:2','f1_50a:2','f1_65a:2','f1_80a:2','f2_20a:2','f2_35a:2','f2_50a:2','f2_65a:2','f2_80a:2','tla:2', 'f1i:2','f2i:2','f1_20i:2','f1_35i:2','f1_50i:2','f1_65i:2','f1_80i:2','f2_20i:2','f2_35i:2','f2_50i:2','f2_65i:2','f2_80i:2','tli:2', 'cdP:2','cdT:2','votP:2','votT:2','labID$'
492882_blockNr_1_taskNr_6_trialNr_11_english_recording,357.73,1803.45,354.52,352.03,351.06,345.61,385.42,1962.45,1919.98,1644.61,1636.09,1854.12,'tle:2', 'f1a:2','f2a:2','f1_20a:2','f1_35a:2','f1_50a:2','f1_65a:2','f1_80a:2','f2_20a:2','f2_35a:2','f2_50a:2','f2_65a:2','f2_80a:2','tla:2', 'f1i:2','f2i:2','f1_20i:2','f1_35i:2','f1_50i:2','f1_65i:2','f1_80i:2','f2_20i:2','f2_35i:2','f2_50i:2','f2_65i:2','f2_80i:2','tli:2', 'cdP:2','cdT:2','votP:2','votT:2','labID$'
492882_blockNr_1_taskNr_7_trialNr_3_spanish_recording,468.80,1924.93,484.77,436.73,400.86,428.03,593.61,2591.69,2091.65,1711.86,954.23,2275.20,'tle:2', 'f1a:2','f2a:2','f1_20a:2','f1_35a:2','f1_50a:2','f1_65a:2','f1_80a:2','f2_20a:2','f2_35a:2','f2_50a:2','f2_65a:2','f2_80a:2','tla:2', 'f1i:2','f2i:2','f1_20i:2','f1_35i:2','f1_50i:2','f1_65i:2','f1_80i:2','f2_20i:2','f2_35i:2','f2_50i:2','f2_65i:2','f2_80i:2','tli:2', 'cdP:2','cdT:2','votP:2','votT:2','labID$'
492909_blockNr_1_taskNr_4_trialNr_2_french_recording,624.07,1689.79,631.97,725.65,577.81,606.77,578.16,1699.24,1749.49,1704.07,1660.12,1636.02,'tle:2', 'f1a:2','f2a:2','f1_20a:2','f1_35a:2','f1_50a:2','f1_65a:2','f1_80a:2','f2_20a:2','f2_35a:2','f2_50a:2','f2_65a:2','f2_80a:2','tla:2', 'f1i:2','f2i:2','f1_20i:2','f1_35i:2','f1_50i:2','f1_65i:2','f1_80i:2','f2_20i:2','f2_35i:2','f2_50i:2','f2_65i:2','f2_80i:2','tli:2', 'cdP:2','cdT:2','votP:2','votT:2','labID$'
493072_blockNr_1_taskNr_7_trialNr_10_spanish_recording,471.22,1672.44,443.25,457.65,462.88,511.65,480.67,1660.26,1685.13,1707.29,1641.28,1668.23,'tle:2', 'f1a:2','f2a:2','f1_20a:2','f1_35a:2','f1_50a:2','f1_65a:2','f1_80a:2','f2_20a:2','f2_35a:2','f2_50a:2','f2_65a:2','f2_80a:2','tla:2', 'f1i:2','f2i:2','f1_20i:2','f1_35i:2','f1_50i:2','f1_65i:2','f1_80i:2','f2_20i:2','f2_35i:2','f2_50i:2','f2_65i:2','f2_80i:2','tli:2', 'cdP:2','cdT:2','votP:2','votT:2','labID$'
493097_blockNr_1_taskNr_4_trialNr_16_french_recording,659.15,2508.88,389.57,396.91,372.21,258.05,1879.00,2714.67,2777.19,2526.51,1972.55,2553.50,'tle:2', 'f1a:2','f2a:2','f1_20a:2','f1_35a:2','f1_50a:2','f1_65a:2','f1_80a:2','f2_20a:2','f2_35a:2','f2_50a:2','f2_65a:2','f2_80a:2','tla:2', 'f1i:2','f2i:2','f1_20i:2','f1_35i:2','f1_50i:2','f1_65i:2','f1_80i:2','f2_20i:2','f2_35i:2','f2_50i:2','f2_65i:2','f2_80i:2','tli:2', 'cdP:2','cdT:2','votP:2','votT:2','labID$'
493097_blockNr_1_taskNr_6_trialNr_21_spanish_recording,807.13,1585.85,790.13,803.41,825.05,822.13,794.91,1537.58,1565.85,1594.56,1602.31,1628.97,'tle:2', 'f1a:2','f2a:2','f1_20a:2','f1_35a:2','f1_50a:2','f1_65a:2','f1_80a:2','f2_20a:2','f2_35a:2','f2_50a:2','f2_65a:2','f2_80a:2','tla:2', 'f1i:2','f2i:2','f1_20i:2','f1_35i:2','f1_50i:2','f1_65i:2','f1_80i:2','f2_20i:2','f2_35i:2','f2_50i:2','f2_65i:2','f2_80i:2','tli:2', 'cdP:2','cdT:2','votP:2','votT:2','labID$'
493097_blockNr_1_taskNr_6_trialNr_22_spanish_recording,618.46,2507.05,346.39,293.55,357.66,259.35,1835.33,2909.68,2932.85,2898.14,1863.75,1930.81,'tle:2', 'f1a:2','f2a:2','f1_20a:2','f1_35a:2','f1_50a:2','f1_65a:2','f1_80a:2','f2_20a:2','f2_35a:2','f2_50a:2','f2_65a:2','f2_80a:2','tla:2', 'f1i:2','f2i:2','f1_20i:2','f1_35i:2','f1_50i:2','f1_65i:2','f1_80i:2','f2_20i:2','f2_35i:2','f2_50i:2','f2_65i:2','f2_80i:2','tli:2', 'cdP:2','cdT:2','votP:2','votT:2','labID$'
493097_blockNr_1_taskNr_6_trialNr_8_spanish_recording,641.99,994.94,623.89,717.72,694.53,614.60,559.20,973.37,1036.13,890.01,1050.57,1024.63,'tle:2', 'f1a:2','f2a:2','f1_20a:2','f1_35a:2','f1_50a:2','f1_65a:2','f1_80a:2','f2_20a:2','f2_35a:2','f2_50a:2','f2_65a:2','f2_80a:2','tla:2', 'f1i:2','f2i:2','f1_20i:2','f1_35i:2','f1_50i:2','f1_65i:2','f1_80i:2','f2_20i:2','f2_35i:2','f2_50i:2','f2_65i:2','f2_80i:2','tli:2', 'cdP:2','cdT:2','votP:2','votT:2','labID$'
493097_blockNr_1_taskNr_7_trialNr_5_english_recording,767.63,1472.89,766.92,771.53,779.73,775.61,744.38,1425.23,1466.49,1502.39,1494.11,1476.22,'tle:2', 'f1a:2','f2a:2','f1_20a:2','f1_35a:2','f1_50a:2','f1_65a:2','f1_80a:2','f2_20a:2','f2_35a:2','f2_50a:2','f2_65a:2','f2_80a:2','tla:2', 'f1i:2','f2i:2','f1_20i:2','f1_35i:2','f1_50i:2','f1_65i:2','f1_80i:2','f2_20i:2','f2_35i:2','f2_50i:2','f2_65i:2','f2_80i:2','tli:2', 'cdP:2','cdT:2','votP:2','votT:2','labID$'
493097_blockNr_1_taskNr_7_trialNr_7_english_recording,749.18,1479.23,740.36,739.46,756.49,767.39,742.20,1531.74,1485.99,1457.18,1465.09,1456.14,'tle:2', 'f1a:2','f2a:2','f1_20a:2','f1_35a:2','f1_50a:2','f1_65a:2','f1_80a:2','f2_20a:2','f2_35a:2','f2_50a:2','f2_65a:2','f2_80a:2','tla:2', 'f1i:2','f2i:2','f1_20i:2','f1_35i:2','f1_50i:2','f1_65i:2','f1_80i:2','f2_20i:2','f2_35i:2','f2_50i:2','f2_65i:2','f2_80i:2','tli:2', 'cdP:2','cdT:2','votP:2','votT:2','labID$'
493151_blockNr_1_taskNr_3_trialNr_17_German_recording,811.72,1282.76,865.51,777.00,754.40,804.02,857.66,1267.27,1273.43,1285.98,1277.59,1309.51,'tle:2', 'f1a:2','f2a:2','f1_20a:2','f1_35a:2','f1_50a:2','f1_65a:2','f1_80a:2','f2_20a:2','f2_35a:2','f2_50a:2','f2_65a:2','f2_80a:2','tla:2', 'f1i:2','f2i:2','f1_20i:2','f1_35i:2','f1_50i:2','f1_65i:2','f1_80i:2','f2_20i:2','f2_35i:2','f2_50i:2','f2_65i:2','f2_80i:2','tli:2', 'cdP:2','cdT:2','votP:2','votT:2','labID$'
493151_blockNr_1_taskNr_6_trialNr_8_english_recording,332.32,2615.68,314.10,281.37,400.63,303.77,361.72,2710.79,2721.35,2666.47,2820.53,2159.28,'tle:2', 'f1a:2','f2a:2','f1_20a:2','f1_35a:2','f1_50a:2','f1_65a:2','f1_80a:2','f2_20a:2','f2_35a:2','f2_50a:2','f2_65a:2','f2_80a:2','tla:2', 'f1i:2','f2i:2','f1_20i:2','f1_35i:2','f1_50i:2','f1_65i:2','f1_80i:2','f2_20i:2','f2_35i:2','f2_50i:2','f2_65i:2','f2_80i:2','tli:2', 'cdP:2','cdT:2','votP:2','votT:2','labID$'
493215_blockNr_1_taskNr_3_trialNr_7_french_recording,449.00,2415.45,483.74,479.81,483.34,450.07,348.05,2232.12,2480.51,2486.20,2553.52,2324.93,'tle:2', 'f1a:2','f2a:2','f1_20a:2','f1_35a:2','f1_50a:2','f1_65a:2','f1_80a:2','f2_20a:2','f2_35a:2','f2_50a:2','f2_65a:2','f2_80a:2','tla:2', 'f1i:2','f2i:2','f1_20i:2','f1_35i:2','f1_50i:2','f1_65i:2','f1_80i:2','f2_20i:2','f2_35i:2','f2_50i:2','f2_65i:2','f2_80i:2','tli:2', 'cdP:2','cdT:2','votP:2','votT:2','labID$'
493215_blockNr_1_taskNr_4_trialNr_12_German_recording,403.07,2187.38,452.44,442.64,394.03,345.46,380.80,827.81,2493.56,2905.59,2310.76,2399.18,'tle:2', 'f1a:2','f2a:2','f1_20a:2','f1_35a:2','f1_50a:2','f1_65a:2','f1_80a:2','f2_20a:2','f2_35a:2','f2_50a:2','f2_65a:2','f2_80a:2','tla:2', 'f1i:2','f2i:2','f1_20i:2','f1_35i:2','f1_50i:2','f1_65i:2','f1_80i:2','f2_20i:2','f2_35i:2','f2_50i:2','f2_65i:2','f2_80i:2','tli:2', 'cdP:2','cdT:2','votP:2','votT:2','labID$'
493215_blockNr_1_taskNr_4_trialNr_7_German_recording,498.73,854.39,474.65,500.27,489.19,502.83,526.73,794.17,823.67,849.45,887.84,916.83,'tle:2', 'f1a:2','f2a:2','f1_20a:2','f1_35a:2','f1_50a:2','f1_65a:2','f1_80a:2','f2_20a:2','f2_35a:2','f2_50a:2','f2_65a:2','f2_80a:2','tla:2', 'f1i:2','f2i:2','f1_20i:2','f1_35i:2','f1_50i:2','f1_65i:2','f1_80i:2','f2_20i:2','f2_35i:2','f2_50i:2','f2_65i:2','f2_80i:2','tli:2', 'cdP:2','cdT:2','votP:2','votT:2','labID$'
493232_blockNr_1_taskNr_3_trialNr_24_french_recording,332.90,1747.31,305.56,385.33,300.85,304.28,368.49,2298.92,1545.69,1367.44,1335.49,2189.00,'tle:2', 'f1a:2','f2a:2','f1_20a:2','f1_35a:2','f1_50a:2','f1_65a:2','f1_80a:2','f2_20a:2','f2_35a:2','f2_50a:2','f2_65a:2','f2_80a:2','tla:2', 'f1i:2','f2i:2','f1_20i:2','f1_35i:2','f1_50i:2','f1_65i:2','f1_80i:2','f2_20i:2','f2_35i:2','f2_50i:2','f2_65i:2','f2_80i:2','tli:2', 'cdP:2','cdT:2','votP:2','votT:2','labID$'
493232_blockNr_1_taskNr_7_trialNr_7_english_recording,348.84,2305.47,443.68,330.92,331.13,317.98,320.49,2046.11,2318.76,2358.64,2464.89,2338.94,'tle:2', 'f1a:2','f2a:2','f1_20a:2','f1_35a:2','f1_50a:2','f1_65a:2','f1_80a:2','f2_20a:2','f2_35a:2','f2_50a:2','f2_65a:2','f2_80a:2','tla:2', 'f1i:2','f2i:2','f1_20i:2','f1_35i:2','f1_50i:2','f1_65i:2','f1_80i:2','f2_20i:2','f2_35i:2','f2_50i:2','f2_65i:2','f2_80i:2','tli:2', 'cdP:2','cdT:2','votP:2','votT:2','labID$'
493272_blockNr_1_taskNr_4_trialNr_1_German_recording,440.73,1780.23,400.09,385.96,411.13,463.56,542.94,1365.29,1608.51,1568.49,2359.12,1999.73,'tle:2', 'f1a:2','f2a:2','f1_20a:2','f1_35a:2','f1_50a:2','f1_65a:2','f1_80a:2','f2_20a:2','f2_35a:2','f2_50a:2','f2_65a:2','f2_80a:2','tla:2', 'f1i:2','f2i:2','f1_20i:2','f1_35i:2','f1_50i:2','f1_65i:2','f1_80i:2','f2_20i:2','f2_35i:2','f2_50i:2','f2_65i:2','f2_80i:2','tli:2', 'cdP:2','cdT:2','votP:2','votT:2','labID$'
493272_blockNr_1_taskNr_4_trialNr_24_German_recording,398.60,1581.20,324.95,325.66,325.51,613.38,403.48,927.98,921.48,1503.99,1926.13,2626.44,'tle:2', 'f1a:2','f2a:2','f1_20a:2','f1_35a:2','f1_50a:2','f1_65a:2','f1_80a:2','f2_20a:2','f2_35a:2','f2_50a:2','f2_65a:2','f2_80a:2','tla:2', 'f1i:2','f2i:2','f1_20i:2','f1_35i:2','f1_50i:2','f1_65i:2','f1_80i:2','f2_20i:2','f2_35i:2','f2_50i:2','f2_65i:2','f2_80i:2','tli:2', 'cdP:2','cdT:2','votP:2','votT:2','labID$'
493272_blockNr_1_taskNr_4_trialNr_5_German_recording,448.51,2022.54,463.73,462.10,454.16,442.58,419.98,1990.68,2090.10,2086.17,1986.27,1959.51,'tle:2', 'f1a:2','f2a:2','f1_20a:2','f1_35a:2','f1_50a:2','f1_65a:2','f1_80a:2','f2_20a:2','f2_35a:2','f2_50a:2','f2_65a:2','f2_80a:2','tla:2', 'f1i:2','f2i:2','f1_20i:2','f1_35i:2','f1_50i:2','f1_65i:2','f1_80i:2','f2_20i:2','f2_35i:2','f2_50i:2','f2_65i:2','f2_80i:2','tli:2', 'cdP:2','cdT:2','votP:2','votT:2','labID$'
493272_blockNr_1_taskNr_4_trialNr_8_German_recording,714.33,1434.02,682.29,727.50,747.47,742.33,672.08,1495.63,1463.59,1397.18,1360.02,1453.70,'tle:2', 'f1a:2','f2a:2','f1_20a:2','f1_35a:2','f1_50a:2','f1_65a:2','f1_80a:2','f2_20a:2','f2_35a:2','f2_50a:2','f2_65a:2','f2_80a:2','tla:2', 'f1i:2','f2i:2','f1_20i:2','f1_35i:2','f1_50i:2','f1_65i:2','f1_80i:2','f2_20i:2','f2_35i:2','f2_50i:2','f2_65i:2','f2_80i:2','tli:2', 'cdP:2','cdT:2','votP:2','votT:2','labID$'
493272_blockNr_1_taskNr_6_trialNr_3_spanish_recording,459.61,2213.62,484.21,471.27,442.12,429.21,471.25,2235.84,2304.96,2325.46,2180.26,2021.56,'tle:2', 'f1a:2','f2a:2','f1_20a:2','f1_35a:2','f1_50a:2','f1_65a:2','f1_80a:2','f2_20a:2','f2_35a:2','f2_50a:2','f2_65a:2','f2_80a:2','tla:2', 'f1i:2','f2i:2','f1_20i:2','f1_35i:2','f1_50i:2','f1_65i:2','f1_80i:2','f2_20i:2','f2_35i:2','f2_50i:2','f2_65i:2','f2_80i:2','tli:2', 'cdP:2','cdT:2','votP:2','votT:2','labID$'
493275_blockNr_1_taskNr_6_trialNr_17_spanish_recording,677.83,2113.46,693.65,674.69,656.35,639.93,724.53,2097.81,2127.07,2115.83,2078.32,2148.27,'tle:2', 'f1a:2','f2a:2','f1_20a:2','f1_35a:2','f1_50a:2','f1_65a:2','f1_80a:2','f2_20a:2','f2_35a:2','f2_50a:2','f2_65a:2','f2_80a:2','tla:2', 'f1i:2','f2i:2','f1_20i:2','f1_35i:2','f1_50i:2','f1_65i:2','f1_80i:2','f2_20i:2','f2_35i:2','f2_50i:2','f2_65i:2','f2_80i:2','tli:2', 'cdP:2','cdT:2','votP:2','votT:2','labID$'
493275_blockNr_1_taskNr_7_trialNr_1_english_recording,2195.73,2836.97,2133.05,2196.38,2216.16,2224.14,2208.91,2806.38,3007.24,3084.49,2842.32,2444.44,'tle:2', 'f1a:2','f2a:2','f1_20a:2','f1_35a:2','f1_50a:2','f1_65a:2','f1_80a:2','f2_20a:2','f2_35a:2','f2_50a:2','f2_65a:2','f2_80a:2','tla:2', 'f1i:2','f2i:2','f1_20i:2','f1_35i:2','f1_50i:2','f1_65i:2','f1_80i:2','f2_20i:2','f2_35i:2','f2_50i:2','f2_65i:2','f2_80i:2','tli:2', 'cdP:2','cdT:2','votP:2','votT:2','labID$'
493278_blockNr_1_taskNr_4_trialNr_10_french_recording,839.87,2175.05,378.19,301.15,282.71,1702.49,1534.82,1937.83,1913.71,1760.30,2415.32,2848.08,'tle:2', 'f1a:2','f2a:2','f1_20a:2','f1_35a:2','f1_50a:2','f1_65a:2','f1_80a:2','f2_20a:2','f2_35a:2','f2_50a:2','f2_65a:2','f2_80a:2','tla:2', 'f1i:2','f2i:2','f1_20i:2','f1_35i:2','f1_50i:2','f1_65i:2','f1_80i:2','f2_20i:2','f2_35i:2','f2_50i:2','f2_65i:2','f2_80i:2','tli:2', 'cdP:2','cdT:2','votP:2','votT:2','labID$'
493297_blockNr_1_taskNr_6_trialNr_20_spanish_recording,432.08,955.86,424.50,425.99,428.93,432.93,448.07,969.10,966.66,959.94,952.80,930.79,'tle:2', 'f1a:2','f2a:2','f1_20a:2','f1_35a:2','f1_50a:2','f1_65a:2','f1_80a:2','f2_20a:2','f2_35a:2','f2_50a:2','f2_65a:2','f2_80a:2','tla:2', 'f1i:2','f2i:2','f1_20i:2','f1_35i:2','f1_50i:2','f1_65i:2','f1_80i:2','f2_20i:2','f2_35i:2','f2_50i:2','f2_65i:2','f2_80i:2','tli:2', 'cdP:2','cdT:2','votP:2','votT:2','labID$'
493297_blockNr_1_taskNr_7_trialNr_18_english_recording,424.82,926.34,407.19,423.95,426.06,432.60,434.28,936.70,922.40,896.76,927.12,948.73,'tle:2', 'f1a:2','f2a:2','f1_20a:2','f1_35a:2','f1_50a:2','f1_65a:2','f1_80a:2','f2_20a:2','f2_35a:2','f2_50a:2','f2_65a:2','f2_80a:2','tla:2', 'f1i:2','f2i:2','f1_20i:2','f1_35i:2','f1_50i:2','f1_65i:2','f1_80i:2','f2_20i:2','f2_35i:2','f2_50i:2','f2_65i:2','f2_80i:2','tli:2', 'cdP:2','cdT:2','votP:2','votT:2','labID$'
493310_blockNr_1_taskNr_7_trialNr_2_spanish_recording,679.28,1198.66,650.05,680.78,687.42,679.68,698.48,1189.94,1213.55,1216.28,1163.82,1209.68,'tle:2', 'f1a:2','f2a:2','f1_20a:2','f1_35a:2','f1_50a:2','f1_65a:2','f1_80a:2','f2_20a:2','f2_35a:2','f2_50a:2','f2_65a:2','f2_80a:2','tla:2', 'f1i:2','f2i:2','f1_20i:2','f1_35i:2','f1_50i:2','f1_65i:2','f1_80i:2','f2_20i:2','f2_35i:2','f2_50i:2','f2_65i:2','f2_80i:2','tli:2', 'cdP:2','cdT:2','votP:2','votT:2','labID$'
493414_blockNr_1_taskNr_4_trialNr_18_french_recording,476.92,1139.28,513.37,489.93,483.50,467.36,430.42,1208.27,1140.08,1115.35,1133.19,1099.52,'tle:2', 'f1a:2','f2a:2','f1_20a:2','f1_35a:2','f1_50a:2','f1_65a:2','f1_80a:2','f2_20a:2','f2_35a:2','f2_50a:2','f2_65a:2','f2_80a:2','tla:2', 'f1i:2','f2i:2','f1_20i:2','f1_35i:2','f1_50i:2','f1_65i:2','f1_80i:2','f2_20i:2','f2_35i:2','f2_50i:2','f2_65i:2','f2_80i:2','tli:2', 'cdP:2','cdT:2','votP:2','votT:2','labID$'
493414_blockNr_1_taskNr_7_trialNr_10_english_recording,378.06,904.43,370.01,375.06,374.90,390.20,380.11,912.58,915.94,909.73,879.96,903.92,'tle:2', 'f1a:2','f2a:2','f1_20a:2','f1_35a:2','f1_50a:2','f1_65a:2','f1_80a:2','f2_20a:2','f2_35a:2','f2_50a:2','f2_65a:2','f2_80a:2','tla:2', 'f1i:2','f2i:2','f1_20i:2','f1_35i:2','f1_50i:2','f1_65i:2','f1_80i:2','f2_20i:2','f2_35i:2','f2_50i:2','f2_65i:2','f2_80i:2','tli:2', 'cdP:2','cdT:2','votP:2','votT:2','labID$'
493445_blockNr_1_taskNr_4_trialNr_13_German_recording,500.25,1747.63,518.99,489.04,495.78,496.51,500.92,1796.03,1875.19,1705.19,1714.76,1646.96,'tle:2', 'f1a:2','f2a:2','f1_20a:2','f1_35a:2','f1_50a:2','f1_65a:2','f1_80a:2','f2_20a:2','f2_35a:2','f2_50a:2','f2_65a:2','f2_80a:2','tla:2', 'f1i:2','f2i:2','f1_20i:2','f1_35i:2','f1_50i:2','f1_65i:2','f1_80i:2','f2_20i:2','f2_35i:2','f2_50i:2','f2_65i:2','f2_80i:2','tli:2', 'cdP:2','cdT:2','votP:2','votT:2','labID$'
493445_blockNr_1_taskNr_4_trialNr_15_German_recording,481.94,2242.70,484.30,444.25,498.11,465.03,518.02,2299.05,2406.34,2270.48,2147.98,2089.67,'tle:2', 'f1a:2','f2a:2','f1_20a:2','f1_35a:2','f1_50a:2','f1_65a:2','f1_80a:2','f2_20a:2','f2_35a:2','f2_50a:2','f2_65a:2','f2_80a:2','tla:2', 'f1i:2','f2i:2','f1_20i:2','f1_35i:2','f1_50i:2','f1_65i:2','f1_80i:2','f2_20i:2','f2_35i:2','f2_50i:2','f2_65i:2','f2_80i:2','tli:2', 'cdP:2','cdT:2','votP:2','votT:2','labID$'
493445_blockNr_1_taskNr_7_trialNr_10_spanish_recording,453.40,2347.62,463.15,471.00,548.41,492.21,292.23,2454.84,2494.77,2494.41,2235.17,2058.89,'tle:2', 'f1a:2','f2a:2','f1_20a:2','f1_35a:2','f1_50a:2','f1_65a:2','f1_80a:2','f2_20a:2','f2_35a:2','f2_50a:2','f2_65a:2','f2_80a:2','tla:2', 'f1i:2','f2i:2','f1_20i:2','f1_35i:2','f1_50i:2','f1_65i:2','f1_80i:2','f2_20i:2','f2_35i:2','f2_50i:2','f2_65i:2','f2_80i:2','tli:2', 'cdP:2','cdT:2','votP:2','votT:2','labID$'
493445_blockNr_1_taskNr_7_trialNr_18_spanish_recording,757.60,1010.30,834.73,824.29,786.84,723.31,618.82,1038.05,1035.35,1030.97,985.25,961.91,'tle:2', 'f1a:2','f2a:2','f1_20a:2','f1_35a:2','f1_50a:2','f1_65a:2','f1_80a:2','f2_20a:2','f2_35a:2','f2_50a:2','f2_65a:2','f2_80a:2','tla:2', 'f1i:2','f2i:2','f1_20i:2','f1_35i:2','f1_50i:2','f1_65i:2','f1_80i:2','f2_20i:2','f2_35i:2','f2_50i:2','f2_65i:2','f2_80i:2','tli:2', 'cdP:2','cdT:2','votP:2','votT:2','labID$'
493447_blockNr_1_taskNr_3_trialNr_12_German_recording,678.58,1257.56,631.27,664.68,697.80,691.02,708.13,1290.69,1273.60,1260.85,1194.77,1267.91,'tle:2', 'f1a:2','f2a:2','f1_20a:2','f1_35a:2','f1_50a:2','f1_65a:2','f1_80a:2','f2_20a:2','f2_35a:2','f2_50a:2','f2_65a:2','f2_80a:2','tla:2', 'f1i:2','f2i:2','f1_20i:2','f1_35i:2','f1_50i:2','f1_65i:2','f1_80i:2','f2_20i:2','f2_35i:2','f2_50i:2','f2_65i:2','f2_80i:2','tli:2', 'cdP:2','cdT:2','votP:2','votT:2','labID$'
493447_blockNr_1_taskNr_3_trialNr_5_German_recording,620.52,2537.89,353.96,339.49,354.81,241.14,1813.20,2598.33,2640.49,2601.90,2175.82,2672.93,'tle:2', 'f1a:2','f2a:2','f1_20a:2','f1_35a:2','f1_50a:2','f1_65a:2','f1_80a:2','f2_20a:2','f2_35a:2','f2_50a:2','f2_65a:2','f2_80a:2','tla:2', 'f1i:2','f2i:2','f1_20i:2','f1_35i:2','f1_50i:2','f1_65i:2','f1_80i:2','f2_20i:2','f2_35i:2','f2_50i:2','f2_65i:2','f2_80i:2','tli:2', 'cdP:2','cdT:2','votP:2','votT:2','labID$'
493453_blockNr_1_taskNr_6_trialNr_6_english_recording,621.79,1436.40,987.80,782.02,514.21,422.45,402.48,2684.68,1613.03,1090.23,941.53,852.55,'tle:2', 'f1a:2','f2a:2','f1_20a:2','f1_35a:2','f1_50a:2','f1_65a:2','f1_80a:2','f2_20a:2','f2_35a:2','f2_50a:2','f2_65a:2','f2_80a:2','tla:2', 'f1i:2','f2i:2','f1_20i:2','f1_35i:2','f1_50i:2','f1_65i:2','f1_80i:2','f2_20i:2','f2_35i:2','f2_50i:2','f2_65i:2','f2_80i:2','tli:2', 'cdP:2','cdT:2','votP:2','votT:2','labID$'
