"","word","file","rec_session_id","language","file_name_append","text"
"1037","f_schwa","blockNr_1_taskNr_7_trialNr_5_english_recording.wav",492835,"english","492835_blockNr_1_taskNr_7_trialNr_5_english_recording","fuff"
"1038","p_u","blockNr_1_taskNr_7_trialNr_6_english_recording.wav",492835,"english","492835_blockNr_1_taskNr_7_trialNr_6_english_recording","poof"
"1039","p_i","blockNr_1_taskNr_7_trialNr_7_english_recording.wav",492835,"english","492835_blockNr_1_taskNr_7_trialNr_7_english_recording","peef"
"1040","p_schwa","blockNr_1_taskNr_7_trialNr_8_english_recording.wav",492835,"english","492835_blockNr_1_taskNr_7_trialNr_8_english_recording","puff"
"1041","f_u","blockNr_1_taskNr_7_trialNr_9_english_recording.wav",492835,"english","492835_blockNr_1_taskNr_7_trialNr_9_english_recording","foof"
"1042","f_i","blockNr_1_taskNr_7_trialNr_10_english_recording.wav",492835,"english","492835_blockNr_1_taskNr_7_trialNr_10_english_recording","feef"
"1043","f_schwa","blockNr_1_taskNr_7_trialNr_11_english_recording.wav",492835,"english","492835_blockNr_1_taskNr_7_trialNr_11_english_recording","fuff"
"1044","p_i","blockNr_1_taskNr_7_trialNr_12_english_recording.wav",492835,"english","492835_blockNr_1_taskNr_7_trialNr_12_english_recording","peef"
"1045","f_i","blockNr_1_taskNr_7_trialNr_13_english_recording.wav",492835,"english","492835_blockNr_1_taskNr_7_trialNr_13_english_recording","feef"
"1046","f_u","blockNr_1_taskNr_7_trialNr_14_english_recording.wav",492835,"english","492835_blockNr_1_taskNr_7_trialNr_14_english_recording","foof"
"1047","p_schwa","blockNr_1_taskNr_7_trialNr_15_english_recording.wav",492835,"english","492835_blockNr_1_taskNr_7_trialNr_15_english_recording","puff"
"1048","f_o","blockNr_1_taskNr_7_trialNr_16_english_recording.wav",492835,"english","492835_blockNr_1_taskNr_7_trialNr_16_english_recording","foff"
"1049","p_o","blockNr_1_taskNr_7_trialNr_17_english_recording.wav",492835,"english","492835_blockNr_1_taskNr_7_trialNr_17_english_recording","poff"
"1050","p_i","blockNr_1_taskNr_7_trialNr_18_english_recording.wav",492835,"english","492835_blockNr_1_taskNr_7_trialNr_18_english_recording","peef"
"1051","f_o","blockNr_1_taskNr_7_trialNr_19_english_recording.wav",492835,"english","492835_blockNr_1_taskNr_7_trialNr_19_english_recording","foff"
"1052","p_u","blockNr_1_taskNr_7_trialNr_20_english_recording.wav",492835,"english","492835_blockNr_1_taskNr_7_trialNr_20_english_recording","poof"
"1053","f_schwa","blockNr_1_taskNr_7_trialNr_21_english_recording.wav",492835,"english","492835_blockNr_1_taskNr_7_trialNr_21_english_recording","fuff"
"1054","p_schwa","blockNr_1_taskNr_7_trialNr_22_english_recording.wav",492835,"english","492835_blockNr_1_taskNr_7_trialNr_22_english_recording","puff"
"1055","p_u","blockNr_1_taskNr_7_trialNr_23_english_recording.wav",492835,"english","492835_blockNr_1_taskNr_7_trialNr_23_english_recording","poof"
"1056","p_o","blockNr_1_taskNr_7_trialNr_24_english_recording.wav",492835,"english","492835_blockNr_1_taskNr_7_trialNr_24_english_recording","poff"
"1057","f_schwa","blockNr_1_taskNr_3_trialNr_1_German_recording.wav",492845,"German","492845_blockNr_1_taskNr_3_trialNr_1_German_recording","faf"
"1058","f_i","blockNr_1_taskNr_3_trialNr_2_German_recording.wav",492845,"German","492845_blockNr_1_taskNr_3_trialNr_2_German_recording","fif"
"1059","p_schwa","blockNr_1_taskNr_3_trialNr_3_German_recording.wav",492845,"German","492845_blockNr_1_taskNr_3_trialNr_3_German_recording","paf"
"1060","f_schwa","blockNr_1_taskNr_3_trialNr_4_German_recording.wav",492845,"German","492845_blockNr_1_taskNr_3_trialNr_4_German_recording","faf"
"1061","p_o","blockNr_1_taskNr_3_trialNr_5_German_recording.wav",492845,"German","492845_blockNr_1_taskNr_3_trialNr_5_German_recording","pof"
"1062","p_i","blockNr_1_taskNr_3_trialNr_6_German_recording.wav",492845,"German","492845_blockNr_1_taskNr_3_trialNr_6_German_recording","pif"
"1063","p_u","blockNr_1_taskNr_3_trialNr_7_German_recording.wav",492845,"German","492845_blockNr_1_taskNr_3_trialNr_7_German_recording","puf"
"1064","f_i","blockNr_1_taskNr_3_trialNr_8_German_recording.wav",492845,"German","492845_blockNr_1_taskNr_3_trialNr_8_German_recording","fif"
"1065","p_i","blockNr_1_taskNr_3_trialNr_9_German_recording.wav",492845,"German","492845_blockNr_1_taskNr_3_trialNr_9_German_recording","pif"
"1066","p_schwa","blockNr_1_taskNr_3_trialNr_10_German_recording.wav",492845,"German","492845_blockNr_1_taskNr_3_trialNr_10_German_recording","paf"
"1067","f_o","blockNr_1_taskNr_3_trialNr_11_German_recording.wav",492845,"German","492845_blockNr_1_taskNr_3_trialNr_11_German_recording","fof"
"1068","f_o","blockNr_1_taskNr_3_trialNr_12_German_recording.wav",492845,"German","492845_blockNr_1_taskNr_3_trialNr_12_German_recording","fof"
"1069","f_u","blockNr_1_taskNr_3_trialNr_13_German_recording.wav",492845,"German","492845_blockNr_1_taskNr_3_trialNr_13_German_recording","fuf"
"1070","p_schwa","blockNr_1_taskNr_3_trialNr_14_German_recording.wav",492845,"German","492845_blockNr_1_taskNr_3_trialNr_14_German_recording","paf"
"1071","f_u","blockNr_1_taskNr_3_trialNr_15_German_recording.wav",492845,"German","492845_blockNr_1_taskNr_3_trialNr_15_German_recording","fuf"
"1072","p_u","blockNr_1_taskNr_3_trialNr_16_German_recording.wav",492845,"German","492845_blockNr_1_taskNr_3_trialNr_16_German_recording","puf"
"1073","f_o","blockNr_1_taskNr_3_trialNr_17_German_recording.wav",492845,"German","492845_blockNr_1_taskNr_3_trialNr_17_German_recording","fof"
"1074","p_u","blockNr_1_taskNr_3_trialNr_18_German_recording.wav",492845,"German","492845_blockNr_1_taskNr_3_trialNr_18_German_recording","puf"
"1075","f_u","blockNr_1_taskNr_3_trialNr_19_German_recording.wav",492845,"German","492845_blockNr_1_taskNr_3_trialNr_19_German_recording","fuf"
"1076","f_schwa","blockNr_1_taskNr_3_trialNr_20_German_recording.wav",492845,"German","492845_blockNr_1_taskNr_3_trialNr_20_German_recording","faf"
"1077","p_o","blockNr_1_taskNr_3_trialNr_21_German_recording.wav",492845,"German","492845_blockNr_1_taskNr_3_trialNr_21_German_recording","pof"
"1078","p_i","blockNr_1_taskNr_3_trialNr_22_German_recording.wav",492845,"German","492845_blockNr_1_taskNr_3_trialNr_22_German_recording","pif"
"1079","p_o","blockNr_1_taskNr_3_trialNr_23_German_recording.wav",492845,"German","492845_blockNr_1_taskNr_3_trialNr_23_German_recording","pof"
"1080","f_i","blockNr_1_taskNr_3_trialNr_24_German_recording.wav",492845,"German","492845_blockNr_1_taskNr_3_trialNr_24_German_recording","fif"
"1081","f_schwa","blockNr_1_taskNr_4_trialNr_1_french_recording.wav",492845,"french","492845_blockNr_1_taskNr_4_trialNr_1_french_recording","faf"
"1082","f_o","blockNr_1_taskNr_4_trialNr_2_french_recording.wav",492845,"french","492845_blockNr_1_taskNr_4_trialNr_2_french_recording","fof"
"1083","f_i","blockNr_1_taskNr_4_trialNr_3_french_recording.wav",492845,"french","492845_blockNr_1_taskNr_4_trialNr_3_french_recording","fif"
"1084","f_u","blockNr_1_taskNr_4_trialNr_4_french_recording.wav",492845,"french","492845_blockNr_1_taskNr_4_trialNr_4_french_recording","fuf"
"1085","f_i","blockNr_1_taskNr_4_trialNr_5_french_recording.wav",492845,"french","492845_blockNr_1_taskNr_4_trialNr_5_french_recording","fif"
"1086","p_i","blockNr_1_taskNr_4_trialNr_6_french_recording.wav",492845,"french","492845_blockNr_1_taskNr_4_trialNr_6_french_recording","pif"
"1087","p_schwa","blockNr_1_taskNr_4_trialNr_7_french_recording.wav",492845,"french","492845_blockNr_1_taskNr_4_trialNr_7_french_recording","paf"
"1088","p_schwa","blockNr_1_taskNr_4_trialNr_8_french_recording.wav",492845,"french","492845_blockNr_1_taskNr_4_trialNr_8_french_recording","paf"
"1089","f_u","blockNr_1_taskNr_4_trialNr_9_french_recording.wav",492845,"french","492845_blockNr_1_taskNr_4_trialNr_9_french_recording","fuf"
"1090","f_schwa","blockNr_1_taskNr_4_trialNr_10_french_recording.wav",492845,"french","492845_blockNr_1_taskNr_4_trialNr_10_french_recording","faf"
"1091","f_i","blockNr_1_taskNr_4_trialNr_11_french_recording.wav",492845,"french","492845_blockNr_1_taskNr_4_trialNr_11_french_recording","fif"
"1092","p_o","blockNr_1_taskNr_4_trialNr_12_french_recording.wav",492845,"french","492845_blockNr_1_taskNr_4_trialNr_12_french_recording","pof"
"1093","p_u","blockNr_1_taskNr_4_trialNr_13_french_recording.wav",492845,"french","492845_blockNr_1_taskNr_4_trialNr_13_french_recording","puf"
"1094","p_i","blockNr_1_taskNr_4_trialNr_14_french_recording.wav",492845,"french","492845_blockNr_1_taskNr_4_trialNr_14_french_recording","pif"
"1095","p_o","blockNr_1_taskNr_4_trialNr_15_french_recording.wav",492845,"french","492845_blockNr_1_taskNr_4_trialNr_15_french_recording","pof"
"1096","p_o","blockNr_1_taskNr_4_trialNr_16_french_recording.wav",492845,"french","492845_blockNr_1_taskNr_4_trialNr_16_french_recording","pof"
"1097","f_o","blockNr_1_taskNr_4_trialNr_17_french_recording.wav",492845,"french","492845_blockNr_1_taskNr_4_trialNr_17_french_recording","fof"
"1098","p_schwa","blockNr_1_taskNr_4_trialNr_18_french_recording.wav",492845,"french","492845_blockNr_1_taskNr_4_trialNr_18_french_recording","paf"
"1099","p_u","blockNr_1_taskNr_4_trialNr_19_french_recording.wav",492845,"french","492845_blockNr_1_taskNr_4_trialNr_19_french_recording","puf"
"1100","p_u","blockNr_1_taskNr_4_trialNr_20_french_recording.wav",492845,"french","492845_blockNr_1_taskNr_4_trialNr_20_french_recording","puf"
"1101","f_schwa","blockNr_1_taskNr_4_trialNr_21_french_recording.wav",492845,"french","492845_blockNr_1_taskNr_4_trialNr_21_french_recording","faf"
"1102","f_u","blockNr_1_taskNr_4_trialNr_22_french_recording.wav",492845,"french","492845_blockNr_1_taskNr_4_trialNr_22_french_recording","fuf"
"1103","f_o","blockNr_1_taskNr_4_trialNr_23_french_recording.wav",492845,"french","492845_blockNr_1_taskNr_4_trialNr_23_french_recording","fof"
"1104","p_i","blockNr_1_taskNr_4_trialNr_24_french_recording.wav",492845,"french","492845_blockNr_1_taskNr_4_trialNr_24_french_recording","pif"
"1105","p_a","blockNr_1_taskNr_6_trialNr_1_spanish_recording.wav",492845,"spanish","492845_blockNr_1_taskNr_6_trialNr_1_spanish_recording","paf"
"1106","f_a","blockNr_1_taskNr_6_trialNr_2_spanish_recording.wav",492845,"spanish","492845_blockNr_1_taskNr_6_trialNr_2_spanish_recording","faf"
"1107","p_u","blockNr_1_taskNr_6_trialNr_3_spanish_recording.wav",492845,"spanish","492845_blockNr_1_taskNr_6_trialNr_3_spanish_recording","puf"
"1108","f_o","blockNr_1_taskNr_6_trialNr_4_spanish_recording.wav",492845,"spanish","492845_blockNr_1_taskNr_6_trialNr_4_spanish_recording","fof"
"1109","f_u","blockNr_1_taskNr_6_trialNr_5_spanish_recording.wav",492845,"spanish","492845_blockNr_1_taskNr_6_trialNr_5_spanish_recording","fuf"
"1110","f_o","blockNr_1_taskNr_6_trialNr_6_spanish_recording.wav",492845,"spanish","492845_blockNr_1_taskNr_6_trialNr_6_spanish_recording","fof"
"1111","f_a","blockNr_1_taskNr_6_trialNr_7_spanish_recording.wav",492845,"spanish","492845_blockNr_1_taskNr_6_trialNr_7_spanish_recording","faf"
"1112","p_i","blockNr_1_taskNr_6_trialNr_8_spanish_recording.wav",492845,"spanish","492845_blockNr_1_taskNr_6_trialNr_8_spanish_recording","pif"
"1113","f_a","blockNr_1_taskNr_6_trialNr_9_spanish_recording.wav",492845,"spanish","492845_blockNr_1_taskNr_6_trialNr_9_spanish_recording","faf"
"1114","p_u","blockNr_1_taskNr_6_trialNr_10_spanish_recording.wav",492845,"spanish","492845_blockNr_1_taskNr_6_trialNr_10_spanish_recording","puf"
"1115","p_i","blockNr_1_taskNr_6_trialNr_11_spanish_recording.wav",492845,"spanish","492845_blockNr_1_taskNr_6_trialNr_11_spanish_recording","pif"
"1116","f_o","blockNr_1_taskNr_6_trialNr_12_spanish_recording.wav",492845,"spanish","492845_blockNr_1_taskNr_6_trialNr_12_spanish_recording","fof"
"1117","f_i","blockNr_1_taskNr_6_trialNr_13_spanish_recording.wav",492845,"spanish","492845_blockNr_1_taskNr_6_trialNr_13_spanish_recording","fif"
"1118","p_a","blockNr_1_taskNr_6_trialNr_14_spanish_recording.wav",492845,"spanish","492845_blockNr_1_taskNr_6_trialNr_14_spanish_recording","paf"
"1119","f_i","blockNr_1_taskNr_6_trialNr_15_spanish_recording.wav",492845,"spanish","492845_blockNr_1_taskNr_6_trialNr_15_spanish_recording","fif"
"1120","f_u","blockNr_1_taskNr_6_trialNr_16_spanish_recording.wav",492845,"spanish","492845_blockNr_1_taskNr_6_trialNr_16_spanish_recording","fuf"
"1121","p_a","blockNr_1_taskNr_6_trialNr_17_spanish_recording.wav",492845,"spanish","492845_blockNr_1_taskNr_6_trialNr_17_spanish_recording","paf"
"1122","p_o","blockNr_1_taskNr_6_trialNr_18_spanish_recording.wav",492845,"spanish","492845_blockNr_1_taskNr_6_trialNr_18_spanish_recording","pof"
"1123","p_i","blockNr_1_taskNr_6_trialNr_19_spanish_recording.wav",492845,"spanish","492845_blockNr_1_taskNr_6_trialNr_19_spanish_recording","pif"
"1124","p_o","blockNr_1_taskNr_6_trialNr_20_spanish_recording.wav",492845,"spanish","492845_blockNr_1_taskNr_6_trialNr_20_spanish_recording","pof"
"1125","p_u","blockNr_1_taskNr_6_trialNr_21_spanish_recording.wav",492845,"spanish","492845_blockNr_1_taskNr_6_trialNr_21_spanish_recording","puf"
"1126","p_o","blockNr_1_taskNr_6_trialNr_22_spanish_recording.wav",492845,"spanish","492845_blockNr_1_taskNr_6_trialNr_22_spanish_recording","pof"
"1127","f_u","blockNr_1_taskNr_6_trialNr_23_spanish_recording.wav",492845,"spanish","492845_blockNr_1_taskNr_6_trialNr_23_spanish_recording","fuf"
"1128","f_i","blockNr_1_taskNr_6_trialNr_24_spanish_recording.wav",492845,"spanish","492845_blockNr_1_taskNr_6_trialNr_24_spanish_recording","fif"
"1129","p_schwa","blockNr_1_taskNr_7_trialNr_1_english_recording.wav",492845,"english","492845_blockNr_1_taskNr_7_trialNr_1_english_recording","puff"
"1130","p_o","blockNr_1_taskNr_7_trialNr_2_english_recording.wav",492845,"english","492845_blockNr_1_taskNr_7_trialNr_2_english_recording","poff"
"1131","p_schwa","blockNr_1_taskNr_7_trialNr_3_english_recording.wav",492845,"english","492845_blockNr_1_taskNr_7_trialNr_3_english_recording","puff"
"1132","p_o","blockNr_1_taskNr_7_trialNr_4_english_recording.wav",492845,"english","492845_blockNr_1_taskNr_7_trialNr_4_english_recording","poff"
"1133","f_schwa","blockNr_1_taskNr_7_trialNr_5_english_recording.wav",492845,"english","492845_blockNr_1_taskNr_7_trialNr_5_english_recording","fuff"
"1134","f_u","blockNr_1_taskNr_7_trialNr_6_english_recording.wav",492845,"english","492845_blockNr_1_taskNr_7_trialNr_6_english_recording","foof"
"1135","p_u","blockNr_1_taskNr_7_trialNr_7_english_recording.wav",492845,"english","492845_blockNr_1_taskNr_7_trialNr_7_english_recording","poof"
"1136","f_o","blockNr_1_taskNr_7_trialNr_8_english_recording.wav",492845,"english","492845_blockNr_1_taskNr_7_trialNr_8_english_recording","foff"
"1137","p_i","blockNr_1_taskNr_7_trialNr_9_english_recording.wav",492845,"english","492845_blockNr_1_taskNr_7_trialNr_9_english_recording","peef"
"1138","p_o","blockNr_1_taskNr_7_trialNr_10_english_recording.wav",492845,"english","492845_blockNr_1_taskNr_7_trialNr_10_english_recording","poff"
"1139","p_i","blockNr_1_taskNr_7_trialNr_11_english_recording.wav",492845,"english","492845_blockNr_1_taskNr_7_trialNr_11_english_recording","peef"
"1140","f_schwa","blockNr_1_taskNr_7_trialNr_12_english_recording.wav",492845,"english","492845_blockNr_1_taskNr_7_trialNr_12_english_recording","fuff"
"1141","f_o","blockNr_1_taskNr_7_trialNr_13_english_recording.wav",492845,"english","492845_blockNr_1_taskNr_7_trialNr_13_english_recording","foff"
"1142","p_i","blockNr_1_taskNr_7_trialNr_14_english_recording.wav",492845,"english","492845_blockNr_1_taskNr_7_trialNr_14_english_recording","peef"
"1143","f_i","blockNr_1_taskNr_7_trialNr_15_english_recording.wav",492845,"english","492845_blockNr_1_taskNr_7_trialNr_15_english_recording","feef"
"1144","p_schwa","blockNr_1_taskNr_7_trialNr_16_english_recording.wav",492845,"english","492845_blockNr_1_taskNr_7_trialNr_16_english_recording","puff"
"1145","f_i","blockNr_1_taskNr_7_trialNr_17_english_recording.wav",492845,"english","492845_blockNr_1_taskNr_7_trialNr_17_english_recording","feef"
"1146","p_u","blockNr_1_taskNr_7_trialNr_18_english_recording.wav",492845,"english","492845_blockNr_1_taskNr_7_trialNr_18_english_recording","poof"
"1147","f_i","blockNr_1_taskNr_7_trialNr_19_english_recording.wav",492845,"english","492845_blockNr_1_taskNr_7_trialNr_19_english_recording","feef"
"1148","f_u","blockNr_1_taskNr_7_trialNr_20_english_recording.wav",492845,"english","492845_blockNr_1_taskNr_7_trialNr_20_english_recording","foof"
"1149","p_u","blockNr_1_taskNr_7_trialNr_21_english_recording.wav",492845,"english","492845_blockNr_1_taskNr_7_trialNr_21_english_recording","poof"
"1150","f_o","blockNr_1_taskNr_7_trialNr_22_english_recording.wav",492845,"english","492845_blockNr_1_taskNr_7_trialNr_22_english_recording","foff"
"1151","f_u","blockNr_1_taskNr_7_trialNr_23_english_recording.wav",492845,"english","492845_blockNr_1_taskNr_7_trialNr_23_english_recording","foof"
"1152","f_schwa","blockNr_1_taskNr_7_trialNr_24_english_recording.wav",492845,"english","492845_blockNr_1_taskNr_7_trialNr_24_english_recording","fuff"
"1153","p_o","blockNr_1_taskNr_3_trialNr_1_German_recording.wav",492856,"German","492856_blockNr_1_taskNr_3_trialNr_1_German_recording","pof"
"1154","f_u","blockNr_1_taskNr_3_trialNr_2_German_recording.wav",492856,"German","492856_blockNr_1_taskNr_3_trialNr_2_German_recording","fuf"
"1155","f_schwa","blockNr_1_taskNr_3_trialNr_3_German_recording.wav",492856,"German","492856_blockNr_1_taskNr_3_trialNr_3_German_recording","faf"
"1156","p_schwa","blockNr_1_taskNr_3_trialNr_4_German_recording.wav",492856,"German","492856_blockNr_1_taskNr_3_trialNr_4_German_recording","paf"
"1157","f_o","blockNr_1_taskNr_3_trialNr_5_German_recording.wav",492856,"German","492856_blockNr_1_taskNr_3_trialNr_5_German_recording","fof"
"1158","f_u","blockNr_1_taskNr_3_trialNr_6_German_recording.wav",492856,"German","492856_blockNr_1_taskNr_3_trialNr_6_German_recording","fuf"
"1159","p_u","blockNr_1_taskNr_3_trialNr_7_German_recording.wav",492856,"German","492856_blockNr_1_taskNr_3_trialNr_7_German_recording","puf"
"1160","f_i","blockNr_1_taskNr_3_trialNr_8_German_recording.wav",492856,"German","492856_blockNr_1_taskNr_3_trialNr_8_German_recording","fif"
"1161","f_schwa","blockNr_1_taskNr_3_trialNr_9_German_recording.wav",492856,"German","492856_blockNr_1_taskNr_3_trialNr_9_German_recording","faf"
"1162","f_schwa","blockNr_1_taskNr_3_trialNr_10_German_recording.wav",492856,"German","492856_blockNr_1_taskNr_3_trialNr_10_German_recording","faf"
"1163","p_schwa","blockNr_1_taskNr_3_trialNr_11_German_recording.wav",492856,"German","492856_blockNr_1_taskNr_3_trialNr_11_German_recording","paf"
"1164","f_i","blockNr_1_taskNr_3_trialNr_12_German_recording.wav",492856,"German","492856_blockNr_1_taskNr_3_trialNr_12_German_recording","fif"
"1165","f_o","blockNr_1_taskNr_3_trialNr_13_German_recording.wav",492856,"German","492856_blockNr_1_taskNr_3_trialNr_13_German_recording","fof"
"1166","p_o","blockNr_1_taskNr_3_trialNr_14_German_recording.wav",492856,"German","492856_blockNr_1_taskNr_3_trialNr_14_German_recording","pof"
"1167","p_i","blockNr_1_taskNr_3_trialNr_15_German_recording.wav",492856,"German","492856_blockNr_1_taskNr_3_trialNr_15_German_recording","pif"
"1168","f_i","blockNr_1_taskNr_3_trialNr_16_German_recording.wav",492856,"German","492856_blockNr_1_taskNr_3_trialNr_16_German_recording","fif"
"1169","f_u","blockNr_1_taskNr_3_trialNr_17_German_recording.wav",492856,"German","492856_blockNr_1_taskNr_3_trialNr_17_German_recording","fuf"
"1170","p_u","blockNr_1_taskNr_3_trialNr_18_German_recording.wav",492856,"German","492856_blockNr_1_taskNr_3_trialNr_18_German_recording","puf"
"1171","p_o","blockNr_1_taskNr_3_trialNr_19_German_recording.wav",492856,"German","492856_blockNr_1_taskNr_3_trialNr_19_German_recording","pof"
"1172","p_i","blockNr_1_taskNr_3_trialNr_20_German_recording.wav",492856,"German","492856_blockNr_1_taskNr_3_trialNr_20_German_recording","pif"
"1173","p_schwa","blockNr_1_taskNr_3_trialNr_21_German_recording.wav",492856,"German","492856_blockNr_1_taskNr_3_trialNr_21_German_recording","paf"
"1174","f_o","blockNr_1_taskNr_3_trialNr_22_German_recording.wav",492856,"German","492856_blockNr_1_taskNr_3_trialNr_22_German_recording","fof"
"1175","p_i","blockNr_1_taskNr_3_trialNr_23_German_recording.wav",492856,"German","492856_blockNr_1_taskNr_3_trialNr_23_German_recording","pif"
"1176","p_u","blockNr_1_taskNr_3_trialNr_24_German_recording.wav",492856,"German","492856_blockNr_1_taskNr_3_trialNr_24_German_recording","puf"
"1177","f_o","blockNr_1_taskNr_4_trialNr_1_french_recording.wav",492856,"french","492856_blockNr_1_taskNr_4_trialNr_1_french_recording","fof"
"1178","f_u","blockNr_1_taskNr_4_trialNr_2_french_recording.wav",492856,"french","492856_blockNr_1_taskNr_4_trialNr_2_french_recording","fuf"
"1179","p_u","blockNr_1_taskNr_4_trialNr_3_french_recording.wav",492856,"french","492856_blockNr_1_taskNr_4_trialNr_3_french_recording","puf"
"1180","p_o","blockNr_1_taskNr_4_trialNr_4_french_recording.wav",492856,"french","492856_blockNr_1_taskNr_4_trialNr_4_french_recording","pof"
"1181","f_o","blockNr_1_taskNr_4_trialNr_5_french_recording.wav",492856,"french","492856_blockNr_1_taskNr_4_trialNr_5_french_recording","fof"
"1182","f_u","blockNr_1_taskNr_4_trialNr_6_french_recording.wav",492856,"french","492856_blockNr_1_taskNr_4_trialNr_6_french_recording","fuf"
"1183","p_o","blockNr_1_taskNr_4_trialNr_7_french_recording.wav",492856,"french","492856_blockNr_1_taskNr_4_trialNr_7_french_recording","pof"
"1184","p_o","blockNr_1_taskNr_4_trialNr_8_french_recording.wav",492856,"french","492856_blockNr_1_taskNr_4_trialNr_8_french_recording","pof"
"1185","f_schwa","blockNr_1_taskNr_4_trialNr_9_french_recording.wav",492856,"french","492856_blockNr_1_taskNr_4_trialNr_9_french_recording","faf"
"1186","p_i","blockNr_1_taskNr_4_trialNr_10_french_recording.wav",492856,"french","492856_blockNr_1_taskNr_4_trialNr_10_french_recording","pif"
"1187","p_i","blockNr_1_taskNr_4_trialNr_11_french_recording.wav",492856,"french","492856_blockNr_1_taskNr_4_trialNr_11_french_recording","pif"
"1188","f_i","blockNr_1_taskNr_4_trialNr_12_french_recording.wav",492856,"french","492856_blockNr_1_taskNr_4_trialNr_12_french_recording","fif"
"1189","p_u","blockNr_1_taskNr_4_trialNr_13_french_recording.wav",492856,"french","492856_blockNr_1_taskNr_4_trialNr_13_french_recording","puf"
"1190","p_schwa","blockNr_1_taskNr_4_trialNr_14_french_recording.wav",492856,"french","492856_blockNr_1_taskNr_4_trialNr_14_french_recording","paf"
"1191","f_schwa","blockNr_1_taskNr_4_trialNr_15_french_recording.wav",492856,"french","492856_blockNr_1_taskNr_4_trialNr_15_french_recording","faf"
"1192","f_o","blockNr_1_taskNr_4_trialNr_16_french_recording.wav",492856,"french","492856_blockNr_1_taskNr_4_trialNr_16_french_recording","fof"
"1193","f_i","blockNr_1_taskNr_4_trialNr_17_french_recording.wav",492856,"french","492856_blockNr_1_taskNr_4_trialNr_17_french_recording","fif"
"1194","f_schwa","blockNr_1_taskNr_4_trialNr_18_french_recording.wav",492856,"french","492856_blockNr_1_taskNr_4_trialNr_18_french_recording","faf"
"1195","p_schwa","blockNr_1_taskNr_4_trialNr_19_french_recording.wav",492856,"french","492856_blockNr_1_taskNr_4_trialNr_19_french_recording","paf"
"1196","p_schwa","blockNr_1_taskNr_4_trialNr_20_french_recording.wav",492856,"french","492856_blockNr_1_taskNr_4_trialNr_20_french_recording","paf"
"1197","f_u","blockNr_1_taskNr_4_trialNr_21_french_recording.wav",492856,"french","492856_blockNr_1_taskNr_4_trialNr_21_french_recording","fuf"
"1198","p_i","blockNr_1_taskNr_4_trialNr_22_french_recording.wav",492856,"french","492856_blockNr_1_taskNr_4_trialNr_22_french_recording","pif"
"1199","f_i","blockNr_1_taskNr_4_trialNr_23_french_recording.wav",492856,"french","492856_blockNr_1_taskNr_4_trialNr_23_french_recording","fif"
"1200","p_u","blockNr_1_taskNr_4_trialNr_24_french_recording.wav",492856,"french","492856_blockNr_1_taskNr_4_trialNr_24_french_recording","puf"
"1201","p_o","blockNr_1_taskNr_6_trialNr_1_spanish_recording.wav",492856,"spanish","492856_blockNr_1_taskNr_6_trialNr_1_spanish_recording","pof"
"1202","p_u","blockNr_1_taskNr_6_trialNr_2_spanish_recording.wav",492856,"spanish","492856_blockNr_1_taskNr_6_trialNr_2_spanish_recording","puf"
"1203","p_a","blockNr_1_taskNr_6_trialNr_3_spanish_recording.wav",492856,"spanish","492856_blockNr_1_taskNr_6_trialNr_3_spanish_recording","paf"
"1204","f_a","blockNr_1_taskNr_6_trialNr_4_spanish_recording.wav",492856,"spanish","492856_blockNr_1_taskNr_6_trialNr_4_spanish_recording","faf"
"1205","p_u","blockNr_1_taskNr_6_trialNr_5_spanish_recording.wav",492856,"spanish","492856_blockNr_1_taskNr_6_trialNr_5_spanish_recording","puf"
"1206","f_o","blockNr_1_taskNr_6_trialNr_6_spanish_recording.wav",492856,"spanish","492856_blockNr_1_taskNr_6_trialNr_6_spanish_recording","fof"
"1207","p_o","blockNr_1_taskNr_6_trialNr_7_spanish_recording.wav",492856,"spanish","492856_blockNr_1_taskNr_6_trialNr_7_spanish_recording","pof"
"1208","f_o","blockNr_1_taskNr_6_trialNr_8_spanish_recording.wav",492856,"spanish","492856_blockNr_1_taskNr_6_trialNr_8_spanish_recording","fof"
"1209","f_i","blockNr_1_taskNr_6_trialNr_9_spanish_recording.wav",492856,"spanish","492856_blockNr_1_taskNr_6_trialNr_9_spanish_recording","fif"
"1210","p_o","blockNr_1_taskNr_6_trialNr_10_spanish_recording.wav",492856,"spanish","492856_blockNr_1_taskNr_6_trialNr_10_spanish_recording","pof"
"1211","p_a","blockNr_1_taskNr_6_trialNr_11_spanish_recording.wav",492856,"spanish","492856_blockNr_1_taskNr_6_trialNr_11_spanish_recording","paf"
"1212","f_a","blockNr_1_taskNr_6_trialNr_12_spanish_recording.wav",492856,"spanish","492856_blockNr_1_taskNr_6_trialNr_12_spanish_recording","faf"
"1213","p_i","blockNr_1_taskNr_6_trialNr_13_spanish_recording.wav",492856,"spanish","492856_blockNr_1_taskNr_6_trialNr_13_spanish_recording","pif"
"1214","f_u","blockNr_1_taskNr_6_trialNr_14_spanish_recording.wav",492856,"spanish","492856_blockNr_1_taskNr_6_trialNr_14_spanish_recording","fuf"
"1215","f_i","blockNr_1_taskNr_6_trialNr_15_spanish_recording.wav",492856,"spanish","492856_blockNr_1_taskNr_6_trialNr_15_spanish_recording","fif"
