"","f1e","f2e","language","text","participant","file_r","_","consonant","phoneme","prolific_id","l1"
"1062",934.95,1580.99,"German","faf","492909","blockNr","1","f","schwa","5fad55bc57e5f004b095ca80","Spanish"
"1063",1088.08,1592.85,"German","paf","492909","blockNr","1","p","schwa","5fad55bc57e5f004b095ca80","Spanish"
"1064",1054.39,1632.49,"German","paf","492909","blockNr","1","p","schwa","5fad55bc57e5f004b095ca80","Spanish"
"1065",380.1,2525.18,"German","pif","492909","blockNr","1","p","i","5fad55bc57e5f004b095ca80","Spanish"
"1066",911.83,1579.88,"German","faf","492909","blockNr","1","f","schwa","5fad55bc57e5f004b095ca80","Spanish"
"1067",724.59,1394.21,"German","pof","492909","blockNr","1","p","o","5fad55bc57e5f004b095ca80","Spanish"
"1068",459.43,1790.03,"German","puf","492909","blockNr","1","p","u","5fad55bc57e5f004b095ca80","Spanish"
"1069",442.13,1807.38,"German","fuf","492909","blockNr","1","f","u","5fad55bc57e5f004b095ca80","Spanish"
"1070",553.65,1190.85,"German","pof","492909","blockNr","1","p","o","5fad55bc57e5f004b095ca80","Spanish"
"1071",332.06,2493.46,"German","fif","492909","blockNr","1","f","i","5fad55bc57e5f004b095ca80","Spanish"
"1072",603.3,1224.21,"German","fof","492909","blockNr","1","f","o","5fad55bc57e5f004b095ca80","Spanish"
"1073",539,1255.28,"German","fof","492909","blockNr","1","f","o","5fad55bc57e5f004b095ca80","Spanish"
"1074",451.78,2383.2,"German","fif","492909","blockNr","1","f","i","5fad55bc57e5f004b095ca80","Spanish"
"1075",659.11,1877.69,"German","fuf","492909","blockNr","1","f","u","5fad55bc57e5f004b095ca80","Spanish"
"1076",443.28,1804.82,"German","puf","492909","blockNr","1","p","u","5fad55bc57e5f004b095ca80","Spanish"
"1077",448.23,1861.05,"German","fuf","492909","blockNr","1","f","u","5fad55bc57e5f004b095ca80","Spanish"
"1078",425.94,2449.15,"German","pif","492909","blockNr","1","p","i","5fad55bc57e5f004b095ca80","Spanish"
"1079",973.02,1581.43,"German","paf","492909","blockNr","1","p","schwa","5fad55bc57e5f004b095ca80","Spanish"
"1080",795.27,2708.98,"french","fif","492909","blockNr","1","f","i","5fad55bc57e5f004b095ca80","Spanish"
"1081",493.94,1781.97,"french","fuf","492909","blockNr","1","f","u","5fad55bc57e5f004b095ca80","Spanish"
"1082",752.22,1720.28,"french","paf","492909","blockNr","1","p","schwa","5fad55bc57e5f004b095ca80","Spanish"
"1083",423.96,2585.46,"french","fif","492909","blockNr","1","f","i","5fad55bc57e5f004b095ca80","Spanish"
"1084",692.92,2262.47,"french","puf","492909","blockNr","1","p","u","5fad55bc57e5f004b095ca80","Spanish"
"1085",899.06,1615.58,"french","pof","492909","blockNr","1","p","o","5fad55bc57e5f004b095ca80","Spanish"
"1086",489.13,2290.58,"french","puf","492909","blockNr","1","p","u","5fad55bc57e5f004b095ca80","Spanish"
"1087",857.21,2919.47,"french","pif","492909","blockNr","1","p","i","5fad55bc57e5f004b095ca80","Spanish"
"1088",886.86,1463.44,"french","fof","492909","blockNr","1","f","o","5fad55bc57e5f004b095ca80","Spanish"
"1089",818.07,1705.46,"french","paf","492909","blockNr","1","p","schwa","5fad55bc57e5f004b095ca80","Spanish"
"1090",666.78,1679.48,"french","faf","492909","blockNr","1","f","schwa","5fad55bc57e5f004b095ca80","Spanish"
"1091",536.26,1778.84,"french","fuf","492909","blockNr","1","f","u","5fad55bc57e5f004b095ca80","Spanish"
"1092",483.42,2753.35,"french","fif","492909","blockNr","1","f","i","5fad55bc57e5f004b095ca80","Spanish"
"1093",395.11,2740.27,"french","pif","492909","blockNr","1","p","i","5fad55bc57e5f004b095ca80","Spanish"
"1094",775.78,1847.37,"french","faf","492909","blockNr","1","f","schwa","5fad55bc57e5f004b095ca80","Spanish"
"1095",763.6,1516.55,"french","fof","492909","blockNr","1","f","o","5fad55bc57e5f004b095ca80","Spanish"
"1096",624.07,1689.79,"french","faf","492909","blockNr","1","f","schwa","5fad55bc57e5f004b095ca80","Spanish"
"1097",468.89,2585.11,"french","pif","492909","blockNr","1","p","i","5fad55bc57e5f004b095ca80","Spanish"
"1098",641.47,1608.29,"french","paf","492909","blockNr","1","p","schwa","5fad55bc57e5f004b095ca80","Spanish"
"1099",495.16,1792.06,"french","fuf","492909","blockNr","1","f","u","5fad55bc57e5f004b095ca80","Spanish"
"1100",782.22,1642.31,"french","pof","492909","blockNr","1","p","o","5fad55bc57e5f004b095ca80","Spanish"
"1101",763.72,1443.94,"french","fof","492909","blockNr","1","f","o","5fad55bc57e5f004b095ca80","Spanish"
"1102",699.03,1483.16,"french","pof","492909","blockNr","1","p","o","5fad55bc57e5f004b095ca80","Spanish"
"1103",511.77,2132.31,"french","puf","492909","blockNr","1","p","u","5fad55bc57e5f004b095ca80","Spanish"
"1104",916.19,1473.13,"english","poff","492909","blockNr","1","p","o","5fad55bc57e5f004b095ca80","Spanish"
"1105",407.1,2495.48,"english","peef","492909","blockNr","1","p","i","5fad55bc57e5f004b095ca80","Spanish"
"1106",461.34,1037.64,"english","foof","492909","blockNr","1","f","u","5fad55bc57e5f004b095ca80","Spanish"
"1107",831.91,1425.12,"english","fuff","492909","blockNr","1","f","schwa","5fad55bc57e5f004b095ca80","Spanish"
"1108",400.09,2608.31,"english","peef","492909","blockNr","1","p","i","5fad55bc57e5f004b095ca80","Spanish"
"1109",462.9,2571.76,"english","feef","492909","blockNr","1","f","i","5fad55bc57e5f004b095ca80","Spanish"
"1110",572.96,1117.42,"english","poof","492909","blockNr","1","p","u","5fad55bc57e5f004b095ca80","Spanish"
"1111",431.54,2343.66,"english","feef","492909","blockNr","1","f","i","5fad55bc57e5f004b095ca80","Spanish"
"1112",668.85,1195.87,"english","foff","492909","blockNr","1","f","o","5fad55bc57e5f004b095ca80","Spanish"
"1113",384.01,2454.74,"english","feef","492909","blockNr","1","f","i","5fad55bc57e5f004b095ca80","Spanish"
"1114",923.02,1460.69,"english","foff","492909","blockNr","1","f","o","5fad55bc57e5f004b095ca80","Spanish"
"1115",863.13,1489.79,"english","puff","492909","blockNr","1","p","schwa","5fad55bc57e5f004b095ca80","Spanish"
"1116",632.14,1034.54,"english","poff","492909","blockNr","1","p","o","5fad55bc57e5f004b095ca80","Spanish"
"1117",783.76,1108.75,"english","foff","492909","blockNr","1","f","o","5fad55bc57e5f004b095ca80","Spanish"
"1118",866.93,1376.58,"english","poff","492909","blockNr","1","p","o","5fad55bc57e5f004b095ca80","Spanish"
"1119",431.86,2581.27,"english","peef","492909","blockNr","1","p","i","5fad55bc57e5f004b095ca80","Spanish"
"1120",639.37,1222.02,"english","poof","492909","blockNr","1","p","u","5fad55bc57e5f004b095ca80","Spanish"
"1121",444.54,1058.73,"english","foof","492909","blockNr","1","f","u","5fad55bc57e5f004b095ca80","Spanish"
"1122",446.45,1039.22,"english","poof","492909","blockNr","1","p","u","5fad55bc57e5f004b095ca80","Spanish"
"1123",764.43,1316.74,"english","fuff","492909","blockNr","1","f","schwa","5fad55bc57e5f004b095ca80","Spanish"
"1124",878.65,1489.62,"english","puff","492909","blockNr","1","p","schwa","5fad55bc57e5f004b095ca80","Spanish"
"1125",458.03,1007.69,"english","foof","492909","blockNr","1","f","u","5fad55bc57e5f004b095ca80","Spanish"
"1126",822.02,1431.99,"english","puff","492909","blockNr","1","p","schwa","5fad55bc57e5f004b095ca80","Spanish"
"1127",903.9,1481.54,"english","fuff","492909","blockNr","1","f","schwa","5fad55bc57e5f004b095ca80","Spanish"
"1128",708.55,2646.34,"spanish","pif","492909","blockNr","1","p","i","5fad55bc57e5f004b095ca80","Spanish"
"1129",752.27,1247.33,"spanish","fof","492909","blockNr","1","f","o","5fad55bc57e5f004b095ca80","Spanish"
"1130",436.28,897.41,"spanish","fuf","492909","blockNr","1","f","u","5fad55bc57e5f004b095ca80","Spanish"
"1131",710.28,1197.31,"spanish","pof","492909","blockNr","1","p","o","5fad55bc57e5f004b095ca80","Spanish"
"1132",450.05,969.27,"spanish","fuf","492909","blockNr","1","f","u","5fad55bc57e5f004b095ca80","Spanish"
"1133",757.34,2750.39,"spanish","pif","492909","blockNr","1","p","i","5fad55bc57e5f004b095ca80","Spanish"
"1134",433.3,920.32,"spanish","puf","492909","blockNr","1","p","u","5fad55bc57e5f004b095ca80","Spanish"
"1135",407.72,2559.5,"spanish","fif","492909","blockNr","1","f","i","5fad55bc57e5f004b095ca80","Spanish"
"1136",439.81,958.15,"spanish","puf","492909","blockNr","1","p","u","5fad55bc57e5f004b095ca80","Spanish"
"1137",478.12,879.56,"spanish","fuf","492909","blockNr","1","f","u","5fad55bc57e5f004b095ca80","Spanish"
"1138",1005.1,1653.09,"spanish","paf","492909","blockNr","1","p","a","5fad55bc57e5f004b095ca80","Spanish"
"1139",680.82,1112.06,"spanish","pof","492909","blockNr","1","p","o","5fad55bc57e5f004b095ca80","Spanish"
"1140",390.75,2509.02,"spanish","fif","492909","blockNr","1","f","i","5fad55bc57e5f004b095ca80","Spanish"
"1141",427.29,879.24,"spanish","puf","492909","blockNr","1","p","u","5fad55bc57e5f004b095ca80","Spanish"
"1142",378.33,2394.56,"spanish","fif","492909","blockNr","1","f","i","5fad55bc57e5f004b095ca80","Spanish"
"1143",675.73,1172.23,"spanish","fof","492909","blockNr","1","f","o","5fad55bc57e5f004b095ca80","Spanish"
"1144",926.12,1640.16,"spanish","faf","492909","blockNr","1","f","a","5fad55bc57e5f004b095ca80","Spanish"
"1145",1019.17,1677,"spanish","paf","492909","blockNr","1","p","a","5fad55bc57e5f004b095ca80","Spanish"
"1146",729.27,1258.39,"spanish","fof","492909","blockNr","1","f","o","5fad55bc57e5f004b095ca80","Spanish"
"1147",836.55,1285.95,"spanish","pof","492909","blockNr","1","p","o","5fad55bc57e5f004b095ca80","Spanish"
"1148",398.7,2463.23,"spanish","pif","492909","blockNr","1","p","i","5fad55bc57e5f004b095ca80","Spanish"
"1149",1026.66,1652.16,"spanish","faf","492909","blockNr","1","f","a","5fad55bc57e5f004b095ca80","Spanish"
"1150",1063.84,1737.44,"spanish","paf","492909","blockNr","1","p","a","5fad55bc57e5f004b095ca80","Spanish"
"1151",1029.11,1642.99,"spanish","faf","492909","blockNr","1","f","a","5fad55bc57e5f004b095ca80","Spanish"
"1152",700.17,1369.59,"french","fof","493215","blockNr","1","f","o","613abdfce6575a7bc72a6b85","Spanish"
"1153",605.87,1512.95,"french","paf","493215","blockNr","1","p","schwa","613abdfce6575a7bc72a6b85","Spanish"
"1154",479.25,1503.01,"french","fuf","493215","blockNr","1","f","u","613abdfce6575a7bc72a6b85","Spanish"
"1155",469.06,1655.49,"french","puf","493215","blockNr","1","p","u","613abdfce6575a7bc72a6b85","Spanish"
"1156",644.75,1282.19,"french","pof","493215","blockNr","1","p","o","613abdfce6575a7bc72a6b85","Spanish"
"1157",696.77,1593.09,"french","paf","493215","blockNr","1","p","schwa","613abdfce6575a7bc72a6b85","Spanish"
"1158",705.08,1356.73,"french","pof","493215","blockNr","1","p","o","613abdfce6575a7bc72a6b85","Spanish"
"1159",711.13,1576.7,"french","paf","493215","blockNr","1","p","schwa","613abdfce6575a7bc72a6b85","Spanish"
"1160",423,1713.75,"french","pif","493215","blockNr","1","p","i","613abdfce6575a7bc72a6b85","Spanish"
"1161",488.88,1462.63,"french","fuf","493215","blockNr","1","f","u","613abdfce6575a7bc72a6b85","Spanish"
"1162",658.77,1304.79,"french","pof","493215","blockNr","1","p","o","613abdfce6575a7bc72a6b85","Spanish"
"1163",413.97,2146.47,"french","pif","493215","blockNr","1","p","i","613abdfce6575a7bc72a6b85","Spanish"
"1164",447.66,2195.35,"french","fif","493215","blockNr","1","f","i","613abdfce6575a7bc72a6b85","Spanish"
"1165",682.05,1553.38,"french","faf","493215","blockNr","1","f","schwa","613abdfce6575a7bc72a6b85","Spanish"
"1166",497.61,1811.92,"french","puf","493215","blockNr","1","p","u","613abdfce6575a7bc72a6b85","Spanish"
"1167",406.19,2095.18,"french","pif","493215","blockNr","1","p","i","613abdfce6575a7bc72a6b85","Spanish"
"1168",451.05,1962.08,"french","puf","493215","blockNr","1","p","u","613abdfce6575a7bc72a6b85","Spanish"
"1169",665.75,1395.89,"french","fof","493215","blockNr","1","f","o","613abdfce6575a7bc72a6b85","Spanish"
"1170",446.82,1697.16,"french","fuf","493215","blockNr","1","f","u","613abdfce6575a7bc72a6b85","Spanish"
"1171",428.64,2141.78,"french","fif","493215","blockNr","1","f","i","613abdfce6575a7bc72a6b85","Spanish"
"1172",605.65,1159.65,"french","fof","493215","blockNr","1","f","o","613abdfce6575a7bc72a6b85","Spanish"
"1173",449,2415.45,"french","fif","493215","blockNr","1","f","i","613abdfce6575a7bc72a6b85","Spanish"
"1174",631.52,1541.83,"french","faf","493215","blockNr","1","f","schwa","613abdfce6575a7bc72a6b85","Spanish"
"1175",620.49,1750.15,"french","faf","493215","blockNr","1","f","schwa","613abdfce6575a7bc72a6b85","Spanish"
"1176",452.81,1724.06,"German","puf","493215","blockNr","1","p","u","613abdfce6575a7bc72a6b85","Spanish"
"1177",482.45,780.65,"German","pof","493215","blockNr","1","p","o","613abdfce6575a7bc72a6b85","Spanish"
"1178",403.07,2187.38,"German","pif","493215","blockNr","1","p","i","613abdfce6575a7bc72a6b85","Spanish"
"1179",511.41,755.51,"German","pof","493215","blockNr","1","p","o","613abdfce6575a7bc72a6b85","Spanish"
"1180",389.04,2369.69,"German","pif","493215","blockNr","1","p","i","613abdfce6575a7bc72a6b85","Spanish"
"1181",468.79,753.54,"German","fof","493215","blockNr","1","f","o","613abdfce6575a7bc72a6b85","Spanish"
"1182",495.17,801.27,"German","fof","493215","blockNr","1","f","o","613abdfce6575a7bc72a6b85","Spanish"
"1183",429.29,1777.51,"German","puf","493215","blockNr","1","p","u","613abdfce6575a7bc72a6b85","Spanish"
"1184",432.29,1865.1,"German","fuf","493215","blockNr","1","f","u","613abdfce6575a7bc72a6b85","Spanish"
"1185",941.81,1538.53,"German","paf","493215","blockNr","1","p","schwa","613abdfce6575a7bc72a6b85","Spanish"
"1186",477.66,1798.71,"German","pif","493215","blockNr","1","p","i","613abdfce6575a7bc72a6b85","Spanish"
"1187",330.78,2059.57,"German","fif","493215","blockNr","1","f","i","613abdfce6575a7bc72a6b85","Spanish"
"1188",347.89,2102.18,"German","fif","493215","blockNr","1","f","i","613abdfce6575a7bc72a6b85","Spanish"
"1189",939.64,1413.2,"German","paf","493215","blockNr","1","p","schwa","613abdfce6575a7bc72a6b85","Spanish"
"1190",465.05,1712.31,"German","fuf","493215","blockNr","1","f","u","613abdfce6575a7bc72a6b85","Spanish"
"1191",822.98,1379.93,"German","paf","493215","blockNr","1","p","schwa","613abdfce6575a7bc72a6b85","Spanish"
"1192",438.09,2000.79,"German","puf","493215","blockNr","1","p","u","613abdfce6575a7bc72a6b85","Spanish"
"1193",480.34,1908.29,"German","fuf","493215","blockNr","1","f","u","613abdfce6575a7bc72a6b85","Spanish"
"1194",738.21,1189.27,"German","faf","493215","blockNr","1","f","schwa","613abdfce6575a7bc72a6b85","Spanish"
"1195",550.7,875.16,"German","fof","493215","blockNr","1","f","o","613abdfce6575a7bc72a6b85","Spanish"
"1196",714.87,1240.99,"German","faf","493215","blockNr","1","f","schwa","613abdfce6575a7bc72a6b85","Spanish"
"1197",498.73,854.39,"German","pof","493215","blockNr","1","p","o","613abdfce6575a7bc72a6b85","Spanish"
"1198",354.27,2420.89,"German","fif","493215","blockNr","1","f","i","613abdfce6575a7bc72a6b85","Spanish"
"1199",865.4,1328.15,"German","faf","493215","blockNr","1","f","schwa","613abdfce6575a7bc72a6b85","Spanish"
"1200",513.42,1009.78,"english","foff","493215","blockNr","1","f","o","613abdfce6575a7bc72a6b85","Spanish"
"1201",453.33,1531.32,"english","puff","493215","blockNr","1","p","schwa","613abdfce6575a7bc72a6b85","Spanish"
"1202",535.74,951.11,"english","poff","493215","blockNr","1","p","o","613abdfce6575a7bc72a6b85","Spanish"
"1203",435.52,2594.59,"english","peef","493215","blockNr","1","p","i","613abdfce6575a7bc72a6b85","Spanish"
"1204",527.79,837.89,"english","poof","493215","blockNr","1","p","u","613abdfce6575a7bc72a6b85","Spanish"
"1205",388.78,1571.02,"english","puff","493215","blockNr","1","p","schwa","613abdfce6575a7bc72a6b85","Spanish"
"1206",432.27,1258.58,"english","fuff","493215","blockNr","1","f","schwa","613abdfce6575a7bc72a6b85","Spanish"
"1207",420.22,2429.75,"english","feef","493215","blockNr","1","f","i","613abdfce6575a7bc72a6b85","Spanish"
"1208",554.85,855.97,"english","foff","493215","blockNr","1","f","o","613abdfce6575a7bc72a6b85","Spanish"
"1209",374.64,1334.02,"english","fuff","493215","blockNr","1","f","schwa","613abdfce6575a7bc72a6b85","Spanish"
"1210",428.66,1786.85,"english","foof","493215","blockNr","1","f","u","613abdfce6575a7bc72a6b85","Spanish"
"1211",422.37,2557.07,"english","peef","493215","blockNr","1","p","i","613abdfce6575a7bc72a6b85","Spanish"
"1212",533.91,919.15,"english","poff","493215","blockNr","1","p","o","613abdfce6575a7bc72a6b85","Spanish"
"1213",457.91,1632.12,"english","poof","493215","blockNr","1","p","u","613abdfce6575a7bc72a6b85","Spanish"
"1214",333.18,2435.96,"english","feef","493215","blockNr","1","f","i","613abdfce6575a7bc72a6b85","Spanish"
"1215",341.55,2267.14,"english","peef","493215","blockNr","1","p","i","613abdfce6575a7bc72a6b85","Spanish"
"1216",400.69,1734.54,"english","poof","493215","blockNr","1","p","u","613abdfce6575a7bc72a6b85","Spanish"
"1217",398.54,1615.53,"english","feef","493215","blockNr","1","f","i","613abdfce6575a7bc72a6b85","Spanish"
"1218",513.51,1014.47,"english","foff","493215","blockNr","1","f","o","613abdfce6575a7bc72a6b85","Spanish"
"1219",520.64,941.09,"english","poff","493215","blockNr","1","p","o","613abdfce6575a7bc72a6b85","Spanish"
"1220",443.12,1238.23,"english","fuff","493215","blockNr","1","f","schwa","613abdfce6575a7bc72a6b85","Spanish"
"1221",441.74,1513.38,"english","foof","493215","blockNr","1","f","u","613abdfce6575a7bc72a6b85","Spanish"
"1222",388.79,1249.46,"english","puff","493215","blockNr","1","p","schwa","613abdfce6575a7bc72a6b85","Spanish"
"1223",427.58,1297.66,"english","foof","493215","blockNr","1","f","u","613abdfce6575a7bc72a6b85","Spanish"
"1224",571.18,841.24,"spanish","fof","493215","blockNr","1","f","o","613abdfce6575a7bc72a6b85","Spanish"
"1225",388.97,2232.11,"spanish","fif","493215","blockNr","1","f","i","613abdfce6575a7bc72a6b85","Spanish"
"1226",527.89,785.55,"spanish","pof","493215","blockNr","1","p","o","613abdfce6575a7bc72a6b85","Spanish"
"1227",330.32,2331.52,"spanish","pif","493215","blockNr","1","p","i","613abdfce6575a7bc72a6b85","Spanish"
"1228",827.48,1341.38,"spanish","paf","493215","blockNr","1","p","a","613abdfce6575a7bc72a6b85","Spanish"
"1229",393.54,1133.62,"spanish","puf","493215","blockNr","1","p","u","613abdfce6575a7bc72a6b85","Spanish"
"1230",346.82,2054.88,"spanish","fif","493215","blockNr","1","f","i","613abdfce6575a7bc72a6b85","Spanish"
"1231",820.86,1287.1,"spanish","faf","493215","blockNr","1","f","a","613abdfce6575a7bc72a6b85","Spanish"
"1232",532.22,799.35,"spanish","pof","493215","blockNr","1","p","o","613abdfce6575a7bc72a6b85","Spanish"
"1233",861.45,1391.79,"spanish","faf","493215","blockNr","1","f","a","613abdfce6575a7bc72a6b85","Spanish"
"1234",540.35,859.77,"spanish","pof","493215","blockNr","1","p","o","613abdfce6575a7bc72a6b85","Spanish"
"1235",890.12,1364.92,"spanish","paf","493215","blockNr","1","p","a","613abdfce6575a7bc72a6b85","Spanish"
"1236",416.79,876.14,"spanish","fuf","493215","blockNr","1","f","u","613abdfce6575a7bc72a6b85","Spanish"
"1237",430.06,699.43,"spanish","puf","493215","blockNr","1","p","u","613abdfce6575a7bc72a6b85","Spanish"
"1238",424.19,706.27,"spanish","fuf","493215","blockNr","1","f","u","613abdfce6575a7bc72a6b85","Spanish"
"1239",823.81,1289.53,"spanish","faf","493215","blockNr","1","f","a","613abdfce6575a7bc72a6b85","Spanish"
"1240",443.72,774.39,"spanish","puf","493215","blockNr","1","p","u","613abdfce6575a7bc72a6b85","Spanish"
"1241",557.55,875.32,"spanish","fof","493215","blockNr","1","f","o","613abdfce6575a7bc72a6b85","Spanish"
"1242",393.34,2246.97,"spanish","pif","493215","blockNr","1","p","i","613abdfce6575a7bc72a6b85","Spanish"
"1243",373.14,2329.88,"spanish","fif","493215","blockNr","1","f","i","613abdfce6575a7bc72a6b85","Spanish"
"1244",544.9,840.29,"spanish","fof","493215","blockNr","1","f","o","613abdfce6575a7bc72a6b85","Spanish"
"1245",397.23,2573.96,"spanish","pif","493215","blockNr","1","p","i","613abdfce6575a7bc72a6b85","Spanish"
"1246",863.47,1340.78,"spanish","paf","493215","blockNr","1","p","a","613abdfce6575a7bc72a6b85","Spanish"
"1247",446.76,1561.74,"spanish","fuf","493215","blockNr","1","f","u","613abdfce6575a7bc72a6b85","Spanish"
"1248",574.41,1198.6,"french","pof","493272","blockNr","1","p","o","613a4182d75ec66fcd3292e9","Spanish"
"1249",590.32,1442.86,"french","paf","493272","blockNr","1","p","schwa","613a4182d75ec66fcd3292e9","Spanish"
"1250",593.41,1673.02,"french","faf","493272","blockNr","1","f","schwa","613a4182d75ec66fcd3292e9","Spanish"
"1251",542.64,1402.36,"french","fof","493272","blockNr","1","f","o","613a4182d75ec66fcd3292e9","Spanish"
"1252",390.17,2415.32,"french","fif","493272","blockNr","1","f","i","613a4182d75ec66fcd3292e9","Spanish"
"1253",561.51,1535.01,"french","paf","493272","blockNr","1","p","schwa","613a4182d75ec66fcd3292e9","Spanish"
"1254",583.32,1395.23,"french","pof","493272","blockNr","1","p","o","613a4182d75ec66fcd3292e9","Spanish"
"1255",459.21,1958.49,"french","puf","493272","blockNr","1","p","u","613a4182d75ec66fcd3292e9","Spanish"
"1256",428.89,1975.26,"french","puf","493272","blockNr","1","p","u","613a4182d75ec66fcd3292e9","Spanish"
"1257",374.88,2006.29,"french","fuf","493272","blockNr","1","f","u","613a4182d75ec66fcd3292e9","Spanish"
"1258",714.94,1507.54,"french","fof","493272","blockNr","1","f","o","613a4182d75ec66fcd3292e9","Spanish"
"1259",631.75,2272.67,"french","pif","493272","blockNr","1","p","i","613a4182d75ec66fcd3292e9","Spanish"
"1260",612.6,1754.34,"french","paf","493272","blockNr","1","p","schwa","613a4182d75ec66fcd3292e9","Spanish"
"1261",424.08,1925.09,"french","pif","493272","blockNr","1","p","i","613a4182d75ec66fcd3292e9","Spanish"
"1262",571.13,1709.86,"french","faf","493272","blockNr","1","f","schwa","613a4182d75ec66fcd3292e9","Spanish"
"1263",418.5,2499.16,"french","pif","493272","blockNr","1","p","i","613a4182d75ec66fcd3292e9","Spanish"
"1264",457.84,2318.18,"french","fif","493272","blockNr","1","f","i","613a4182d75ec66fcd3292e9","Spanish"
"1265",646.13,1416.56,"french","fof","493272","blockNr","1","f","o","613a4182d75ec66fcd3292e9","Spanish"
"1266",607.47,1635.1,"french","faf","493272","blockNr","1","f","schwa","613a4182d75ec66fcd3292e9","Spanish"
"1267",457.73,2383.74,"french","fuf","493272","blockNr","1","f","u","613a4182d75ec66fcd3292e9","Spanish"
"1268",444.32,2276.46,"french","fif","493272","blockNr","1","f","i","613a4182d75ec66fcd3292e9","Spanish"
"1269",632.53,1418.98,"french","pof","493272","blockNr","1","p","o","613a4182d75ec66fcd3292e9","Spanish"
"1270",835.39,1877.08,"french","fuf","493272","blockNr","1","f","u","613a4182d75ec66fcd3292e9","Spanish"
"1271",421.93,2360.21,"french","puf","493272","blockNr","1","p","u","613a4182d75ec66fcd3292e9","Spanish"
"1272",391.45,1237.3,"German","pof","493272","blockNr","1","p","o","613a4182d75ec66fcd3292e9","Spanish"
"1273",1071.24,1895.55,"German","pif","493272","blockNr","1","p","i","613a4182d75ec66fcd3292e9","Spanish"
"1274",1119.02,1640.66,"German","fof","493272","blockNr","1","f","o","613a4182d75ec66fcd3292e9","Spanish"
"1275",437.71,1032.11,"German","pof","493272","blockNr","1","p","o","613a4182d75ec66fcd3292e9","Spanish"
"1276",377.84,2718.42,"German","pif","493272","blockNr","1","p","i","613a4182d75ec66fcd3292e9","Spanish"
"1277",693.66,2628.9,"German","fif","493272","blockNr","1","f","i","613a4182d75ec66fcd3292e9","Spanish"
"1278",430.03,1850.6,"German","fuf","493272","blockNr","1","f","u","613a4182d75ec66fcd3292e9","Spanish"
"1279",480.87,1801.38,"German","fuf","493272","blockNr","1","f","u","613a4182d75ec66fcd3292e9","Spanish"
"1280",1772.8,2525.25,"German","fif","493272","blockNr","1","f","i","613a4182d75ec66fcd3292e9","Spanish"
"1281",550.09,1698.66,"German","fof","493272","blockNr","1","f","o","613a4182d75ec66fcd3292e9","Spanish"
"1282",440.73,1780.23,"German","fif","493272","blockNr","1","f","i","613a4182d75ec66fcd3292e9","Spanish"
"1283",432.35,1762.18,"German","puf","493272","blockNr","1","p","u","613a4182d75ec66fcd3292e9","Spanish"
"1284",756.59,1320.33,"German","paf","493272","blockNr","1","p","schwa","613a4182d75ec66fcd3292e9","Spanish"
"1285",441.47,1168.86,"German","pof","493272","blockNr","1","p","o","613a4182d75ec66fcd3292e9","Spanish"
"1286",1015.74,1474.18,"German","faf","493272","blockNr","1","f","schwa","613a4182d75ec66fcd3292e9","Spanish"
"1287",398.6,1581.2,"German","pif","493272","blockNr","1","p","i","613a4182d75ec66fcd3292e9","Spanish"
"1288",1274.58,2326.49,"German","puf","493272","blockNr","1","p","u","613a4182d75ec66fcd3292e9","Spanish"
"1289",747.5,1438.6,"German","paf","493272","blockNr","1","p","schwa","613a4182d75ec66fcd3292e9","Spanish"
"1290",612.38,1547.83,"German","fof","493272","blockNr","1","f","o","613a4182d75ec66fcd3292e9","Spanish"
"1291",448.51,2022.54,"German","fuf","493272","blockNr","1","f","u","613a4182d75ec66fcd3292e9","Spanish"
"1292",1433.34,2595.66,"German","puf","493272","blockNr","1","p","u","613a4182d75ec66fcd3292e9","Spanish"
"1293",675.96,1463.55,"German","faf","493272","blockNr","1","f","schwa","613a4182d75ec66fcd3292e9","Spanish"
"1294",714.33,1434.02,"German","faf","493272","blockNr","1","f","schwa","613a4182d75ec66fcd3292e9","Spanish"
"1295",720.61,1696.92,"German","paf","493272","blockNr","1","p","schwa","613a4182d75ec66fcd3292e9","Spanish"
"1296",397.85,1224.27,"spanish","fuf","493272","blockNr","1","f","u","613a4182d75ec66fcd3292e9","Spanish"
"1297",566.23,1286.89,"spanish","fof","493272","blockNr","1","f","o","613a4182d75ec66fcd3292e9","Spanish"
"1298",833.96,1622.08,"spanish","faf","493272","blockNr","1","f","a","613a4182d75ec66fcd3292e9","Spanish"
"1299",542.8,1322.33,"spanish","fof","493272","blockNr","1","f","o","613a4182d75ec66fcd3292e9","Spanish"
"1300",355.09,2229.45,"spanish","fif","493272","blockNr","1","f","i","613a4182d75ec66fcd3292e9","Spanish"
"1301",417.27,1270.86,"spanish","puf","493272","blockNr","1","p","u","613a4182d75ec66fcd3292e9","Spanish"
"1302",703.15,1497.84,"spanish","faf","493272","blockNr","1","f","a","613a4182d75ec66fcd3292e9","Spanish"
"1303",419.1,1192.25,"spanish","puf","493272","blockNr","1","p","u","613a4182d75ec66fcd3292e9","Spanish"
"1304",738.03,1700.54,"spanish","paf","493272","blockNr","1","p","a","613a4182d75ec66fcd3292e9","Spanish"
"1305",439.53,2291.97,"spanish","pif","493272","blockNr","1","p","i","613a4182d75ec66fcd3292e9","Spanish"
"1306",427.8,1161.06,"spanish","fuf","493272","blockNr","1","f","u","613a4182d75ec66fcd3292e9","Spanish"
