"","participant","stim","resp","language","slider_2.response","phoneme","frame"
"38","5ab33d98580b990001730708","stim/peuf_f.wav","fought_eng","french","2.9375","y","bilabial"
"39","5ab33d98580b990001730708","stim/fif_f.wav","fin_span","french","4.796875","i","fricative"
"40","5ab33d98580b990001730708","stim/p_schwa_f.wav","fool_eng","french","3.072916667","schwa","bilabial"
"41","5bfb724acad1240001e8f657","stim/feuf_f.wav","fun_eng","french","4.03333339","y","fricative"
"42","5bfb724acad1240001e8f657","stim/fif_f.wav","fin_span","french","4","i","fricative"
"43","5bfb724acad1240001e8f657","stim/pif_f.wav","fin_span","french","4","i","bilabial"
"44","5bfb724acad1240001e8f657","stim/p_schwa_f.wav","feel_eng","french","1.985185129","schwa","bilabial"
"45","5bfb724acad1240001e8f657","stim/f_schwa_f.wav","feel_eng","french","1.985185129","schwa","fricative"
"46","5bfb724acad1240001e8f657","stim/peuf_f.wav","fool_eng","french","3.977777834","y","bilabial"
"47","5bfb724acad1240001e8f657","stim/fof_f.wav","fought_eng","french","3.996296353","o","fricative"
"48","5bfb724acad1240001e8f657","stim/pof_f.wav","fought_eng","french","4.007407577","o","bilabial"
"49","5bfb724acad1240001e8f657","stim/fof_f.wav","fought_eng","french","3.996296353","o","fricative"
"50","5bfb724acad1240001e8f657","stim/feuf_f.wav","fool_eng","french","3.996296353","y","fricative"
"51","5bfb724acad1240001e8f657","stim/p_schwa_f.wav","feel_eng","french","1.992592706","schwa","bilabial"
"52","5bfb724acad1240001e8f657","stim/peuf_f.wav","fool_eng","french","3.985185129","y","bilabial"
"53","5bfb724acad1240001e8f657","stim/pof_f.wav","fought_eng","french","4.018518519","o","bilabial"
"54","5bfb724acad1240001e8f657","stim/fif_f.wav","fin_span","french","4.018518519","i","fricative"
"55","5bfb724acad1240001e8f657","stim/f_schwa_f.wav","fought_eng","french","1.014814871","schwa","fricative"
"56","5bfb724acad1240001e8f657","stim/pif_f.wav","fin_span","french","4.003703647","i","bilabial"
"57","5bfb724acad1240001e8f657","stim/peuf_f.wav","fool_eng","french","4.003703647","y","bilabial"
"58","5bfb724acad1240001e8f657","stim/pif_f.wav","fin_span","french","4.003703647","i","bilabial"
"59","5bfb724acad1240001e8f657","stim/pof_f.wav","fought_eng","french","4.003703647","o","bilabial"
"60","5bfb724acad1240001e8f657","stim/feuf_f.wav","fool_eng","french","4.003703647","y","fricative"
"61","5bfb724acad1240001e8f657","stim/f_schwa_f.wav","feel_eng","french","2.014814871","schwa","fricative"
"62","5bfb724acad1240001e8f657","stim/p_schwa_f.wav","feel_eng","french","2","schwa","bilabial"
"63","5bfb724acad1240001e8f657","stim/fif_f.wav","fin_span","french","3.981481481","i","fricative"
"64","5bfb724acad1240001e8f657","stim/fof_f.wav","fought_eng","french","4.014814871","o","fricative"
"65","5bfb724acad1240001e8f657","stim/peuf_f.wav","fool_eng","french","4.007407577","y","bilabial"
"66","5bfb724acad1240001e8f657","stim/fof_f.wav","fought_eng","french","4.003703647","o","fricative"
"67","5bfb724acad1240001e8f657","stim/f_schwa_f.wav","feel_eng","french","1.992592706","schwa","fricative"
"68","5bfb724acad1240001e8f657","stim/feuf_f.wav","fool_eng","french","4.003703647","y","fricative"
"69","5bfb724acad1240001e8f657","stim/p_schwa_f.wav","feel_eng","french","2.022222166","schwa","bilabial"
"70","5bfb724acad1240001e8f657","stim/pif_f.wav","fin_span","french","3.992592706","i","bilabial"
"71","5bfb724acad1240001e8f657","stim/pof_f.wav","fought_eng","french","4.007407577","o","bilabial"
"72","5bfb724acad1240001e8f657","stim/fif_f.wav","fin_span","french","4.007407577","i","fricative"
"73","5bfb724acad1240001e8f657","stim/f_schwa_f.wav","feel_eng","french","1.996296353","schwa","fricative"
"74","5bfb724acad1240001e8f657","stim/peuf_f.wav","fool_eng","french","3.996296353","y","bilabial"
"75","5bfb724acad1240001e8f657","stim/pof_f.wav","fought_eng","french","3.996296353","o","bilabial"
"76","5bfb724acad1240001e8f657","stim/pif_f.wav","fin_span","french","3.996296353","i","bilabial"
"77","5bfb724acad1240001e8f657","stim/feuf_f.wav","fool_eng","french","3.996296353","y","fricative"
"78","5bfb724acad1240001e8f657","stim/p_schwa_f.wav","feel_eng","french","1.985185129","schwa","bilabial"
"79","5bfb724acad1240001e8f657","stim/fif_f.wav","fin_span","french","4.011111224","i","fricative"
"80","5bfb724acad1240001e8f657","stim/fof_f.wav","fought_eng","french","4.011111224","o","fricative"
"81","5c05922f4e1b7b00016af702","stim/pof_f.wav","fool_eng","french","4.385416667","o","bilabial"
"82","5c05922f4e1b7b00016af702","stim/fif_f.wav","fool_eng","french","3.338541667","i","fricative"
"83","5c05922f4e1b7b00016af702","stim/fof_f.wav","fought_eng","french","3.989583333","o","fricative"
"84","5c05922f4e1b7b00016af702","stim/p_schwa_f.wav","fought_eng","french","3.65625","schwa","bilabial"
"85","5c05922f4e1b7b00016af702","stim/peuf_f.wav","fin_span","french","3.578125","y","bilabial"
"86","5c05922f4e1b7b00016af702","stim/feuf_f.wav","fin_span","french","3.578125","y","fricative"
"87","5c05922f4e1b7b00016af702","stim/pif_f.wav","fun_eng","french","3.651041667","i","bilabial"
"88","5c05922f4e1b7b00016af702","stim/f_schwa_f.wav","fought_eng","french","3.916666667","schwa","fricative"
"89","5c05922f4e1b7b00016af702","stim/p_schwa_f.wav","fought_eng","french","3.833333333","schwa","bilabial"
"90","5c05922f4e1b7b00016af702","stim/fif_f.wav","feel_eng","french","4.375","i","fricative"
"91","5c05922f4e1b7b00016af702","stim/pof_f.wav","fought_eng","french","2.677083333","o","bilabial"
"92","5c05922f4e1b7b00016af702","stim/f_schwa_f.wav","feel_eng","french","3.505208333","schwa","fricative"
"93","5c05922f4e1b7b00016af702","stim/fof_f.wav","fought_eng","french","3.921875","o","fricative"
"94","5c05922f4e1b7b00016af702","stim/peuf_f.wav","su_span","french","3.848958333","y","bilabial"
"95","5c05922f4e1b7b00016af702","stim/feuf_f.wav","su_span","french","4.526041667","y","fricative"
"96","5c05922f4e1b7b00016af702","stim/pif_f.wav","fought_eng","french","4.010416667","i","bilabial"
"97","5c05922f4e1b7b00016af702","stim/fif_f.wav","fought_eng","french","4.192708333","i","fricative"
"98","5c05922f4e1b7b00016af702","stim/fof_f.wav","fought_eng","french","4.171875","o","fricative"
"99","5c05922f4e1b7b00016af702","stim/pof_f.wav","fought_eng","french","4.59375","o","bilabial"
"100","5c05922f4e1b7b00016af702","stim/pif_f.wav","feel_eng","french","4.588541667","i","bilabial"
"101","5c05922f4e1b7b00016af702","stim/f_schwa_f.wav","fought_eng","french","4.59375","schwa","fricative"
"102","5c05922f4e1b7b00016af702","stim/peuf_f.wav","feel_eng","french","4.583333333","y","bilabial"
"103","5c05922f4e1b7b00016af702","stim/p_schwa_f.wav","fought_eng","french","4.583333333","schwa","bilabial"
"104","5c05922f4e1b7b00016af702","stim/feuf_f.wav","feel_eng","french","4.583333333","y","fricative"
"105","5c05922f4e1b7b00016af702","stim/pof_f.wav","fought_eng","french","4.583333333","o","bilabial"
"106","5c05922f4e1b7b00016af702","stim/pif_f.wav","feel_eng","french","4.578125","i","bilabial"
"107","5c05922f4e1b7b00016af702","stim/peuf_f.wav","fool_eng","french","4.776041667","y","bilabial"
"108","5c05922f4e1b7b00016af702","stim/fif_f.wav","feel_eng","french","4.744791667","i","fricative"
"109","5c05922f4e1b7b00016af702","stim/p_schwa_f.wav","fought_eng","french","4.744791667","schwa","bilabial"
"110","5c05922f4e1b7b00016af702","stim/fof_f.wav","fought_eng","french","4.682291667","o","fricative"
"111","5c05922f4e1b7b00016af702","stim/f_schwa_f.wav","fought_eng","french","4.75","schwa","fricative"
"112","5c05922f4e1b7b00016af702","stim/feuf_f.wav","fool_eng","french","4.75","y","fricative"
"113","5c05922f4e1b7b00016af702","stim/pof_f.wav","fought_eng","french","4.75","o","bilabial"
"114","5c05922f4e1b7b00016af702","stim/feuf_f.wav","su_span","french","4.166666667","y","fricative"
"115","5c05922f4e1b7b00016af702","stim/peuf_f.wav","fool_eng","french","4.161458333","y","bilabial"
"116","5c05922f4e1b7b00016af702","stim/f_schwa_f.wav","fought_eng","french","3.838541667","schwa","fricative"
"117","5c05922f4e1b7b00016af702","stim/p_schwa_f.wav","fought_eng","french","3.848958333","schwa","bilabial"
"118","5c05922f4e1b7b00016af702","stim/fif_f.wav","feel_eng","french","4","i","fricative"
"119","5c05922f4e1b7b00016af702","stim/fof_f.wav","fought_eng","french","4.005208333","o","fricative"
"120","5c05922f4e1b7b00016af702","stim/pif_f.wav","fought_eng","french","4.005208333","i","bilabial"
"121","5e3f7b673ba9991dc9cabcfa","stim/fif_f.wav","fin_span","french","4.988888889","i","fricative"
"122","5e3f7b673ba9991dc9cabcfa","stim/f_schwa_f.wav","feel_eng","french","4.988888889","schwa","fricative"
"123","5e3f7b673ba9991dc9cabcfa","stim/pof_f.wav","fought_eng","french","4.988888889","o","bilabial"
"124","5e3f7b673ba9991dc9cabcfa","stim/pif_f.wav","fool_eng","french","4.988888889","i","bilabial"
"125","5e3f7b673ba9991dc9cabcfa","stim/p_schwa_f.wav","fought_eng","french","4.988888889","schwa","bilabial"
"126","5e3f7b673ba9991dc9cabcfa","stim/feuf_f.wav","fought_eng","french","4.988888889","y","fricative"
"127","5e3f7b673ba9991dc9cabcfa","stim/fof_f.wav","fought_eng","french","4.988888889","o","fricative"
"128","5e3f7b673ba9991dc9cabcfa","stim/peuf_f.wav","fun_eng","french","4.988888889","y","bilabial"
"129","5e3f7b673ba9991dc9cabcfa","stim/pif_f.wav","fool_eng","french","4.988888889","i","bilabial"
"130","5e3f7b673ba9991dc9cabcfa","stim/fif_f.wav","fun_eng","french","4.988888889","i","fricative"
"131","5e3f7b673ba9991dc9cabcfa","stim/fof_f.wav","fought_eng","french","4.988888889","o","fricative"
"132","5e3f7b673ba9991dc9cabcfa","stim/p_schwa_f.wav","fought_eng","french","4.992592593","schwa","bilabial"
"133","5e3f7b673ba9991dc9cabcfa","stim/peuf_f.wav","fun_eng","french","4.985185185","y","bilabial"
"134","5e3f7b673ba9991dc9cabcfa","stim/f_schwa_f.wav","fought_eng","french","4.985185185","schwa","fricative"
"135","5e3f7b673ba9991dc9cabcfa","stim/feuf_f.wav","fought_eng","french","4.985185185","y","fricative"
"136","5e3f7b673ba9991dc9cabcfa","stim/pof_f.wav","fought_eng","french","4.988888889","o","bilabial"
"137","5e3f7b673ba9991dc9cabcfa","stim/f_schwa_f.wav","fought_eng","french","4.988888889","schwa","fricative"
"138","5e3f7b673ba9991dc9cabcfa","stim/feuf_f.wav","fought_eng","french","4.988888889","y","fricative"
"139","5e3f7b673ba9991dc9cabcfa","stim/peuf_f.wav","fool_eng","french","4.988888889","y","bilabial"
"140","5e3f7b673ba9991dc9cabcfa","stim/pif_f.wav","fun_eng","french","4.992592593","i","bilabial"
"141","5e3f7b673ba9991dc9cabcfa","stim/fof_f.wav","fought_eng","french","4.992592593","o","fricative"
"142","5e3f7b673ba9991dc9cabcfa","stim/p_schwa_f.wav","fun_eng","french","4.992592593","schwa","bilabial"
"143","5e3f7b673ba9991dc9cabcfa","stim/pof_f.wav","fought_eng","french","4.992592593","o","bilabial"
"144","5e3f7b673ba9991dc9cabcfa","stim/fif_f.wav","feel_eng","french","4.992592593","i","fricative"
"145","5e3f7b673ba9991dc9cabcfa","stim/f_schwa_f.wav","fought_eng","french","4.992592593","schwa","fricative"
"146","5e3f7b673ba9991dc9cabcfa","stim/p_schwa_f.wav","fought_eng","french","4.992592593","schwa","bilabial"
"147","5e3f7b673ba9991dc9cabcfa","stim/fif_f.wav","fun_eng","french","4.992592593","i","fricative"
"148","5e3f7b673ba9991dc9cabcfa","stim/feuf_f.wav","fun_eng","french","4.992592593","y","fricative"
"149","5e3f7b673ba9991dc9cabcfa","stim/pif_f.wav","fun_eng","french","4.992592593","i","bilabial"
"150","5e3f7b673ba9991dc9cabcfa","stim/pof_f.wav","fought_eng","french","4.992592593","o","bilabial"
"151","5e3f7b673ba9991dc9cabcfa","stim/peuf_f.wav","fun_eng","french","4.992592593","y","bilabial"
"152","5e3f7b673ba9991dc9cabcfa","stim/fof_f.wav","fought_eng","french","4.996296296","o","fricative"
"153","5e3f7b673ba9991dc9cabcfa","stim/f_schwa_f.wav","fought_eng","french","4.996296296","schwa","fricative"
"154","5e3f7b673ba9991dc9cabcfa","stim/feuf_f.wav","fun_eng","french","4.996296296","y","fricative"
"155","5e3f7b673ba9991dc9cabcfa","stim/p_schwa_f.wav","fought_eng","french","4.996296296","schwa","bilabial"
"156","5e3f7b673ba9991dc9cabcfa","stim/pif_f.wav","feel_eng","french","4.996296296","i","bilabial"
"157","5e3f7b673ba9991dc9cabcfa","stim/fof_f.wav","fought_eng","french","4.996296296","o","fricative"
"158","5e3f7b673ba9991dc9cabcfa","stim/fif_f.wav","fool_eng","french","4.996296296","i","fricative"
"159","5e3f7b673ba9991dc9cabcfa","stim/peuf_f.wav","fool_eng","french","4.985185185","y","bilabial"
"160","5e3f7b673ba9991dc9cabcfa","stim/pof_f.wav","fought_eng","french","4.985185185","o","bilabial"
"161","5e9fdd5effe6a51855448d1b","stim/fof_f.wav","fought_eng","french","2.020833333","o","fricative"
"162","5e9fdd5effe6a51855448d1b","stim/f_schwa_f.wav","feel_eng","french","2","schwa","fricative"
"163","5e9fdd5effe6a51855448d1b","stim/pif_f.wav","feel_eng","french","3.984375","i","bilabial"
"164","5e9fdd5effe6a51855448d1b","stim/pof_f.wav","fought_eng","french","3","o","bilabial"
"165","5e9fdd5effe6a51855448d1b","stim/peuf_f.wav","fool_eng","french","4.979166667","y","bilabial"
"166","5e9fdd5effe6a51855448d1b","stim/p_schwa_f.wav","feel_eng","french","2.005208333","schwa","bilabial"
"167","5e9fdd5effe6a51855448d1b","stim/fif_f.wav","fin_span","french","4.973958333","i","fricative"
"168","5e9fdd5effe6a51855448d1b","stim/feuf_f.wav","su_span","french","2.994791667","y","fricative"
"169","5e9fdd5effe6a51855448d1b","stim/p_schwa_f.wav","fought_eng","french","2.010416667","schwa","bilabial"
"170","5e9fdd5effe6a51855448d1b","stim/f_schwa_f.wav","fought_eng","french","2","schwa","fricative"
"171","5e9fdd5effe6a51855448d1b","stim/peuf_f.wav","su_span","french","4.005208333","y","bilabial"
"172","5e9fdd5effe6a51855448d1b","stim/fof_f.wav","fun_eng","french","2.979166667","o","fricative"
"173","5e9fdd5effe6a51855448d1b","stim/fif_f.wav","fin_span","french","3.994791667","i","fricative"
"174","5e9fdd5effe6a51855448d1b","stim/pof_f.wav","fought_eng","french","4","o","bilabial"
"175","5e9fdd5effe6a51855448d1b","stim/feuf_f.wav","fought_eng","french","4.005208333","y","fricative"
"176","5e9fdd5effe6a51855448d1b","stim/pif_f.wav","fin_span","french","4.947916667","i","bilabial"
"177","5e9fdd5effe6a51855448d1b","stim/fif_f.wav","fin_span","french","4.979166667","i","fricative"
"178","5e9fdd5effe6a51855448d1b","stim/peuf_f.wav","fought_eng","french","4.010416667","y","bilabial"
"179","5e9fdd5effe6a51855448d1b","stim/fof_f.wav","fought_eng","french","2.984375","o","fricative"
"180","5e9fdd5effe6a51855448d1b","stim/f_schwa_f.wav","fought_eng","french","1.010416667","schwa","fricative"
"181","5e9fdd5effe6a51855448d1b","stim/p_schwa_f.wav","fun_eng","french","1.015625","schwa","bilabial"
"182","5e9fdd5effe6a51855448d1b","stim/feuf_f.wav","fool_eng","french","1.979166667","y","fricative"
"183","5e9fdd5effe6a51855448d1b","stim/pif_f.wav","fin_span","french","4.973958333","i","bilabial"
"184","5e9fdd5effe6a51855448d1b","stim/pof_f.wav","fun_eng","french","3.020833333","o","bilabial"
"185","5e9fdd5effe6a51855448d1b","stim/peuf_f.wav","fought_eng","french","3","y","bilabial"
"186","5e9fdd5effe6a51855448d1b","stim/pif_f.wav","fin_span","french","3.984375","i","bilabial"
"187","5e9fdd5effe6a51855448d1b","stim/pof_f.wav","fought_eng","french","2.989583333","o","bilabial"
"188","5e9fdd5effe6a51855448d1b","stim/fif_f.wav","fin_span","french","3.989583333","i","fricative"
"189","5e9fdd5effe6a51855448d1b","stim/fof_f.wav","fool_eng","french","2.963541667","o","fricative"
"190","5e9fdd5effe6a51855448d1b","stim/p_schwa_f.wav","feel_eng","french","2.015625","schwa","bilabial"
"191","5e9fdd5effe6a51855448d1b","stim/feuf_f.wav","fought_eng","french","2.005208333","y","fricative"
"192","5e9fdd5effe6a51855448d1b","stim/f_schwa_f.wav","fought_eng","french","2.973958333","schwa","fricative"
"193","5e9fdd5effe6a51855448d1b","stim/pif_f.wav","fin_span","french","4","i","bilabial"
"194","5e9fdd5effe6a51855448d1b","stim/feuf_f.wav","fought_eng","french","3.020833333","y","fricative"
"195","5e9fdd5effe6a51855448d1b","stim/f_schwa_f.wav","feel_eng","french","3.010416667","schwa","fricative"
"196","5e9fdd5effe6a51855448d1b","stim/peuf_f.wav","su_span","french","2.947916667","y","bilabial"
"197","5e9fdd5effe6a51855448d1b","stim/p_schwa_f.wav","su_span","french","1.979166667","schwa","bilabial"
"198","5e9fdd5effe6a51855448d1b","stim/fif_f.wav","fin_span","french","4.96875","i","fricative"
"199","5e9fdd5effe6a51855448d1b","stim/fof_f.wav","fought_eng","french","4.015625","o","fricative"
"200","5e9fdd5effe6a51855448d1b","stim/pof_f.wav","fought_eng","french","3.994791667","o","bilabial"
"201","5ec2a21d6053200957b486f9","stim/pof_f.wav","fun_eng","french","3","o","bilabial"
"202","5ec2a21d6053200957b486f9","stim/peuf_f.wav","su_span","french","3.96875","y","bilabial"
"203","5ec2a21d6053200957b486f9","stim/fof_f.wav","son_span","french","3.010416667","o","fricative"
"204","5ec2a21d6053200957b486f9","stim/p_schwa_f.wav","fought_eng","french","1.984375","schwa","bilabial"
"205","5ec2a21d6053200957b486f9","stim/f_schwa_f.wav","fool_eng","french","2.989583333","schwa","fricative"
"206","5ec2a21d6053200957b486f9","stim/fif_f.wav","feel_eng","french","3.994791667","i","fricative"
"207","5ec2a21d6053200957b486f9","stim/pif_f.wav","fin_span","french","4.015625","i","bilabial"
"208","5ec2a21d6053200957b486f9","stim/feuf_f.wav","su_span","french","3","y","fricative"
"209","5ec2a21d6053200957b486f9","stim/fof_f.wav","fought_eng","french","2","o","fricative"
"210","5ec2a21d6053200957b486f9","stim/pif_f.wav","feel_eng","french","3.984375","i","bilabial"
"211","5ec2a21d6053200957b486f9","stim/feuf_f.wav","su_span","french","3.005208333","y","fricative"
"212","5ec2a21d6053200957b486f9","stim/fif_f.wav","feel_eng","french","3.984375","i","fricative"
"213","5ec2a21d6053200957b486f9","stim/pof_f.wav","fought_eng","french","2.010416667","o","bilabial"
"214","5ec2a21d6053200957b486f9","stim/peuf_f.wav","su_span","french","2.984375","y","bilabial"
"215","5ec2a21d6053200957b486f9","stim/p_schwa_f.wav","fought_eng","french","1.984375","schwa","bilabial"
"216","5ec2a21d6053200957b486f9","stim/f_schwa_f.wav","son_span","french","4","schwa","fricative"
"217","5ec2a21d6053200957b486f9","stim/peuf_f.wav","su_span","french","2.989583333","y","bilabial"
"218","5ec2a21d6053200957b486f9","stim/f_schwa_f.wav","fought_eng","french","2.989583333","schwa","fricative"
"219","5ec2a21d6053200957b486f9","stim/fif_f.wav","feel_eng","french","4.010416667","i","fricative"
"220","5ec2a21d6053200957b486f9","stim/pif_f.wav","feel_eng","french","4","i","bilabial"
"221","5ec2a21d6053200957b486f9","stim/pof_f.wav","fought_eng","french","1.984375","o","bilabial"
"222","5ec2a21d6053200957b486f9","stim/fof_f.wav","fought_eng","french","2","o","fricative"
"223","5ec2a21d6053200957b486f9","stim/p_schwa_f.wav","son_span","french","2.010416667","schwa","bilabial"
"224","5ec2a21d6053200957b486f9","stim/feuf_f.wav","su_span","french","3.989583333","y","fricative"
"225","5ec2a21d6053200957b486f9","stim/feuf_f.wav","su_span","french","4","y","fricative"
"226","5ec2a21d6053200957b486f9","stim/pof_f.wav","fought_eng","french","3.005208333","o","bilabial"
"227","5ec2a21d6053200957b486f9","stim/peuf_f.wav","su_span","french","3.979166667","y","bilabial"
"228","5ec2a21d6053200957b486f9","stim/p_schwa_f.wav","fought_eng","french","2.994791667","schwa","bilabial"
"229","5ec2a21d6053200957b486f9","stim/fif_f.wav","feel_eng","french","3.963541667","i","fricative"
"230","5ec2a21d6053200957b486f9","stim/pif_f.wav","feel_eng","french","3.973958333","i","bilabial"
"231","5ec2a21d6053200957b486f9","stim/f_schwa_f.wav","fought_eng","french","2.010416667","schwa","fricative"
"232","5ec2a21d6053200957b486f9","stim/fof_f.wav","fought_eng","french","1.979166667","o","fricative"
"233","5ec2a21d6053200957b486f9","stim/pif_f.wav","fin_span","french","4.958333333","i","bilabial"
"234","5ec2a21d6053200957b486f9","stim/f_schwa_f.wav","fought_eng","french","2.005208333","schwa","fricative"
"235","5ec2a21d6053200957b486f9","stim/feuf_f.wav","su_span","french","3.947916667","y","fricative"
"236","5ec2a21d6053200957b486f9","stim/fof_f.wav","fought_eng","french","2","o","fricative"
"237","5ec2a21d6053200957b486f9","stim/pof_f.wav","fought_eng","french","1.989583333","o","bilabial"
"238","5ec2a21d6053200957b486f9","stim/fif_f.wav","feel_eng","french","3.984375","i","fricative"
"239","5ec2a21d6053200957b486f9","stim/peuf_f.wav","su_span","french","4.015625","y","bilabial"
"240","5ec2a21d6053200957b486f9","stim/p_schwa_f.wav","fought_eng","french","1.973958333","schwa","bilabial"
"241","5eecf71ff9be240d72d2dddf","stim/f_schwa_f.wav","fun_eng","french","3.140740741","schwa","fricative"
"242","5eecf71ff9be240d72d2dddf","stim/p_schwa_f.wav","feel_eng","french","2.992592593","schwa","bilabial"
"243","5eecf71ff9be240d72d2dddf","stim/peuf_f.wav","fool_eng","french","3.12962963","y","bilabial"
"244","5eecf71ff9be240d72d2dddf","stim/pif_f.wav","feel_eng","french","3.333333333","i","bilabial"
"245","5eecf71ff9be240d72d2dddf","stim/fif_f.wav","fin_span","french","3.677777778","i","fricative"
"246","5eecf71ff9be240d72d2dddf","stim/fof_f.wav","fool_eng","french","3.451851852","o","fricative"
"247","5eecf71ff9be240d72d2dddf","stim/pof_f.wav","fool_eng","french","3.448148148","o","bilabial"
"248","5eecf71ff9be240d72d2dddf","stim/feuf_f.wav","fun_eng","french","3.42962963","y","fricative"
"249","5eecf71ff9be240d72d2dddf","stim/fof_f.wav","fool_eng","french","3.518518519","o","fricative"
"250","5eecf71ff9be240d72d2dddf","stim/fif_f.wav","fin_span","french","3.82962963","i","fricative"
"251","5eecf71ff9be240d72d2dddf","stim/p_schwa_f.wav","feel_eng","french","3.266666667","schwa","bilabial"
"252","5eecf71ff9be240d72d2dddf","stim/pof_f.wav","fool_eng","french","3.585185185","o","bilabial"
"253","5eecf71ff9be240d72d2dddf","stim/peuf_f.wav","su_span","french","3.862962963","y","bilabial"
"254","5eecf71ff9be240d72d2dddf","stim/pif_f.wav","fin_span","french","3.988888889","i","bilabial"
"255","5eecf71ff9be240d72d2dddf","stim/f_schwa_f.wav","feel_eng","french","3.833333333","schwa","fricative"
"256","5eecf71ff9be240d72d2dddf","stim/feuf_f.wav","su_span","french","3.9","y","fricative"
"257","5eecf71ff9be240d72d2dddf","stim/pif_f.wav","fin_span","french","3.925925926","i","bilabial"
"258","5eecf71ff9be240d72d2dddf","stim/f_schwa_f.wav","feel_eng","french","3.82962963","schwa","fricative"
"259","5eecf71ff9be240d72d2dddf","stim/p_schwa_f.wav","feel_eng","french","3.740740741","schwa","bilabial"
"260","5eecf71ff9be240d72d2dddf","stim/feuf_f.wav","su_span","french","4","y","fricative"
"261","5eecf71ff9be240d72d2dddf","stim/fof_f.wav","son_span","french","4.033333333","o","fricative"
"262","5eecf71ff9be240d72d2dddf","stim/fif_f.wav","fin_span","french","4.02962963","i","fricative"
"263","5eecf71ff9be240d72d2dddf","stim/peuf_f.wav","su_span","french","3.97037037","y","bilabial"
"264","5eecf71ff9be240d72d2dddf","stim/pof_f.wav","fought_eng","french","3.896296296","o","bilabial"
"265","5eecf71ff9be240d72d2dddf","stim/feuf_f.wav","su_span","french","3.988888889","y","fricative"
