"","participant","stim","resp","stim_language","slider.response","phoneme","frame"
"157","5e3f7b673ba9991dc9cabcfa","stim/f_schwa_g.wav","fought_eng","German","4.988888889","schwa","fricative"
"158","5e3f7b673ba9991dc9cabcfa","stim/fof_g.wav","fool_eng","German","4.988888889","o","fricative"
"159","5e3f7b673ba9991dc9cabcfa","stim/pof_g.wav","fool_eng","German","4.988888889","o","bilabial"
"160","5e3f7b673ba9991dc9cabcfa","stim/feuf_g.wav","fought_eng","German","4.988888889","y","fricative"
"161","5e9fdd5effe6a51855448d1b","stim/f_schwa_g.wav","fun_eng","German","3.010416667","schwa","fricative"
"162","5e9fdd5effe6a51855448d1b","stim/peuf_g.wav","fought_eng","German","2","y","bilabial"
"163","5e9fdd5effe6a51855448d1b","stim/p_schwa_g.wav","fought_eng","German","2.005208333","schwa","bilabial"
"164","5e9fdd5effe6a51855448d1b","stim/pof_g.wav","fought_eng","German","3.989583333","o","bilabial"
"165","5e9fdd5effe6a51855448d1b","stim/feuf_g.wav","feel_eng","German","1.989583333","y","fricative"
"166","5e9fdd5effe6a51855448d1b","stim/fof_g.wav","fought_eng","German","1.994791667","o","fricative"
"167","5e9fdd5effe6a51855448d1b","stim/fief_g.wav","fin_span","German","2.708333333","i","fricative"
"168","5e9fdd5effe6a51855448d1b","stim/pief_g.wav","fin_span","German","3","i","bilabial"
"169","5e9fdd5effe6a51855448d1b","stim/pof_g.wav","fought_eng","German","2.979166667","o","bilabial"
"170","5e9fdd5effe6a51855448d1b","stim/pief_g.wav","fin_span","German","3.015625","i","bilabial"
"171","5e9fdd5effe6a51855448d1b","stim/fof_g.wav","fought_eng","German","2.994791667","o","fricative"
"172","5e9fdd5effe6a51855448d1b","stim/fief_g.wav","feel_eng","German","3","i","fricative"
"173","5e9fdd5effe6a51855448d1b","stim/feuf_g.wav","fun_eng","German","2","y","fricative"
"174","5e9fdd5effe6a51855448d1b","stim/p_schwa_g.wav","fought_eng","German","2.026041667","schwa","bilabial"
"175","5e9fdd5effe6a51855448d1b","stim/f_schwa_g.wav","fought_eng","German","2.989583333","schwa","fricative"
"176","5e9fdd5effe6a51855448d1b","stim/peuf_g.wav","fought_eng","German","3.979166667","y","bilabial"
"177","5e9fdd5effe6a51855448d1b","stim/peuf_g.wav","fought_eng","German","3.994791667","y","bilabial"
"178","5e9fdd5effe6a51855448d1b","stim/feuf_g.wav","fought_eng","German","3.0625","y","fricative"
"179","5e9fdd5effe6a51855448d1b","stim/pief_g.wav","fin_span","German","3.005208333","i","bilabial"
"180","5e9fdd5effe6a51855448d1b","stim/pof_g.wav","fought_eng","German","4.979166667","o","bilabial"
"181","5e9fdd5effe6a51855448d1b","stim/p_schwa_g.wav","fought_eng","German","3.005208333","schwa","bilabial"
"182","5e9fdd5effe6a51855448d1b","stim/fof_g.wav","fought_eng","German","3.010416667","o","fricative"
"183","5e9fdd5effe6a51855448d1b","stim/fief_g.wav","feel_eng","German","2.953125","i","fricative"
"184","5e9fdd5effe6a51855448d1b","stim/f_schwa_g.wav","fought_eng","German","4.010416667","schwa","fricative"
"185","5e9fdd5effe6a51855448d1b","stim/p_schwa_g.wav","fought_eng","German","2.989583333","schwa","bilabial"
"186","5e9fdd5effe6a51855448d1b","stim/fof_g.wav","fought_eng","German","4.96875","o","fricative"
"187","5e9fdd5effe6a51855448d1b","stim/peuf_g.wav","fought_eng","German","4.953125","y","bilabial"
"188","5e9fdd5effe6a51855448d1b","stim/feuf_g.wav","feel_eng","German","3.010416667","y","fricative"
"189","5e9fdd5effe6a51855448d1b","stim/fief_g.wav","feel_eng","German","3","i","fricative"
"190","5e9fdd5effe6a51855448d1b","stim/f_schwa_g.wav","fought_eng","German","3.005208333","schwa","fricative"
"191","5e9fdd5effe6a51855448d1b","stim/pof_g.wav","fought_eng","German","4.015625","o","bilabial"
"192","5e9fdd5effe6a51855448d1b","stim/pief_g.wav","feel_eng","German","3.036458333","i","bilabial"
"193","5e9fdd5effe6a51855448d1b","stim/pof_g.wav","fought_eng","German","3.96875","o","bilabial"
"194","5e9fdd5effe6a51855448d1b","stim/pief_g.wav","feel_eng","German","3.005208333","i","bilabial"
"195","5e9fdd5effe6a51855448d1b","stim/f_schwa_g.wav","fought_eng","German","2","schwa","fricative"
"196","5e9fdd5effe6a51855448d1b","stim/fief_g.wav","feel_eng","German","3","i","fricative"
"197","5e9fdd5effe6a51855448d1b","stim/peuf_g.wav","fought_eng","German","2.979166667","y","bilabial"
"198","5e9fdd5effe6a51855448d1b","stim/p_schwa_g.wav","fought_eng","German","2.015625","schwa","bilabial"
"199","5e9fdd5effe6a51855448d1b","stim/fof_g.wav","fought_eng","German","4.015625","o","fricative"
"200","5e9fdd5effe6a51855448d1b","stim/feuf_g.wav","fought_eng","German","3.973958333","y","fricative"
"201","5ec2a21d6053200957b486f9","stim/fof_g.wav","fool_eng","German","2.005208333","o","fricative"
"202","5ec2a21d6053200957b486f9","stim/p_schwa_g.wav","fought_eng","German","2","schwa","bilabial"
"203","5ec2a21d6053200957b486f9","stim/f_schwa_g.wav","fought_eng","German","2","schwa","fricative"
"204","5ec2a21d6053200957b486f9","stim/feuf_g.wav","fool_eng","German","3.994791667","y","fricative"
"205","5ec2a21d6053200957b486f9","stim/fief_g.wav","feel_eng","German","4.447916667","i","fricative"
"206","5ec2a21d6053200957b486f9","stim/pief_g.wav","fin_span","German","4.015625","i","bilabial"
"207","5ec2a21d6053200957b486f9","stim/pof_g.wav","fought_eng","German","4.010416667","o","bilabial"
"208","5ec2a21d6053200957b486f9","stim/peuf_g.wav","fool_eng","German","4.010416667","y","bilabial"
"209","5ec2a21d6053200957b486f9","stim/fof_g.wav","fought_eng","German","4.635416667","o","fricative"
"210","5ec2a21d6053200957b486f9","stim/fief_g.wav","feel_eng","German","4.015625","i","fricative"
"211","5ec2a21d6053200957b486f9","stim/pof_g.wav","fought_eng","German","3.557291667","o","bilabial"
"212","5ec2a21d6053200957b486f9","stim/f_schwa_g.wav","fun_eng","German","2.020833333","schwa","fricative"
"213","5ec2a21d6053200957b486f9","stim/feuf_g.wav","fool_eng","German","3.859375","y","fricative"
"214","5ec2a21d6053200957b486f9","stim/p_schwa_g.wav","fought_eng","German","1.635416667","schwa","bilabial"
"215","5ec2a21d6053200957b486f9","stim/pief_g.wav","feel_eng","German","4.010416667","i","bilabial"
"216","5ec2a21d6053200957b486f9","stim/peuf_g.wav","fool_eng","German","4.078125","y","bilabial"
"217","5ec2a21d6053200957b486f9","stim/pief_g.wav","feel_eng","German","4.005208333","i","bilabial"
"218","5ec2a21d6053200957b486f9","stim/f_schwa_g.wav","fun_eng","German","1.984375","schwa","fricative"
"219","5ec2a21d6053200957b486f9","stim/p_schwa_g.wav","fought_eng","German","1.385416667","schwa","bilabial"
"220","5ec2a21d6053200957b486f9","stim/peuf_g.wav","fool_eng","German","4","y","bilabial"
"221","5ec2a21d6053200957b486f9","stim/fief_g.wav","feel_eng","German","4.416666667","i","fricative"
"222","5ec2a21d6053200957b486f9","stim/pof_g.wav","fought_eng","German","2.973958333","o","bilabial"
"223","5ec2a21d6053200957b486f9","stim/feuf_g.wav","fool_eng","German","4","y","fricative"
"224","5ec2a21d6053200957b486f9","stim/fof_g.wav","fought_eng","German","3.979166667","o","fricative"
"225","5ec2a21d6053200957b486f9","stim/f_schwa_g.wav","fun_eng","German","2.020833333","schwa","fricative"
"226","5ec2a21d6053200957b486f9","stim/peuf_g.wav","fool_eng","German","4.005208333","y","bilabial"
"227","5ec2a21d6053200957b486f9","stim/p_schwa_g.wav","fun_eng","German","2.005208333","schwa","bilabial"
"228","5ec2a21d6053200957b486f9","stim/pof_g.wav","fought_eng","German","3.994791667","o","bilabial"
"229","5ec2a21d6053200957b486f9","stim/fof_g.wav","fought_eng","German","4.395833333","o","fricative"
"230","5ec2a21d6053200957b486f9","stim/pief_g.wav","feel_eng","German","4","i","bilabial"
"231","5ec2a21d6053200957b486f9","stim/fief_g.wav","feel_eng","German","4.010416667","i","fricative"
"232","5ec2a21d6053200957b486f9","stim/feuf_g.wav","fool_eng","German","3","y","fricative"
"233","5ec2a21d6053200957b486f9","stim/p_schwa_g.wav","fun_eng","German","1.911458333","schwa","bilabial"
"234","5ec2a21d6053200957b486f9","stim/f_schwa_g.wav","fun_eng","German","1.932291667","schwa","fricative"
"235","5ec2a21d6053200957b486f9","stim/peuf_g.wav","fool_eng","German","3.989583333","y","bilabial"
"236","5ec2a21d6053200957b486f9","stim/pof_g.wav","fought_eng","German","4.015625","o","bilabial"
"237","5ec2a21d6053200957b486f9","stim/pief_g.wav","feel_eng","German","4.1875","i","bilabial"
"238","5ec2a21d6053200957b486f9","stim/fof_g.wav","fought_eng","German","3.989583333","o","fricative"
"239","5ec2a21d6053200957b486f9","stim/feuf_g.wav","fool_eng","German","3.989583333","y","fricative"
"240","5ec2a21d6053200957b486f9","stim/fief_g.wav","feel_eng","German","4.286458333","i","fricative"
"241","5eecf71ff9be240d72d2dddf","stim/feuf_g.wav","fool_eng","German","3.477777778","y","fricative"
"242","5eecf71ff9be240d72d2dddf","stim/peuf_g.wav","fool_eng","German","3.144444444","y","bilabial"
"243","5eecf71ff9be240d72d2dddf","stim/pof_g.wav","fought_eng","German","2.87037037","o","bilabial"
"244","5eecf71ff9be240d72d2dddf","stim/fief_g.wav","fin_span","German","3.985185185","i","fricative"
"245","5eecf71ff9be240d72d2dddf","stim/f_schwa_g.wav","fought_eng","German","3.066666667","schwa","fricative"
"246","5eecf71ff9be240d72d2dddf","stim/p_schwa_g.wav","fun_eng","German","3.159259259","schwa","bilabial"
"247","5eecf71ff9be240d72d2dddf","stim/pief_g.wav","feel_eng","German","3.359259259","i","bilabial"
"248","5eecf71ff9be240d72d2dddf","stim/fof_g.wav","fool_eng","German","3.837037037","o","fricative"
"249","5eecf71ff9be240d72d2dddf","stim/feuf_g.wav","su_span","German","3","y","fricative"
"250","5eecf71ff9be240d72d2dddf","stim/fief_g.wav","fin_span","German","3.155555556","i","fricative"
"251","5eecf71ff9be240d72d2dddf","stim/pief_g.wav","feel_eng","German","3.503703704","i","bilabial"
"252","5eecf71ff9be240d72d2dddf","stim/pof_g.wav","fun_eng","German","3.2","o","bilabial"
"253","5eecf71ff9be240d72d2dddf","stim/p_schwa_g.wav","fought_eng","German","2.859259259","schwa","bilabial"
"254","5eecf71ff9be240d72d2dddf","stim/f_schwa_g.wav","fun_eng","German","3.218518519","schwa","fricative"
"255","5eecf71ff9be240d72d2dddf","stim/peuf_g.wav","fool_eng","German","3.014814815","y","bilabial"
"256","5eecf71ff9be240d72d2dddf","stim/fof_g.wav","fool_eng","German","3.351851852","o","fricative"
"257","5eecf71ff9be240d72d2dddf","stim/fief_g.wav","fin_span","German","3.374074074","i","fricative"
"258","5eecf71ff9be240d72d2dddf","stim/fof_g.wav","fun_eng","German","3.603703704","o","fricative"
"259","5eecf71ff9be240d72d2dddf","stim/p_schwa_g.wav","fought_eng","German","3.774074074","schwa","bilabial"
"260","5eecf71ff9be240d72d2dddf","stim/pief_g.wav","feel_eng","German","3.022222222","i","bilabial"
"261","5eecf71ff9be240d72d2dddf","stim/pof_g.wav","fool_eng","German","3.307407407","o","bilabial"
"262","5eecf71ff9be240d72d2dddf","stim/feuf_g.wav","su_span","German","3","y","fricative"
"263","5eecf71ff9be240d72d2dddf","stim/f_schwa_g.wav","fought_eng","German","3.322222222","schwa","fricative"
"264","5eecf71ff9be240d72d2dddf","stim/peuf_g.wav","fun_eng","German","3.388888889","y","bilabial"
