key_resp_3.keys,key_resp_3.rt,key_resp_7.keys,key_resp_7.rt,key_resp_2.keys,key_resp_2.rt,slider.response,slider.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,stim,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp_5.keys,key_resp_5.rt,key_resp.keys,key_resp.rt,slider_2.response,slider_2.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,key_resp_6.keys,key_resp_6.rt
2,5.7884,space,16.7512,6,11.3077,3.96875,11.0824,0,0,0,2,1,stim/peuf_g.wav,6176c86c754429f29f4e83ea,001,2022-03-17_16h43.38.607,span_vct,2021.2.3,Win32,59.31549914,,,,,,,,,,,,,
,,,,2,5.6515,3.015625,3.1735,0,1,1,7,1,stim/f_schwa_g.wav,6176c86c754429f29f4e83ea,001,2022-03-17_16h43.38.607,span_vct,2021.2.3,Win32,59.31549914,,,,,,,,,,,,,
,,,,2,6.1851,3.96875,1.59,0,2,2,4,1,stim/fof_g.wav,6176c86c754429f29f4e83ea,001,2022-03-17_16h43.38.607,span_vct,2021.2.3,Win32,59.31549914,,,,,,,,,,,,,
,,,,1,7.0668,3,1.8542,0,3,3,6,1,stim/feuf_g.wav,6176c86c754429f29f4e83ea,001,2022-03-17_16h43.38.607,span_vct,2021.2.3,Win32,59.31549914,,,,,,,,,,,,,
,,,,2,7.4834,1.057291667,2.8902,0,4,4,3,1,stim/p_schwa_g.wav,6176c86c754429f29f4e83ea,001,2022-03-17_16h43.38.607,span_vct,2021.2.3,Win32,59.31549914,,,,,,,,,,,,,
,,,,7,6.3508,1.03125,1.9572,0,5,5,1,1,stim/pief_g.wav,6176c86c754429f29f4e83ea,001,2022-03-17_16h43.38.607,span_vct,2021.2.3,Win32,59.31549914,,,,,,,,,,,,,
,,,,3,6.6682,2.010416667,1.2412,0,6,6,5,1,stim/fief_g.wav,6176c86c754429f29f4e83ea,001,2022-03-17_16h43.38.607,span_vct,2021.2.3,Win32,59.31549914,,,,,,,,,,,,,
,,,,2,8.8509,2.010416667,1.489,0,7,7,0,1,stim/pof_g.wav,6176c86c754429f29f4e83ea,001,2022-03-17_16h43.38.607,span_vct,2021.2.3,Win32,59.31549914,,,,,,,,,,,,,
,,,,2,7.8685,2.036458333,1.5884,1,0,8,0,1,stim/pof_g.wav,6176c86c754429f29f4e83ea,001,2022-03-17_16h43.38.607,span_vct,2021.2.3,Win32,59.31549914,,,,,,,,,,,,,
,,,,4,9.4037,3.010416667,2.4709,1,1,9,2,1,stim/peuf_g.wav,6176c86c754429f29f4e83ea,001,2022-03-17_16h43.38.607,span_vct,2021.2.3,Win32,59.31549914,,,,,,,,,,,,,
,,,,1,14.4202,2.026041667,1.7014,1,2,10,7,1,stim/f_schwa_g.wav,6176c86c754429f29f4e83ea,001,2022-03-17_16h43.38.607,span_vct,2021.2.3,Win32,59.31549914,,,,,,,,,,,,,
,,,,6,4.9864,3.005208333,2.2668,1,3,11,6,1,stim/feuf_g.wav,6176c86c754429f29f4e83ea,001,2022-03-17_16h43.38.607,span_vct,2021.2.3,Win32,59.31549914,,,,,,,,,,,,,
,,,,2,9.1341,1.015625,1.8747,1,4,12,3,1,stim/p_schwa_g.wav,6176c86c754429f29f4e83ea,001,2022-03-17_16h43.38.607,span_vct,2021.2.3,Win32,59.31549914,,,,,,,,,,,,,
,,,,2,4.1276,4.026041667,1.9059,1,5,13,4,1,stim/fof_g.wav,6176c86c754429f29f4e83ea,001,2022-03-17_16h43.38.607,span_vct,2021.2.3,Win32,59.31549914,,,,,,,,,,,,,
,,,,7,3.9868,3.015625,1.838,1,6,14,5,1,stim/fief_g.wav,6176c86c754429f29f4e83ea,001,2022-03-17_16h43.38.607,span_vct,2021.2.3,Win32,59.31549914,,,,,,,,,,,,,
,,,,7,6.7992,2.041666667,0.9953,1,7,15,1,1,stim/pief_g.wav,6176c86c754429f29f4e83ea,001,2022-03-17_16h43.38.607,span_vct,2021.2.3,Win32,59.31549914,,,,,,,,,,,,,
,,,,3,5.9238,1.96875,1.6823,2,0,16,1,1,stim/pief_g.wav,6176c86c754429f29f4e83ea,001,2022-03-17_16h43.38.607,span_vct,2021.2.3,Win32,59.31549914,,,,,,,,,,,,,
,,,,2,15.4677,2.994791667,1.3847,2,1,17,0,1,stim/pof_g.wav,6176c86c754429f29f4e83ea,001,2022-03-17_16h43.38.607,span_vct,2021.2.3,Win32,59.31549914,,,,,,,,,,,,,
,,,,7,3.7061,2.015625,1.8349,2,2,18,5,1,stim/fief_g.wav,6176c86c754429f29f4e83ea,001,2022-03-17_16h43.38.607,span_vct,2021.2.3,Win32,59.31549914,,,,,,,,,,,,,
,,,,2,5.9179,1.96875,1.4757,2,3,19,7,1,stim/f_schwa_g.wav,6176c86c754429f29f4e83ea,001,2022-03-17_16h43.38.607,span_vct,2021.2.3,Win32,59.31549914,,,,,,,,,,,,,
,,,,4,13.2978,2.067708333,1.2474,2,4,20,6,1,stim/feuf_g.wav,6176c86c754429f29f4e83ea,001,2022-03-17_16h43.38.607,span_vct,2021.2.3,Win32,59.31549914,,,,,,,,,,,,,
,,,,2,3.054,4.0625,1.0135,2,5,21,4,1,stim/fof_g.wav,6176c86c754429f29f4e83ea,001,2022-03-17_16h43.38.607,span_vct,2021.2.3,Win32,59.31549914,,,,,,,,,,,,,
,,,,2,9.689,1.109375,1.1024,2,6,22,3,1,stim/p_schwa_g.wav,6176c86c754429f29f4e83ea,001,2022-03-17_16h43.38.607,span_vct,2021.2.3,Win32,59.31549914,,,,,,,,,,,,,
,,,,4,9.1706,2,1.1719,2,7,23,2,1,stim/peuf_g.wav,6176c86c754429f29f4e83ea,001,2022-03-17_16h43.38.607,span_vct,2021.2.3,Win32,59.31549914,,,,,,,,,,,,,
,,,,4,2.144,1.848958333,1.0075,3,0,24,6,1,stim/feuf_g.wav,6176c86c754429f29f4e83ea,001,2022-03-17_16h43.38.607,span_vct,2021.2.3,Win32,59.31549914,,,,,,,,,,,,,
,,,,1,5.1396,1.09375,1.402,3,1,25,2,1,stim/peuf_g.wav,6176c86c754429f29f4e83ea,001,2022-03-17_16h43.38.607,span_vct,2021.2.3,Win32,59.31549914,,,,,,,,,,,,,
,,,,2,7.1423,1.010416667,3.2957,3,2,26,3,1,stim/p_schwa_g.wav,6176c86c754429f29f4e83ea,001,2022-03-17_16h43.38.607,span_vct,2021.2.3,Win32,59.31549914,,,,,,,,,,,,,
,,,,2,6.3161,2.932291667,1.2527,3,3,27,0,1,stim/pof_g.wav,6176c86c754429f29f4e83ea,001,2022-03-17_16h43.38.607,span_vct,2021.2.3,Win32,59.31549914,,,,,,,,,,,,,
,,,,3,3.546,3.921875,1.2452,3,4,28,5,1,stim/fief_g.wav,6176c86c754429f29f4e83ea,001,2022-03-17_16h43.38.607,span_vct,2021.2.3,Win32,59.31549914,,,,,,,,,,,,,
,,,,3,8.4082,2.036458333,1.2164,3,5,29,1,1,stim/pief_g.wav,6176c86c754429f29f4e83ea,001,2022-03-17_16h43.38.607,span_vct,2021.2.3,Win32,59.31549914,,,,,,,,,,,,,
,,,,7,4.8602,1.984375,2.6445,3,6,30,7,1,stim/f_schwa_g.wav,6176c86c754429f29f4e83ea,001,2022-03-17_16h43.38.607,span_vct,2021.2.3,Win32,59.31549914,,,,,,,,,,,,,
,,,,2,5.7507,1.947916667,1.7079,3,7,31,4,1,stim/fof_g.wav,6176c86c754429f29f4e83ea,001,2022-03-17_16h43.38.607,span_vct,2021.2.3,Win32,59.31549914,,,,,,,,,,,,,
,,,,1,5.9179,1.067708333,1.1908,4,0,32,3,1,stim/p_schwa_g.wav,6176c86c754429f29f4e83ea,001,2022-03-17_16h43.38.607,span_vct,2021.2.3,Win32,59.31549914,,,,,,,,,,,,,
,,,,2,4.2851,4.015625,1.0909,4,1,33,4,1,stim/fof_g.wav,6176c86c754429f29f4e83ea,001,2022-03-17_16h43.38.607,span_vct,2021.2.3,Win32,59.31549914,,,,,,,,,,,,,
,,,,6,9.1008,2.026041667,1.6215,4,2,34,6,1,stim/feuf_g.wav,6176c86c754429f29f4e83ea,001,2022-03-17_16h43.38.607,span_vct,2021.2.3,Win32,59.31549914,,,,,,,,,,,,,
,,,,2,3.5341,3.072916667,1.1565,4,3,35,0,1,stim/pof_g.wav,6176c86c754429f29f4e83ea,001,2022-03-17_16h43.38.607,span_vct,2021.2.3,Win32,59.31549914,,,,,,,,,,,,,
,,,,3,2.8171,4.010416667,1.4267,4,4,36,5,1,stim/fief_g.wav,6176c86c754429f29f4e83ea,001,2022-03-17_16h43.38.607,span_vct,2021.2.3,Win32,59.31549914,,,,,,,,,,,,,
,,,,2,3.5344,3.010416667,1.3995,4,5,37,7,1,stim/f_schwa_g.wav,6176c86c754429f29f4e83ea,001,2022-03-17_16h43.38.607,span_vct,2021.2.3,Win32,59.31549914,,,,,,,,,,,,,
,,,,3,3.8181,3.036458333,1.273,4,6,38,1,1,stim/pief_g.wav,6176c86c754429f29f4e83ea,001,2022-03-17_16h43.38.607,span_vct,2021.2.3,Win32,59.31549914,,,,,,,,,,,,,
,,,,4,3.0508,2.911458333,1.6181,4,7,39,2,1,stim/peuf_g.wav,6176c86c754429f29f4e83ea,001,2022-03-17_16h43.38.607,span_vct,2021.2.3,Win32,59.31549914,,,,,,,,,,,,,
,,,,,,,,,,,,,stim/f_schwa_f.wav,6176c86c754429f29f4e83ea,001,2022-03-17_16h43.38.607,span_vct,2021.2.3,Win32,59.31549914,space,2.9399,2,13.0436,1.020833333,1.0448,0,0,0,7,1,,
,,,,,,,,,,,,,stim/p_schwa_f.wav,6176c86c754429f29f4e83ea,001,2022-03-17_16h43.38.607,span_vct,2021.2.3,Win32,59.31549914,,,1,6.3,1.057291667,3.0653,0,1,1,3,1,,
,,,,,,,,,,,,,stim/feuf_f.wav,6176c86c754429f29f4e83ea,001,2022-03-17_16h43.38.607,span_vct,2021.2.3,Win32,59.31549914,,,6,3.4945,4.015625,1.0916,0,2,2,6,1,,
,,,,,,,,,,,,,stim/peuf_f.wav,6176c86c754429f29f4e83ea,001,2022-03-17_16h43.38.607,span_vct,2021.2.3,Win32,59.31549914,,,4,5.53,2.958333333,1.1298,0,3,3,2,1,,
,,,,,,,,,,,,,stim/pof_f.wav,6176c86c754429f29f4e83ea,001,2022-03-17_16h43.38.607,span_vct,2021.2.3,Win32,59.31549914,,,1,5.0225,2.078125,1.1036,0,4,4,0,1,,
,,,,,,,,,,,,,stim/pif_f.wav,6176c86c754429f29f4e83ea,001,2022-03-17_16h43.38.607,span_vct,2021.2.3,Win32,59.31549914,,,3,4.5499,2.0625,1.2672,0,5,5,1,1,,
,,,,,,,,,,,,,stim/fof_f.wav,6176c86c754429f29f4e83ea,001,2022-03-17_16h43.38.607,span_vct,2021.2.3,Win32,59.31549914,,,1,5.1527,2.015625,1.0318,0,6,6,4,1,,
,,,,,,,,,,,,,stim/fif_f.wav,6176c86c754429f29f4e83ea,001,2022-03-17_16h43.38.607,span_vct,2021.2.3,Win32,59.31549914,,,3,3.0047,3.020833333,1.7605,0,7,7,5,1,,
,,,,,,,,,,,,,stim/fif_f.wav,6176c86c754429f29f4e83ea,001,2022-03-17_16h43.38.607,span_vct,2021.2.3,Win32,59.31549914,,,3,1.9005,2.989583333,1.9428,1,0,8,5,1,,
,,,,,,,,,,,,,stim/p_schwa_f.wav,6176c86c754429f29f4e83ea,001,2022-03-17_16h43.38.607,span_vct,2021.2.3,Win32,59.31549914,,,6,7.8571,2.020833333,1.4025,1,1,9,3,1,,
,,,,,,,,,,,,,stim/feuf_f.wav,6176c86c754429f29f4e83ea,001,2022-03-17_16h43.38.607,span_vct,2021.2.3,Win32,59.31549914,,,6,2.5866,3.963541667,1.1422,1,2,10,6,1,,
,,,,,,,,,,,,,stim/pof_f.wav,6176c86c754429f29f4e83ea,001,2022-03-17_16h43.38.607,span_vct,2021.2.3,Win32,59.31549914,,,5,6.1953,2.026041667,1.1783,1,3,11,0,1,,
,,,,,,,,,,,,,stim/peuf_f.wav,6176c86c754429f29f4e83ea,001,2022-03-17_16h43.38.607,span_vct,2021.2.3,Win32,59.31549914,,,4,6.2381,2.015625,1.9302,1,4,12,2,1,,
,,,,,,,,,,,,,stim/fof_f.wav,6176c86c754429f29f4e83ea,001,2022-03-17_16h43.38.607,span_vct,2021.2.3,Win32,59.31549914,,,5,6.0705,3.020833333,2.0625,1,5,13,4,1,,
,,,,,,,,,,,,,stim/pif_f.wav,6176c86c754429f29f4e83ea,001,2022-03-17_16h43.38.607,span_vct,2021.2.3,Win32,59.31549914,,,3,3.7008,2.96875,1.7661,1,6,14,1,1,,
,,,,,,,,,,,,,stim/f_schwa_f.wav,6176c86c754429f29f4e83ea,001,2022-03-17_16h43.38.607,span_vct,2021.2.3,Win32,59.31549914,,,2,7.2268,2.041666667,1.3076,1,7,15,7,1,,
,,,,,,,,,,,,,stim/p_schwa_f.wav,6176c86c754429f29f4e83ea,001,2022-03-17_16h43.38.607,span_vct,2021.2.3,Win32,59.31549914,,,2,2.5489,1.963541667,1.0563,2,0,16,3,1,,
,,,,,,,,,,,,,stim/pof_f.wav,6176c86c754429f29f4e83ea,001,2022-03-17_16h43.38.607,span_vct,2021.2.3,Win32,59.31549914,,,5,6.7679,1.963541667,1.5566,2,1,17,0,1,,
,,,,,,,,,,,,,stim/pif_f.wav,6176c86c754429f29f4e83ea,001,2022-03-17_16h43.38.607,span_vct,2021.2.3,Win32,59.31549914,,,7,6.4213,3.057291667,1.1803,2,2,18,1,1,,
,,,,,,,,,,,,,stim/feuf_f.wav,6176c86c754429f29f4e83ea,001,2022-03-17_16h43.38.607,span_vct,2021.2.3,Win32,59.31549914,,,6,3.3434,3.973958333,1.1808,2,3,19,6,1,,
,,,,,,,,,,,,,stim/f_schwa_f.wav,6176c86c754429f29f4e83ea,001,2022-03-17_16h43.38.607,span_vct,2021.2.3,Win32,59.31549914,,,2,4.4752,2.072916667,1.1289,2,4,20,7,1,,
,,,,,,,,,,,,,stim/fof_f.wav,6176c86c754429f29f4e83ea,001,2022-03-17_16h43.38.607,span_vct,2021.2.3,Win32,59.31549914,,,2,1.84,2.994791667,1.7516,2,5,21,4,1,,
,,,,,,,,,,,,,stim/fif_f.wav,6176c86c754429f29f4e83ea,001,2022-03-17_16h43.38.607,span_vct,2021.2.3,Win32,59.31549914,,,3,3.1647,3.916666667,2.0704,2,6,22,5,1,,
,,,,,,,,,,,,,stim/peuf_f.wav,6176c86c754429f29f4e83ea,001,2022-03-17_16h43.38.607,span_vct,2021.2.3,Win32,59.31549914,,,6,3.688,2.994791667,1.4269,2,7,23,2,1,,
