stim,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,text.started,text.stopped,fun.started,fun.stopped,fought.started,fought.stopped,feel.started,feel.stopped,fool.started,fool.stopped,son.started,son.stopped,su.started,su.stopped,fin.started,fin.stopped,instructions_task.started,instructions_task.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,stimulus.started,stimulus.stopped,text_2.started,text_2.stopped,slider.response,slider.rt,slider.started,slider.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,space,1.0745885000069393,8.167394083997351,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2022_Mar_07_1242,vct_new,2021.2.3,58.99059737948925,
stim/piep_g.wav,0,0,0,6,,,,,7.9712936249998165,None,9.516134083998622,None,9.516134083998622,None,9.516134083998622,None,9.516134083998622,None,9.516134083998622,None,9.516134083998622,None,9.516134083998622,None,9.284542417008197,None,7,3.392157791007776,9.284542417008197,None,9.566475083306432,None,9.284542417008197,9.500717792005162,4.066666666666666,2.1635292080027284,12.701142792007886,None,,001,2022_Mar_07_1242,vct_new,2021.2.3,58.99059737948925,
stim/fif_g.wav,0,1,1,2,,,,,,,15.116844167001545,None,15.116844167001545,None,15.116844167001545,None,15.116844167001545,None,15.116844167001545,None,15.116844167001545,None,15.116844167001545,None,14.883834542008117,None,3,7.977987582999049,14.883834542008117,None,15.166954083307065,None,14.883834542008117,15.083269624999957,4.555555555555555,5.764694458004669,22.883824375006952,None,,001,2022_Mar_07_1242,vct_new,2021.2.3,58.99059737948925,
