key_resp.keys,key_resp.rt,key_resp_2.keys,key_resp_2.rt,slider.response,slider.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,stim,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp_trial.keys,key_resp_trial.corr,key_resp_trial.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,stim1,stim2,distance,isCorrect
space,7.931,2,9.113,4,4.782,0,0,0,5,1,stim/paf_g.wav,5bebd4111296920001d55c5a,001,2022-03-09_15h12.11.251,vct_new,2021.2.3,MacIntel,71.42857143,,,,,,,,,,,,
,,3,8.323,2.995,1.45,0,1,1,6,1,stim/piep_g.wav,5bebd4111296920001d55c5a,001,2022-03-09_15h12.11.251,vct_new,2021.2.3,MacIntel,71.42857143,,,,,,,,,,,,
,,6,6.391,2.99,1.235,0,2,2,3,1,stim/fof_g.wav,5bebd4111296920001d55c5a,001,2022-03-09_15h12.11.251,vct_new,2021.2.3,MacIntel,71.42857143,,,,,,,,,,,,
,,4,7.718,2.97,1.275,0,3,3,1,1,stim/faf_g.wav,5bebd4111296920001d55c5a,001,2022-03-09_15h12.11.251,vct_new,2021.2.3,MacIntel,71.42857143,,,,,,,,,,,,
,,6,5.879,4.005,1.545,0,4,4,0,1,stim/f_schwa_g.wav,5bebd4111296920001d55c5a,001,2022-03-09_15h12.11.251,vct_new,2021.2.3,MacIntel,71.42857143,,,,,,,,,,,,
,,1,4.374,4.025,1.981,0,5,5,7,1,stim/pof_g.wav,5bebd4111296920001d55c5a,001,2022-03-09_15h12.11.251,vct_new,2021.2.3,MacIntel,71.42857143,,,,,,,,,,,,
,,7,4.522,4.98,3.379,0,6,6,2,1,stim/fif_g.wav,5bebd4111296920001d55c5a,001,2022-03-09_15h12.11.251,vct_new,2021.2.3,MacIntel,71.42857143,,,,,,,,,,,,
,,4,9.652,3.985,1.602,0,7,7,4,1,stim/p_schwa_g.wav,5bebd4111296920001d55c5a,001,2022-03-09_15h12.11.251,vct_new,2021.2.3,MacIntel,71.42857143,,,,,,,,,,,,
,,2,8.637,3,2.136,1,0,8,3,1,stim/fof_g.wav,5bebd4111296920001d55c5a,001,2022-03-09_15h12.11.251,vct_new,2021.2.3,MacIntel,71.42857143,,,,,,,,,,,,
,,7,6.817,3.995,1.82,1,1,9,6,1,stim/piep_g.wav,5bebd4111296920001d55c5a,001,2022-03-09_15h12.11.251,vct_new,2021.2.3,MacIntel,71.42857143,,,,,,,,,,,,
,,1,4.677,3.02,1.38,1,2,10,5,1,stim/paf_g.wav,5bebd4111296920001d55c5a,001,2022-03-09_15h12.11.251,vct_new,2021.2.3,MacIntel,71.42857143,,,,,,,,,,,,
,,2,5.998,2.985,1.071,1,3,11,0,1,stim/f_schwa_g.wav,5bebd4111296920001d55c5a,001,2022-03-09_15h12.11.251,vct_new,2021.2.3,MacIntel,71.42857143,,,,,,,,,,,,
,,6,23.649,2.99,1.36,1,4,12,4,1,stim/p_schwa_g.wav,5bebd4111296920001d55c5a,001,2022-03-09_15h12.11.251,vct_new,2021.2.3,MacIntel,71.42857143,,,,,,,,,,,,
,,1,5.66,2.015,1.95,1,5,13,7,1,stim/pof_g.wav,5bebd4111296920001d55c5a,001,2022-03-09_15h12.11.251,vct_new,2021.2.3,MacIntel,71.42857143,,,,,,,,,,,,
,,1,5.792,3,1.641,1,6,14,1,1,stim/faf_g.wav,5bebd4111296920001d55c5a,001,2022-03-09_15h12.11.251,vct_new,2021.2.3,MacIntel,71.42857143,,,,,,,,,,,,
,,3,3.665,4.02,1.149,1,7,15,2,1,stim/fif_g.wav,5bebd4111296920001d55c5a,001,2022-03-09_15h12.11.251,vct_new,2021.2.3,MacIntel,71.42857143,,,,,,,,,,,,
,,2,5.495,4.01,1.081,2,0,16,5,1,stim/paf_g.wav,5bebd4111296920001d55c5a,001,2022-03-09_15h12.11.251,vct_new,2021.2.3,MacIntel,71.42857143,,,,,,,,,,,,
,,2,15.819,1.98,1.252,2,1,17,4,1,stim/p_schwa_g.wav,5bebd4111296920001d55c5a,001,2022-03-09_15h12.11.251,vct_new,2021.2.3,MacIntel,71.42857143,,,,,,,,,,,,
,,1,6.416,4.015,1.187,2,2,18,3,1,stim/fof_g.wav,5bebd4111296920001d55c5a,001,2022-03-09_15h12.11.251,vct_new,2021.2.3,MacIntel,71.42857143,,,,,,,,,,,,
