key_resp.keys,key_resp.rt,key_resp_2.keys,key_resp_2.rt,slider.response,slider.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,stim,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp_trial.keys,key_resp_trial.corr,key_resp_trial.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,stim1,stim2,distance,isCorrect
space,14.5257,1,19.9271,3,7.2569,0,0,0,1,1,stim/faf_g.wav,5d5035c5d87393001af70561,001,2022-03-09_12h59.32.123,vct_new,2021.2.3,Win32,60.11783095,,,,,,,,,,,,
,,3,7.339,4.011111111,5.1658,0,1,1,6,1,stim/piep_g.wav,5d5035c5d87393001af70561,001,2022-03-09_12h59.32.123,vct_new,2021.2.3,Win32,60.11783095,,,,,,,,,,,,
,,3,4.5078,4.003703704,1.5671,0,2,2,2,1,stim/fif_g.wav,5d5035c5d87393001af70561,001,2022-03-09_12h59.32.123,vct_new,2021.2.3,Win32,60.11783095,,,,,,,,,,,,
,,4,5.9417,2.011111111,2.8136,0,3,3,4,1,stim/p_schwa_g.wav,5d5035c5d87393001af70561,001,2022-03-09_12h59.32.123,vct_new,2021.2.3,Win32,60.11783095,,,,,,,,,,,,
,,2,6.356,2.985185185,1.7048,0,4,4,3,1,stim/fof_g.wav,5d5035c5d87393001af70561,001,2022-03-09_12h59.32.123,vct_new,2021.2.3,Win32,60.11783095,,,,,,,,,,,,
,,2,5.3223,3.974074074,3.342,0,5,5,5,1,stim/paf_g.wav,5d5035c5d87393001af70561,001,2022-03-09_12h59.32.123,vct_new,2021.2.3,Win32,60.11783095,,,,,,,,,,,,
,,4,4.6234,1.992592593,1.7545,0,6,6,0,1,stim/f_schwa_g.wav,5d5035c5d87393001af70561,001,2022-03-09_12h59.32.123,vct_new,2021.2.3,Win32,60.11783095,,,,,,,,,,,,
,,5,13.3872,2.981481481,1.8914,0,7,7,7,1,stim/pof_g.wav,5d5035c5d87393001af70561,001,2022-03-09_12h59.32.123,vct_new,2021.2.3,Win32,60.11783095,,,,,,,,,,,,
,,5,4.5757,2.996296296,2.5901,1,0,8,7,1,stim/pof_g.wav,5d5035c5d87393001af70561,001,2022-03-09_12h59.32.123,vct_new,2021.2.3,Win32,60.11783095,,,,,,,,,,,,
,,3,3.9946,3.992592593,1.6107,1,1,9,2,1,stim/fif_g.wav,5d5035c5d87393001af70561,001,2022-03-09_12h59.32.123,vct_new,2021.2.3,Win32,60.11783095,,,,,,,,,,,,
