key_resp_2.keys,key_resp_2.rt,key_resp_5.keys,key_resp_5.rt,slider_2.response,slider_2.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,stim,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp_3.keys,key_resp_3.rt,key_resp_4.keys,key_resp_4.rt,slider.response,slider.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,key_resp.keys,key_resp.rt
space,5.3076,m,11.4642,6.75,7.6886,0,0,0,1,1,stim/sos.wav,615c5d5d1768e12bba80f289,001,2021-10-26_19h42.16.219,phoneme_categorization_task,2021.2.3,Win32,60.71645416,,,,,,,,,,,,,
,,q,7.1851,5.3,2.08,0,1,1,0,1,stim/sis.wav,615c5d5d1768e12bba80f289,001,2021-10-26_19h42.16.219,phoneme_categorization_task,2021.2.3,Win32,60.71645416,,,,,,,,,,,,,
,,,,,,,,,,,stim/sus.wav,615c5d5d1768e12bba80f289,001,2021-10-26_19h42.16.219,phoneme_categorization_task,2021.2.3,Win32,60.71645416,space,1.8252,q,20.2379,2.105555725,1.8354,0,0,0,2,1,,
,,,,,,,,,,,stim/sis.wav,615c5d5d1768e12bba80f289,001,2021-10-26_19h42.16.219,phoneme_categorization_task,2021.2.3,Win32,60.71645416,,,q,9.0172,6.05,1.8353,0,1,1,0,1,,
,,,,,,,,,,,stim/sys.wav,615c5d5d1768e12bba80f289,001,2021-10-26_19h42.16.219,phoneme_categorization_task,2021.2.3,Win32,60.71645416,,,z,9.4017,6.055555725,1.3955,0,2,2,3,1,,
,,,,,,,,,,,stim/sos.wav,615c5d5d1768e12bba80f289,001,2021-10-26_19h42.16.219,phoneme_categorization_task,2021.2.3,Win32,60.71645416,,,m,3.0152,6.96111145,1.1438,0,3,3,1,1,,
,,,,,,,,,,,stim/sus.wav,615c5d5d1768e12bba80f289,001,2021-10-26_19h42.16.219,phoneme_categorization_task,2021.2.3,Win32,60.71645416,,,p,11.5138,2,1.1083,1,0,4,2,1,,
,,,,,,,,,,,stim/sos.wav,615c5d5d1768e12bba80f289,001,2021-10-26_19h42.16.219,phoneme_categorization_task,2021.2.3,Win32,60.71645416,,,m,2.4546,6.605555725,5.0168,1,1,5,1,1,,
,,,,,,,,,,,stim/sys.wav,615c5d5d1768e12bba80f289,001,2021-10-26_19h42.16.219,phoneme_categorization_task,2021.2.3,Win32,60.71645416,,,z,6.9451,6.066666667,1.9314,1,2,6,3,1,,
,,,,,,,,,,,stim/sis.wav,615c5d5d1768e12bba80f289,001,2021-10-26_19h42.16.219,phoneme_categorization_task,2021.2.3,Win32,60.71645416,,,q,5.3315,6,1.1918,1,3,7,0,1,,
,,,,,,,,,,,stim/sis.wav,615c5d5d1768e12bba80f289,001,2021-10-26_19h42.16.219,phoneme_categorization_task,2021.2.3,Win32,60.71645416,,,q,2.7645,6.027778117,0.7091,2,0,8,0,1,,
,,,,,,,,,,,stim/sos.wav,615c5d5d1768e12bba80f289,001,2021-10-26_19h42.16.219,phoneme_categorization_task,2021.2.3,Win32,60.71645416,,,m,1.6413,6.783333333,1.0092,2,1,9,1,1,,
,,,,,,,,,,,stim/sys.wav,615c5d5d1768e12bba80f289,001,2021-10-26_19h42.16.219,phoneme_categorization_task,2021.2.3,Win32,60.71645416,,,z,2.215,6.138889058,0.8006,2,2,10,3,1,,
,,,,,,,,,,,stim/sus.wav,615c5d5d1768e12bba80f289,001,2021-10-26_19h42.16.219,phoneme_categorization_task,2021.2.3,Win32,60.71645416,,,q,1.8123,1.988889058,0.8422,2,3,11,2,1,,
,,,,,,,,,,,stim/sis.wav,615c5d5d1768e12bba80f289,001,2021-10-26_19h42.16.219,phoneme_categorization_task,2021.2.3,Win32,60.71645416,,,q,3.2319,6.366666667,0.7656,3,0,12,0,1,,
,,,,,,,,,,,stim/sos.wav,615c5d5d1768e12bba80f289,001,2021-10-26_19h42.16.219,phoneme_categorization_task,2021.2.3,Win32,60.71645416,,,m,1.3299,6.377778117,0.6665,3,1,13,1,1,,
,,,,,,,,,,,stim/sus.wav,615c5d5d1768e12bba80f289,001,2021-10-26_19h42.16.219,phoneme_categorization_task,2021.2.3,Win32,60.71645416,,,p,3.9887,3.077778117,0.9125,3,2,14,2,1,,
,,,,,,,,,,,stim/sys.wav,615c5d5d1768e12bba80f289,001,2021-10-26_19h42.16.219,phoneme_categorization_task,2021.2.3,Win32,60.71645416,,,z,3.48,6.238889058,0.9879,3,3,15,3,1,,
