stim,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,text_6.started,text_6.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,seek_3.started,seek_3.stopped,seek_3.numClicks,seek_3.timesOn,seek_3.timesOff,sock_3.started,sock_3.stopped,sock_3.numClicks,sock_3.timesOn,sock_3.timesOff,son_3.started,son_3.stopped,son_3.numClicks,son_3.timesOn,son_3.timesOff,stimulus_3.started,stimulus_3.stopped,sin_sp_3.started,sin_sp_3.stopped,sin_sp_3.numClicks,sin_sp_3.timesOn,sin_sp_3.timesOff,son_sp_3.started,son_sp_3.stopped,son_sp_3.numClicks,son_sp_3.timesOn,son_sp_3.timesOff,ins_3.started,ins_3.stopped,cross_3.started,cross_3.stopped,su_3.started,su_3.stopped,su_3.numClicks,su_3.timesOn,su_3.timesOff,soon_3.started,soon_3.stopped,soon_3.numClicks,soon_3.timesOn,soon_3.timesOff,slider_2.response,slider_2.rt,slider_2.started,slider_2.stopped,top_ins_2.started,top_ins_2.stopped,bottom_ins_2.started,bottom_ins_2.stopped,text_4.started,text_4.stopped,text_5.started,text_5.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,7.636079791991506,None,space,1.583518291998189,7.636079791991506,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Oct_14_1750,untitled,2021.2.3,59.90116295961746,
stim/sos.wav,0,0,0,1,,,,,,,9.751186541980132,None,0,,,9.751186541980132,None,0,,,9.751186541980132,None,0,,,9.742530316582997,None,9.751186541980132,None,0,,,9.751186541980132,None,0,,,9.751186541980132,None,9.253280125005404,9.766451542003779,9.751186541980132,None,0,,,9.751186541980132,None,1,[0.9337994999950752],[0.9338021659932565],7,1.3454245000029914,10.676824833004503,None,10.676824833004503,None,10.676824833004503,None,10.676824833004503,None,10.676824833004503,None,,001,2021_Oct_14_1750,untitled,2021.2.3,59.90116295961746,
stim/sis.wav,0,1,1,0,,,,,,,12.527127999986988,None,0,,,12.527127999986988,None,1,[1.4338049999787472],[1.4338074999977835],12.527127999986988,None,0,,,12.525060149581986,None,12.527127999986988,None,0,,,12.527127999986988,None,0,,,12.527127999986988,None,12.042786707985215,12.54350087500643,12.527127999986988,None,0,,,12.527127999986988,None,1,[0.9337994999950752],[0.9338021659932565],4.613333333333333,0.5963353329862002,13.959430082992185,None,13.959430082992185,None,13.959430082992185,None,13.959430082992185,None,13.959430082992185,None,,001,2021_Oct_14_1750,untitled,2021.2.3,59.90116295961746,
