stim,phone,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,fleece.started,fleece.stopped,fleece.numClicks,fleece.timesOn,fleece.timesOff,foot.started,foot.stopped,foot.numClicks,foot.timesOn,foot.timesOff,strut.started,strut.stopped,strut.numClicks,strut.timesOn,strut.timesOff,stimulus.started,stimulus.stopped,puso.started,puso.stopped,puso.numClicks,puso.timesOn,puso.timesOff,button_2.started,button_2.stopped,button_2.numClicks,button_2.timesOn,button_2.timesOff,ins.started,ins.stopped,cross.started,cross.stopped,slider.response,slider.rt,slider.started,slider.stopped,text_2.started,text_2.stopped,text_3.started,text_3.stopped,text_4.started,text_4.stopped,participant,session,date,expName,psychopyVersion,frameRate,
stim/u.wav,u,0,0,0,1,6.754407500033267,None,0,,,6.754407500033267,None,1,[0.8666024170233868],[0.8666051250183955],6.754407500033267,None,0,,,6.751639862824232,None,6.754407500033267,None,0,,,6.754407500033267,None,0,,,6.754407500033267,None,6.258923167013563,6.768139542022254,1.393333333333333,2.8126945829717442,7.618613667029422,None,7.618613667029422,None,7.618613667029422,None,7.618613667029422,None,,001,2021_Sep_28_1713,untitled,2021.2.3,60.05649813686701,
stim/o.wav,o,0,1,1,0,10.93474579200847,None,0,,,10.93474579200847,None,2,"[0.8666024170233868, 0.8837741669849493]","[0.8666051250183955, 0.8837782919872552]",10.93474579200847,None,0,,,10.93480457079131,None,10.93474579200847,None,0,,,10.93474579200847,None,0,,,10.93474579200847,None,10.451379749982152,10.95126095903106,2.033333333333333,1.046428208006546,11.818242000008468,None,11.818242000008468,None,11.818242000008468,None,11.818242000008468,None,,001,2021_Sep_28_1713,untitled,2021.2.3,60.05649813686701,
stim/u.wav,u,1,0,2,1,13.368157083983533,None,1,[1.2666557090124115],[1.2666612089960836],13.368157083983533,None,2,"[0.8666024170233868, 0.8837741669849493]","[0.8666051250183955, 0.8837782919872552]",13.368157083983533,None,0,,,13.368642529810312,None,13.368157083983533,None,0,,,13.368157083983533,None,0,,,13.368157083983533,None,12.884878750017378,13.384688667021692,1,1.3140617500175722,14.634369916981086,None,14.634369916981086,None,14.634369916981086,None,14.634369916981086,None,,001,2021_Sep_28_1713,untitled,2021.2.3,60.05649813686701,
stim/o.wav,o,1,1,3,0,16.451512667001225,None,2,"[1.2666557090124115, 1.1506343749933876]","[1.2666612089960836, 1.1506365420063958]",16.451512667001225,None,2,"[0.8666024170233868, 0.8837741669849493]","[0.8666051250183955, 0.8837782919872552]",16.451512667001225,None,0,,,16.451978362794033,None,16.451512667001225,None,0,,,16.451512667001225,None,0,,,16.451512667001225,None,15.968198666989338,16.468087167013437,1.26,1.1966390419984236,17.601380667008925,None,17.601380667008925,None,17.601380667008925,None,17.601380667008925,None,,001,2021_Sep_28_1713,untitled,2021.2.3,60.05649813686701,
stim/u.wav,u,2,0,4,1,19.300839250034187,None,3,"[1.2666557090124115, 1.1506343749933876, 1.3170537909609266]","[1.2666612089960836, 1.1506365420063958, 1.317056457977742]",19.300839250034187,None,2,"[0.8666024170233868, 0.8837741669849493]","[0.8666051250183955, 0.8837782919872552]",19.300839250034187,None,0,,,19.301874237821902,None,19.300839250034187,None,0,,,19.300839250034187,None,0,,,19.300839250034187,None,18.818126666999888,19.318286666995846,4.513333333333334,1.4467477499856614,20.618314624996856,None,20.618314624996856,None,20.618314624996856,None,20.618314624996856,None,,001,2021_Sep_28_1713,untitled,2021.2.3,60.05649813686701,
