stim,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,text_6.started,text_6.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,seek_3.started,seek_3.stopped,seek_3.numClicks,seek_3.timesOn,seek_3.timesOff,sock_3.started,sock_3.stopped,sock_3.numClicks,sock_3.timesOn,sock_3.timesOff,son_3.started,son_3.stopped,son_3.numClicks,son_3.timesOn,son_3.timesOff,stimulus_3.started,stimulus_3.stopped,sin_sp_3.started,sin_sp_3.stopped,sin_sp_3.numClicks,sin_sp_3.timesOn,sin_sp_3.timesOff,son_sp_3.started,son_sp_3.stopped,son_sp_3.numClicks,son_sp_3.timesOn,son_sp_3.timesOff,ins_3.started,ins_3.stopped,cross_3.started,cross_3.stopped,su_3.started,su_3.stopped,su_3.numClicks,su_3.timesOn,su_3.timesOff,soon_3.started,soon_3.stopped,soon_3.numClicks,soon_3.timesOn,soon_3.timesOff,slider_2.response,slider_2.rt,slider_2.started,slider_2.stopped,top_ins_2.started,top_ins_2.stopped,bottom_ins_2.started,bottom_ins_2.stopped,text_4.started,text_4.stopped,text_5.started,text_5.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,text_7.started,text_7.stopped,seek.started,seek.stopped,seek.numClicks,seek.timesOn,seek.timesOff,sock.started,sock.stopped,sock.numClicks,sock.timesOn,sock.timesOff,son.started,son.stopped,son.numClicks,son.timesOn,son.timesOff,stimulus.started,stimulus.stopped,sin_sp.started,sin_sp.stopped,sin_sp.numClicks,sin_sp.timesOn,sin_sp.timesOff,son_sp.started,son_sp.stopped,son_sp.numClicks,son_sp.timesOn,son_sp.timesOff,ins.started,ins.stopped,cross.started,cross.stopped,su.started,su.stopped,su.numClicks,su.timesOn,su.timesOff,soon.started,soon.stopped,soon.numClicks,soon.timesOn,soon.timesOff,slider.response,slider.rt,slider.started,slider.stopped,top_ins.started,top_ins.stopped,bottom_ins.started,bottom_ins.stopped,text_2.started,text_2.stopped,text_3.started,text_3.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,7.5807365409855265,None,space,1.4318659160053357,7.5807365409855265,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Oct_14_1804,untitled,2021.2.3,59.99496030464076,
stim/sis.wav,0,0,0,0,,,,,,,,,,,9.547602124977857,None,1,[2.4004686669795774],[2.4004706669948064],9.547602124977857,None,0,,,9.547602124977857,None,0,,,9.539830970900947,None,9.547602124977857,None,0,,,9.547602124977857,None,0,,,9.547602124977857,None,9.043724499992095,9.563012165977852,9.547602124977857,None,0,,,9.547602124977857,None,0,,,1.0466666666666666,3.228402166016167,11.940793791000033,None,11.940793791000033,None,11.940793791000033,None,11.940793791000033,None,11.940793791000033,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Oct_14_1804,untitled,2021.2.3,59.99496030464076,
stim/sos.wav,0,1,1,1,,,,,,,,,,,15.674088375002611,None,2,"[2.4004686669795774, 0.7171328339900356]","[2.4004706669948064, 0.7171347919793334]",15.674088375002611,None,0,,,15.674088375002611,None,0,,,15.67315326188982,None,15.674088375002611,None,0,,,15.674088375002611,None,0,,,15.674088375002611,None,15.189687874983065,15.690624999988358,15.674088375002611,None,0,,,15.674088375002611,None,0,,,1.0266666666666664,1.2968026250018738,16.389781249978114,None,16.389781249978114,None,16.389781249978114,None,16.389781249978114,None,16.389781249978114,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Oct_14_1804,untitled,2021.2.3,59.99496030464076,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,1.4260939169907942,17.70684316600091,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Oct_14_1804,untitled,2021.2.3,59.99496030464076,
stim/sis.wav,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.70684316600091,None,19.643702499975916,None,1,[2.100394375011092],[2.1003967500000726],19.643702499975916,None,0,,,19.643702499975916,None,0,,,19.640298095883917,None,19.643702499975916,None,0,,,19.643702499975916,None,0,,,19.643702499975916,None,19.159477874985896,19.659105415979866,19.643702499975916,None,0,,,19.643702499975916,None,0,,,1.0333333333333332,1.2618606660107616,21.741590999998152,None,21.741590999998152,None,21.741590999998152,None,21.741590999998152,None,21.741590999998152,None,,001,2021_Oct_14_1804,untitled,2021.2.3,59.99496030464076,
stim/sus.wav,,,,,0,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.507694540981902,None,2,"[2.100394375011092, 0.7990219169878401]","[2.1003967500000726, 0.7990246669796761]",23.507694540981902,None,0,,,23.507694540981902,None,0,,,23.507355761891812,None,23.507694540981902,None,0,,,23.507694540981902,None,0,,,23.507694540981902,None,23.023254250001628,23.539143874979345,23.507694540981902,None,0,,,23.507694540981902,None,0,,,1.02,1.1139777500065975,24.305893665994518,None,24.305893665994518,None,24.305893665994518,None,24.305893665994518,None,24.305893665994518,None,,001,2021_Oct_14_1804,untitled,2021.2.3,59.99496030464076,
