stim,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,text_6.started,text_6.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,seek_3.started,seek_3.stopped,seek_3.numClicks,seek_3.timesOn,seek_3.timesOff,sock_3.started,sock_3.stopped,sock_3.numClicks,sock_3.timesOn,sock_3.timesOff,son_3.started,son_3.stopped,son_3.numClicks,son_3.timesOn,son_3.timesOff,stimulus_3.started,stimulus_3.stopped,sin_sp_3.started,sin_sp_3.stopped,sin_sp_3.numClicks,sin_sp_3.timesOn,sin_sp_3.timesOff,son_sp_3.started,son_sp_3.stopped,son_sp_3.numClicks,son_sp_3.timesOn,son_sp_3.timesOff,ins_3.started,ins_3.stopped,cross_3.started,cross_3.stopped,su_3.started,su_3.stopped,su_3.numClicks,su_3.timesOn,su_3.timesOff,soon_3.started,soon_3.stopped,soon_3.numClicks,soon_3.timesOn,soon_3.timesOff,slider_2.response,slider_2.rt,slider_2.started,slider_2.stopped,top_ins_2.started,top_ins_2.stopped,bottom_ins_2.started,bottom_ins_2.stopped,text_4.started,text_4.stopped,text_5.started,text_5.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,text_7.started,text_7.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,6.387138375001086,None,space,0.5412036660000012,6.387138375001086,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Oct_23_1533,untitled,2021.2.3,60.03500040485417,
stim/sis.wav,0,0,0,0,,,,,,,,,,,7.461055333000331,None,0,,,7.461055333000331,None,1,[0.6659612500006915],[0.6659637499997189],7.461055333000331,None,0,,,7.452970387500682,None,7.461055333000331,None,0,,,7.461055333000331,None,0,,,7.461055333000331,None,6.957845666000139,7.477009625001301,7.461055333000331,None,0,,,7.461055333000331,None,0,,,3.2800000000000002,1.0135310410005332,8.120535457999722,None,8.120535457999722,None,8.120535457999722,None,8.120535457999722,None,8.120535457999722,None,,,,,,,,001,2021_Oct_23_1533,untitled,2021.2.3,60.03500040485417,
stim/sos.wav,0,1,1,1,,,,,,,,,,,9.636844041000586,None,0,,,9.636844041000586,None,1,[0.6659612500006915],[0.6659637499997189],9.636844041000586,None,0,,,9.636034720500174,None,9.636844041000586,None,0,,,9.636844041000586,None,0,,,9.636844041000586,None,9.152029291000872,9.653528791001008,9.636844041000586,None,1,[0.832675833000394],[0.8326784159999079],9.636844041000586,None,0,,,4.526666666666666,1.279986583000209,10.468601333001061,None,10.468601333001061,None,10.468601333001061,None,10.468601333001061,None,10.468601333001061,None,,,,,,,,001,2021_Oct_23_1533,untitled,2021.2.3,60.03500040485417,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.7321777910001401,11.769020290999833,None,,,,001,2021_Oct_23_1533,untitled,2021.2.3,60.03500040485417,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.769020290999833,None,,,,,,,
