stim,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,text_6.started,text_6.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,seek_3.started,seek_3.stopped,seek_3.numClicks,seek_3.timesOn,seek_3.timesOff,sock_3.started,sock_3.stopped,sock_3.numClicks,sock_3.timesOn,sock_3.timesOff,son_3.started,son_3.stopped,son_3.numClicks,son_3.timesOn,son_3.timesOff,stimulus_3.started,stimulus_3.stopped,sin_sp_3.started,sin_sp_3.stopped,sin_sp_3.numClicks,sin_sp_3.timesOn,sin_sp_3.timesOff,son_sp_3.started,son_sp_3.stopped,son_sp_3.numClicks,son_sp_3.timesOn,son_sp_3.timesOff,ins_3.started,ins_3.stopped,cross_3.started,cross_3.stopped,su_3.started,su_3.stopped,su_3.numClicks,su_3.timesOn,su_3.timesOff,soon_3.started,soon_3.stopped,soon_3.numClicks,soon_3.timesOn,soon_3.timesOff,slider_2.response,slider_2.rt,slider_2.started,slider_2.stopped,top_ins_2.started,top_ins_2.stopped,bottom_ins_2.started,bottom_ins_2.stopped,text_4.started,text_4.stopped,text_5.started,text_5.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,text_7.started,text_7.stopped,seek.started,seek.stopped,seek.numClicks,seek.timesOn,seek.timesOff,sock.started,sock.stopped,sock.numClicks,sock.timesOn,sock.timesOff,son.started,son.stopped,son.numClicks,son.timesOn,son.timesOff,stimulus.started,stimulus.stopped,sin_sp.started,sin_sp.stopped,sin_sp.numClicks,sin_sp.timesOn,sin_sp.timesOff,son_sp.started,son_sp.stopped,son_sp.numClicks,son_sp.timesOn,son_sp.timesOff,ins.started,ins.stopped,cross.started,cross.stopped,su.started,su.stopped,su.numClicks,su.timesOn,su.timesOff,soon.started,soon.stopped,soon.numClicks,soon.timesOn,soon.timesOff,slider.response,slider.rt,slider.started,slider.stopped,top_ins.started,top_ins.stopped,bottom_ins.started,bottom_ins.stopped,text_2.started,text_2.stopped,text_3.started,text_3.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,7.226634708000347,None,space,0.9212547909992281,7.226634708000347,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Oct_14_1809,untitled,2021.2.3,59.74076985867627,
stim/sos.wav,0,0,0,1,,,,,,,,,,,8.677162417006912,None,1,[0.8334937500185333],[0.8334963750094175],8.677162417006912,None,0,,,8.677162417006912,None,0,,,8.66918500858883,None,8.677162417006912,None,0,,,8.677162417006912,None,0,,,8.677162417006912,None,8.17812470800709,8.693236624996644,8.677162417006912,None,0,,,8.677162417006912,None,0,,,5.9399999999999995,1.428937999997288,9.502834541985067,None,9.502834541985067,None,9.502834541985067,None,9.502834541985067,None,9.502834541985067,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Oct_14_1809,untitled,2021.2.3,59.74076985867627,
stim/sis.wav,0,1,1,0,,,,,,,,,,,11.436272749997443,None,2,"[0.8334937500185333, 0.39997587498510256]","[0.8334963750094175, 0.39997787500033155]",11.436272749997443,None,0,,,11.436272749997443,None,0,,,11.435595674611978,None,11.436272749997443,None,0,,,11.436272749997443,None,0,,,11.436272749997443,None,10.952100041991798,11.4527172500093,11.436272749997443,None,0,,,11.436272749997443,None,0,,,1.7333333333333334,0.9310213749995455,11.8350830420095,None,11.8350830420095,None,11.8350830420095,None,11.8350830420095,None,11.8350830420095,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Oct_14_1809,untitled,2021.2.3,59.74076985867627,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.8152276249893475,12.785580833005952,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Oct_14_1809,untitled,2021.2.3,59.74076985867627,
stim/sus.wav,,,,,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.785580833005952,None,14.107685041992227,None,1,0.5333881250116974,0.5333904169965535,14.107685041992227,None,0,,,14.107685041992227,None,0,,,14.102585133598769,None,14.107685041992227,None,0,,,14.107685041992227,None,0,,,14.107685041992227,None,13.621845374989789,14.124395166989416,14.107685041992227,None,0,,,14.107685041992227,None,0,,,1.56,0.9119462920061778,14.637174750008853,None,14.637174750008853,None,14.637174750008853,None,14.637174750008853,None,14.637174750008853,None,,001,2021_Oct_14_1809,untitled,2021.2.3,59.74076985867627,
stim/sys.wav,,,,,0,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.053920583013678,None,1,0.5333881250116974,0.5333904169965535,16.053920583013678,None,1,0.6160327499965206,0.6160349999845494,16.053920583013678,None,0,,,16.052750591593213,None,16.053920583013678,None,0,,,16.053920583013678,None,0,,,16.053920583013678,None,15.56845500000054,16.069897042005323,16.053920583013678,None,0,,,16.053920583013678,None,0,,,3.06,0.4799750829988625,16.668718083004933,None,16.668718083004933,None,16.668718083004933,None,16.668718083004933,None,16.668718083004933,None,,001,2021_Oct_14_1809,untitled,2021.2.3,59.74076985867627,
