stim,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,text_6.started,text_6.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,stimulus_practice.started,stimulus_practice.stopped,ins_5.started,ins_5.stopped,cross_5.started,cross_5.stopped,seek_text_practice.started,seek_text_practice.stopped,sock_text_practice.started,sock_text_practice.stopped,such_text_practice.started,such_text_practice.stopped,soon_text_practice.started,soon_text_practice.stopped,sin_text_practice.started,sin_text_practice.stopped,son_text_practice.started,son_text_practice.stopped,su_text_practice.started,su_text_practice.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,slider_2.response,slider_2.rt,slider_2.started,slider_2.stopped,top_ins_2.started,top_ins_2.stopped,bottom_ins_2.started,bottom_ins_2.stopped,text_4.started,text_4.stopped,text_5.started,text_5.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,text_7.started,text_7.stopped,stimulus_4.started,stimulus_4.stopped,ins_4.started,ins_4.stopped,cross_4.started,cross_4.stopped,seek_text.started,seek_text.stopped,sock_text.started,sock_text.stopped,such_text.started,such_text.stopped,soon_text.started,soon_text.stopped,sin_text.started,sin_text.stopped,son_text.started,son_text.stopped,su_text.started,su_text.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,slider.response,slider.rt,slider.started,slider.stopped,top_ins.started,top_ins.stopped,bottom_ins.started,bottom_ins.stopped,text_2.started,text_2.stopped,text_3.started,text_3.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,7.06188850000035,None,space,15.619729083000493,7.06188850000035,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Oct_23_1545,untitled,2021.2.3,59.95033115105641,
stim/sos.wav,0,0,0,1,,,,,,,,,,,23.205320596500496,None,23.204450875000475,None,22.70894091700029,23.221469042000535,23.204450875000475,None,23.204450875000475,None,23.204450875000475,None,23.204450875000475,None,23.204450875000475,None,23.204450875000475,None,23.204450875000475,None,y,2.989885790999324,23.204450875000475,None,6.74,1.680988874999457,26.22289612500026,None,26.22289612500026,None,26.22289612500026,None,26.22289612500026,None,26.22289612500026,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Oct_23_1545,untitled,2021.2.3,59.95033115105641,
stim/sis.wav,0,1,1,0,,,,,,,,,,,28.405250512500242,None,28.405009792000783,None,27.921210459000577,28.4214284589998,28.405009792000783,None,28.405009792000783,None,28.405009792000783,None,28.405009792000783,None,28.405009792000783,None,28.405009792000783,None,28.405009792000783,None,z,2.5065570829992794,28.405009792000783,None,7,1.432149042000674,30.93790858400098,None,30.93790858400098,None,30.93790858400098,None,30.93790858400098,None,30.93790858400098,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Oct_23_1545,untitled,2021.2.3,59.95033115105641,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,4.241874999999709,32.38785533400005,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Oct_23_1545,untitled,2021.2.3,59.95033115105641,
stim/sus.wav,,,,,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.38785533400005,None,37.13838363750092,None,37.13798549999956,None,36.654655583999556,37.15503512500072,37.13798549999956,None,37.13798549999956,None,37.13798549999956,None,37.13798549999956,None,37.13798549999956,None,37.13798549999956,None,37.13798549999956,None,p,2.281565582999974,37.13798549999956,None,6.8933333333333335,1.313197958001183,39.4395856250012,None,39.4395856250012,None,39.4395856250012,None,39.4395856250012,None,39.4395856250012,None,,001,2021_Oct_23_1545,untitled,2021.2.3,59.95033115105641,
stim/sys.wav,,,,,0,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.25583634649975,None,41.254922334001094,None,40.7714918340007,41.27133175000017,41.254922334001094,None,41.254922334001094,None,41.254922334001094,None,41.254922334001094,None,41.254922334001094,None,41.254922334001094,None,41.254922334001094,None,v,2.9826133330006996,41.254922334001094,None,6.9799999999999995,1.164530250000098,44.25525962500069,None,44.25525962500069,None,44.25525962500069,None,44.25525962500069,None,44.25525962500069,None,,001,2021_Oct_23_1545,untitled,2021.2.3,59.95033115105641,
