stim,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,text_6.started,text_6.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,seek_3.started,seek_3.stopped,seek_3.numClicks,seek_3.timesOn,seek_3.timesOff,sock_3.started,sock_3.stopped,sock_3.numClicks,sock_3.timesOn,sock_3.timesOff,son_3.started,son_3.stopped,son_3.numClicks,son_3.timesOn,son_3.timesOff,stimulus_3.started,stimulus_3.stopped,sin_sp_3.started,sin_sp_3.stopped,sin_sp_3.numClicks,sin_sp_3.timesOn,sin_sp_3.timesOff,son_sp_3.started,son_sp_3.stopped,son_sp_3.numClicks,son_sp_3.timesOn,son_sp_3.timesOff,ins_3.started,ins_3.stopped,cross_3.started,cross_3.stopped,su_3.started,su_3.stopped,su_3.numClicks,su_3.timesOn,su_3.timesOff,soon_3.started,soon_3.stopped,soon_3.numClicks,soon_3.timesOn,soon_3.timesOff,slider_2.response,slider_2.rt,slider_2.started,slider_2.stopped,top_ins_2.started,top_ins_2.stopped,bottom_ins_2.started,bottom_ins_2.stopped,text_4.started,text_4.stopped,text_5.started,text_5.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,text_7.started,text_7.stopped,stimulus_4.started,stimulus_4.stopped,ins_4.started,ins_4.stopped,cross_4.started,cross_4.stopped,seek_text.started,seek_text.stopped,sock_text.started,sock_text.stopped,such_text.started,such_text.stopped,soon_text.started,soon_text.stopped,sin_text.started,sin_text.stopped,son_text.started,son_text.stopped,su_text.started,su_text.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,7.039418665999619,None,space,0.6844834579987946,7.039418665999619,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Oct_23_1539,untitled,2021.2.3,59.86512375690294,
stim/sos.wav,0,0,0,1,,,,,,,,,,,8.257619500000146,None,0,,,8.257619500000146,None,1,[0.39965174999997544],[0.39965454100092757],8.257619500000146,None,0,,,8.249265049700806,None,8.257619500000146,None,0,,,8.257619500000146,None,0,,,8.257619500000146,None,7.752909374999945,8.274397458000749,8.257619500000146,None,0,,,8.257619500000146,None,0,,,3.6,1.0610244999988936,8.649947500000053,None,8.649947500000053,None,8.649947500000053,None,8.649947500000053,None,8.649947500000053,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Oct_23_1539,untitled,2021.2.3,59.86512375690294,
stim/sis.wav,0,1,1,0,,,,,,,,,,,10.216412040999785,None,0,,,10.216412040999785,None,1,[0.39965174999997544],[0.39965454100092757],10.216412040999785,None,0,,,10.215769382701364,None,10.216412040999785,None,0,,,10.216412040999785,None,0,,,10.216412040999785,None,9.73195108300024,10.232971958001144,10.216412040999785,None,0,,,10.216412040999785,None,1,[0.7494892089998757],[0.7494914590006374],4.68,0.5645795829987037,10.96500937500059,None,10.96500937500059,None,10.96500937500059,None,10.96500937500059,None,10.96500937500059,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Oct_23_1539,untitled,2021.2.3,59.86512375690294,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.6363456239996594,11.548416790999909,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Oct_23_1539,untitled,2021.2.3,59.86512375690294,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.548416790999909,None,12.699116424701241,None,12.698730375001105,None,12.21955116600111,12.731705457999851,12.698730375001105,None,12.698730375001105,None,12.698730375001105,None,12.698730375001105,None,12.698730375001105,None,12.698730375001105,None,12.698730375001105,None,g,13.827740624001308,12.21955116600111,None,,,,,,,
