stim,phone,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,fleece.started,fleece.stopped,fleece.numClicks,fleece.timesOn,fleece.timesOff,foot.started,foot.stopped,foot.numClicks,foot.timesOn,foot.timesOff,strut.started,strut.stopped,strut.numClicks,strut.timesOn,strut.timesOff,stimulus.started,stimulus.stopped,puso.started,puso.stopped,puso.numClicks,puso.timesOn,puso.timesOff,button_2.started,button_2.stopped,button_2.numClicks,button_2.timesOn,button_2.timesOff,ins.started,ins.stopped,cross.started,cross.stopped,slider.response,slider.rt,slider.started,slider.stopped,text_2.started,text_2.stopped,text_3.started,text_3.stopped,participant,session,date,expName,psychopyVersion,frameRate,
stim/u.wav,u,0,0,0,1,6.8450530000263825,None,0,,,6.8450530000263825,None,0,,,6.8450530000263825,None,1,[2.201109959045425],[2.2011127090081573],6.8409766747441605,None,6.8450530000263825,None,0,,,6.8450530000263825,None,0,,,6.8450530000263825,None,6.367555375036318,6.874258416006342,6.953333333333333,4.511917083000299,9.041568041022401,None,9.041568041022401,None,9.041568041022401,None,,001,2021_Sep_28_1711,untitled,2021.2.3,59.86920100425642,
stim/o.wav,o,0,1,1,0,14.057791833009105,None,0,,,14.057791833009105,None,1,[1.2675841670134105],[1.2675864589982666],14.057791833009105,None,1,[2.201109959045425],[2.2011127090081573],14.057965049747144,None,14.057791833009105,None,0,,,14.057791833009105,None,0,,,14.057791833009105,None,13.574655541044194,14.07445287500741,2.92,1.3297709170146845,15.324521708011162,None,15.324521708011162,None,15.324521708011162,None,,001,2021_Sep_28_1711,untitled,2021.2.3,59.86920100425642,
