stim,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,text_6.started,text_6.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,seek_3.started,seek_3.stopped,seek_3.numClicks,seek_3.timesOn,seek_3.timesOff,sock_3.started,sock_3.stopped,sock_3.numClicks,sock_3.timesOn,sock_3.timesOff,son_3.started,son_3.stopped,son_3.numClicks,son_3.timesOn,son_3.timesOff,stimulus_3.started,stimulus_3.stopped,sin_sp_3.started,sin_sp_3.stopped,sin_sp_3.numClicks,sin_sp_3.timesOn,sin_sp_3.timesOff,son_sp_3.started,son_sp_3.stopped,son_sp_3.numClicks,son_sp_3.timesOn,son_sp_3.timesOff,ins_3.started,ins_3.stopped,cross_3.started,cross_3.stopped,su_3.started,su_3.stopped,su_3.numClicks,su_3.timesOn,su_3.timesOff,soon_3.started,soon_3.stopped,soon_3.numClicks,soon_3.timesOn,soon_3.timesOff,slider_2.response,slider_2.rt,slider_2.started,slider_2.stopped,top_ins_2.started,top_ins_2.stopped,bottom_ins_2.started,bottom_ins_2.stopped,text_4.started,text_4.stopped,text_5.started,text_5.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,text_7.started,text_7.stopped,seek.started,seek.stopped,seek.numClicks,seek.timesOn,seek.timesOff,sock.started,sock.stopped,sock.numClicks,sock.timesOn,sock.timesOff,son.started,son.stopped,son.numClicks,son.timesOn,son.timesOff,stimulus.started,stimulus.stopped,sin_sp.started,sin_sp.stopped,sin_sp.numClicks,sin_sp.timesOn,sin_sp.timesOff,son_sp.started,son_sp.stopped,son_sp.numClicks,son_sp.timesOn,son_sp.timesOff,ins.started,ins.stopped,cross.started,cross.stopped,su.started,su.stopped,su.numClicks,su.timesOn,su.timesOff,soon.started,soon.stopped,soon.numClicks,soon.timesOn,soon.timesOff,slider.response,slider.rt,slider.started,slider.stopped,top_ins.started,top_ins.stopped,bottom_ins.started,bottom_ins.stopped,text_2.started,text_2.stopped,text_3.started,text_3.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,text.started,text.stopped,participant,session,date,expName,psychopyVersion,frameRate,
stim/sis.wav,,,,,1,2,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.79531033299281,None,1,[0.5334439580037724],[0.5334460829908494],32.79531033299281,None,0,,,32.79531033299281,None,2,"[0.8161348330031615, 0.7336783329956234]","[0.816137499990873, 0.7336806250095833]",32.79335199999623,None,32.79531033299281,None,1,[0.7490937080001459],[0.7490960420109332],32.79531033299281,None,2,"[0.6328478750074282, 0.6330017500149552]","[0.6328501669922844, 0.6330041670007631]",32.79531033299281,None,32.3105379579938,32.81173316700733,32.79531033299281,None,1,[0.5659791249781847],[0.5659814999962691],32.79531033299281,None,0,,,6.193333333333333,0.9469432920159306,33.52724216700881,None,33.52724216700881,None,33.52724216700881,None,33.52724216700881,None,33.52724216700881,None,,,,,,,,001,2021_Oct_14_1744,untitled,2021.2.3,60.184269188028736,
stim/sus.wav,,,,,1,3,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.978713292017346,None,1,[0.5334439580037724],[0.5334460829908494],34.978713292017346,None,1,[0.4494308330176864],[0.4494331250025425],34.978713292017346,None,2,"[0.8161348330031615, 0.7336783329956234]","[0.816137499990873, 0.7336806250095833]",34.97814908299479,None,34.978713292017346,None,1,[0.7490937080001459],[0.7490960420109332],34.978713292017346,None,2,"[0.6328478750074282, 0.6330017500149552]","[0.6328501669922844, 0.6330041670007631]",34.978713292017346,None,34.493908875010675,34.99469541700091,34.978713292017346,None,1,[0.5659791249781847],[0.5659814999962691],34.978713292017346,None,0,,,3.82,0.47949274998973124,35.42716954200296,None,35.42716954200296,None,35.42716954200296,None,35.42716954200296,None,35.42716954200296,None,,,,,,,,001,2021_Oct_14_1744,untitled,2021.2.3,60.184269188028736,
stim/sis.wav,,,,,2,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.411948124994524,None,2,"[0.5334439580037724, 1.6003615000227]","[0.5334460829908494, 1.600363917008508]",36.411948124994524,None,1,[0.4494308330176864],[0.4494331250025425],36.411948124994524,None,2,"[0.8161348330031615, 0.7336783329956234]","[0.816137499990873, 0.7336806250095833]",36.41128474999569,None,36.411948124994524,None,1,[0.7490937080001459],[0.7490960420109332],36.411948124994524,None,2,"[0.6328478750074282, 0.6330017500149552]","[0.6328501669922844, 0.6330041670007631]",36.411948124994524,None,35.927433458011365,36.42838570801541,36.411948124994524,None,1,[0.5659791249781847],[0.5659814999962691],36.411948124994524,None,0,,,4.926666666666666,0.9797469999757595,38.01074854200124,None,38.01074854200124,None,38.01074854200124,None,38.01074854200124,None,38.01074854200124,None,,,,,,,,001,2021_Oct_14_1744,untitled,2021.2.3,60.184269188028736,
stim/sys.wav,,,,,2,1,9,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.494783333007945,None,2,"[0.5334439580037724, 1.6003615000227]","[0.5334460829908494, 1.600363917008508]",39.494783333007945,None,1,[0.4494308330176864],[0.4494331250025425],39.494783333007945,None,2,"[0.8161348330031615, 0.7336783329956234]","[0.816137499990873, 0.7336806250095833]",39.4941305830027,None,39.494783333007945,None,2,"[0.7490937080001459, 0.9013523749890737]","[0.7490960420109332, 0.9013550419767853]",39.494783333007945,None,2,"[0.6328478750074282, 0.6330017500149552]","[0.6328501669922844, 0.6330041670007631]",39.494783333007945,None,39.01082308299374,39.51201658300124,39.494783333007945,None,1,[0.5659791249781847],[0.5659814999962691],39.494783333007945,None,0,,,5.3133333333333335,0.5452446249837521,40.39511300000595,None,40.39511300000595,None,40.39511300000595,None,40.39511300000595,None,40.39511300000595,None,,,,,,,,001,2021_Oct_14_1744,untitled,2021.2.3,60.184269188028736,
stim/sos.wav,,,,,2,2,10,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.44528824998997,None,2,"[0.5334439580037724, 1.6003615000227]","[0.5334460829908494, 1.600363917008508]",41.44528824998997,None,1,[0.4494308330176864],[0.4494331250025425],41.44528824998997,None,2,"[0.8161348330031615, 0.7336783329956234]","[0.816137499990873, 0.7336806250095833]",41.44452120799106,None,41.44528824998997,None,2,"[0.7490937080001459, 0.9013523749890737]","[0.7490960420109332, 0.9013550419767853]",41.44528824998997,None,3,"[0.6328478750074282, 0.6330017500149552, 0.6337517909996677]","[0.6328501669922844, 0.6330041670007631, 0.6337542909896001]",41.44528824998997,None,40.9610690420086,41.46189812500961,41.44528824998997,None,1,[0.5659791249781847],[0.5659814999962691],41.44528824998997,None,0,,,6.526666666666666,0.47910062497248873,42.0776006669912,None,42.0776006669912,None,42.0776006669912,None,42.0776006669912,None,42.0776006669912,None,,,,,,,,001,2021_Oct_14_1744,untitled,2021.2.3,60.184269188028736,
stim/sus.wav,,,,,2,3,11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.06171800001175,None,2,"[0.5334439580037724, 1.6003615000227]","[0.5334460829908494, 1.600363917008508]",43.06171800001175,None,1,[0.4494308330176864],[0.4494331250025425],43.06171800001175,None,2,"[0.8161348330031615, 0.7336783329956234]","[0.816137499990873, 0.7336806250095833]",43.06090312499437,None,43.06171800001175,None,2,"[0.7490937080001459, 0.9013523749890737]","[0.7490960420109332, 0.9013550419767853]",43.06171800001175,None,3,"[0.6328478750074282, 0.6330017500149552, 0.6337517909996677]","[0.6328501669922844, 0.6330041670007631, 0.6337542909896001]",43.06171800001175,None,42.577278125012526,43.07847862501512,43.06171800001175,None,1,[0.5659791249781847],[0.5659814999962691],43.06171800001175,None,1,[0.5832082499982789],[0.5832104579894803],4.346666666666667,0.44640879100188613,43.64411266701063,None,43.64411266701063,None,43.64411266701063,None,43.64411266701063,None,43.64411266701063,None,,,,,,,,001,2021_Oct_14_1744,untitled,2021.2.3,60.184269188028736,
stim/sys.wav,,,,,3,0,12,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.59532454199507,None,2,"[0.5334439580037724, 1.6003615000227]","[0.5334460829908494, 1.600363917008508]",44.59532454199507,None,1,[0.4494308330176864],[0.4494331250025425],44.59532454199507,None,2,"[0.8161348330031615, 0.7336783329956234]","[0.816137499990873, 0.7336806250095833]",44.594906041998186,None,44.59532454199507,None,2,"[0.7490937080001459, 0.9013523749890737]","[0.7490960420109332, 0.9013550419767853]",44.59532454199507,None,3,"[0.6328478750074282, 0.6330017500149552, 0.6337517909996677]","[0.6328501669922844, 0.6330041670007631, 0.6337542909896001]",44.59532454199507,None,44.111232875002315,44.61173208299442,44.59532454199507,None,2,"[0.5659791249781847, 0.7658552499779034]","[0.5659814999962691, 0.7658574579982087]",44.59532454199507,None,1,[0.5832082499982789],[0.5832104579894803],5.846666666666666,0.6134890420071315,45.360696125018876,None,45.360696125018876,None,45.360696125018876,None,45.360696125018876,None,45.360696125018876,None,,,,,,,,001,2021_Oct_14_1744,untitled,2021.2.3,60.184269188028736,
stim/sus.wav,,,,,3,1,13,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.47924366701045,None,2,"[0.5334439580037724, 1.6003615000227]","[0.5334460829908494, 1.600363917008508]",46.47924366701045,None,1,[0.4494308330176864],[0.4494331250025425],46.47924366701045,None,3,"[0.8161348330031615, 0.7336783329956234, 0.665952292009024]","[0.816137499990873, 0.7336806250095833, 0.6659544590220321]",46.478289625013716,None,46.47924366701045,None,2,"[0.7490937080001459, 0.9013523749890737]","[0.7490960420109332, 0.9013550419767853]",46.47924366701045,None,3,"[0.6328478750074282, 0.6330017500149552, 0.6337517909996677]","[0.6328501669922844, 0.6330041670007631, 0.6337542909896001]",46.47924366701045,None,45.994232875003945,46.49533491701004,46.47924366701045,None,2,"[0.5659791249781847, 0.7658552499779034]","[0.5659814999962691, 0.7658574579982087]",46.47924366701045,None,1,[0.5832082499982789],[0.5832104579894803],6.986666666666666,0.9466660830075853,47.14349795799353,None,47.14349795799353,None,47.14349795799353,None,47.14349795799353,None,47.14349795799353,None,,,,,,,,001,2021_Oct_14_1744,untitled,2021.2.3,60.184269188028736,
stim/sis.wav,,,,,3,2,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.59564091701759,None,2,"[0.5334439580037724, 1.6003615000227]","[0.5334460829908494, 1.600363917008508]",48.59564091701759,None,1,[0.4494308330176864],[0.4494331250025425],48.59564091701759,None,3,"[0.8161348330031615, 0.7336783329956234, 0.665952292009024]","[0.816137499990873, 0.7336806250095833, 0.6659544590220321]",48.594512750004654,None,48.59564091701759,None,2,"[0.7490937080001459, 0.9013523749890737]","[0.7490960420109332, 0.9013550419767853]",48.59564091701759,None,3,"[0.6328478750074282, 0.6330017500149552, 0.6337517909996677]","[0.6328501669922844, 0.6330041670007631, 0.6337542909896001]",48.59564091701759,None,48.11073304200545,48.6117840000079,48.59564091701759,None,2,"[0.5659791249781847, 0.7658552499779034]","[0.5659814999962691, 0.7658574579982087]",48.59564091701759,None,2,"[0.5832082499982789, 0.466768874990521]","[0.5832104579894803, 0.46677137500955723]",5.220000000000001,0.4292581670160871,49.060885292012244,None,49.060885292012244,None,49.060885292012244,None,49.060885292012244,None,49.060885292012244,None,,,,,,,,001,2021_Oct_14_1744,untitled,2021.2.3,60.184269188028736,
stim/sos.wav,,,,,3,3,15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.996213542006444,None,2,"[0.5334439580037724, 1.6003615000227]","[0.5334460829908494, 1.600363917008508]",49.996213542006444,None,1,[0.4494308330176864],[0.4494331250025425],49.996213542006444,None,3,"[0.8161348330031615, 0.7336783329956234, 0.665952292009024]","[0.816137499990873, 0.7336806250095833, 0.6659544590220321]",49.995276999997444,None,49.996213542006444,None,3,"[0.7490937080001459, 0.9013523749890737, 0.7159877919766586]","[0.7490960420109332, 0.9013550419767853, 0.7159899169928394]",49.996213542006444,None,3,"[0.6328478750074282, 0.6330017500149552, 0.6337517909996677]","[0.6328501669922844, 0.6330041670007631, 0.6337542909896001]",49.996213542006444,None,49.51162966701668,50.013025124993874,49.996213542006444,None,2,"[0.5659791249781847, 0.7658552499779034]","[0.5659814999962691, 0.7658574579982087]",49.996213542006444,None,2,"[0.5832082499982789, 0.466768874990521]","[0.5832104579894803, 0.46677137500955723]",3.7,0.5130327920196578,50.710198167013004,None,50.710198167013004,None,50.710198167013004,None,50.710198167013004,None,50.710198167013004,None,,,,,,,,001,2021_Oct_14_1744,untitled,2021.2.3,60.184269188028736,
stim/sys.wav,,,,,4,0,16,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.729102125013014,None,2,"[0.5334439580037724, 1.6003615000227]","[0.5334460829908494, 1.600363917008508]",51.729102125013014,None,1,[0.4494308330176864],[0.4494331250025425],51.729102125013014,None,3,"[0.8161348330031615, 0.7336783329956234, 0.665952292009024]","[0.816137499990873, 0.7336806250095833, 0.6659544590220321]",51.72861541701714,None,51.729102125013014,None,3,"[0.7490937080001459, 0.9013523749890737, 0.7159877919766586]","[0.7490960420109332, 0.9013550419767853, 0.7159899169928394]",51.729102125013014,None,3,"[0.6328478750074282, 0.6330017500149552, 0.6337517909996677]","[0.6328501669922844, 0.6330041670007631, 0.6337542909896001]",51.729102125013014,None,51.24421458301367,51.74520879201009,51.729102125013014,None,3,"[0.5659791249781847, 0.7658552499779034, 0.5494237499951851]","[0.5659814999962691, 0.7658574579982087, 0.5494261249841657]",51.729102125013014,None,2,"[0.5832082499982789, 0.466768874990521]","[0.5832104579894803, 0.46677137500955723]",5.493333333333334,0.4638085409824271,52.27699141699122,None,52.27699141699122,None,52.27699141699122,None,52.27699141699122,None,52.27699141699122,None,,,,,,,,001,2021_Oct_14_1744,untitled,2021.2.3,60.184269188028736,
stim/sus.wav,,,,,4,1,17,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.245325666997815,None,2,"[0.5334439580037724, 1.6003615000227]","[0.5334460829908494, 1.600363917008508]",53.245325666997815,None,1,[0.4494308330176864],[0.4494331250025425],53.245325666997815,None,3,"[0.8161348330031615, 0.7336783329956234, 0.665952292009024]","[0.816137499990873, 0.7336806250095833, 0.6659544590220321]",53.244892542005985,None,53.245325666997815,None,3,"[0.7490937080001459, 0.9013523749890737, 0.7159877919766586]","[0.7490960420109332, 0.9013550419767853, 0.7159899169928394]",53.245325666997815,None,3,"[0.6328478750074282, 0.6330017500149552, 0.6337517909996677]","[0.6328501669922844, 0.6330041670007631, 0.6337542909896001]",53.245325666997815,None,52.76127316700877,53.26160070800688,53.245325666997815,None,3,"[0.5659791249781847, 0.7658552499779034, 0.5494237499951851]","[0.5659814999962691, 0.7658574579982087, 0.5494261249841657]",53.245325666997815,None,3,"[0.5832082499982789, 0.466768874990521, 0.43352379198768176]","[0.5832104579894803, 0.46677137500955723, 0.433526124979835]",4.66,0.3798398330109194,53.67786458300543,None,53.67786458300543,None,53.67786458300543,None,53.67786458300543,None,53.67786458300543,None,,,,,,,,001,2021_Oct_14_1744,untitled,2021.2.3,60.184269188028736,
stim/sis.wav,,,,,4,2,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.562151292018825,None,3,"[0.5334439580037724, 1.6003615000227, 0.4166182500193827]","[0.5334460829908494, 1.600363917008508, 0.416620417003287]",54.562151292018825,None,1,[0.4494308330176864],[0.4494331250025425],54.562151292018825,None,3,"[0.8161348330031615, 0.7336783329956234, 0.665952292009024]","[0.816137499990873, 0.7336806250095833, 0.6659544590220321]",54.56155283299741,None,54.562151292018825,None,3,"[0.7490937080001459, 0.9013523749890737, 0.7159877919766586]","[0.7490960420109332, 0.9013550419767853, 0.7159899169928394]",54.562151292018825,None,3,"[0.6328478750074282, 0.6330017500149552, 0.6337517909996677]","[0.6328501669922844, 0.6330041670007631, 0.6337542909896001]",54.562151292018825,None,54.077660042006755,54.578687583009014,54.562151292018825,None,3,"[0.5659791249781847, 0.7658552499779034, 0.5494237499951851]","[0.5659814999962691, 0.7658574579982087, 0.5494261249841657]",54.562151292018825,None,3,"[0.5832082499982789, 0.466768874990521, 0.43352379198768176]","[0.5832104579894803, 0.46677137500955723, 0.433526124979835]",3.993333333333333,0.4302134999888949,54.97794750001049,None,54.97794750001049,None,54.97794750001049,None,54.97794750001049,None,54.97794750001049,None,,,,,,,,001,2021_Oct_14_1744,untitled,2021.2.3,60.184269188028736,
