stim,phone,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,fleece.started,fleece.stopped,fleece.numClicks,fleece.timesOn,fleece.timesOff,foot.started,foot.stopped,foot.numClicks,foot.timesOn,foot.timesOff,strut.started,strut.stopped,strut.numClicks,strut.timesOn,strut.timesOff,stimulus.started,stimulus.stopped,puso.started,puso.stopped,puso.numClicks,puso.timesOn,puso.timesOff,button_2.started,button_2.stopped,button_2.numClicks,button_2.timesOn,button_2.timesOff,ins.started,ins.stopped,cross.started,cross.stopped,slider.response,slider.rt,slider.started,slider.stopped,text_2.started,text_2.stopped,text_3.started,text_3.stopped,participant,session,date,expName,psychopyVersion,frameRate,
stim/u.wav,u,0,0,0,1,7.636591124988627,None,0,,,7.636591124988627,None,0,,,7.636591124988627,None,0,,,7.632734370790422,None,7.636591124988627,None,1,[2.116323000052944],[2.1163257090374827],7.636591124988627,None,0,,,7.636591124988627,None,7.14680791698629,7.64967891696142,6.526666666666666,3.2796415840275586,9.749590749968775,None,9.749590749968775,None,9.749590749968775,None,,001,2021_Sep_28_1715,untitled,2021.2.3,60.40700706716204,
stim/o.wav,o,0,1,1,0,13.532566000008956,None,0,,,13.532566000008956,None,1,[0.9836439159698784],[0.9836469159927219],13.532566000008956,None,0,,,13.53299541278975,None,13.532566000008956,None,1,[2.116323000052944],[2.1163257090374827],13.532566000008956,None,0,,,13.532566000008956,None,13.049219666980207,13.549191874975804,5.96,1.5629085000255145,14.514898749999702,None,14.514898749999702,None,14.514898749999702,None,,001,2021_Sep_28_1715,untitled,2021.2.3,60.40700706716204,
stim/u.wav,u,1,0,2,1,16.58179183298489,None,0,,,16.58179183298489,None,2,"[0.9836439159698784, 0.5662667920114473]","[0.9836469159927219, 0.5662690420285799]",16.58179183298489,None,0,,,16.583522370806897,None,16.58179183298489,None,1,[2.116323000052944],[2.1163257090374827],16.58179183298489,None,0,,,16.58179183298489,None,16.099403416970745,16.599654332967475,7,1.796893667022232,17.149576624971814,None,17.149576624971814,None,17.149576624971814,None,,001,2021_Sep_28_1715,untitled,2021.2.3,60.40700706716204,
stim/o.wav,o,1,1,3,0,19.449422708014026,None,0,,,19.449422708014026,None,3,"[0.9836439159698784, 0.5662667920114473, 0.5165799999958836]","[0.9836469159927219, 0.5662690420285799, 0.516582332958933]",19.449422708014026,None,0,,,19.450278620782775,None,19.449422708014026,None,1,[2.116323000052944],[2.1163257090374827],19.449422708014026,None,0,,,19.449422708014026,None,18.965945167001337,19.466227541968692,6.82,1.2132915830006823,19.966247499978635,None,19.966247499978635,None,19.966247499978635,None,,001,2021_Sep_28_1715,untitled,2021.2.3,60.40700706716204,
stim/u.wav,u,2,0,4,1,21.682796416978817,None,0,,,21.682796416978817,None,3,"[0.9836439159698784, 0.5662667920114473, 0.5165799999958836]","[0.9836469159927219, 0.5662690420285799, 0.516582332958933]",21.682796416978817,None,0,,,21.683281203813387,None,21.682796416978817,None,2,"[2.116323000052944, 1.3503267909982242]","[2.1163257090374827, 1.3503294580150396]",21.682796416978817,None,0,,,21.682796416978817,None,21.199600749998353,21.69922587496694,4.18,1.0299968750332482,23.032558457984123,None,23.032558457984123,None,23.032558457984123,None,,001,2021_Sep_28_1715,untitled,2021.2.3,60.40700706716204,
stim/o.wav,o,2,1,5,0,24.56620058300905,None,1,[0.9171865829848684],[0.9171889580320567],24.56620058300905,None,3,"[0.9836439159698784, 0.5662667920114473, 0.5165799999958836]","[0.9836469159927219, 0.5662690420285799, 0.516582332958933]",24.56620058300905,None,0,,,24.566097120777705,None,24.56620058300905,None,2,"[2.116323000052944, 1.3503267909982242]","[2.1163257090374827, 1.3503294580150396]",24.56620058300905,None,0,,,24.56620058300905,None,24.082776791998185,24.58149295800831,1.586666666666667,2.630102374998387,25.482721416978166,None,25.482721416978166,None,25.482721416978166,None,,001,2021_Sep_28_1715,untitled,2021.2.3,60.40700706716204,
stim/u.wav,u,3,0,6,1,28.616081916959956,None,2,"[0.9171865829848684, 0.9494671659776941]","[0.9171889580320567, 0.9494695409666747]",28.616081916959956,None,3,"[0.9836439159698784, 0.5662667920114473, 0.5165799999958836]","[0.9836469159927219, 0.5662690420285799, 0.516582332958933]",28.616081916959956,None,0,,,28.616597162815744,None,28.616081916959956,None,2,"[2.116323000052944, 1.3503267909982242]","[2.1163257090374827, 1.3503294580150396]",28.616081916959956,None,0,,,28.616081916959956,None,28.133325957984198,28.632043624995276,3.6733333333333333,1.4145497909630649,29.56644983298611,None,29.56644983298611,None,29.56644983298611,None,,001,2021_Sep_28_1715,untitled,2021.2.3,60.40700706716204,
