stim,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,text_6.started,text_6.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,seek_3.started,seek_3.stopped,seek_3.numClicks,seek_3.timesOn,seek_3.timesOff,sock_3.started,sock_3.stopped,sock_3.numClicks,sock_3.timesOn,sock_3.timesOff,son_3.started,son_3.stopped,son_3.numClicks,son_3.timesOn,son_3.timesOff,stimulus_3.started,stimulus_3.stopped,sin_sp_3.started,sin_sp_3.stopped,sin_sp_3.numClicks,sin_sp_3.timesOn,sin_sp_3.timesOff,son_sp_3.started,son_sp_3.stopped,son_sp_3.numClicks,son_sp_3.timesOn,son_sp_3.timesOff,ins_3.started,ins_3.stopped,cross_3.started,cross_3.stopped,su_3.started,su_3.stopped,su_3.numClicks,su_3.timesOn,su_3.timesOff,soon_3.started,soon_3.stopped,soon_3.numClicks,soon_3.timesOn,soon_3.timesOff,slider_2.response,slider_2.rt,slider_2.started,slider_2.stopped,top_ins_2.started,top_ins_2.stopped,bottom_ins_2.started,bottom_ins_2.stopped,text_4.started,text_4.stopped,text_5.started,text_5.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,text_7.started,text_7.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,7.0221244170006685,None,space,0.4999175829998421,7.0221244170006685,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Oct_23_1533,untitled,2021.2.3,59.90982098137078,
stim/sos.wav,0,0,0,1,,,,,,,,,,,8.056488583999453,None,0,,,8.056488583999453,None,0,,,8.056488583999453,None,0,,,8.049716063099003,None,8.056488583999453,None,0,,,8.056488583999453,None,0,,,8.056488583999453,None,7.55313437499899,8.072854374999224,8.056488583999453,None,0,,,8.056488583999453,None,1,[0.6160783329996775],[0.616081000000122],3.6466666666666665,0.7120634580005571,8.666650458999356,None,8.666650458999356,None,8.666650458999356,None,8.666650458999356,None,8.666650458999356,None,,,,,,,,001,2021_Oct_23_1533,untitled,2021.2.3,59.90982098137078,
stim/sis.wav,0,1,1,0,,,,,,,,,,,9.882964166999955,None,0,,,9.882964166999955,None,0,,,9.882964166999955,None,0,,,9.882508896098988,None,9.882964166999955,None,0,,,9.882964166999955,None,0,,,9.882964166999955,None,9.398468834000596,9.900151916999675,9.882964166999955,None,0,,,9.882964166999955,None,2,"[0.6160783329996775, 0.5497555410001951]","[0.616081000000122, 0.5497583750002377]",5.08,0.5636611249992711,10.431897291999121,None,10.431897291999121,None,10.431897291999121,None,10.431897291999121,None,10.431897291999121,None,,,,,,,,001,2021_Oct_23_1533,untitled,2021.2.3,59.90982098137078,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.8234126250008558,11.015700208999988,None,,,,001,2021_Oct_23_1533,untitled,2021.2.3,59.90982098137078,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.015700208999988,None,,,,,,,
