"","participant","stim","resp","language","slider_2.response","phoneme","frame"
"479","5dc483cf74939e34e55c3619","stim/pif_f.wav","fin_span","french",2.314913194,"i","bilabial"
"480","5dc483cf74939e34e55c3619","stim/fif_f.wav","fin_span","french",2.317204861,"i","fricative"
"481","5ddc07391e42a9000b2622be","stim/fif_f.wav","fin_span","french",4.052139388,"i","fricative"
"482","5ddc07391e42a9000b2622be","stim/p_schwa_f.wav","fun_eng","french",1.042520279,"schwa","bilabial"
"483","5ddc07391e42a9000b2622be","stim/pof_f.wav","fun_eng","french",4.921227268,"o","bilabial"
"484","5ddc07391e42a9000b2622be","stim/peuf_f.wav","su_span","french",2.977850065,"y","bilabial"
"485","5ddc07391e42a9000b2622be","stim/pif_f.wav","fin_span","french",4.993651286,"i","bilabial"
"486","5ddc07391e42a9000b2622be","stim/f_schwa_f.wav","fin_span","french",1.026426043,"schwa","fricative"
"487","5ddc07391e42a9000b2622be","stim/fof_f.wav","fun_eng","french",4.015927891,"o","fricative"
"488","5ddc07391e42a9000b2622be","stim/feuf_f.wav","fool_eng","french",2.985897482,"y","fricative"
"489","5ddc07391e42a9000b2622be","stim/feuf_f.wav","su_span","french",3.038203471,"y","fricative"
"490","5ddc07391e42a9000b2622be","stim/fif_f.wav","fin_span","french",4.04811585,"i","fricative"
"491","5ddc07391e42a9000b2622be","stim/pif_f.wav","fin_span","french",4.056162925,"i","bilabial"
"492","5ddc07391e42a9000b2622be","stim/fof_f.wav","fun_eng","french",4.997674824,"o","fricative"
"493","5ddc07391e42a9000b2622be","stim/f_schwa_f.wav","feel_eng","french",1.066661675,"schwa","fricative"
"494","5ddc07391e42a9000b2622be","stim/pof_f.wav","fun_eng","french",4.941344956,"o","bilabial"
"495","5ddc07391e42a9000b2622be","stim/p_schwa_f.wav","feel_eng","french",1.074708751,"schwa","bilabial"
"496","5ddc07391e42a9000b2622be","stim/peuf_f.wav","su_span","french",4.036045237,"y","bilabial"
"497","5ddc07391e42a9000b2622be","stim/feuf_f.wav","su_span","french",3.018085783,"y","fricative"
"498","5ddc07391e42a9000b2622be","stim/fof_f.wav","fun_eng","french",3.987762445,"o","fricative"
"499","5ddc07391e42a9000b2622be","stim/fif_f.wav","fin_span","french",4.076280614,"i","fricative"
"500","5ddc07391e42a9000b2622be","stim/f_schwa_f.wav","feel_eng","french",1.062637967,"schwa","fricative"
"501","5ddc07391e42a9000b2622be","stim/pif_f.wav","fin_span","french",4.993651286,"i","bilabial"
"502","5ddc07391e42a9000b2622be","stim/peuf_f.wav","su_span","french",2.977850065,"y","bilabial"
"503","5ddc07391e42a9000b2622be","stim/pof_f.wav","fun_eng","french",4.905133117,"o","bilabial"
"504","5ddc07391e42a9000b2622be","stim/p_schwa_f.wav","feel_eng","french",1.062637967,"schwa","bilabial"
"505","5ddc07391e42a9000b2622be","stim/fof_f.wav","fun_eng","french",4.981580674,"o","fricative"
"506","5ddc07391e42a9000b2622be","stim/p_schwa_f.wav","feel_eng","french",1.00630827,"schwa","bilabial"
"507","5ddc07391e42a9000b2622be","stim/peuf_f.wav","su_span","french",3.967644757,"y","bilabial"
"508","5ddc07391e42a9000b2622be","stim/f_schwa_f.wav","feel_eng","french",1.026426043,"schwa","fricative"
"509","5ddc07391e42a9000b2622be","stim/pif_f.wav","fin_span","french",4.852826787,"i","bilabial"
"510","5ddc07391e42a9000b2622be","stim/pof_f.wav","fun_eng","french",4.945368494,"o","bilabial"
"511","5ddc07391e42a9000b2622be","stim/fif_f.wav","fin_span","french",4.965486182,"i","fricative"
"512","5ddc07391e42a9000b2622be","stim/feuf_f.wav","su_span","french",3.975691832,"y","fricative"
"513","5ddc07391e42a9000b2622be","stim/fif_f.wav","fin_span","french",4.97353394,"i","fricative"
"514","5ddc07391e42a9000b2622be","stim/f_schwa_f.wav","feel_eng","french",1.002284732,"schwa","fricative"
"515","5ddc07391e42a9000b2622be","stim/pof_f.wav","fun_eng","french",4.953415569,"o","bilabial"
"516","5ddc07391e42a9000b2622be","stim/pif_f.wav","fin_span","french",4.953415569,"i","bilabial"
"517","5ddc07391e42a9000b2622be","stim/peuf_f.wav","su_span","french",3.026132858,"y","bilabial"
"518","5ddc07391e42a9000b2622be","stim/p_schwa_f.wav","feel_eng","french",1.038496827,"schwa","bilabial"
"519","5ddc07391e42a9000b2622be","stim/fof_f.wav","fun_eng","french",4.064210001,"o","fricative"
"520","5ddc07391e42a9000b2622be","stim/feuf_f.wav","su_span","french",4.015927891,"y","fricative"
"521","5e169361afb8b0c69c239371","stim/feuf_f.wav","su_span","french",3.551852078,"y","fricative"
"522","5e169361afb8b0c69c239371","stim/pif_f.wav","feel_eng","french",3.785185411,"i","bilabial"
"523","5e169361afb8b0c69c239371","stim/peuf_f.wav","fool_eng","french",3.518518745,"y","bilabial"
"524","5e169361afb8b0c69c239371","stim/pof_f.wav","fun_eng","french",2.866666667,"o","bilabial"
"525","5e169361afb8b0c69c239371","stim/p_schwa_f.wav","fun_eng","french",3.03703715,"schwa","bilabial"
"526","5e169361afb8b0c69c239371","stim/f_schwa_f.wav","fun_eng","french",3.066666667,"schwa","fricative"
"527","5e169361afb8b0c69c239371","stim/fof_f.wav","fun_eng","french",3,"o","fricative"
"528","5e169361afb8b0c69c239371","stim/fif_f.wav","feel_eng","french",3.529629856,"i","fricative"
"529","5e169361afb8b0c69c239371","stim/fof_f.wav","fun_eng","french",3.040740967,"o","fricative"
"530","5e169361afb8b0c69c239371","stim/pof_f.wav","fun_eng","french",2.988888889,"o","bilabial"
"531","5e169361afb8b0c69c239371","stim/fif_f.wav","feel_eng","french",3.985185411,"i","fricative"
"532","5e169361afb8b0c69c239371","stim/feuf_f.wav","fun_eng","french",2.933333333,"y","fricative"
"533","5e169361afb8b0c69c239371","stim/f_schwa_f.wav","fun_eng","french",3.029629856,"schwa","fricative"
"534","5e169361afb8b0c69c239371","stim/p_schwa_f.wav","fun_eng","french",3.611111111,"schwa","bilabial"
"535","5e169361afb8b0c69c239371","stim/pif_f.wav","fin_span","french",3.666666667,"i","bilabial"
"536","5e169361afb8b0c69c239371","stim/peuf_f.wav","fool_eng","french",3.507407633,"y","bilabial"
"537","5e169361afb8b0c69c239371","stim/f_schwa_f.wav","fun_eng","french",3.418518745,"schwa","fricative"
"538","5e169361afb8b0c69c239371","stim/p_schwa_f.wav","fun_eng","french",3.240740967,"schwa","bilabial"
"539","5e169361afb8b0c69c239371","stim/pof_f.wav","fun_eng","french",2.929629856,"o","bilabial"
"540","5e169361afb8b0c69c239371","stim/feuf_f.wav","su_span","french",2.855555556,"y","fricative"
"541","5e169361afb8b0c69c239371","stim/fof_f.wav","fun_eng","french",3.218518745,"o","fricative"
"542","5e169361afb8b0c69c239371","stim/peuf_f.wav","fool_eng","french",3.418518745,"y","bilabial"
"543","5e169361afb8b0c69c239371","stim/pif_f.wav","feel_eng","french",4.03703715,"i","bilabial"
"544","5e169361afb8b0c69c239371","stim/fif_f.wav","feel_eng","french",4.044444444,"i","fricative"
"545","5e169361afb8b0c69c239371","stim/fof_f.wav","fun_eng","french",3.2,"o","fricative"
"546","5e169361afb8b0c69c239371","stim/pof_f.wav","fun_eng","french",3.196296522,"o","bilabial"
"547","5e169361afb8b0c69c239371","stim/fif_f.wav","feel_eng","french",4.029629856,"i","fricative"
"548","5e169361afb8b0c69c239371","stim/peuf_f.wav","fool_eng","french",3.066666667,"y","bilabial"
"549","5e169361afb8b0c69c239371","stim/feuf_f.wav","fool_eng","french",3.092592706,"y","fricative"
"550","5e169361afb8b0c69c239371","stim/f_schwa_f.wav","fun_eng","french",3.033333333,"schwa","fricative"
"551","5e169361afb8b0c69c239371","stim/p_schwa_f.wav","fun_eng","french",3.070370483,"schwa","bilabial"
"552","5e169361afb8b0c69c239371","stim/pif_f.wav","feel_eng","french",3.988888889,"i","bilabial"
"553","5e169361afb8b0c69c239371","stim/pof_f.wav","fun_eng","french",3.044444444,"o","bilabial"
"554","5e169361afb8b0c69c239371","stim/f_schwa_f.wav","fun_eng","french",3.33703715,"schwa","fricative"
"555","5e169361afb8b0c69c239371","stim/fif_f.wav","feel_eng","french",4.044444444,"i","fricative"
"556","5e169361afb8b0c69c239371","stim/p_schwa_f.wav","fun_eng","french",3.040740967,"schwa","bilabial"
"557","5e169361afb8b0c69c239371","stim/feuf_f.wav","fool_eng","french",2.955555556,"y","fricative"
"558","5e169361afb8b0c69c239371","stim/peuf_f.wav","fool_eng","french",2.970370483,"y","bilabial"
"559","5e169361afb8b0c69c239371","stim/pif_f.wav","feel_eng","french",4.018518745,"i","bilabial"
"560","5e169361afb8b0c69c239371","stim/fof_f.wav","fun_eng","french",2.940740967,"o","fricative"
"561","5e27868c5cbbcc0b3599574b","stim/fif_f.wav","fin_span","french",2.505208333,"i","fricative"
"562","5e27868c5cbbcc0b3599574b","stim/fof_f.wav","fun_eng","french",2.494791667,"o","fricative"
"563","5e27868c5cbbcc0b3599574b","stim/f_schwa_f.wav","son_span","french",2.005208333,"schwa","fricative"
"564","5e27868c5cbbcc0b3599574b","stim/peuf_f.wav","fin_span","french",2.270833333,"y","bilabial"
"565","5e27868c5cbbcc0b3599574b","stim/pof_f.wav","fought_eng","french",2.203125,"o","bilabial"
"566","5e27868c5cbbcc0b3599574b","stim/pif_f.wav","fin_span","french",2.1875,"i","bilabial"
"567","5e27868c5cbbcc0b3599574b","stim/feuf_f.wav","fought_eng","french",2,"y","fricative"
"568","5e27868c5cbbcc0b3599574b","stim/p_schwa_f.wav","son_span","french",1.526041667,"schwa","bilabial"
"569","5e27868c5cbbcc0b3599574b","stim/feuf_f.wav","fool_eng","french",1.520833333,"y","fricative"
"570","5e27868c5cbbcc0b3599574b","stim/peuf_f.wav","su_span","french",1.489583333,"y","bilabial"
"571","5e27868c5cbbcc0b3599574b","stim/f_schwa_f.wav","fought_eng","french",1.46875,"schwa","fricative"
"572","5e27868c5cbbcc0b3599574b","stim/fof_f.wav","fought_eng","french",1.46875,"o","fricative"
"573","5e27868c5cbbcc0b3599574b","stim/p_schwa_f.wav","fool_eng","french",1.46875,"schwa","bilabial"
"574","5e27868c5cbbcc0b3599574b","stim/pof_f.wav","fought_eng","french",1.458333333,"o","bilabial"
"575","5e27868c5cbbcc0b3599574b","stim/pif_f.wav","fin_span","french",2.260416667,"i","bilabial"
"576","5e27868c5cbbcc0b3599574b","stim/fif_f.wav","feel_eng","french",2.276041667,"i","fricative"
"577","5e27868c5cbbcc0b3599574b","stim/peuf_f.wav","su_span","french",2.270833333,"y","bilabial"
"578","5e27868c5cbbcc0b3599574b","stim/p_schwa_f.wav","fought_eng","french",2.015625,"schwa","bilabial"
"579","5e27868c5cbbcc0b3599574b","stim/fof_f.wav","fought_eng","french",1.994791667,"o","fricative"
"580","5e27868c5cbbcc0b3599574b","stim/feuf_f.wav","fought_eng","french",1.989583333,"y","fricative"
"581","5e27868c5cbbcc0b3599574b","stim/pof_f.wav","fought_eng","french",1.994791667,"o","bilabial"
"582","5e27868c5cbbcc0b3599574b","stim/f_schwa_f.wav","fought_eng","french",1.994791667,"schwa","fricative"
"583","5e27868c5cbbcc0b3599574b","stim/pif_f.wav","fin_span","french",1.921875,"i","bilabial"
"584","5e27868c5cbbcc0b3599574b","stim/fif_f.wav","fin_span","french",2.453125,"i","fricative"
"585","5e27868c5cbbcc0b3599574b","stim/feuf_f.wav","fool_eng","french",2.458333333,"y","fricative"
"586","5e27868c5cbbcc0b3599574b","stim/pof_f.wav","fought_eng","french",1.994791667,"o","bilabial"
"587","5e27868c5cbbcc0b3599574b","stim/f_schwa_f.wav","fought_eng","french",1.5625,"schwa","fricative"
"588","5e27868c5cbbcc0b3599574b","stim/fif_f.wav","fin_span","french",2.333333333,"i","fricative"
"589","5e27868c5cbbcc0b3599574b","stim/fof_f.wav","fought_eng","french",1.786458333,"o","fricative"
"590","5e27868c5cbbcc0b3599574b","stim/pif_f.wav","feel_eng","french",2.322916667,"i","bilabial"
"591","5e27868c5cbbcc0b3599574b","stim/peuf_f.wav","su_span","french",2.395833333,"y","bilabial"
"592","5e27868c5cbbcc0b3599574b","stim/p_schwa_f.wav","fought_eng","french",1.6875,"schwa","bilabial"
"593","5e27868c5cbbcc0b3599574b","stim/pof_f.wav","fought_eng","french",1.817708333,"o","bilabial"
"594","5e27868c5cbbcc0b3599574b","stim/p_schwa_f.wav","fought_eng","french",1.9375,"schwa","bilabial"
"595","5e27868c5cbbcc0b3599574b","stim/fif_f.wav","feel_eng","french",2.244791667,"i","fricative"
"596","5e27868c5cbbcc0b3599574b","stim/peuf_f.wav","fought_eng","french",1.817708333,"y","bilabial"
"597","5e27868c5cbbcc0b3599574b","stim/fof_f.wav","fought_eng","french",1.786458333,"o","fricative"
"598","5e27868c5cbbcc0b3599574b","stim/pif_f.wav","feel_eng","french",2.130208333,"i","bilabial"
"599","5e27868c5cbbcc0b3599574b","stim/f_schwa_f.wav","fought_eng","french",1.703125,"schwa","fricative"
"600","5e27868c5cbbcc0b3599574b","stim/feuf_f.wav","fought_eng","french",1.697916667,"y","fricative"
"601","5e647d0ce35c88208fdbbb06","stim/p_schwa_f.wav","fought_eng","french",1.115959644,"schwa","bilabial"
"602","5e647d0ce35c88208fdbbb06","stim/fif_f.wav","feel_eng","french",3.125097275,"i","fricative"
"603","5e647d0ce35c88208fdbbb06","stim/peuf_f.wav","fool_eng","french",3.094118754,"y","bilabial"
"604","5e647d0ce35c88208fdbbb06","stim/feuf_f.wav","fool_eng","french",3.302582423,"y","fricative"
"605","5e647d0ce35c88208fdbbb06","stim/pof_f.wav","su_span","french",2.932800293,"o","bilabial"
"606","5e647d0ce35c88208fdbbb06","stim/f_schwa_f.wav","fun_eng","french",1.009198507,"schwa","fricative"
"607","5e647d0ce35c88208fdbbb06","stim/pif_f.wav","fin_span","french",2.918773651,"i","bilabial"
"608","5e647d0ce35c88208fdbbb06","stim/fof_f.wav","fool_eng","french",2.933881124,"o","fricative"
"609","5e647d0ce35c88208fdbbb06","stim/peuf_f.wav","fool_eng","french",3.050700823,"y","bilabial"
"610","5e647d0ce35c88208fdbbb06","stim/fof_f.wav","fool_eng","french",1.139287154,"o","fricative"
"611","5e647d0ce35c88208fdbbb06","stim/fif_f.wav","feel_eng","french",3.12428697,"i","fricative"
"612","5e647d0ce35c88208fdbbb06","stim/p_schwa_f.wav","fought_eng","french",1.284720421,"schwa","bilabial"
"613","5e647d0ce35c88208fdbbb06","stim/feuf_f.wav","fool_eng","french",2.856479009,"y","fricative"
"614","5e647d0ce35c88208fdbbb06","stim/pof_f.wav","fool_eng","french",3.434272766,"o","bilabial"
"615","5e647d0ce35c88208fdbbb06","stim/f_schwa_f.wav","fun_eng","french",1.005123774,"schwa","fricative"
"616","5e647d0ce35c88208fdbbb06","stim/pif_f.wav","fin_span","french",3.272343318,"i","bilabial"
"617","5e647d0ce35c88208fdbbb06","stim/peuf_f.wav","fool_eng","french",2.949219386,"y","bilabial"
"618","5e647d0ce35c88208fdbbb06","stim/f_schwa_f.wav","fun_eng","french",1.012495041,"schwa","fricative"
"619","5e647d0ce35c88208fdbbb06","stim/pof_f.wav","fought_eng","french",1.309026082,"o","bilabial"
"620","5e647d0ce35c88208fdbbb06","stim/p_schwa_f.wav","fun_eng","french",1.094991843,"schwa","bilabial"
"621","5e647d0ce35c88208fdbbb06","stim/fof_f.wav","fought_eng","french",1.557538509,"o","fricative"
"622","5e647d0ce35c88208fdbbb06","stim/feuf_f.wav","su_span","french",3.068094254,"y","fricative"
"623","5e647d0ce35c88208fdbbb06","stim/pif_f.wav","fin_span","french",3.230442047,"i","bilabial"
"624","5e647d0ce35c88208fdbbb06","stim/fif_f.wav","fin_span","french",3.290498098,"i","fricative"
"625","5e647d0ce35c88208fdbbb06","stim/f_schwa_f.wav","fought_eng","french",1.135769685,"schwa","fricative"
"626","5e647d0ce35c88208fdbbb06","stim/fof_f.wav","fought_eng","french",1.531618436,"o","fricative"
"627","5e647d0ce35c88208fdbbb06","stim/fif_f.wav","fin_span","french",3.177301725,"i","fricative"
"628","5e647d0ce35c88208fdbbb06","stim/peuf_f.wav","fool_eng","french",3.12060833,"y","bilabial"
"629","5e647d0ce35c88208fdbbb06","stim/pof_f.wav","fool_eng","french",3.30160141,"o","bilabial"
"630","5e647d0ce35c88208fdbbb06","stim/feuf_f.wav","su_span","french",3.346643448,"y","fricative"
"631","5e647d0ce35c88208fdbbb06","stim/pif_f.wav","fin_span","french",3.398283005,"i","bilabial"
"632","5e647d0ce35c88208fdbbb06","stim/p_schwa_f.wav","fought_eng","french",1.612646103,"schwa","bilabial"
"633","5e647d0ce35c88208fdbbb06","stim/pof_f.wav","fool_eng","french",3.164102554,"o","bilabial"
"634","5e647d0ce35c88208fdbbb06","stim/fif_f.wav","feel_eng","french",2.968894323,"i","fricative"
"635","5e647d0ce35c88208fdbbb06","stim/f_schwa_f.wav","fun_eng","french",2.112162272,"schwa","fricative"
"636","5e647d0ce35c88208fdbbb06","stim/feuf_f.wav","fool_eng","french",3.151128769,"y","fricative"
"637","5e647d0ce35c88208fdbbb06","stim/fof_f.wav","fought_eng","french",1.57688872,"o","fricative"
"638","5e647d0ce35c88208fdbbb06","stim/peuf_f.wav","su_span","french",2.868131955,"y","bilabial"
"639","5e647d0ce35c88208fdbbb06","stim/pif_f.wav","fin_span","french",3.170543035,"i","bilabial"
"640","5e647d0ce35c88208fdbbb06","stim/p_schwa_f.wav","fun_eng","french",1.804919879,"schwa","bilabial"
"641","5edcfe625cd39c9efd5cc2ae","stim/pof_f.wav","fun_eng","french",2.992592706,"o","bilabial"
"642","5edcfe625cd39c9efd5cc2ae","stim/fof_f.wav","fun_eng","french",3.088888889,"o","fricative"
"643","5edcfe625cd39c9efd5cc2ae","stim/f_schwa_f.wav","feel_eng","french",1.03703715,"schwa","fricative"
"644","5edcfe625cd39c9efd5cc2ae","stim/pif_f.wav","fool_eng","french",2.996296522,"i","bilabial"
"645","5edcfe625cd39c9efd5cc2ae","stim/p_schwa_f.wav","fun_eng","french",2.981481595,"schwa","bilabial"
"646","5edcfe625cd39c9efd5cc2ae","stim/fif_f.wav","feel_eng","french",2.981481595,"i","fricative"
"647","5edcfe625cd39c9efd5cc2ae","stim/peuf_f.wav","su_span","french",2.981481595,"y","bilabial"
"648","5edcfe625cd39c9efd5cc2ae","stim/feuf_f.wav","su_span","french",2.981481595,"y","fricative"
"649","5edcfe625cd39c9efd5cc2ae","stim/pof_f.wav","fun_eng","french",2.981481595,"o","bilabial"
"650","5edcfe625cd39c9efd5cc2ae","stim/p_schwa_f.wav","fool_eng","french",2.981481595,"schwa","bilabial"
"651","5edcfe625cd39c9efd5cc2ae","stim/fof_f.wav","su_span","french",2.981481595,"o","fricative"
"652","5edcfe625cd39c9efd5cc2ae","stim/pif_f.wav","feel_eng","french",2.981481595,"i","bilabial"
"653","5edcfe625cd39c9efd5cc2ae","stim/f_schwa_f.wav","fin_span","french",1.011111111,"schwa","fricative"
"654","5edcfe625cd39c9efd5cc2ae","stim/fif_f.wav","su_span","french",2.914814928,"i","fricative"
"655","5edcfe625cd39c9efd5cc2ae","stim/peuf_f.wav","fool_eng","french",2.914814928,"y","bilabial"
"656","5edcfe625cd39c9efd5cc2ae","stim/feuf_f.wav","fool_eng","french",2.914814928,"y","fricative"
"657","5edcfe625cd39c9efd5cc2ae","stim/pif_f.wav","feel_eng","french",2.914814928,"i","bilabial"
"658","5edcfe625cd39c9efd5cc2ae","stim/fif_f.wav","feel_eng","french",2.914814928,"i","fricative"
"659","5edcfe625cd39c9efd5cc2ae","stim/f_schwa_f.wav","fin_span","french",1.014814928,"schwa","fricative"
"660","5edcfe625cd39c9efd5cc2ae","stim/pof_f.wav","fun_eng","french",2.8740743,"o","bilabial"
"661","5edcfe625cd39c9efd5cc2ae","stim/feuf_f.wav","su_span","french",2.933333333,"y","fricative"
"662","5edcfe625cd39c9efd5cc2ae","stim/fof_f.wav","fun_eng","french",3.007407633,"o","fricative"
"663","5edcfe625cd39c9efd5cc2ae","stim/peuf_f.wav","su_span","french",3.007407633,"y","bilabial"
"664","5edcfe625cd39c9efd5cc2ae","stim/p_schwa_f.wav","fun_eng","french",1.092592706,"schwa","bilabial"
"665","5edcfe625cd39c9efd5cc2ae","stim/feuf_f.wav","fool_eng","french",3,"y","fricative"
"666","5edcfe625cd39c9efd5cc2ae","stim/peuf_f.wav","su_span","french",3,"y","bilabial"
"667","5edcfe625cd39c9efd5cc2ae","stim/pif_f.wav","feel_eng","french",3,"i","bilabial"
"668","5edcfe625cd39c9efd5cc2ae","stim/fif_f.wav","feel_eng","french",3,"i","fricative"
"669","5edcfe625cd39c9efd5cc2ae","stim/f_schwa_f.wav","fool_eng","french",1.007407464,"schwa","fricative"
"670","5edcfe625cd39c9efd5cc2ae","stim/fof_f.wav","fun_eng","french",2.955555556,"o","fricative"
"671","5edcfe625cd39c9efd5cc2ae","stim/pof_f.wav","fun_eng","french",2.955555556,"o","bilabial"
"672","5edcfe625cd39c9efd5cc2ae","stim/p_schwa_f.wav","fun_eng","french",1.018518575,"schwa","bilabial"
"673","5edcfe625cd39c9efd5cc2ae","stim/p_schwa_f.wav","fun_eng","french",1.040740797,"schwa","bilabial"
"674","5edcfe625cd39c9efd5cc2ae","stim/pof_f.wav","fun_eng","french",2.940740967,"o","bilabial"
"675","5edcfe625cd39c9efd5cc2ae","stim/pif_f.wav","fin_span","french",2.944444444,"i","bilabial"
"676","5edcfe625cd39c9efd5cc2ae","stim/fof_f.wav","fun_eng","french",2.944444444,"o","fricative"
"677","5edcfe625cd39c9efd5cc2ae","stim/f_schwa_f.wav","fun_eng","french",1.707407464,"schwa","fricative"
"678","5edcfe625cd39c9efd5cc2ae","stim/peuf_f.wav","fool_eng","french",2.9740743,"y","bilabial"
"679","5edcfe625cd39c9efd5cc2ae","stim/feuf_f.wav","su_span","french",2.9740743,"y","fricative"
"680","5edcfe625cd39c9efd5cc2ae","stim/fif_f.wav","feel_eng","french",2.9740743,"i","fricative"
"681","5ef9df1812148a78af8e76dc","stim/fof_f.wav","fun_eng","french",4.911458333,"o","fricative"
"682","5ef9df1812148a78af8e76dc","stim/peuf_f.wav","su_span","french",3.973958333,"y","bilabial"
"683","5ef9df1812148a78af8e76dc","stim/p_schwa_f.wav","fun_eng","french",4.927083333,"schwa","bilabial"
"684","5ef9df1812148a78af8e76dc","stim/pof_f.wav","fun_eng","french",3.8125,"o","bilabial"
"685","5ef9df1812148a78af8e76dc","stim/fif_f.wav","fin_span","french",4.494791667,"i","fricative"
"686","5ef9df1812148a78af8e76dc","stim/f_schwa_f.wav","fun_eng","french",3.932291667,"schwa","fricative"
"687","5ef9df1812148a78af8e76dc","stim/pif_f.wav","fin_span","french",3.994791667,"i","bilabial"
"688","5ef9df1812148a78af8e76dc","stim/feuf_f.wav","su_span","french",3.005208333,"y","fricative"
"689","5ef9df1812148a78af8e76dc","stim/pif_f.wav","fin_span","french",3.109375,"i","bilabial"
"690","5ef9df1812148a78af8e76dc","stim/f_schwa_f.wav","fun_eng","french",3.09375,"schwa","fricative"
"691","5ef9df1812148a78af8e76dc","stim/fif_f.wav","fin_span","french",4.479166667,"i","fricative"
"692","5ef9df1812148a78af8e76dc","stim/peuf_f.wav","su_span","french",2.989583333,"y","bilabial"
"693","5ef9df1812148a78af8e76dc","stim/p_schwa_f.wav","fun_eng","french",3.098958333,"schwa","bilabial"
"694","5ef9df1812148a78af8e76dc","stim/feuf_f.wav","su_span","french",3.208333333,"y","fricative"
"695","5ef9df1812148a78af8e76dc","stim/pof_f.wav","fun_eng","french",3.583333333,"o","bilabial"
"696","5ef9df1812148a78af8e76dc","stim/fof_f.wav","fun_eng","french",4.270833333,"o","fricative"
"697","5ef9df1812148a78af8e76dc","stim/pof_f.wav","fun_eng","french",4.291666667,"o","bilabial"
"698","5ef9df1812148a78af8e76dc","stim/pif_f.wav","fin_span","french",4.364583333,"i","bilabial"
"699","5ef9df1812148a78af8e76dc","stim/peuf_f.wav","su_span","french",3.109375,"y","bilabial"
"700","5ef9df1812148a78af8e76dc","stim/fif_f.wav","fin_span","french",3.734375,"i","fricative"
"701","5ef9df1812148a78af8e76dc","stim/p_schwa_f.wav","fun_eng","french",3.177083333,"schwa","bilabial"
"702","5ef9df1812148a78af8e76dc","stim/fof_f.wav","fun_eng","french",3.791666667,"o","fricative"
"703","5ef9df1812148a78af8e76dc","stim/f_schwa_f.wav","fun_eng","french",3.703125,"schwa","fricative"
"704","5ef9df1812148a78af8e76dc","stim/feuf_f.wav","fool_eng","french",3.145833333,"y","fricative"
"705","5ef9df1812148a78af8e76dc","stim/f_schwa_f.wav","fun_eng","french",3.729166667,"schwa","fricative"
"706","5ef9df1812148a78af8e76dc","stim/fif_f.wav","fin_span","french",3.791666667,"i","fricative"
"707","5ef9df1812148a78af8e76dc","stim/p_schwa_f.wav","fun_eng","french",3.182291667,"schwa","bilabial"
"708","5ef9df1812148a78af8e76dc","stim/fof_f.wav","fun_eng","french",4.635416667,"o","fricative"
"709","5ef9df1812148a78af8e76dc","stim/pif_f.wav","fin_span","french",3.901041667,"i","bilabial"
"710","5ef9df1812148a78af8e76dc","stim/pof_f.wav","fun_eng","french",4.036458333,"o","bilabial"
"711","5ef9df1812148a78af8e76dc","stim/feuf_f.wav","su_span","french",3.864583333,"y","fricative"
"712","5ef9df1812148a78af8e76dc","stim/peuf_f.wav","su_span","french",3.895833333,"y","bilabial"
"713","5ef9df1812148a78af8e76dc","stim/fif_f.wav","fin_span","french",4.09375,"i","fricative"
"714","5ef9df1812148a78af8e76dc","stim/pof_f.wav","fun_eng","french",3.828125,"o","bilabial"
"715","5ef9df1812148a78af8e76dc","stim/f_schwa_f.wav","fun_eng","french",3.229166667,"schwa","fricative"
"716","5ef9df1812148a78af8e76dc","stim/p_schwa_f.wav","fun_eng","french",3.135416667,"schwa","bilabial"
"717","5ef9df1812148a78af8e76dc","stim/peuf_f.wav","su_span","french",3.822916667,"y","bilabial"
"718","5ef9df1812148a78af8e76dc","stim/fof_f.wav","fun_eng","french",3.192708333,"o","fricative"
"719","5ef9df1812148a78af8e76dc","stim/pif_f.wav","fin_span","french",3.96875,"i","bilabial"
"720","5ef9df1812148a78af8e76dc","stim/feuf_f.wav","su_span","french",2.973958333,"y","fricative"
"721","5f9057735c69b00e72665f84","stim/p_schwa_f.wav","feel_eng","french",3.159259372,"schwa","bilabial"
"722","5f9057735c69b00e72665f84","stim/f_schwa_f.wav","fun_eng","french",4.055555556,"schwa","fricative"
"723","5f9057735c69b00e72665f84","stim/fif_f.wav","fin_span","french",4,"i","fricative"
"724","5f9057735c69b00e72665f84","stim/feuf_f.wav","fool_eng","french",3.014814928,"y","fricative"
"725","5f9057735c69b00e72665f84","stim/fof_f.wav","fun_eng","french",4.055555556,"o","fricative"
"726","5f9057735c69b00e72665f84","stim/pof_f.wav","su_span","french",3.9740743,"o","bilabial"
"727","5f9057735c69b00e72665f84","stim/peuf_f.wav","fool_eng","french",3.988888889,"y","bilabial"
"728","5f9057735c69b00e72665f84","stim/pif_f.wav","fin_span","french",4.855555556,"i","bilabial"
"729","5f9057735c69b00e72665f84","stim/peuf_f.wav","fun_eng","french",3.914814928,"y","bilabial"
"730","5f9057735c69b00e72665f84","stim/p_schwa_f.wav","fin_span","french",3.625926039,"schwa","bilabial"
"731","5f9057735c69b00e72665f84","stim/pof_f.wav","fun_eng","french",4.492592706,"o","bilabial"
"732","5f9057735c69b00e72665f84","stim/pif_f.wav","fin_span","french",4.551852078,"i","bilabial"
"733","5f9057735c69b00e72665f84","stim/f_schwa_f.wav","fought_eng","french",3.9740743,"schwa","fricative"
"734","5f9057735c69b00e72665f84","stim/feuf_f.wav","fought_eng","french",2.818518745,"y","fricative"
