key_resp.keys,key_resp.rt,key_resp_2.keys,key_resp_2.rt,slider.response,slider.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,stim,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp_trial.keys,key_resp_trial.corr,key_resp_trial.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,stim1,stim2,distance,isCorrect
,,1,4.798,1.944444444,0.839,1,5,13,0,1,stim/f_schwa_g.wav,6125b040ffa3c0b9e67b92c9,001,2022-03-09_15h21.00.988,vct_new,2021.2.3,Win32,60.0240096,,,,,,,,,,,,
,,2,1.417,2.060185185,0.68,1,6,14,7,1,stim/pof_g.wav,6125b040ffa3c0b9e67b92c9,001,2022-03-09_15h21.00.988,vct_new,2021.2.3,Win32,60.0240096,,,,,,,,,,,,
,,2,3.399,2.046296296,0.641,1,7,15,4,1,stim/p_schwa_g.wav,6125b040ffa3c0b9e67b92c9,001,2022-03-09_15h21.00.988,vct_new,2021.2.3,Win32,60.0240096,,,,,,,,,,,,
,,1,1.301,2.101851852,1.342,2,0,16,7,1,stim/pof_g.wav,6125b040ffa3c0b9e67b92c9,001,2022-03-09_15h21.00.988,vct_new,2021.2.3,Win32,60.0240096,,,,,,,,,,,,
,,7,2.117,3.898148148,1.097,2,1,17,2,1,stim/fif_g.wav,6125b040ffa3c0b9e67b92c9,001,2022-03-09_15h21.00.988,vct_new,2021.2.3,Win32,60.0240096,,,,,,,,,,,,
,,2,6.865,2.046296296,1.025,2,2,18,0,1,stim/f_schwa_g.wav,6125b040ffa3c0b9e67b92c9,001,2022-03-09_15h21.00.988,vct_new,2021.2.3,Win32,60.0240096,,,,,,,,,,,,
,,1,1.366,2.064814815,0.721,2,3,19,1,1,stim/faf_g.wav,6125b040ffa3c0b9e67b92c9,001,2022-03-09_15h21.00.988,vct_new,2021.2.3,Win32,60.0240096,,,,,,,,,,,,
,,7,2.083,4.240740741,1.064,2,4,20,6,1,stim/piep_g.wav,6125b040ffa3c0b9e67b92c9,001,2022-03-09_15h21.00.988,vct_new,2021.2.3,Win32,60.0240096,,,,,,,,,,,,
,,1,1.967,1.953703704,0.904,2,5,21,5,1,stim/paf_g.wav,6125b040ffa3c0b9e67b92c9,001,2022-03-09_15h21.00.988,vct_new,2021.2.3,Win32,60.0240096,,,,,,,,,,,,
,,1,1.136,2.046296296,0.855,2,6,22,3,1,stim/fof_g.wav,6125b040ffa3c0b9e67b92c9,001,2022-03-09_15h21.00.988,vct_new,2021.2.3,Win32,60.0240096,,,,,,,,,,,,
,,5,5.634,2.939814815,0.89,2,7,23,4,1,stim/p_schwa_g.wav,6125b040ffa3c0b9e67b92c9,001,2022-03-09_15h21.00.988,vct_new,2021.2.3,Win32,60.0240096,,,,,,,,,,,,
,,,,,,,,,,,,6125b040ffa3c0b9e67b92c9,001,2022-03-09_15h21.00.988,vct_new,2021.2.3,Win32,60.0240096,0,0,1.954,0,0,0,4,1,stim/Step_1.wav,stim/Step_5.wav,-4,1
,,,,,,,,,,,,6125b040ffa3c0b9e67b92c9,001,2022-03-09_15h21.00.988,vct_new,2021.2.3,Win32,60.0240096,1,1,0.82,0,1,1,41,1,stim/Step_6.wav,stim/Step_7.wav,-1,1
,,,,,,,,,,,,6125b040ffa3c0b9e67b92c9,001,2022-03-09_15h21.00.988,vct_new,2021.2.3,Win32,60.0240096,1,0,0.785,0,2,2,32,1,stim/Step_5.wav,stim/Step_5.wav,0,0
,,,,,,,,,,,,6125b040ffa3c0b9e67b92c9,001,2022-03-09_15h21.00.988,vct_new,2021.2.3,Win32,60.0240096,1,1,0.818,0,3,3,46,1,stim/Step_7.wav,stim/Step_5.wav,2,1
,,,,,,,,,,,,6125b040ffa3c0b9e67b92c9,001,2022-03-09_15h21.00.988,vct_new,2021.2.3,Win32,60.0240096,1,0,1.191,0,4,4,8,1,stim/Step_2.wav,stim/Step_2.wav,0,0
,,,,,,,,,,,,6125b040ffa3c0b9e67b92c9,001,2022-03-09_15h21.00.988,vct_new,2021.2.3,Win32,60.0240096,0,0,0.87,0,5,5,6,1,stim/Step_1.wav,stim/Step_7.wav,-6,1
,,,,,,,,,,,,6125b040ffa3c0b9e67b92c9,001,2022-03-09_15h21.00.988,vct_new,2021.2.3,Win32,60.0240096,1,1,1.386,0,6,6,17,1,stim/Step_3.wav,stim/Step_4.wav,-1,1
,,,,,,,,,,,,6125b040ffa3c0b9e67b92c9,001,2022-03-09_15h21.00.988,vct_new,2021.2.3,Win32,60.0240096,0,0,0.785,0,7,7,45,1,stim/Step_7.wav,stim/Step_4.wav,3,1
,,,,,,,,,,,,6125b040ffa3c0b9e67b92c9,001,2022-03-09_15h21.00.988,vct_new,2021.2.3,Win32,60.0240096,1,1,0.951,0,8,8,30,1,stim/Step_5.wav,stim/Step_3.wav,2,1
,,,,,,,,,,,,6125b040ffa3c0b9e67b92c9,001,2022-03-09_15h21.00.988,vct_new,2021.2.3,Win32,60.0240096,1,1,0.667,0,9,9,2,1,stim/Step_1.wav,stim/Step_3.wav,-2,1
,,,,,,,,,,,,6125b040ffa3c0b9e67b92c9,001,2022-03-09_15h21.00.988,vct_new,2021.2.3,Win32,60.0240096,1,1,0.722,0,10,10,18,1,stim/Step_3.wav,stim/Step_5.wav,-2,1
,,,,,,,,,,,,6125b040ffa3c0b9e67b92c9,001,2022-03-09_15h21.00.988,vct_new,2021.2.3,Win32,60.0240096,1,0,0.818,0,11,11,40,1,stim/Step_6.wav,stim/Step_6.wav,0,0
,,,,,,,,,,,,6125b040ffa3c0b9e67b92c9,001,2022-03-09_15h21.00.988,vct_new,2021.2.3,Win32,60.0240096,1,1,0.701,0,12,12,47,1,stim/Step_7.wav,stim/Step_6.wav,1,1
,,,,,,,,,,,,6125b040ffa3c0b9e67b92c9,001,2022-03-09_15h21.00.988,vct_new,2021.2.3,Win32,60.0240096,1,1,0.667,0,13,13,9,1,stim/Step_2.wav,stim/Step_3.wav,-1,1
,,,,,,,,,,,,6125b040ffa3c0b9e67b92c9,001,2022-03-09_15h21.00.988,vct_new,2021.2.3,Win32,60.0240096,0,0,0.652,0,14,14,28,1,stim/Step_5.wav,stim/Step_1.wav,4,1
,,,,,,,,,,,,6125b040ffa3c0b9e67b92c9,001,2022-03-09_15h21.00.988,vct_new,2021.2.3,Win32,60.0240096,0,0,0.843,0,15,15,27,1,stim/Step_4.wav,stim/Step_7.wav,-3,1
,,,,,,,,,,,,6125b040ffa3c0b9e67b92c9,001,2022-03-09_15h21.00.988,vct_new,2021.2.3,Win32,60.0240096,1,1,0.718,0,16,16,42,1,stim/Step_7.wav,stim/Step_1.wav,6,1
,,,,,,,,,,,,6125b040ffa3c0b9e67b92c9,001,2022-03-09_15h21.00.988,vct_new,2021.2.3,Win32,60.0240096,0,0,1.554,0,17,17,37,1,stim/Step_6.wav,stim/Step_3.wav,3,1
,,,,,,,,,,,,6125b040ffa3c0b9e67b92c9,001,2022-03-09_15h21.00.988,vct_new,2021.2.3,Win32,60.0240096,0,0,1.302,0,18,18,43,1,stim/Step_7.wav,stim/Step_2.wav,5,1
,,,,,,,,,,,,6125b040ffa3c0b9e67b92c9,001,2022-03-09_15h21.00.988,vct_new,2021.2.3,Win32,60.0240096,0,0,0.703,0,19,19,19,1,stim/Step_3.wav,stim/Step_6.wav,-3,1
,,,,,,,,,,,,6125b040ffa3c0b9e67b92c9,001,2022-03-09_15h21.00.988,vct_new,2021.2.3,Win32,60.0240096,1,1,0.834,0,20,20,23,1,stim/Step_4.wav,stim/Step_3.wav,1,1
,,,,,,,,,,,,6125b040ffa3c0b9e67b92c9,001,2022-03-09_15h21.00.988,vct_new,2021.2.3,Win32,60.0240096,1,1,0.921,0,21,21,25,1,stim/Step_4.wav,stim/Step_5.wav,-1,1
,,,,,,,,,,,,6125b040ffa3c0b9e67b92c9,001,2022-03-09_15h21.00.988,vct_new,2021.2.3,Win32,60.0240096,0,0,1.15,0,22,22,22,1,stim/Step_4.wav,stim/Step_2.wav,2,1
,,,,,,,,,,,,6125b040ffa3c0b9e67b92c9,001,2022-03-09_15h21.00.988,vct_new,2021.2.3,Win32,60.0240096,0,0,0.869,0,23,23,5,1,stim/Step_1.wav,stim/Step_6.wav,-5,1
,,,,,,,,,,,,6125b040ffa3c0b9e67b92c9,001,2022-03-09_15h21.00.988,vct_new,2021.2.3,Win32,60.0240096,0,0,0.785,0,24,24,12,1,stim/Step_2.wav,stim/Step_6.wav,-4,1
,,,,,,,,,,,,6125b040ffa3c0b9e67b92c9,001,2022-03-09_15h21.00.988,vct_new,2021.2.3,Win32,60.0240096,0,0,0.858,0,25,25,29,1,stim/Step_5.wav,stim/Step_2.wav,3,1
,,,,,,,,,,,,6125b040ffa3c0b9e67b92c9,001,2022-03-09_15h21.00.988,vct_new,2021.2.3,Win32,60.0240096,0,0,1.103,0,26,26,3,1,stim/Step_1.wav,stim/Step_4.wav,-3,1
,,,,,,,,,,,,6125b040ffa3c0b9e67b92c9,001,2022-03-09_15h21.00.988,vct_new,2021.2.3,Win32,60.0240096,0,0,0.987,0,27,27,35,1,stim/Step_6.wav,stim/Step_1.wav,5,1
,,,,,,,,,,,,6125b040ffa3c0b9e67b92c9,001,2022-03-09_15h21.00.988,vct_new,2021.2.3,Win32,60.0240096,1,1,1.601,0,28,28,34,1,stim/Step_5.wav,stim/Step_7.wav,-2,1
,,,,,,,,,,,,6125b040ffa3c0b9e67b92c9,001,2022-03-09_15h21.00.988,vct_new,2021.2.3,Win32,60.0240096,1,1,1.105,0,29,29,14,1,stim/Step_3.wav,stim/Step_1.wav,2,1
,,,,,,,,,,,,6125b040ffa3c0b9e67b92c9,001,2022-03-09_15h21.00.988,vct_new,2021.2.3,Win32,60.0240096,1,0,0.877,0,30,30,24,1,stim/Step_4.wav,stim/Step_4.wav,0,0
,,,,,,,,,,,,6125b040ffa3c0b9e67b92c9,001,2022-03-09_15h21.00.988,vct_new,2021.2.3,Win32,60.0240096,1,1,0.737,0,31,31,1,1,stim/Step_1.wav,stim/Step_2.wav,-1,1
,,,,,,,,,,,,6125b040ffa3c0b9e67b92c9,001,2022-03-09_15h21.00.988,vct_new,2021.2.3,Win32,60.0240096,0,0,0.985,0,32,32,21,1,stim/Step_4.wav,stim/Step_1.wav,3,1
,,,,,,,,,,,,6125b040ffa3c0b9e67b92c9,001,2022-03-09_15h21.00.988,vct_new,2021.2.3,Win32,60.0240096,0,0,1.024,0,33,33,13,1,stim/Step_2.wav,stim/Step_7.wav,-5,1
,,,,,,,,,,,,6125b040ffa3c0b9e67b92c9,001,2022-03-09_15h21.00.988,vct_new,2021.2.3,Win32,60.0240096,0,0,0.656,0,34,34,38,1,stim/Step_6.wav,stim/Step_4.wav,2,1
,,,,,,,,,,,,6125b040ffa3c0b9e67b92c9,001,2022-03-09_15h21.00.988,vct_new,2021.2.3,Win32,60.0240096,1,1,0.785,0,35,35,39,1,stim/Step_6.wav,stim/Step_5.wav,1,1
,,,,,,,,,,,,6125b040ffa3c0b9e67b92c9,001,2022-03-09_15h21.00.988,vct_new,2021.2.3,Win32,60.0240096,1,1,0.643,0,36,36,15,1,stim/Step_3.wav,stim/Step_2.wav,1,1
,,,,,,,,,,,,6125b040ffa3c0b9e67b92c9,001,2022-03-09_15h21.00.988,vct_new,2021.2.3,Win32,60.0240096,0,0,1.105,0,37,37,20,1,stim/Step_3.wav,stim/Step_7.wav,-4,1
,,,,,,,,,,,,6125b040ffa3c0b9e67b92c9,001,2022-03-09_15h21.00.988,vct_new,2021.2.3,Win32,60.0240096,1,1,2.002,0,38,38,10,1,stim/Step_2.wav,stim/Step_4.wav,-2,1
,,,,,,,,,,,,6125b040ffa3c0b9e67b92c9,001,2022-03-09_15h21.00.988,vct_new,2021.2.3,Win32,60.0240096,1,0,0.641,0,39,39,16,1,stim/Step_3.wav,stim/Step_3.wav,0,0
,,,,,,,,,,,,6125b040ffa3c0b9e67b92c9,001,2022-03-09_15h21.00.988,vct_new,2021.2.3,Win32,60.0240096,1,0,0.835,0,40,40,48,1,stim/Step_7.wav,stim/Step_7.wav,0,0
,,,,,,,,,,,,6125b040ffa3c0b9e67b92c9,001,2022-03-09_15h21.00.988,vct_new,2021.2.3,Win32,60.0240096,1,1,0.843,0,41,41,7,1,stim/Step_2.wav,stim/Step_1.wav,1,1
,,,,,,,,,,,,6125b040ffa3c0b9e67b92c9,001,2022-03-09_15h21.00.988,vct_new,2021.2.3,Win32,60.0240096,1,0,0.66,0,42,42,0,1,stim/Step_1.wav,stim/Step_1.wav,0,0
,,,,,,,,,,,,6125b040ffa3c0b9e67b92c9,001,2022-03-09_15h21.00.988,vct_new,2021.2.3,Win32,60.0240096,0,0,1.652,0,43,43,36,1,stim/Step_6.wav,stim/Step_2.wav,4,1
,,,,,,,,,,,,6125b040ffa3c0b9e67b92c9,001,2022-03-09_15h21.00.988,vct_new,2021.2.3,Win32,60.0240096,0,0,0.669,0,44,44,11,1,stim/Step_2.wav,stim/Step_5.wav,-3,1
,,,,,,,,,,,,6125b040ffa3c0b9e67b92c9,001,2022-03-09_15h21.00.988,vct_new,2021.2.3,Win32,60.0240096,0,0,0.684,0,45,45,33,1,stim/Step_5.wav,stim/Step_6.wav,-1,1
,,,,,,,,,,,,6125b040ffa3c0b9e67b92c9,001,2022-03-09_15h21.00.988,vct_new,2021.2.3,Win32,60.0240096,0,0,1.667,0,46,46,26,1,stim/Step_4.wav,stim/Step_6.wav,-2,1
,,,,,,,,,,,,6125b040ffa3c0b9e67b92c9,001,2022-03-09_15h21.00.988,vct_new,2021.2.3,Win32,60.0240096,0,0,0.851,0,47,47,44,1,stim/Step_7.wav,stim/Step_3.wav,4,1
,,,,,,,,,,,,6125b040ffa3c0b9e67b92c9,001,2022-03-09_15h21.00.988,vct_new,2021.2.3,Win32,60.0240096,0,0,0.801,0,48,48,31,1,stim/Step_5.wav,stim/Step_4.wav,1,1
,,,,,,,,,,,,6125b040ffa3c0b9e67b92c9,001,2022-03-09_15h21.00.988,vct_new,2021.2.3,Win32,60.0240096,0,0,0.818,1,0,49,35,1,stim/Step_6.wav,stim/Step_1.wav,5,1
,,,,,,,,,,,,6125b040ffa3c0b9e67b92c9,001,2022-03-09_15h21.00.988,vct_new,2021.2.3,Win32,60.0240096,0,0,1.001,1,1,50,36,1,stim/Step_6.wav,stim/Step_2.wav,4,1
,,,,,,,,,,,,6125b040ffa3c0b9e67b92c9,001,2022-03-09_15h21.00.988,vct_new,2021.2.3,Win32,60.0240096,0,0,1.02,1,2,51,37,1,stim/Step_6.wav,stim/Step_3.wav,3,1
,,,,,,,,,,,,6125b040ffa3c0b9e67b92c9,001,2022-03-09_15h21.00.988,vct_new,2021.2.3,Win32,60.0240096,0,0,0.691,1,3,52,42,1,stim/Step_7.wav,stim/Step_1.wav,6,1
,,,,,,,,,,,,6125b040ffa3c0b9e67b92c9,001,2022-03-09_15h21.00.988,vct_new,2021.2.3,Win32,60.0240096,1,1,0.837,1,4,53,34,1,stim/Step_5.wav,stim/Step_7.wav,-2,1
,,,,,,,,,,,,6125b040ffa3c0b9e67b92c9,001,2022-03-09_15h21.00.988,vct_new,2021.2.3,Win32,60.0240096,0,0,0.668,1,5,54,6,1,stim/Step_1.wav,stim/Step_7.wav,-6,1
,,,,,,,,,,,,6125b040ffa3c0b9e67b92c9,001,2022-03-09_15h21.00.988,vct_new,2021.2.3,Win32,60.0240096,1,1,0.842,1,6,55,1,1,stim/Step_1.wav,stim/Step_2.wav,-1,1
,,,,,,,,,,,,6125b040ffa3c0b9e67b92c9,001,2022-03-09_15h21.00.988,vct_new,2021.2.3,Win32,60.0240096,1,1,1.722,1,7,56,10,1,stim/Step_2.wav,stim/Step_4.wav,-2,1
,,,,,,,,,,,,6125b040ffa3c0b9e67b92c9,001,2022-03-09_15h21.00.988,vct_new,2021.2.3,Win32,60.0240096,0,0,0.785,1,8,57,5,1,stim/Step_1.wav,stim/Step_6.wav,-5,1
,,,,,,,,,,,,6125b040ffa3c0b9e67b92c9,001,2022-03-09_15h21.00.988,vct_new,2021.2.3,Win32,60.0240096,0,0,1.335,1,9,58,28,1,stim/Step_5.wav,stim/Step_1.wav,4,1
,,,,,,,,,,,,6125b040ffa3c0b9e67b92c9,001,2022-03-09_15h21.00.988,vct_new,2021.2.3,Win32,60.0240096,0,0,0.737,1,10,59,23,1,stim/Step_4.wav,stim/Step_3.wav,1,1
,,,,,,,,,,,,6125b040ffa3c0b9e67b92c9,001,2022-03-09_15h21.00.988,vct_new,2021.2.3,Win32,60.0240096,1,1,1.303,1,11,60,9,1,stim/Step_2.wav,stim/Step_3.wav,-1,1
,,,,,,,,,,,,6125b040ffa3c0b9e67b92c9,001,2022-03-09_15h21.00.988,vct_new,2021.2.3,Win32,60.0240096,0,0,2.505,1,12,61,44,1,stim/Step_7.wav,stim/Step_3.wav,4,1
,,,,,,,,,,,,6125b040ffa3c0b9e67b92c9,001,2022-03-09_15h21.00.988,vct_new,2021.2.3,Win32,60.0240096,0,0,1.357,1,13,62,46,1,stim/Step_7.wav,stim/Step_5.wav,2,1
,,,,,,,,,,,,6125b040ffa3c0b9e67b92c9,001,2022-03-09_15h21.00.988,vct_new,2021.2.3,Win32,60.0240096,0,0,0.735,1,14,63,12,1,stim/Step_2.wav,stim/Step_6.wav,-4,1
,,,,,,,,,,,,6125b040ffa3c0b9e67b92c9,001,2022-03-09_15h21.00.988,vct_new,2021.2.3,Win32,60.0240096,1,1,1.267,1,15,64,33,1,stim/Step_5.wav,stim/Step_6.wav,-1,1
,,,,,,,,,,,,6125b040ffa3c0b9e67b92c9,001,2022-03-09_15h21.00.988,vct_new,2021.2.3,Win32,60.0240096,0,0,0.668,1,16,65,13,1,stim/Step_2.wav,stim/Step_7.wav,-5,1
,,,,,,,,,,,,6125b040ffa3c0b9e67b92c9,001,2022-03-09_15h21.00.988,vct_new,2021.2.3,Win32,60.0240096,0,1,1.251,1,17,66,48,1,stim/Step_7.wav,stim/Step_7.wav,0,0
,,,,,,,,,,,,6125b040ffa3c0b9e67b92c9,001,2022-03-09_15h21.00.988,vct_new,2021.2.3,Win32,60.0240096,1,1,0.873,1,18,67,25,1,stim/Step_4.wav,stim/Step_5.wav,-1,1
,,,,,,,,,,,,6125b040ffa3c0b9e67b92c9,001,2022-03-09_15h21.00.988,vct_new,2021.2.3,Win32,60.0240096,1,0,0.718,1,19,68,40,1,stim/Step_6.wav,stim/Step_6.wav,0,0
,,,,,,,,,,,,6125b040ffa3c0b9e67b92c9,001,2022-03-09_15h21.00.988,vct_new,2021.2.3,Win32,60.0240096,1,1,0.735,1,20,69,41,1,stim/Step_6.wav,stim/Step_7.wav,-1,1
,,,,,,,,,,,,6125b040ffa3c0b9e67b92c9,001,2022-03-09_15h21.00.988,vct_new,2021.2.3,Win32,60.0240096,0,0,0.768,1,21,70,45,1,stim/Step_7.wav,stim/Step_4.wav,3,1
,,,,,,,,,,,,6125b040ffa3c0b9e67b92c9,001,2022-03-09_15h21.00.988,vct_new,2021.2.3,Win32,60.0240096,0,0,1.102,1,22,71,26,1,stim/Step_4.wav,stim/Step_6.wav,-2,1
,,,,,,,,,,,,6125b040ffa3c0b9e67b92c9,001,2022-03-09_15h21.00.988,vct_new,2021.2.3,Win32,60.0240096,1,1,0.754,1,23,72,47,1,stim/Step_7.wav,stim/Step_6.wav,1,1
,,,,,,,,,,,,6125b040ffa3c0b9e67b92c9,001,2022-03-09_15h21.00.988,vct_new,2021.2.3,Win32,60.0240096,1,1,1.289,1,24,73,4,1,stim/Step_1.wav,stim/Step_5.wav,-4,1
,,,,,,,,,,,,6125b040ffa3c0b9e67b92c9,001,2022-03-09_15h21.00.988,vct_new,2021.2.3,Win32,60.0240096,1,1,1.484,1,25,74,21,1,stim/Step_4.wav,stim/Step_1.wav,3,1
,,,,,,,,,,,,6125b040ffa3c0b9e67b92c9,001,2022-03-09_15h21.00.988,vct_new,2021.2.3,Win32,60.0240096,0,0,0.753,1,26,75,18,1,stim/Step_3.wav,stim/Step_5.wav,-2,1
,,,,,,,,,,,,6125b040ffa3c0b9e67b92c9,001,2022-03-09_15h21.00.988,vct_new,2021.2.3,Win32,60.0240096,0,0,0.571,1,27,76,20,1,stim/Step_3.wav,stim/Step_7.wav,-4,1
,,,,,,,,,,,,6125b040ffa3c0b9e67b92c9,001,2022-03-09_15h21.00.988,vct_new,2021.2.3,Win32,60.0240096,1,1,0.768,1,28,77,31,1,stim/Step_5.wav,stim/Step_4.wav,1,1
,,,,,,,,,,,,6125b040ffa3c0b9e67b92c9,001,2022-03-09_15h21.00.988,vct_new,2021.2.3,Win32,60.0240096,0,0,0.985,1,29,78,14,1,stim/Step_3.wav,stim/Step_1.wav,2,1
,,,,,,,,,,,,6125b040ffa3c0b9e67b92c9,001,2022-03-09_15h21.00.988,vct_new,2021.2.3,Win32,60.0240096,1,0,0.739,1,30,79,16,1,stim/Step_3.wav,stim/Step_3.wav,0,0
,,,,,,,,,,,,6125b040ffa3c0b9e67b92c9,001,2022-03-09_15h21.00.988,vct_new,2021.2.3,Win32,60.0240096,1,1,0.807,1,31,80,39,1,stim/Step_6.wav,stim/Step_5.wav,1,1
,,,,,,,,,,,,6125b040ffa3c0b9e67b92c9,001,2022-03-09_15h21.00.988,vct_new,2021.2.3,Win32,60.0240096,1,1,0.734,1,32,81,2,1,stim/Step_1.wav,stim/Step_3.wav,-2,1
,,,,,,,,,,,,6125b040ffa3c0b9e67b92c9,001,2022-03-09_15h21.00.988,vct_new,2021.2.3,Win32,60.0240096,0,0,0.768,1,33,82,43,1,stim/Step_7.wav,stim/Step_2.wav,5,1
,,,,,,,,,,,,6125b040ffa3c0b9e67b92c9,001,2022-03-09_15h21.00.988,vct_new,2021.2.3,Win32,60.0240096,1,0,0.769,1,34,83,0,1,stim/Step_1.wav,stim/Step_1.wav,0,0
,,,,,,,,,,,,6125b040ffa3c0b9e67b92c9,001,2022-03-09_15h21.00.988,vct_new,2021.2.3,Win32,60.0240096,0,0,0.708,1,35,84,11,1,stim/Step_2.wav,stim/Step_5.wav,-3,1
,,,,,,,,,,,,6125b040ffa3c0b9e67b92c9,001,2022-03-09_15h21.00.988,vct_new,2021.2.3,Win32,60.0240096,1,1,0.688,1,36,85,22,1,stim/Step_4.wav,stim/Step_2.wav,2,1
,,,,,,,,,,,,6125b040ffa3c0b9e67b92c9,001,2022-03-09_15h21.00.988,vct_new,2021.2.3,Win32,60.0240096,0,0,0.743,1,37,86,19,1,stim/Step_3.wav,stim/Step_6.wav,-3,1
,,,,,,,,,,,,6125b040ffa3c0b9e67b92c9,001,2022-03-09_15h21.00.988,vct_new,2021.2.3,Win32,60.0240096,0,0,0.801,1,38,87,29,1,stim/Step_5.wav,stim/Step_2.wav,3,1
,,,,,,,,,,,,6125b040ffa3c0b9e67b92c9,001,2022-03-09_15h21.00.988,vct_new,2021.2.3,Win32,60.0240096,1,1,0.753,1,39,88,17,1,stim/Step_3.wav,stim/Step_4.wav,-1,1
,,,,,,,,,,,,6125b040ffa3c0b9e67b92c9,001,2022-03-09_15h21.00.988,vct_new,2021.2.3,Win32,60.0240096,1,1,0.67,1,40,89,15,1,stim/Step_3.wav,stim/Step_2.wav,1,1
,,,,,,,,,,,,6125b040ffa3c0b9e67b92c9,001,2022-03-09_15h21.00.988,vct_new,2021.2.3,Win32,60.0240096,0,0,0.692,1,41,90,27,1,stim/Step_4.wav,stim/Step_7.wav,-3,1
,,,,,,,,,,,,6125b040ffa3c0b9e67b92c9,001,2022-03-09_15h21.00.988,vct_new,2021.2.3,Win32,60.0240096,1,0,0.722,1,42,91,24,1,stim/Step_4.wav,stim/Step_4.wav,0,0
,,,,,,,,,,,,6125b040ffa3c0b9e67b92c9,001,2022-03-09_15h21.00.988,vct_new,2021.2.3,Win32,60.0240096,1,1,0.901,1,43,92,3,1,stim/Step_1.wav,stim/Step_4.wav,-3,1
,,,,,,,,,,,,6125b040ffa3c0b9e67b92c9,001,2022-03-09_15h21.00.988,vct_new,2021.2.3,Win32,60.0240096,1,0,0.807,1,44,93,32,1,stim/Step_5.wav,stim/Step_5.wav,0,0
,,,,,,,,,,,,6125b040ffa3c0b9e67b92c9,001,2022-03-09_15h21.00.988,vct_new,2021.2.3,Win32,60.0240096,1,0,0.652,1,45,94,8,1,stim/Step_2.wav,stim/Step_2.wav,0,0
