key_resp.keys,key_resp.rt,key_resp_2.keys,key_resp_2.rt,slider.response,slider.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,stim,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp_trial.keys,key_resp_trial.corr,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,stim1,stim2,distance,isCorrect,key_resp_trial.rt
,,,,,,,,,,,,5da8b26395be5f0017360ad5,001,2022-03-09_14h13.17.217,vct_new,2021.2.3,Win32,59.91611744,,0,1,44,93,20,1,stim/Step_3.wav,stim/Step_7.wav,-4,1,
,,,,,,,,,,,,5da8b26395be5f0017360ad5,001,2022-03-09_14h13.17.217,vct_new,2021.2.3,Win32,59.91611744,1,1,1,45,94,7,1,stim/Step_2.wav,stim/Step_1.wav,1,1,0.9006
,,,,,,,,,,,,5da8b26395be5f0017360ad5,001,2022-03-09_14h13.17.217,vct_new,2021.2.3,Win32,59.91611744,,0,1,46,95,43,1,stim/Step_7.wav,stim/Step_2.wav,5,1,
,,,,,,,,,,,,5da8b26395be5f0017360ad5,001,2022-03-09_14h13.17.217,vct_new,2021.2.3,Win32,59.91611744,1,1,1,47,96,41,1,stim/Step_6.wav,stim/Step_7.wav,-1,1,0.8713
,,,,,,,,,,,,5da8b26395be5f0017360ad5,001,2022-03-09_14h13.17.217,vct_new,2021.2.3,Win32,59.91611744,,0,1,48,97,38,1,stim/Step_6.wav,stim/Step_4.wav,2,1,
,,,,,,,,,,,,5da8b26395be5f0017360ad5,001,2022-03-09_14h13.17.217,vct_new,2021.2.3,Win32,59.91611744,1,0,2,0,98,40,1,stim/Step_6.wav,stim/Step_6.wav,0,0,2.1366
,,,,,,,,,,,,5da8b26395be5f0017360ad5,001,2022-03-09_14h13.17.217,vct_new,2021.2.3,Win32,59.91611744,1,1,2,1,99,17,1,stim/Step_3.wav,stim/Step_4.wav,-1,1,0.6826
,,,,,,,,,,,,5da8b26395be5f0017360ad5,001,2022-03-09_14h13.17.217,vct_new,2021.2.3,Win32,59.91611744,,0,2,2,100,13,1,stim/Step_2.wav,stim/Step_7.wav,-5,1,
,,,,,,,,,,,,5da8b26395be5f0017360ad5,001,2022-03-09_14h13.17.217,vct_new,2021.2.3,Win32,59.91611744,,0,2,3,101,30,1,stim/Step_5.wav,stim/Step_3.wav,2,1,
,,,,,,,,,,,,5da8b26395be5f0017360ad5,001,2022-03-09_14h13.17.217,vct_new,2021.2.3,Win32,59.91611744,,0,2,4,102,27,1,stim/Step_4.wav,stim/Step_7.wav,-3,1,
,,,,,,,,,,,,5da8b26395be5f0017360ad5,001,2022-03-09_14h13.17.217,vct_new,2021.2.3,Win32,59.91611744,,0,2,5,103,15,1,stim/Step_3.wav,stim/Step_2.wav,1,1,
,,,,,,,,,,,,5da8b26395be5f0017360ad5,001,2022-03-09_14h13.17.217,vct_new,2021.2.3,Win32,59.91611744,,0,2,6,104,19,1,stim/Step_3.wav,stim/Step_6.wav,-3,1,
,,,,,,,,,,,,5da8b26395be5f0017360ad5,001,2022-03-09_14h13.17.217,vct_new,2021.2.3,Win32,59.91611744,1,0,2,7,105,32,1,stim/Step_5.wav,stim/Step_5.wav,0,0,0.8918
,,,,,,,,,,,,5da8b26395be5f0017360ad5,001,2022-03-09_14h13.17.217,vct_new,2021.2.3,Win32,59.91611744,,0,2,8,106,3,1,stim/Step_1.wav,stim/Step_4.wav,-3,1,
,,,,,,,,,,,,5da8b26395be5f0017360ad5,001,2022-03-09_14h13.17.217,vct_new,2021.2.3,Win32,59.91611744,,0,2,9,107,6,1,stim/Step_1.wav,stim/Step_7.wav,-6,1,
,,,,,,,,,,,,5da8b26395be5f0017360ad5,001,2022-03-09_14h13.17.217,vct_new,2021.2.3,Win32,59.91611744,,0,2,10,108,42,1,stim/Step_7.wav,stim/Step_1.wav,6,1,
,,,,,,,,,,,,5da8b26395be5f0017360ad5,001,2022-03-09_14h13.17.217,vct_new,2021.2.3,Win32,59.91611744,1,1,2,11,109,23,1,stim/Step_4.wav,stim/Step_3.wav,1,1,0.8526
,,,,,,,,,,,,5da8b26395be5f0017360ad5,001,2022-03-09_14h13.17.217,vct_new,2021.2.3,Win32,59.91611744,1,0,2,12,110,0,1,stim/Step_1.wav,stim/Step_1.wav,0,0,0.735
,,,,,,,,,,,,5da8b26395be5f0017360ad5,001,2022-03-09_14h13.17.217,vct_new,2021.2.3,Win32,59.91611744,,0,2,13,111,26,1,stim/Step_4.wav,stim/Step_6.wav,-2,1,
,,,,,,,,,,,,5da8b26395be5f0017360ad5,001,2022-03-09_14h13.17.217,vct_new,2021.2.3,Win32,59.91611744,,0,2,14,112,9,1,stim/Step_2.wav,stim/Step_3.wav,-1,1,
,,,,,,,,,,,,5da8b26395be5f0017360ad5,001,2022-03-09_14h13.17.217,vct_new,2021.2.3,Win32,59.91611744,1,1,2,15,113,21,1,stim/Step_4.wav,stim/Step_1.wav,3,1,0.8014
,,,,,,,,,,,,5da8b26395be5f0017360ad5,001,2022-03-09_14h13.17.217,vct_new,2021.2.3,Win32,59.91611744,,0,2,16,114,43,1,stim/Step_7.wav,stim/Step_2.wav,5,1,
,,,,,,,,,,,,5da8b26395be5f0017360ad5,001,2022-03-09_14h13.17.217,vct_new,2021.2.3,Win32,59.91611744,1,1,2,17,115,41,1,stim/Step_6.wav,stim/Step_7.wav,-1,1,0.7897
,,,,,,,,,,,,5da8b26395be5f0017360ad5,001,2022-03-09_14h13.17.217,vct_new,2021.2.3,Win32,59.91611744,1,1,2,18,116,31,1,stim/Step_5.wav,stim/Step_4.wav,1,1,0.9517
,,,,,,,,,,,,5da8b26395be5f0017360ad5,001,2022-03-09_14h13.17.217,vct_new,2021.2.3,Win32,59.91611744,1,1,2,19,117,38,1,stim/Step_6.wav,stim/Step_4.wav,2,1,0.7259
,,,,,,,,,,,,5da8b26395be5f0017360ad5,001,2022-03-09_14h13.17.217,vct_new,2021.2.3,Win32,59.91611744,,0,2,20,118,28,1,stim/Step_5.wav,stim/Step_1.wav,4,1,
,,,,,,,,,,,,5da8b26395be5f0017360ad5,001,2022-03-09_14h13.17.217,vct_new,2021.2.3,Win32,59.91611744,1,1,2,21,119,33,1,stim/Step_5.wav,stim/Step_6.wav,-1,1,1.2187
,,,,,,,,,,,,5da8b26395be5f0017360ad5,001,2022-03-09_14h13.17.217,vct_new,2021.2.3,Win32,59.91611744,,0,2,22,120,11,1,stim/Step_2.wav,stim/Step_5.wav,-3,1,
,,,,,,,,,,,,5da8b26395be5f0017360ad5,001,2022-03-09_14h13.17.217,vct_new,2021.2.3,Win32,59.91611744,1,1,2,23,121,29,1,stim/Step_5.wav,stim/Step_2.wav,3,1,1.0778
,,,,,,,,,,,,5da8b26395be5f0017360ad5,001,2022-03-09_14h13.17.217,vct_new,2021.2.3,Win32,59.91611744,,0,2,24,122,46,1,stim/Step_7.wav,stim/Step_5.wav,2,1,
,,,,,,,,,,,,5da8b26395be5f0017360ad5,001,2022-03-09_14h13.17.217,vct_new,2021.2.3,Win32,59.91611744,,0,2,25,123,37,1,stim/Step_6.wav,stim/Step_3.wav,3,1,
,,,,,,,,,,,,5da8b26395be5f0017360ad5,001,2022-03-09_14h13.17.217,vct_new,2021.2.3,Win32,59.91611744,,0,2,26,124,10,1,stim/Step_2.wav,stim/Step_4.wav,-2,1,
,,,,,,,,,,,,5da8b26395be5f0017360ad5,001,2022-03-09_14h13.17.217,vct_new,2021.2.3,Win32,59.91611744,,0,2,27,125,36,1,stim/Step_6.wav,stim/Step_2.wav,4,1,
,,,,,,,,,,,,5da8b26395be5f0017360ad5,001,2022-03-09_14h13.17.217,vct_new,2021.2.3,Win32,59.91611744,,0,2,28,126,34,1,stim/Step_5.wav,stim/Step_7.wav,-2,1,
,,,,,,,,,,,,5da8b26395be5f0017360ad5,001,2022-03-09_14h13.17.217,vct_new,2021.2.3,Win32,59.91611744,1,0,2,29,127,24,1,stim/Step_4.wav,stim/Step_4.wav,0,0,0.6151
,,,,,,,,,,,,5da8b26395be5f0017360ad5,001,2022-03-09_14h13.17.217,vct_new,2021.2.3,Win32,59.91611744,1,1,2,30,128,4,1,stim/Step_1.wav,stim/Step_5.wav,-4,1,0.6341
,,,,,,,,,,,,5da8b26395be5f0017360ad5,001,2022-03-09_14h13.17.217,vct_new,2021.2.3,Win32,59.91611744,1,1,2,31,129,1,1,stim/Step_1.wav,stim/Step_2.wav,-1,1,0.6062
,,,,,,,,,,,,5da8b26395be5f0017360ad5,001,2022-03-09_14h13.17.217,vct_new,2021.2.3,Win32,59.91611744,1,1,2,32,130,25,1,stim/Step_4.wav,stim/Step_5.wav,-1,1,0.8372
,,,,,,,,,,,,5da8b26395be5f0017360ad5,001,2022-03-09_14h13.17.217,vct_new,2021.2.3,Win32,59.91611744,1,0,2,33,131,8,1,stim/Step_2.wav,stim/Step_2.wav,0,0,0.481
,,,,,,,,,,,,5da8b26395be5f0017360ad5,001,2022-03-09_14h13.17.217,vct_new,2021.2.3,Win32,59.91611744,,0,2,34,132,16,1,stim/Step_3.wav,stim/Step_3.wav,0,0,
,,,,,,,,,,,,5da8b26395be5f0017360ad5,001,2022-03-09_14h13.17.217,vct_new,2021.2.3,Win32,59.91611744,1,1,2,35,133,35,1,stim/Step_6.wav,stim/Step_1.wav,5,1,1.2614
,,,,,,,,,,,,5da8b26395be5f0017360ad5,001,2022-03-09_14h13.17.217,vct_new,2021.2.3,Win32,59.91611744,,0,2,36,134,18,1,stim/Step_3.wav,stim/Step_5.wav,-2,1,
,,,,,,,,,,,,5da8b26395be5f0017360ad5,001,2022-03-09_14h13.17.217,vct_new,2021.2.3,Win32,59.91611744,1,1,2,37,135,22,1,stim/Step_4.wav,stim/Step_2.wav,2,1,0.4946
,,,,,,,,,,,,5da8b26395be5f0017360ad5,001,2022-03-09_14h13.17.217,vct_new,2021.2.3,Win32,59.91611744,,0,2,38,136,2,1,stim/Step_1.wav,stim/Step_3.wav,-2,1,
,,,,,,,,,,,,5da8b26395be5f0017360ad5,001,2022-03-09_14h13.17.217,vct_new,2021.2.3,Win32,59.91611744,,0,2,39,137,5,1,stim/Step_1.wav,stim/Step_6.wav,-5,1,
,,,,,,,,,,,,5da8b26395be5f0017360ad5,001,2022-03-09_14h13.17.217,vct_new,2021.2.3,Win32,59.91611744,,0,2,40,138,44,1,stim/Step_7.wav,stim/Step_3.wav,4,1,
,,,,,,,,,,,,5da8b26395be5f0017360ad5,001,2022-03-09_14h13.17.217,vct_new,2021.2.3,Win32,59.91611744,,0,2,41,139,45,1,stim/Step_7.wav,stim/Step_4.wav,3,1,
,,,,,,,,,,,,5da8b26395be5f0017360ad5,001,2022-03-09_14h13.17.217,vct_new,2021.2.3,Win32,59.91611744,1,1,2,42,140,47,1,stim/Step_7.wav,stim/Step_6.wav,1,1,0.7223
,,,,,,,,,,,,5da8b26395be5f0017360ad5,001,2022-03-09_14h13.17.217,vct_new,2021.2.3,Win32,59.91611744,1,0,2,43,141,48,1,stim/Step_7.wav,stim/Step_7.wav,0,0,0.6337
,,,,,,,,,,,,5da8b26395be5f0017360ad5,001,2022-03-09_14h13.17.217,vct_new,2021.2.3,Win32,59.91611744,,0,2,44,142,12,1,stim/Step_2.wav,stim/Step_6.wav,-4,1,
,,,,,,,,,,,,5da8b26395be5f0017360ad5,001,2022-03-09_14h13.17.217,vct_new,2021.2.3,Win32,59.91611744,1,1,2,45,143,14,1,stim/Step_3.wav,stim/Step_1.wav,2,1,0.7323
,,,,,,,,,,,,5da8b26395be5f0017360ad5,001,2022-03-09_14h13.17.217,vct_new,2021.2.3,Win32,59.91611744,1,1,2,46,144,7,1,stim/Step_2.wav,stim/Step_1.wav,1,1,0.5516
,,,,,,,,,,,,5da8b26395be5f0017360ad5,001,2022-03-09_14h13.17.217,vct_new,2021.2.3,Win32,59.91611744,1,1,2,47,145,39,1,stim/Step_6.wav,stim/Step_5.wav,1,1,0.5166
,,,,,,,,,,,,5da8b26395be5f0017360ad5,001,2022-03-09_14h13.17.217,vct_new,2021.2.3,Win32,59.91611744,1,1,2,48,146,20,1,stim/Step_3.wav,stim/Step_7.wav,-4,1,0.6658
